url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/00efb0a2/Malmo-Braga-September-8-2022-Europa-League,Malmö,Braga,1662655500,Åge Hareide,Artur Jorge,"Eleda Stadion, Malmö",13721
https://fbref.com/en/matches/221a0613/Union-Berlin-Union-SG-September-8-2022-Europa-League,Union Berlin,Union SG,1662655500,Urs Fischer,Karel Geraerts,"Stadion An der Alten Försterei, Berlin",21512
https://fbref.com/en/matches/e77d99bf/Zurich-Arsenal-September-8-2022-Europa-League,Zürich,Arsenal,1662655500,Franco Foda,Mikel Arteta,"Kybunpark, Sankt Gallen",17070
https://fbref.com/en/matches/f80ace32/PSV-Eindhoven-BodoGlimt-September-8-2022-Europa-League,PSV Eindhoven,Bodø/Glimt,1662655500,Ruud van Nistelrooy,Kjetil Knutsen,"Philips Stadion, Eindhoven",28627
https://fbref.com/en/matches/3b06e377/Ludogorets-Razgrad-Roma-September-8-2022-Europa-League,Ludogorets Razgrad,Roma,1662655500,Ante Šimundža,José Mourinho,"Huvepharma Arena, Razgrad",10011
https://fbref.com/en/matches/94d6bbe2/Fenerbahce-Dynamo-Kyiv-September-8-2022-Europa-League,Fenerbahçe,Dynamo Kyiv,1662655500,Jorge Jesus,Mircea Lucescu,"Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi, İstanbul",41895
https://fbref.com/en/matches/9ac86ddd/HJK-Helsinki-Real-Betis-September-8-2022-Europa-League,HJK Helsinki,Real Betis,1662655500,Toni Koskela,Manuel Pellegrini,"Bolt Arena, Helsinki",10164
https://fbref.com/en/matches/f4f7bdea/AEK-Larnaka-Rennes-September-8-2022-Europa-League,AÉK Lárnaka,Rennes,1662655500,José Luis Oltra,Bruno Génésio,"AEK Arena - George Karapatakis, Lárnaka",4103
https://fbref.com/en/matches/edf0e464/Manchester-United-Real-Sociedad-September-8-2022-Europa-League,Manchester United,Real Sociedad,1662663600,Erik ten Hag,Imanol Alguacil,"Old Trafford, Manchester",74310
https://fbref.com/en/matches/053e8256/Sturm-Graz-Midtjylland-September-8-2022-Europa-League,Sturm Graz,Midtjylland,1662663600,Christian Ilzer,Albert Capellas Herms,"Merkur Arena, Graz",10521
https://fbref.com/en/matches/8de4e976/Freiburg-Qarabag-Agdam-September-8-2022-Europa-League,Freiburg,Qarabağ Ağdam,1662663600,Christian Streich,Gurban Gurbanov,"Schwarzwald-Stadion, Freiburg",31500
https://fbref.com/en/matches/96b02d50/Ferencvaros-Trabzonspor-September-8-2022-Europa-League,Ferencváros,Trabzonspor,1662663600,Stanislav Cherchesov,Abdullah Avcı,"Groupama Arena, Budapest",17987
https://fbref.com/en/matches/b2e4c2df/Red-Star-Belgrade-Monaco-September-8-2022-Europa-League,Red Star Belgrade,Monaco,1662663600,Miloš Milojević,Philippe Clement,"Stadion Rajko Mitić, Beograd",40226
https://fbref.com/en/matches/d5eadc89/Lazio-Feyenoord-September-8-2022-Europa-League,Lazio,Feyenoord,1662663600,Maurizio Sarri,Arne Slot,"Stadio Olimpico, Roma",22763
