home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Portimonense,Santa Clara,1535211000,pt POR,28-265,90,3,2,2,33.3,1.3,5,16,31.3,13,5,76.9,49.0,7,85.7,60.1,10,1,10.0,0,4.5,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Benfica,Sporting CP,1535220000,gr GRE,24-121,90,4,1,3,100.0,1.3,3,11,27.3,30,9,23.3,33.4,10,40.0,36.9,4,0,0.0,3,26.7,03df04ff,Odisseas Vlachodimos,Benfica,True
Porto,Vitória Guimarães,1535227200,es ESP,37-097,90,3,3,0,33.3,1.7,3,3,100.0,18,2,5.6,22.6,3,66.7,48.0,5,0,0.0,0,,1ddbb0da,Iker Casillas,Porto,True
Vitória Setúbal,Nacional,1535295600,pt POR,22-059,90,4,2,2,75.0,1.9,8,16,50.0,26,8,38.5,37.2,10,60.0,47.2,7,0,0.0,1,14.6,881e5db7,Joel Castro Pereira,Vitória Setúbal,True
Feirense,Boavista,1535295600,br BRA,27-247,90,4,1,3,100.0,1.7,7,14,50.0,15,0,53.3,42.5,7,85.7,64.9,4,0,0.0,1,19.7,0467df63,Caio Secco,Feirense,True
Tondela,Rio Ave,1535304600,pt POR,26-283,90,4,1,3,75.0,1.1,6,19,31.6,14,2,78.6,50.0,8,100.0,68.9,12,0,0.0,0,11.5,23505094,Cláudio Ramos,Tondela,True
Braga,Aves,1535311800,br BRA,26-038,90,4,1,3,75.0,0.7,3,5,60.0,15,9,20.0,28.5,3,66.7,39.3,4,0,0.0,0,11.0,ef3909cd,Matheus,Braga,True
Moreirense,Belenenses SAD,1535397300,br BRA,27-111,90,3,1,2,66.7,0.7,8,18,44.4,29,6,41.4,36.0,8,75.0,56.1,7,0,0.0,6,25.4,52479cc2,Jhonatan,Moreirense,True
Chaves,Braga,1535738400,pt POR,36-056,90,3,1,2,66.7,0.7,4,10,40.0,14,4,42.9,38.6,8,50.0,50.4,14,1,7.1,0,5.0,c5b3e3b8,Ricardo Jorge Novo Nunes,Chaves,True
Vitória Guimarães,Tondela,1535746500,br BRA,35-175,90,3,0,3,100.0,0.3,3,17,17.6,23,4,52.2,49.3,6,83.3,63.2,19,1,5.3,4,17.3,e961d3ac,Douglas,Vitória Guimarães,True
Belenenses SAD,Vitória Setúbal,1535815800,br BRA,31-199,90,2,0,2,100.0,0.5,2,6,33.3,31,10,9.7,23.5,5,60.0,43.0,15,0,0.0,0,8.0,826bc57f,Muriel Becker,Belenenses SAD,True
Santa Clara,Boavista,1535824800,pt POR,31-232,90,6,2,4,66.7,2.0,8,27,29.6,26,1,88.5,59.0,5,80.0,59.2,17,0,0.0,0,10.5,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Sporting CP,Feirense,1535832000,fr FRA,34-034,90,2,0,2,100.0,0.2,5,13,38.5,22,3,27.3,31.6,10,70.0,53.6,5,1,20.0,2,18.3,74733221,Romain Salin,Sporting CP,True
Rio Ave,Portimonense,1535900400,br BRA,23-166,90,4,1,3,75.0,,,,,,,,,,,,,,,,,f5dfc256,Leonardo César Jardim,Rio Ave,True
Aves,Marítimo,1535900400,fr FRA,24-187,90,3,1,2,66.7,0.8,8,14,57.1,14,1,42.9,40.4,9,88.9,61.0,13,0,0.0,1,11.0,15285503,Quentin Beunardeau,Aves,True
Nacional,Benfica,1535909400,br BRA,31-137,90,7,4,3,42.9,3.2,7,16,43.8,37,4,18.9,31.5,12,75.0,58.3,12,0,0.0,0,11.2,3a6566fb,Daniel Guimarães,Nacional,True
Porto,Moreirense,1535916600,es ESP,37-105,90,3,0,3,100.0,0.2,4,9,44.4,33,4,21.2,31.4,3,66.7,49.0,12,0,0.0,0,9.0,1ddbb0da,Iker Casillas,Porto,True
Boavista,Chaves,1537558200,br BRA,27-323,90,4,2,2,75.0,2.1,4,6,66.7,15,3,26.7,30.5,4,50.0,44.0,10,1,10.0,2,16.1,e8918589,Helton Leite,Boavista,True
Santa Clara,Rio Ave,1537630200,pt POR,31-253,90,4,3,1,50.0,2.5,3,13,23.1,17,1,52.9,43.9,6,66.7,56.3,8,0,0.0,3,14.2,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Marítimo,Belenenses SAD,1537639200,ir IRN,25-149,90,5,0,5,100.0,0.5,10,20,50.0,32,12,43.8,37.6,11,54.5,50.3,17,2,11.8,0,11.8,375d09c9,Amir Abedzadeh,Marítimo,True
Vitória Setúbal,Porto,1537646400,pt POR,22-086,90,4,2,2,50.0,1.2,5,15,33.3,19,1,73.7,48.6,3,33.3,45.3,7,0,0.0,0,,881e5db7,Joel Castro Pereira,Vitória Setúbal,True
Feirense,Nacional,1537714800,br BRA,27-275,90,2,0,2,100.0,0.9,9,22,40.9,25,4,56.0,48.6,11,72.7,60.9,14,2,14.3,1,11.0,0467df63,Caio Secco,Feirense,True
Tondela,Moreirense,1537714800,pt POR,26-311,90,0,0,0,,0.0,13,27,48.1,17,0,100.0,65.8,10,100.0,68.2,18,0,0.0,0,,23505094,Cláudio Ramos,Tondela,True
Benfica,Aves,1537723800,gr GRE,24-150,90,4,0,4,100.0,1.5,3,6,50.0,21,4,23.8,31.0,4,25.0,31.5,6,1,16.7,1,14.7,03df04ff,Odisseas Vlachodimos,Benfica,True
Portimonense,Vitória Guimarães,1537731000,br BRA,25-269,90,3,2,2,33.3,0.9,5,25,20.0,30,0,60.0,46.8,8,87.5,67.4,15,3,20.0,0,8.3,f1d4e840,Leonardo Navacchio,Portimonense,True
Braga,Sporting CP,1537816500,pt POR,23-256,90,3,0,3,100.0,0.6,4,22,18.2,19,3,63.2,45.1,10,100.0,67.6,13,0,0.0,0,14.5,fd834d1d,Tiago Sá,Braga,True
Chaves,Benfica,1538075700,pt POR,36-083,90,5,2,3,60.0,1.7,6,17,35.3,13,2,69.2,52.1,8,100.0,65.5,11,0,0.0,1,17.3,c5b3e3b8,Ricardo Jorge Novo Nunes,Chaves,True
Porto,Tondela,1538163000,es ESP,37-131,90,0,0,0,,0.0,3,8,37.5,18,3,44.4,38.2,4,0.0,24.0,9,0,0.0,0,,1ddbb0da,Iker Casillas,Porto,True
Moreirense,Feirense,1538235000,br BRA,27-144,90,2,0,2,100.0,0.1,8,16,50.0,30,10,36.7,38.9,8,62.5,51.1,13,0,0.0,3,21.0,52479cc2,Jhonatan,Moreirense,True
Rio Ave,Boavista,1538244000,br BRA,23-193,90,5,1,4,80.0,,,,,,,,,,,,,,,,,f5dfc256,Leonardo César Jardim,Rio Ave,True
Sporting CP,Marítimo,1538251200,fr FRA,34-062,90,1,0,1,100.0,0.2,4,11,36.4,20,3,30.0,34.0,8,62.5,50.1,9,0,0.0,0,9.0,74733221,Romain Salin,Sporting CP,True
Nacional,Santa Clara,1538319600,br BRA,22-254,90,4,3,1,25.0,1.6,5,17,29.4,24,5,33.3,34.5,11,81.8,47.7,17,0,0.0,2,15.6,d82f7b3f,Lucas França,Nacional,True
Vitória Guimarães,Vitória Setúbal,1538328600,br BRA,35-205,90,4,1,3,75.0,0.8,6,12,50.0,18,5,33.3,37.3,8,75.0,57.5,9,1,11.1,0,12.0,e961d3ac,Douglas,Vitória Guimarães,True
Belenenses SAD,Braga,1538335800,br BRA,31-228,90,8,3,5,75.0,4.2,10,18,55.6,45,8,26.7,32.8,8,75.0,49.0,11,0,0.0,3,12.4,826bc57f,Muriel Becker,Belenenses SAD,True
Aves,Portimonense,1538421300,fr FRA,24-216,90,2,0,2,100.0,0.1,8,23,34.8,15,0,86.7,58.3,10,100.0,66.0,16,0,0.0,0,13.3,15285503,Quentin Beunardeau,Aves,True
Tondela,Nacional,1538749800,pt POR,26-323,90,4,1,3,75.0,0.7,4,16,25.0,25,3,52.0,42.4,15,20.0,32.3,18,0,0.0,1,12.0,23505094,Cláudio Ramos,Tondela,True
Santa Clara,Chaves,1538758800,pt POR,31-266,90,2,0,2,100.0,0.1,6,23,26.1,22,2,72.7,50.1,7,100.0,67.4,13,0,0.0,0,14.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Feirense,Belenenses SAD,1538767800,br BRA,27-287,90,1,0,1,100.0,0.0,6,19,31.6,24,2,62.5,44.2,4,100.0,67.8,17,1,5.9,2,15.4,0467df63,Caio Secco,Feirense,True
Vitória Setúbal,Moreirense,1538836200,pt POR,22-100,90,3,0,3,100.0,0.5,8,16,50.0,31,7,32.3,37.5,7,85.7,64.6,5,1,20.0,3,16.8,881e5db7,Joel Castro Pereira,Vitória Setúbal,True
Marítimo,Vitória Guimarães,1538845200,ir IRN,25-163,90,6,3,3,66.7,2.0,2,8,25.0,18,7,33.3,35.6,6,33.3,38.3,13,0,0.0,0,14.0,375d09c9,Amir Abedzadeh,Marítimo,True
Braga,Rio Ave,1538854200,pt POR,23-268,90,3,1,2,66.7,0.9,6,21,28.6,18,5,50.0,38.4,12,100.0,65.7,10,1,10.0,0,5.0,fd834d1d,Tiago Sá,Braga,True
Boavista,Aves,1538920800,br BRA,27-339,90,2,0,2,100.0,0.3,11,28,39.3,21,1,85.7,52.6,10,100.0,58.2,10,0,0.0,1,15.3,e8918589,Helton Leite,Boavista,True
Benfica,Porto,1538929800,gr GRE,24-164,90,1,0,1,100.0,0.0,4,21,19.0,26,1,57.7,42.7,8,75.0,52.9,17,1,5.9,0,9.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Portimonense,Sporting CP,1538938800,br BRA,25-283,90,5,2,3,60.0,2.5,15,36,41.7,20,1,85.0,50.0,19,100.0,61.8,15,0,0.0,0,,f1d4e840,Leonardo Navacchio,Portimonense,True
Nacional,Portimonense,1540576800,br BRA,31-191,90,2,1,1,50.0,0.7,1,4,25.0,21,8,9.5,23.8,4,50.0,51.3,7,2,28.6,4,19.7,3a6566fb,Daniel Guimarães,Nacional,True
Vitória Guimarães,Braga,1540584900,br BRA,35-231,90,1,1,0,0.0,0.2,11,22,50.0,19,4,57.9,45.6,11,100.0,64.2,14,0,0.0,0,15.0,e961d3ac,Douglas,Vitória Guimarães,True
Aves,Santa Clara,1540650600,pt POR,22-151,90,4,2,2,50.0,1.1,6,13,46.2,19,8,21.1,31.3,11,81.8,50.5,9,0,0.0,2,14.3,12c6cbef,André Ferreira,Aves,True
Rio Ave,Chaves,1540659600,br BRA,23-221,90,2,0,2,100.0,,,,,,,,,,,,,,,,,f5dfc256,Leonardo César Jardim,Rio Ave,True
Belenenses SAD,Benfica,1540668600,br BRA,31-255,90,7,0,6,100.0,2.0,8,33,24.2,31,1,80.6,53.0,8,100.0,58.5,25,0,0.0,0,6.7,826bc57f,Muriel Becker,Belenenses SAD,True
Moreirense,Marítimo,1540738800,br BRA,27-173,90,2,0,2,100.0,0.5,7,15,46.7,25,3,36.0,37.8,8,75.0,64.1,14,0,0.0,0,15.3,52479cc2,Jhonatan,Moreirense,True
Tondela,Vitória Setúbal,1540738800,pt POR,26-346,90,3,2,1,33.3,0.6,4,9,44.4,29,4,20.7,30.3,7,42.9,45.3,19,0,0.0,0,10.5,23505094,Cláudio Ramos,Tondela,True
Porto,Feirense,1540747800,es ESP,37-161,90,3,0,3,100.0,0.2,5,10,50.0,30,2,23.3,28.9,4,75.0,51.5,13,0,0.0,1,12.5,1ddbb0da,Iker Casillas,Porto,True
Sporting CP,Boavista,1540756800,br BRA,28-219,90,0,0,0,,0.0,6,7,85.7,18,5,16.7,27.0,6,66.7,50.5,12,0,0.0,0,7.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Benfica,Moreirense,1541190600,gr GRE,24-190,90,4,3,1,25.0,1.5,3,6,50.0,17,2,29.4,28.2,6,16.7,29.2,4,0,0.0,2,15.8,03df04ff,Odisseas Vlachodimos,Benfica,True
Portimonense,Belenenses SAD,1541259000,br BRA,25-310,90,1,1,0,100.0,1.0,10,17,58.8,10,3,50.0,39.8,13,92.3,59.3,14,0,0.0,0,6.3,f1d4e840,Leonardo Navacchio,Portimonense,True
Marítimo,Porto,1541268000,ir IRN,25-191,90,4,2,1,50.0,2.4,7,21,33.3,16,1,62.5,48.9,12,91.7,65.1,22,2,9.1,0,9.0,375d09c9,Amir Abedzadeh,Marítimo,True
Boavista,Vitória Guimarães,1541277000,br BRA,28-001,90,4,0,4,100.0,0.3,12,19,63.2,16,0,56.3,41.2,12,83.3,57.7,26,1,3.8,0,4.8,e8918589,Helton Leite,Boavista,True
Feirense,Tondela,1541343600,br BRA,27-317,90,7,4,3,57.1,4.8,3,14,21.4,20,8,30.0,34.9,10,80.0,63.2,15,0,0.0,0,11.4,0467df63,Caio Secco,Feirense,True
Santa Clara,Sporting CP,1541352600,pt POR,31-296,90,7,2,5,85.7,1.7,12,24,50.0,18,2,77.8,52.1,13,76.9,55.8,19,0,0.0,0,11.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Braga,Vitória Setúbal,1541361600,pt POR,23-297,90,5,1,4,80.0,0.8,2,5,40.0,14,5,21.4,29.6,9,22.2,30.2,9,0,0.0,1,16.3,fd834d1d,Tiago Sá,Braga,True
Rio Ave,Nacional,1541444400,br BRA,23-230,90,5,3,3,60.0,,,,,,,,,,,,,,,,,f5dfc256,Leonardo César Jardim,Rio Ave,True
Chaves,Aves,1541452500,pt POR,36-122,90,5,2,3,60.0,1.6,6,8,75.0,20,7,20.0,28.2,6,66.7,50.7,9,1,11.1,2,16.2,c5b3e3b8,Ricardo Jorge Novo Nunes,Chaves,True
Moreirense,Portimonense,1541790000,br BRA,27-185,90,4,0,4,100.0,0.4,8,20,40.0,22,7,40.9,38.0,11,100.0,66.3,19,1,5.3,1,7.5,52479cc2,Jhonatan,Moreirense,True
Vitória Setúbal,Feirense,1541798100,pt POR,22-134,90,1,1,0,0.0,0.0,11,19,57.9,22,1,72.7,50.7,4,75.0,57.5,12,0,0.0,0,12.0,881e5db7,Joel Castro Pereira,Vitória Setúbal,True
Aves,Rio Ave,1541863800,pt POR,22-165,90,5,1,4,80.0,1.0,5,14,35.7,25,9,40.0,39.5,4,100.0,53.8,12,0,0.0,0,7.0,12c6cbef,André Ferreira,Aves,True
Belenenses SAD,Boavista,1541863800,br BRA,31-269,90,3,0,3,100.0,0.2,6,21,28.6,33,4,42.4,39.5,7,100.0,66.1,12,2,16.7,0,7.0,826bc57f,Muriel Becker,Belenenses SAD,True
Nacional,Marítimo,1541872800,br BRA,31-206,90,2,0,2,100.0,1.1,5,19,26.3,25,2,36.0,36.6,11,90.9,62.5,12,0,0.0,0,10.3,3a6566fb,Daniel Guimarães,Nacional,True
Porto,Braga,1541881800,es ESP,37-174,90,2,0,2,100.0,0.2,3,11,27.3,24,1,29.2,30.8,9,44.4,44.6,17,0,0.0,2,29.3,1ddbb0da,Iker Casillas,Porto,True
Vitória Guimarães,Santa Clara,1541948400,br BRA,35-247,90,1,0,1,100.0,0.0,6,16,37.5,19,3,52.6,42.1,8,75.0,52.9,18,0,0.0,1,11.3,e961d3ac,Douglas,Vitória Guimarães,True
Tondela,Benfica,1541957400,pt POR,26-360,90,5,3,2,40.0,2.9,7,22,31.8,18,1,77.8,51.9,8,100.0,58.6,17,0,0.0,0,16.5,23505094,Cláudio Ramos,Tondela,True
Sporting CP,Chaves,1541966400,br BRA,28-233,90,1,1,0,0.0,0.6,4,5,80.0,19,2,15.8,30.2,2,100.0,54.0,9,0,0.0,0,10.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Santa Clara,Belenenses SAD,1543609800,pt POR,31-322,90,6,3,3,66.7,2.4,5,21,23.8,27,6,48.1,39.7,9,88.9,62.2,13,1,7.7,0,3.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Marítimo,Vitória Setúbal,1543678200,ir IRN,25-219,90,5,1,4,80.0,0.9,2,6,33.3,19,7,21.1,32.6,5,40.0,35.2,20,0,0.0,2,34.0,375d09c9,Amir Abedzadeh,Marítimo,True
Benfica,Feirense,1543687200,gr GRE,24-219,90,1,0,1,100.0,0.1,1,4,25.0,18,5,16.7,30.6,4,25.0,26.8,5,0,0.0,0,,03df04ff,Odisseas Vlachodimos,Benfica,True
Braga,Moreirense,1543696200,pt POR,23-324,90,2,0,2,100.0,0.7,4,13,30.8,20,6,35.0,30.6,8,75.0,53.5,13,1,7.7,0,7.5,fd834d1d,Tiago Sá,Braga,True
Portimonense,Tondela,1543762800,pt POR,28-364,90,4,2,2,50.0,1.0,16,27,59.3,27,3,81.5,56.4,5,100.0,69.6,16,1,6.3,0,4.0,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Aves,Nacional,1543762800,pt POR,22-187,90,7,3,4,71.4,4.0,10,20,50.0,25,8,40.0,33.8,10,100.0,61.1,15,1,6.7,1,17.0,12c6cbef,André Ferreira,Aves,True
Chaves,Vitória Guimarães,1543771800,pt POR,36-149,90,7,1,6,85.7,2.1,4,8,50.0,26,8,23.1,32.0,5,40.0,44.2,13,0,0.0,2,18.3,c5b3e3b8,Ricardo Jorge Novo Nunes,Chaves,True
Boavista,Porto,1543780800,br BRA,28-030,90,6,1,5,83.3,2.5,7,28,25.0,16,0,87.5,56.6,14,100.0,61.4,20,0,0.0,2,25.0,e8918589,Helton Leite,Boavista,True
Rio Ave,Sporting CP,1543868100,br BRA,23-258,90,6,3,3,50.0,,,,,,,,,,,,,,,,,f5dfc256,Leonardo César Jardim,Rio Ave,True
Porto,Portimonense,1544214600,es ESP,37-201,90,4,1,3,75.0,1.9,1,2,50.0,22,3,4.5,22.9,2,50.0,34.0,12,0,0.0,1,11.3,1ddbb0da,Iker Casillas,Porto,True
Belenenses SAD,Chaves,1544283000,br BRA,31-297,90,4,0,4,100.0,1.0,10,24,41.7,26,3,69.2,45.3,7,85.7,50.4,20,4,20.0,0,8.1,826bc57f,Muriel Becker,Belenenses SAD,True
Tondela,Braga,1544292000,pt POR,27-022,90,3,1,2,66.7,0.8,8,26,30.8,29,2,72.4,50.6,8,62.5,49.9,17,0,0.0,3,23.0,23505094,Cláudio Ramos,Tondela,True
Vitória Setúbal,Benfica,1544301000,pt POR,28-009,90,3,1,2,66.7,1.5,12,21,57.1,31,3,48.4,37.5,6,100.0,60.7,18,0,0.0,0,12.0,783acc8f,Cristiano Pereira Figueiredo,Vitória Setúbal,True
Moreirense,Santa Clara,1544367600,br BRA,27-215,90,3,1,2,66.7,1.0,8,16,50.0,23,5,39.1,39.2,10,70.0,52.4,13,0,0.0,4,24.0,52479cc2,Jhonatan,Moreirense,True
Nacional,Boavista,1544367600,br BRA,31-235,90,1,0,1,100.0,0.2,3,16,18.8,28,2,50.0,40.3,2,100.0,66.0,10,1,10.0,1,19.5,3a6566fb,Daniel Guimarães,Nacional,True
Vitória Guimarães,Rio Ave,1544376600,br BRA,35-275,90,3,2,1,66.7,1.4,8,17,47.1,23,3,52.2,44.7,7,71.4,52.6,15,1,6.7,0,5.0,e961d3ac,Douglas,Vitória Guimarães,True
Sporting CP,Aves,1544385600,br BRA,28-261,90,4,1,3,75.0,1.3,4,15,26.7,24,7,29.2,32.6,9,88.9,59.3,20,0,0.0,0,9.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Feirense,Marítimo,1544472900,br BRA,27-353,90,4,1,3,75.0,1.7,9,23,39.1,20,4,80.0,53.4,7,100.0,67.4,21,0,0.0,0,11.0,0467df63,Caio Secco,Feirense,True
Portimonense,Vitória Setúbal,1544814000,pt POR,29-011,90,6,1,5,83.3,0.8,12,27,44.4,26,6,73.1,54.1,8,100.0,66.8,23,3,13.0,2,11.2,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Braga,Feirense,1544822100,pt POR,23-337,90,1,0,1,100.0,0.2,3,10,30.0,23,6,26.1,32.0,6,66.7,49.0,12,0,0.0,0,8.5,fd834d1d,Tiago Sá,Braga,True
Boavista,Tondela,1544887800,br BRA,28-043,90,3,0,3,100.0,1.0,15,33,45.5,27,1,88.9,55.0,9,100.0,60.6,29,0,0.0,0,5.5,e8918589,Helton Leite,Boavista,True
Chaves,Moreirense,1544887800,pt POR,36-162,90,5,2,3,60.0,1.5,8,22,36.4,25,5,52.0,38.4,9,100.0,64.8,19,1,5.3,0,6.3,c5b3e3b8,Ricardo Jorge Novo Nunes,Chaves,True
Aves,Vitória Guimarães,1544896800,pt POR,22-200,90,6,1,5,83.3,2.0,7,20,35.0,15,2,60.0,45.1,14,78.6,45.7,17,0,0.0,0,6.3,12c6cbef,André Ferreira,Aves,True
Santa Clara,Porto,1544905800,pt POR,31-337,32,2,,2,,1.1,1,5,20.0,,1,,,,,,6,,,1,20.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Santa Clara,Porto,1544905800,pt POR,36-009,58,6,2,4,66.7,1.9,2,13,15.4,17,1,76.5,50.8,1,0.0,23.0,8,0,0.0,1,18.0,98ccca0d,Serginho,Santa Clara,True
Rio Ave,Belenenses SAD,1544972400,br BRA,23-271,90,3,2,2,66.7,,,,,,,,,,,,,,,,,f5dfc256,Leonardo César Jardim,Rio Ave,True
Marítimo,Benfica,1544981400,ir IRN,25-234,90,5,1,4,100.0,1.8,9,19,47.4,25,4,52.0,40.6,9,66.7,48.7,13,1,7.7,1,15.7,375d09c9,Amir Abedzadeh,Marítimo,True
Sporting CP,Nacional,1544990400,br BRA,28-268,90,5,2,3,60.0,1.4,11,18,61.1,19,1,52.6,38.1,15,53.3,42.5,17,0,0.0,0,17.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Feirense,Portimonense,1545492600,br BRA,27-288,90,6,1,5,83.3,1.8,7,17,41.2,23,4,56.5,41.4,6,66.7,54.2,9,0,0.0,0,7.5,5ccca624,Bruno Brigido,Feirense,True
Vitória Setúbal,Santa Clara,1545492600,pt POR,28-023,90,3,2,1,66.7,2.0,9,16,56.3,18,2,44.4,39.4,9,88.9,54.6,6,0,0.0,0,2.3,783acc8f,Cristiano Pereira Figueiredo,Vitória Setúbal,True
Tondela,Marítimo,1545492600,pt POR,27-036,90,2,1,1,50.0,1.8,10,23,43.5,21,0,66.7,47.3,10,90.0,62.9,16,1,6.3,2,16.2,23505094,Cláudio Ramos,Tondela,True
Belenenses SAD,Aves,1545501600,br BRA,31-311,90,4,2,2,50.0,2.0,3,7,42.9,17,9,23.5,30.8,4,75.0,53.0,23,3,13.0,0,11.8,826bc57f,Muriel Becker,Belenenses SAD,True
Moreirense,Boavista,1545510600,br BRA,27-228,90,4,1,3,75.0,1.5,6,12,50.0,28,4,35.7,36.6,4,50.0,45.8,9,0,0.0,0,,52479cc2,Jhonatan,Moreirense,True
Porto,Rio Ave,1545577200,es ESP,37-217,90,2,1,1,50.0,0.9,1,16,6.3,28,3,42.9,39.4,7,57.1,45.3,9,0,0.0,1,13.7,1ddbb0da,Iker Casillas,Porto,True
