url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/964f4501/Benfica-Arouca-August-5-2022-Primeira-Liga,Benfica,Arouca,1659726900,Roger Schmidt,Armando Evangelista,"Estádio do Sport Lisboa e Benfica, Lisboa",52617
https://fbref.com/en/matches/19380804/Rio-Ave-Vizela-August-6-2022-Primeira-Liga,Rio Ave,Vizela,1659796200,Luís Freire,Álvaro Pacheco,"Estádio do Rio Ave Futebol Clube, Vila do Conde",3038
https://fbref.com/en/matches/94baf8c7/Estoril-Famalicao-August-6-2022-Primeira-Liga,Estoril,Famalicão,1659805200,Nelson Veríssimo,Rui Pedro Silva,"Estádio António Coimbra da Mota, Estoril",1473
https://fbref.com/en/matches/67a5dac8/Porto-Maritimo-August-6-2022-Primeira-Liga,Porto,Marítimo,1659814200,Sérgio Conceição,Vasco Seabra,"Estádio Do Dragão, Porto",46309
https://fbref.com/en/matches/c35a0966/Santa-Clara-Casa-Pia-August-7-2022-Primeira-Liga,Santa Clara,Casa Pia,1659882600,Mário Silva,Filipe Martins,"Estádio de São Miguel, Ponta Delgada",1785
https://fbref.com/en/matches/90989ec9/Braga-Sporting-CP-August-7-2022-Primeira-Liga,Braga,Sporting CP,1659891600,Artur Jorge,Rúben Amorim,"Estádio Municipal de Braga, Braga",17714
https://fbref.com/en/matches/451775b5/Portimonense-Boavista-August-7-2022-Primeira-Liga,Portimonense,Boavista,1659900600,Paulo Sérgio,Petit,"Estádio do Portimonense SC, Portimão",2590
https://fbref.com/en/matches/813246ed/Chaves-Vitoria-Guimaraes-August-7-2022-Primeira-Liga,Chaves,Vitória Guimarães,1659900600,Vítor Campelos,João Aroso,"Estádio Municipal Eng. Manuel Branco Teixeira, Chaves",7526
https://fbref.com/en/matches/c4c62ffe/Gil-Vicente-FC-Pacos-de-Ferreira-August-8-2022-Primeira-Liga,Gil Vicente FC,Paços de Ferreira,1659986100,Ivo Vieira,César Peixoto,"Estádio Cidade de Barcelos, Barcelos",4871
https://fbref.com/en/matches/116f625b/Famalicao-Braga-August-12-2022-Primeira-Liga,Famalicão,Braga,1660331700,Rui Pedro Silva,Artur Jorge,"Estádio Municipal 22 de Junho, Vila Nova de Famalicão",4637
https://fbref.com/en/matches/b506be88/Casa-Pia-Benfica-August-13-2022-Primeira-Liga,Casa Pia,Benfica,1660410000,Filipe Martins,Roger Schmidt,"Estádio Pina Manique, Lisboa",22253
https://fbref.com/en/matches/10146f22/Sporting-CP-Rio-Ave-August-13-2022-Primeira-Liga,Sporting CP,Rio Ave,1660419000,Rúben Amorim,Luís Freire,"Estádio José Alvalade, Lisboa",31760
https://fbref.com/en/matches/d946b17f/Boavista-Santa-Clara-August-14-2022-Primeira-Liga,Boavista,Santa Clara,1660487400,Petit,Mário Silva,"Estádio do Bessa Século XXI, Porto",5520
https://fbref.com/en/matches/a5567f27/Vizela-Porto-August-14-2022-Primeira-Liga,Vizela,Porto,1660496400,Álvaro Pacheco,Sérgio Conceição,"Estádio Do Vizela, Caldas de Vizela",4679
https://fbref.com/en/matches/d02bff88/Vitoria-Guimaraes-Estoril-August-14-2022-Primeira-Liga,Vitória Guimarães,Estoril,1660505400,João Aroso,Nelson Veríssimo,"Estádio Dom Afonso Henriques, Guimarães",15652
https://fbref.com/en/matches/1300a182/Maritimo-Chaves-August-15-2022-Primeira-Liga,Marítimo,Chaves,1660573800,Vasco Seabra,Vítor Campelos,"Estádio dos Barreiros, Funchal",6827
https://fbref.com/en/matches/05c4e284/Arouca-Gil-Vicente-FC-August-15-2022-Primeira-Liga,Arouca,Gil Vicente FC,1660582800,Armando Evangelista,Ivo Vieira,"Estádio Municipal de Arouca, Arouca",1759
https://fbref.com/en/matches/b0309516/Pacos-de-Ferreira-Portimonense-August-15-2022-Primeira-Liga,Paços de Ferreira,Portimonense,1660591800,César Peixoto,Paulo Sérgio,"Estádio da Capital do Móvel, Paços de Ferreira",2661
https://fbref.com/en/matches/f964f539/Estoril-Rio-Ave-August-19-2022-Primeira-Liga,Estoril,Rio Ave,1660936500,Nelson Veríssimo,Luís Freire,"Estádio António Coimbra da Mota, Estoril",1742
https://fbref.com/en/matches/f4885bd6/Santa-Clara-Arouca-August-20-2022-Primeira-Liga,Santa Clara,Arouca,1661005800,Mário Silva,Armando Evangelista,"Estádio de São Miguel, Ponta Delgada",1172
https://fbref.com/en/matches/3c9704c1/Chaves-Vizela-August-20-2022-Primeira-Liga,Chaves,Vizela,1661014800,Vítor Campelos,Álvaro Pacheco,"Estádio Municipal Eng. Manuel Branco Teixeira, Chaves",5489
https://fbref.com/en/matches/708f2bdf/Porto-Sporting-CP-August-20-2022-Primeira-Liga,Porto,Sporting CP,1661023800,Sérgio Conceição,Rúben Amorim,"Estádio Do Dragão, Porto",49430
