url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/3adf2aa7/Brentford-Arsenal-August-13-2021-Premier-League,Brentford,Arsenal,1628881200,Thomas Frank,Mikel Arteta,"Brentford Community Stadium, Brentford",16479
https://fbref.com/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,Manchester United,Leeds United,1628940600,Ole Gunnar Solskjær,Marcelo Bielsa,"Old Trafford, Manchester",72732
https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League,Leicester City,Wolverhampton Wanderers,1628949600,Brendan Rodgers,Bruno Lage,"King Power Stadium, Leicester",31983
https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League,Burnley,Brighton & Hove Albion,1628949600,Sean Dyche,Graham Potter,"Turf Moor, Burnley",16910
https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League,Chelsea,Crystal Palace,1628949600,Thomas Tuchel,Patrick Vieira,"Stamford Bridge, London",38965
https://fbref.com/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League,Watford,Aston Villa,1628949600,Xisco,Dean Smith,"Vicarage Road Stadium, Watford",20051
https://fbref.com/en/matches/c99ebbf5/Everton-Southampton-August-14-2021-Premier-League,Everton,Southampton,1628949600,Rafael Benítez,Ralph Hasenhüttl,"Goodison Park, Liverpool",38487
https://fbref.com/en/matches/c52500ad/Norwich-City-Liverpool-August-14-2021-Premier-League,Norwich City,Liverpool,1628958600,Daniel Farke,Jürgen Klopp,"Carrow Road, Norwich",27023
https://fbref.com/en/matches/41091264/Newcastle-United-West-Ham-United-August-15-2021-Premier-League,Newcastle United,West Ham United,1629032400,Steve Bruce,David Moyes,"St. James' Park, Newcastle upon Tyne",50673
https://fbref.com/en/matches/ff51efc7/Tottenham-Hotspur-Manchester-City-August-15-2021-Premier-League,Tottenham Hotspur,Manchester City,1629041400,Nuno Espírito Santo,Pep Guardiola,"Tottenham Hotspur Stadium, London",58262
https://fbref.com/en/matches/94d9dac0/Liverpool-Burnley-August-21-2021-Premier-League,Liverpool,Burnley,1629545400,Jürgen Klopp,Sean Dyche,"Anfield, Liverpool",52591
https://fbref.com/en/matches/662d4074/Aston-Villa-Newcastle-United-August-21-2021-Premier-League,Aston Villa,Newcastle United,1629554400,Dean Smith,Steve Bruce,"Villa Park, Birmingham",41964
https://fbref.com/en/matches/ab6db0d6/Manchester-City-Norwich-City-August-21-2021-Premier-League,Manchester City,Norwich City,1629554400,Pep Guardiola,Daniel Farke,"Etihad Stadium, Manchester",51437
https://fbref.com/en/matches/b9064680/Leeds-United-Everton-August-21-2021-Premier-League,Leeds United,Everton,1629554400,Marcelo Bielsa,Rafael Benítez,"Elland Road, Leeds",36293
https://fbref.com/en/matches/c8945d11/Crystal-Palace-Brentford-August-21-2021-Premier-League,Crystal Palace,Brentford,1629554400,Patrick Vieira,Thomas Frank,"Selhurst Park, London",23091
https://fbref.com/en/matches/072af2f8/Brighton-and-Hove-Albion-Watford-August-21-2021-Premier-League,Brighton & Hove Albion,Watford,1629563400,Graham Potter,Xisco,"The American Express Community Stadium, Brighton & Hove",29485
