home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Fluminense,Santos,1649532600,9313b408,David Braz, Fluminense,0.01,,Off Target,16,Head,,e2add0e7,Yago,Pass (Dead),ec604e2c,André,Fouled,6,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.06,,Blocked,11,Right Foot,,d4fa2207,Nino,Pass (Live),86d96066,Jhon Arias,Pass (Live),10,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.24,0.06,Saved,11,Left Foot,,d4fa2207,Nino,Pass (Live),9ccf4e14,Germán Cano,Shot,10,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.10,0.03,Saved,11,Head,,ec604e2c,André,Pass (Live),2567b7b6,Cristiano da Silva Leite,Pass (Live),21,False
Fluminense,Santos,1649532600,3f47ebce,Marcos Leonardo, Santos,0.02,,Off Target,34,Right Foot,,,,,,,,23,False
Fluminense,Santos,1649532600,fa00f0c9,Nathan, Fluminense,0.02,,Off Target,28,Right Foot,,9ccf4e14,Germán Cano,Pass (Live),ec604e2c,André,Pass (Live),24,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.02,,Blocked,28,Left Foot,,86d96066,Jhon Arias,Pass (Live),86d96066,Jhon Arias,Take-On,25,False
Fluminense,Santos,1649532600,9313b408,David Braz, Fluminense,0.03,,Blocked,28,Right Foot,,ec604e2c,André,Pass (Live),e2add0e7,Yago,Pass (Live),29,False
Fluminense,Santos,1649532600,9313b408,David Braz, Fluminense,0.18,,Off Target,7,Head,,e2add0e7,Yago,Pass (Dead),9313b408,David Braz,Shot,29,False
Fluminense,Santos,1649532600,27457e83,Vinícius Zanocelo, Santos,0.08,0.11,Saved,13,Right Foot,,f053730b,Ricardo Goulart,Pass (Live),766094be,Mádson,Pass (Live),32,False
Fluminense,Santos,1649532600,2a8683b9,Maicon, Santos,0.04,,Off Target,13,Head,,5d68f5b2,Lucas,Pass (Dead),27457e83,Vinícius Zanocelo,Shot,33,False
Fluminense,Santos,1649532600,12748e35,Manoel, Fluminense,0.00,,Off Target,9,Head,,2567b7b6,Cristiano da Silva Leite,Pass (Dead),ec604e2c,André,Pass (Live),35,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.02,,Blocked,20,Right Foot,Volley,fa00f0c9,Nathan,Pass (Live),,,,36,False
Fluminense,Santos,1649532600,d4fa2207,Nino, Fluminense,0.04,,Blocked,11,Head,,e2add0e7,Yago,Pass (Dead),9ccf4e14,Germán Cano,Shot,37,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.26,,Off Target,5,Left Foot,,d4fa2207,Nino,Shot,,,,37,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.04,0.15,Saved,20,Left Foot,,12748e35,Manoel,Pass (Live),9ccf4e14,Germán Cano,Pass (Live),39,False
Fluminense,Santos,1649532600,86d96066,Jhon Arias, Fluminense,0.03,,Off Target,26,Right Foot,,d4fa2207,Nino,Pass (Live),9ccf4e14,Germán Cano,Pass (Live),42,False
Fluminense,Santos,1649532600,d4fa2207,Nino, Fluminense,0.07,0.27,Saved,10,Head,,86d96066,Jhon Arias,Pass (Live),e2add0e7,Yago,Pass (Dead),44,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.03,0.13,Saved,12,Head,Deflected,2567b7b6,Cristiano da Silva Leite,Pass (Live),b91a6912,Nonato,Pass (Live),53,False
Fluminense,Santos,1649532600,fa00f0c9,Nathan, Fluminense,0.04,,Blocked,29,Right Foot,,86d96066,Jhon Arias,Pass (Live),a564fe91,Lucas Calegari,Pass (Live),54,False
Fluminense,Santos,1649532600,b91a6912,Nonato, Fluminense,0.04,,Blocked,28,Right Foot,,9313b408,David Braz,Pass (Live),b91a6912,Nonato,Pass (Live),64,False
Fluminense,Santos,1649532600,b91a6912,Nonato, Fluminense,0.03,0.19,Saved,30,Left Foot,,a564fe91,Lucas Calegari,Pass (Live),b91a6912,Nonato,Pass (Live),71,False
Fluminense,Santos,1649532600,9ccf4e14,Germán Cano, Fluminense,0.02,,Off Target,28,Right Foot,Volley,,,,,,,72,False
Fluminense,Santos,1649532600,86d96066,Jhon Arias, Fluminense,0.03,,Blocked,17,Right Foot,,8059806f,Luiz Henrique,Pass (Live),a564fe91,Lucas Calegari,Pass (Live),74,False
Fluminense,Santos,1649532600,2567b7b6,Cristiano da Silva Leite, Fluminense,0.00,,Off Target,26,Right Foot,Volley,86d96066,Jhon Arias,Shot,,,,74,False
Fluminense,Santos,1649532600,8059806f,Luiz Henrique, Fluminense,0.03,,Off Target,30,Left Foot,,a564fe91,Lucas Calegari,Pass (Live),9ccf4e14,Germán Cano,Pass (Live),77,False
Fluminense,Santos,1649532600,acaeba74,Fred, Fluminense,0.04,,Blocked,23,Right Foot,,8059806f,Luiz Henrique,Pass (Live),acaeba74,Fred,Pass (Dead),83,False
Fluminense,Santos,1649532600,acaeba74,Fred, Fluminense,0.05,,Off Target,10,Head,,2567b7b6,Cristiano da Silva Leite,Pass (Live),,,,85,False
Fluminense,Santos,1649532600,acaeba74,Fred, Fluminense,0.16,,Woodwork,10,Right Foot,,8059806f,Luiz Henrique,Pass (Live),d4fa2207,Nino,Pass (Live),85,False
Atlético Goianiense,Flamengo,1649541600,5edff24f,Bruno Henrique, Flamengo,0.14,0.08,Saved,4,Head,,72d0e1b6,Gabriel Barbosa,Fouled,f47a530a,Willian Arão,Pass (Live),17,False
Atlético Goianiense,Flamengo,1649541600,91e58f66,Thiago Maia, Flamengo,0.04,,Off Target,29,Left Foot,,2a5bc0cd,Matheuzinho,Pass (Live),2a5bc0cd,Matheuzinho,Take-On,22,False
Atlético Goianiense,Flamengo,1649541600,5edff24f,Bruno Henrique, Flamengo,0.12,,Off Target,10,Left Foot,,72d0e1b6,Gabriel Barbosa,Pass (Live),5edff24f,Bruno Henrique,Pass (Live),23,False
Atlético Goianiense,Flamengo,1649541600,72d0e1b6,Gabriel Barbosa, Flamengo,0.05,,Off Target,17,Left Foot,,be8d02dd,Giorgian De Arrascaeta,Pass (Live),5edff24f,Bruno Henrique,Pass (Live),28,False
Atlético Goianiense,Flamengo,1649541600,1f809750,Jorginho, Atl Goianiense,0.28,0.42,Saved,17,Left Foot,,1f809750,Jorginho,Take-On,69c11ef0,Shaylon,Pass (Live),40,False
Atlético Goianiense,Flamengo,1649541600,1f809750,Jorginho, Atl Goianiense,0.05,,Off Target,9,Left Foot,,598917cf,Wellington Rato,Pass (Live),1f809750,Jorginho,Pass (Dead),45,False
Atlético Goianiense,Flamengo,1649541600,ae3181de,Marlon Freitas, Atl Goianiense,0.03,0.10,Saved,13,Right Foot,,5c5a0d4d,Luis Eduardo Marques dos Santos,Pass (Live),ae3181de,Marlon Freitas,Pass (Live),45+4,False
Atlético Goianiense,Flamengo,1649541600,b7838aad,Gabriel Baralhas, Atl Goianiense,0.10,,Blocked,16,Right Foot,,1f809750,Jorginho,Pass (Live),5c5a0d4d,Luis Eduardo Marques dos Santos,Pass (Live),45+4,False
Atlético Goianiense,Flamengo,1649541600,be8d02dd,Giorgian De Arrascaeta, Flamengo,0.03,,Blocked,19,Right Foot,,72d0e1b6,Gabriel Barbosa,Pass (Live),6639e500,Andreas Pereira,Pass (Live),47,False
Atlético Goianiense,Flamengo,1649541600,2a5bc0cd,Matheuzinho, Flamengo,0.07,,Off Target,17,Right Foot,,be8d02dd,Giorgian De Arrascaeta,Shot,,,,47,False
Atlético Goianiense,Flamengo,1649541600,ae3181de,Marlon Freitas, Atl Goianiense,0.03,,Blocked,19,Right Foot,,5c5a0d4d,Luis Eduardo Marques dos Santos,Pass (Live),ae3181de,Marlon Freitas,Pass (Live),51,False
Atlético Goianiense,Flamengo,1649541600,6639e500,Andreas Pereira, Flamengo,0.08,,Blocked,16,Left Foot,,72d0e1b6,Gabriel Barbosa,Pass (Live),6639e500,Andreas Pereira,Pass (Live),52,False
Atlético Goianiense,Flamengo,1649541600,be8d02dd,Giorgian De Arrascaeta, Flamengo,0.05,,Blocked,15,Right Foot,,72d0e1b6,Gabriel Barbosa,Pass (Live),f47a530a,Willian Arão,Pass (Live),53,False
Atlético Goianiense,Flamengo,1649541600,598917cf,Wellington Rato, Atl Goianiense,0.05,,Blocked,24,Left Foot,Free kick,5c5a0d4d,Luis Eduardo Marques dos Santos,Fouled,ae3181de,Marlon Freitas,Pass (Live),61,False
Atlético Goianiense,Flamengo,1649541600,5c5a0d4d,Luis Eduardo Marques dos Santos, Atl Goianiense,0.02,,Blocked,17,Right Foot,,598917cf,Wellington Rato,Pass (Dead),598917cf,Wellington Rato,Shot,61,False
Atlético Goianiense,Flamengo,1649541600,be8d02dd,Giorgian De Arrascaeta, Flamengo,0.04,,Blocked,30,Right Foot,,2a5bc0cd,Matheuzinho,Pass (Live),8b57ad2c,João Gomes,Pass (Live),70,False
Atlético Goianiense,Flamengo,1649541600,598917cf,Wellington Rato, Atl Goianiense,0.17,0.36,Goal,10,Left Foot,Volley,5c5a0d4d,Luis Eduardo Marques dos Santos,Pass (Live),1f809750,Jorginho,Pass (Live),75,False
Atlético Goianiense,Flamengo,1649541600,5edff24f,Bruno Henrique, Flamengo,0.26,0.88,Goal,7,Head,,be8d02dd,Giorgian De Arrascaeta,Pass (Dead),68fb50a2,Everton Ribeiro,Pass (Live),84,False
