home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Barcelona,PSV Eindhoven,1537289700,9,uy URU,FW,31-237,90,36,35,1,0,1,0,1,0,0,0,0,0,29,0,1,a6154613,Luis Suárez,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,11,fr FRA,LW,21-126,82,37,30,7,0,0,1,5,0,7,2,0,0,24,0,1,b19db005,Ousmane Dembélé,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,8,br BRA,LM,22-037,8,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,48b3dd60,Arthur Melo,Barcelona,False
Barcelona,PSV Eindhoven,1537289700,10,ar ARG,"RW,FW",31-086,90,82,78,4,3,4,1,2,0,1,0,0,0,72,0,1,d70ce98e,Lionel Messi,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,7,br BRA,LM,26-098,79,82,80,1,1,1,0,0,0,0,0,0,0,75,1,0,0ef89a37,Philippe Coutinho,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,15,fr FRA,CB,23-093,11,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,4f28a6ff,Clément Lenglet,Barcelona,False
Barcelona,PSV Eindhoven,1537289700,5,es ESP,CM,30-064,90,107,106,1,1,0,0,0,0,0,0,0,0,102,0,0,5ab0ea87,Sergio Busquets,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,4,hr CRO,RM,30-192,84,80,78,2,1,0,1,1,1,0,0,0,0,72,0,2,89f951b5,Ivan Rakitić,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,22,cl CHI,RM,31-119,6,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0,67cdbc0e,Arturo Vidal,Barcelona,False
Barcelona,PSV Eindhoven,1537289700,18,es ESP,LB,29-181,90,89,77,12,1,0,0,4,11,0,0,0,0,77,0,0,4601e194,Jordi Alba,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,23,fr FRA,CB,24-308,78,68,68,0,0,0,2,0,0,0,0,0,0,62,0,0,3eed9821,Samuel Umtiti,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,3,es ESP,CB,31-228,90,60,60,0,0,1,0,0,0,0,0,0,0,55,0,0,adfc9123,Gerard Piqué,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,20,es ESP,RB,26-223,90,97,91,6,1,0,0,0,5,0,0,0,0,93,0,1,335fa267,Sergi Roberto,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,1,de GER,GK,26-141,90,40,28,12,3,0,0,0,0,0,0,0,0,39,0,0,6f51e382,Marc-André ter Stegen,Barcelona,True
Internazionale,Tottenham Hotspur,1537289700,9,ar ARG,FW,25-211,90,10,8,2,0,1,0,1,0,0,0,0,0,6,0,0,43b78598,Mauro Icardi,Internazionale,True
Internazionale,Tottenham Hotspur,1537289700,44,hr CRO,LW,29-228,63,16,15,0,0,0,0,2,0,0,0,0,0,7,1,2,6fe90922,Ivan Perišić,Internazionale,True
Internazionale,Tottenham Hotspur,1537289700,87,it ITA,"RW,LW",31-202,27,15,11,4,1,0,0,4,1,2,0,2,0,10,0,1,356c9002,Antonio Candreva,Internazionale,False
Internazionale,Tottenham Hotspur,1537289700,16,it ITA,RW,25-046,71,36,26,10,3,0,0,9,3,4,3,1,0,18,0,5,5e861944,Matteo Politano,Internazionale,True
Internazionale,Tottenham Hotspur,1537289700,11,sn SEN,"LW,RW",23-194,19,8,8,0,0,0,0,2,0,0,0,0,0,5,0,0,509a4ccb,Keita Baldé,Internazionale,False
Internazionale,Tottenham Hotspur,1537289700,14,be BEL,AM,30-137,88,37,36,0,0,1,1,2,0,0,0,0,0,25,1,1,1f9328da,Radja Nainggolan,Internazionale,True
Internazionale,Tottenham Hotspur,1537289700,20,es ESP,AM,33-249,2,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0e21fc3c,Borja Valero,Internazionale,False
Internazionale,Tottenham Hotspur,1537289700,77,hr CRO,DM,25-306,90,77,72,4,2,2,1,1,0,2,1,0,0,66,1,2,33b8d077,Marcelo Brozović,Internazionale,True
