home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Zwolle,Willem II,1564768800,10,de GER,FW,27-158,90,22,17,5,0,0,0,0,1,0,0,0,0,14,0,4,af31925d,Lennart Thy,Zwolle,True
Zwolle,Willem II,1564768800,17,no NOR,LW,21-166,90,44,43,0,0,0,1,4,0,0,0,0,0,28,1,1,66784dee,Dennis Johnsen,Zwolle,True
Zwolle,Willem II,1564768800,25,nl NED,RW,27-080,56,17,16,1,0,0,0,2,1,0,0,0,0,15,0,0,198f037f,Stanley Elbers,Zwolle,True
Zwolle,Willem II,1564768800,14,nl NED,"RW,RM",21-001,34,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,b3f36e72,Zian Flemming,Zwolle,False
Zwolle,Willem II,1564768800,11,ma MAR,"RM,CM",26-320,90,36,36,0,0,0,2,0,0,0,0,0,0,32,0,0,6b42981c,Iliass Bel Hassani,Zwolle,True
Zwolle,Willem II,1564768800,22,nl NED,LM,23-075,30,13,13,0,0,0,0,1,0,0,0,0,0,11,0,0,f7226e46,Pelle Clement,Zwolle,True
Zwolle,Willem II,1564768800,8,nl NED,LM,23-321,60,37,34,3,1,0,2,2,1,1,0,1,0,30,0,0,66e43504,Clint Leemans,Zwolle,False
Zwolle,Willem II,1564768800,19,nl NED,"CM,CB",24-140,90,50,48,2,1,0,0,0,1,0,0,0,0,36,0,1,570a793a,Rick Dekker,Zwolle,True
Zwolle,Willem II,1564768800,4,jp JPN,LB,22-167,90,69,59,10,0,0,0,1,10,0,0,0,0,57,0,1,1b9707e4,Yuta Nakayama,Zwolle,True
Zwolle,Willem II,1564768800,23,nl NED,CB,32-119,83,76,76,0,0,0,1,0,0,0,0,0,0,67,0,0,36aa886a,Etiënne Reijnen,Zwolle,True
Zwolle,Willem II,1564768800,34,nl NED,"RW,CB",17-055,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b03d1971,Jarno Westerman,Zwolle,False
Zwolle,Willem II,1564768800,29,cw CUW,CB,29-264,90,80,78,2,2,0,3,0,0,0,0,0,0,70,0,0,4ad031fa,Darryl Lachman,Zwolle,True
Zwolle,Willem II,1564768800,6,nl NED,RB,22-039,90,72,59,13,3,0,2,3,9,1,0,1,0,44,0,0,eebacc07,Gustavo Hamer,Zwolle,True
Zwolle,Willem II,1564768800,1,nl NED,GK,23-363,90,39,29,10,1,0,0,0,0,0,0,0,0,25,0,0,76609a3c,Xavier Mous,Zwolle,True
Vitesse,Ajax,1564849800,11,nl NED,FW,28-299,90,16,15,1,0,0,0,1,0,0,0,0,0,9,0,0,5700824a,Bryan Linssen,Vitesse,True
Vitesse,Ajax,1564849800,9,si SVN,FW,30-202,60,10,9,1,0,0,0,0,0,0,0,0,0,4,0,0,ebc29a56,Tim Matavž,Vitesse,True
Vitesse,Ajax,1564849800,7,nl NED,FW,21-143,30,4,3,1,0,0,0,0,0,0,0,0,0,4,0,0,9a8241af,Jay-Roy Grot,Vitesse,False
Vitesse,Ajax,1564849800,21,sk SVK,"LM,CM",23-331,90,26,26,0,0,0,0,1,0,0,0,0,0,22,0,1,b5e0af76,Matúš Bero,Vitesse,True
