url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/d8c46cb2/Cruz-Azul-Puebla-July-21-2018-Liga-MX,Cruz Azul,Puebla,1532210400,Pedro Caixinha,Enrique Meza,"Estadio Azul, Ciudad de México",45385
https://fbref.com/en/matches/705caf49/Veracruz-Pumas-UNAM-July-20-2018-Liga-MX,Veracruz,Pumas UNAM,1532131200,Guillermo Vázquez,David Patiño,"Estadio Luis de la Fuente, Veracruz, Veracruz",16981
https://fbref.com/en/matches/fd2b14b5/Atlas-Queretaro-July-20-2018-Liga-MX,Atlas,Querétaro,1532138400,Gerardo Espinoza,Luis Tena,"Estadio Jalisco, Guadalajara, Jalisco",31810
https://fbref.com/en/matches/bf8c93f2/Toluca-Morelia-July-22-2018-Liga-MX,Toluca,Morelia,1532278800,Rolando Cristante,Roberto Hernández,"Estadio Nemesio Díez, Toluca",16703
https://fbref.com/en/matches/16e65d7d/Santos-Laguna-Lobos-BUAP-July-22-2018-Liga-MX,Santos Laguna,Lobos BUAP,1532300400,Robert Siboldi,Francisco Palencia,"Estadio Nuevo Corona, Torreón, Coahuila",22830
https://fbref.com/en/matches/35bcb15d/Tijuana-Guadalajara-July-21-2018-Liga-MX,Tijuana,Guadalajara,1532224800,Diego Cocca Pera,Matías Almeyda,"Estadio Caliente, Tijuana, Baja California",27333
https://fbref.com/en/matches/5962f67f/Pachuca-Monterrey-July-21-2018-Liga-MX,Pachuca,Monterrey,1532217600,Claudio Arzeno,Diego Alonso,"Estadio Hidalgo, Pachuca",26567
https://fbref.com/en/matches/bb271a6d/UANL-Leon-July-21-2018-Liga-MX,UANL,León,1532224800,Tuca Ferretti,Gustavo Díaz,"Estadio Universitario de Nuevo León, San Nicolás de los Garza",41615
https://fbref.com/en/matches/13b49413/Necaxa-America-July-22-2018-Liga-MX,Necaxa,América,1532307600,Marcelo Leaño,Miguel Herrera,"Estadio Victoria de Aguascalientes, Aguascalientes, Aguascalientes",16450
https://fbref.com/en/matches/b7db480d/Queretaro-Pachuca-July-28-2018-Liga-MX,Querétaro,Pachuca,1532815200,Luis Tena,Pako Ayestarán,"Estadio La Corregidora, Santiago de Querétaro, Querétaro",23404
https://fbref.com/en/matches/7b74cd5d/Morelia-Santos-Laguna-July-27-2018-Liga-MX,Morelia,Santos Laguna,1532736000,Roberto Hernández,Robert Siboldi,"Estadio Generalísimo José María Morelos y Pavón, Morelia, Michoacán",20258
https://fbref.com/en/matches/52863551/Puebla-Toluca-July-27-2018-Liga-MX,Puebla,Toluca,1532743200,Enrique Meza,Rolando Cristante,"Estadio Cuauhtémoc, Puebla",14326
https://fbref.com/en/matches/96139ec9/Pumas-UNAM-Necaxa-July-29-2018-Liga-MX,Pumas UNAM,Necaxa,1532883600,David Patiño,Marcelo Leaño,"Estadio Olímpico de Universitario, Ciudad de México",30800
https://fbref.com/en/matches/d65ca4a9/Lobos-BUAP-Veracruz-July-29-2018-Liga-MX,Lobos BUAP,Veracruz,1532898000,Francisco Palencia,Guillermo Vázquez,"Estadio Universitario BUAP, Puebla",5845
https://fbref.com/en/matches/814f455a/UANL-Tijuana-July-29-2018-Liga-MX,UANL,Tijuana,1532905200,Tuca Ferretti,Diego Cocca Pera,"Estadio Universitario de Nuevo León, San Nicolás de los Garza",41052
https://fbref.com/en/matches/7da0dcc7/America-Atlas-July-28-2018-Liga-MX,América,Atlas,1532822400,Miguel Herrera,Gerardo Espinoza,"Estadio Azteca, Coyoacán",25578
https://fbref.com/en/matches/1b7eaf64/Guadalajara-Cruz-Azul-July-28-2018-Liga-MX,Guadalajara,Cruz Azul,1532829960,José Cardozo,Pedro Caixinha,"Estadio Akron, Zapopan, Jalisco",37412
https://fbref.com/en/matches/7563c544/Leon-Monterrey-July-29-2018-Liga-MX,León,Monterrey,1532912400,Gustavo Díaz,Diego Alonso,"Estadio León, León, Guanajuato",17712
https://fbref.com/en/matches/ec6bd238/Necaxa-Lobos-BUAP-August-4-2018-Liga-MX,Necaxa,Lobos BUAP,1533420000,Marcelo Leaño,Francisco Palencia,"Estadio Victoria de Aguascalientes, Aguascalientes, Aguascalientes",8734
https://fbref.com/en/matches/df4d4061/Veracruz-Morelia-August-3-2018-Liga-MX,Veracruz,Morelia,1533340800,Guillermo Vázquez,Roberto Hernández,"Estadio Luis de la Fuente, Veracruz, Veracruz",7523
https://fbref.com/en/matches/d9c2694e/Atlas-Pumas-UNAM-August-3-2018-Liga-MX,Atlas,Pumas UNAM,1533348000,Gerardo Espinoza,David Patiño,"Estadio Jalisco, Guadalajara, Jalisco",40227
https://fbref.com/en/matches/ff2c01ab/Toluca-Guadalajara-August-5-2018-Liga-MX,Toluca,Guadalajara,1533488400,Rolando Cristante,José Cardozo,"Estadio Nemesio Díez, Toluca",22226
https://fbref.com/en/matches/60036c4c/Santos-Laguna-Puebla-August-5-2018-Liga-MX,Santos Laguna,Puebla,1533510000,Robert Siboldi,Enrique Meza,"Estadio Nuevo Corona, Torreón, Coahuila",22286
https://fbref.com/en/matches/44b9205b/Pachuca-America-August-4-2018-Liga-MX,Pachuca,América,1533427200,Pako Ayestarán,Miguel Herrera,"Estadio Hidalgo, Pachuca",24063
https://fbref.com/en/matches/eee4b8a1/Cruz-Azul-UANL-August-4-2018-Liga-MX,Cruz Azul,UANL,1533434400,Pedro Caixinha,Tuca Ferretti,"Estadio Azul, Ciudad de México",55571
https://fbref.com/en/matches/ef557704/Monterrey-Queretaro-August-4-2018-Liga-MX,Monterrey,Querétaro,1533434760,Diego Alonso,Rafael Puente,"Estadio BBVA Bancomer, Guadalupe, Nuevo León",42288
