home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Sporting CP,Vizela,1628277300,21,pt POR,FW,28-270,90,34,33,1,0,0,1,0,0,0,0,0,0,26,0,1,a62c16d0,Paulinho,Sporting CP,True
Sporting CP,Vizela,1628277300,10,cv CPV,AM,23-053,67,25,24,1,1,0,1,1,0,0,0,0,0,22,0,0,e34e086c,Jovane Cabral,Sporting CP,True
Sporting CP,Vizela,1628277300,11,pt POR,"AM,WB",26-174,23,14,13,1,0,0,0,2,1,0,0,0,0,10,0,0,a6ee4f55,Nuno Santos,Sporting CP,False
Sporting CP,Vizela,1628277300,28,pt POR,AM,23-039,86,25,22,3,0,0,0,3,0,3,2,1,0,20,0,0,c275947b,Pedro Gonçalves,Sporting CP,True
Sporting CP,Vizela,1628277300,7,,AM,24-129,4,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0,2e0f6a18,Bruno Tabata,Sporting CP,False
Sporting CP,Vizela,1628277300,8,pt POR,CM,22-344,90,67,66,1,1,0,2,0,0,0,0,0,0,59,0,1,e6af02e0,Matheus Nunes,Sporting CP,True
Sporting CP,Vizela,1628277300,6,pt POR,CM,26-028,77,47,44,3,3,1,4,1,0,0,0,0,0,36,0,2,a78ff07f,João Palhinha,Sporting CP,True
Sporting CP,Vizela,1628277300,68,pt POR,CM,22-071,13,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0c152537,Daniel Bragança,Sporting CP,False
Sporting CP,Vizela,1628277300,16,pt POR,WB,22-119,77,50,43,7,0,0,0,7,7,0,0,0,0,39,0,2,b937e490,Rúben Vinagre,Sporting CP,True
Sporting CP,Vizela,1628277300,2,br BRA,"WB,CB",26-169,13,17,16,1,0,0,0,1,1,0,0,0,0,14,0,0,ae1159bf,Matheus Reis,Sporting CP,False
Sporting CP,Vizela,1628277300,47,pt POR,WB,28-082,90,75,60,15,0,0,0,10,15,0,0,0,0,59,0,3,12dcbdcc,Ricardo Esgaio,Sporting CP,True
Sporting CP,Vizela,1628277300,3,ma MAR,CB,32-217,86,87,82,5,4,0,0,1,1,0,0,0,0,80,0,1,89151b16,Zouhair Feddal,Sporting CP,True
Sporting CP,Vizela,1628277300,19,pt POR,"AM,CB",19-051,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b492126a,Tiago Tomás,Sporting CP,False
Sporting CP,Vizela,1628277300,4,uy URU,CB,30-303,90,89,87,1,1,0,1,0,0,0,0,0,0,84,1,0,1fbbfbde,Sebastián Coates,Sporting CP,True
Sporting CP,Vizela,1628277300,25,pt POR,CB,19-346,90,82,75,6,6,0,1,0,0,0,0,0,0,77,1,0,33651873,Gonçalo Inácio,Sporting CP,True
Sporting CP,Vizela,1628277300,1,es ESP,GK,34-085,90,37,29,8,3,0,1,0,0,0,0,0,0,34,0,0,65d62814,Antonio Adán,Sporting CP,True
Arouca,Estoril,1628336700,7,br BRA,FW,24-065,90,30,28,2,0,0,0,1,0,0,0,0,0,23,0,1,dde93e2c,André Silva,Arouca,True
Arouca,Estoril,1628336700,8,pt POR,LW,31-342,78,44,44,0,0,0,0,4,0,0,0,0,0,35,0,0,50e148af,Arsénio Martins Lafuente Nunes,Arouca,True
Arouca,Estoril,1628336700,11,br BRA,LW,28-033,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6ba91b57,Adílio Santos,Arouca,False
Arouca,Estoril,1628336700,10,cd COD,RW,26-157,86,29,28,1,0,0,0,4,1,0,0,0,0,21,0,1,f9a92ea5,André Bukia,Arouca,True
Arouca,Estoril,1628336700,9,py PAR,RW,26-303,4,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,6a321e80,Mauro Andrés Caballero,Arouca,False
Arouca,Estoril,1628336700,23,es ESP,AM,27-019,45,30,26,4,2,0,1,2,0,2,1,0,1,26,0,0,a75b4071,Eugeni Valderrama,Arouca,True
Arouca,Estoril,1628336700,6,br BRA,LB,24-350,45,48,42,6,0,0,0,3,6,0,0,0,0,43,0,1,b7734738,Quaresma,Arouca,False
Arouca,Estoril,1628336700,20,pt POR,DM,32-084,90,38,37,1,0,0,0,1,0,1,0,1,0,33,0,1,8f025475,Pedro Manuel da Silva Moreira,Arouca,True
Arouca,Estoril,1628336700,21,pt POR,"DM,CB",27-095,90,82,75,6,5,0,2,2,1,0,0,0,0,63,1,1,0488e49f,Leandro Miguel Pereira Silva,Arouca,True
Arouca,Estoril,1628336700,29,pt POR,LB,29-209,45,30,26,4,0,0,0,4,4,0,0,0,0,23,0,3,03b64727,Joel Ferreira,Arouca,True
Arouca,Estoril,1628336700,14,pt POR,AM,26-350,45,20,20,0,0,0,0,1,0,0,0,0,0,15,0,0,4c86d05d,Pité,Arouca,False
Arouca,Estoril,1628336700,4,ve VEN,CB,30-333,90,61,60,1,1,0,0,0,0,0,0,0,0,54,0,0,25338427,José Manuel Velázquez,Arouca,True
Arouca,Estoril,1628336700,32,fr FRA,CB,27-039,67,33,33,0,0,0,0,0,0,0,0,0,0,31,0,1,dd83724a,Baptiste Aloé,Arouca,True
Arouca,Estoril,1628336700,19,il ISR,DM,22-321,23,13,12,0,0,0,0,0,0,0,0,0,0,11,1,1,151d78b3,Or Dasa,Arouca,False
Arouca,Estoril,1628336700,72,br BRA,RB,27-101,90,65,49,15,4,0,0,3,11,0,0,0,0,53,1,0,a30f8286,Thales Oleques,Arouca,True
Arouca,Estoril,1628336700,1,br BRA,GK,29-171,90,41,29,11,3,0,0,0,0,0,0,0,0,24,1,0,871b35e7,Victor Braga,Arouca,True
Moreirense,Benfica,1628355600,99,br BRA,FW,32-143,90,15,15,0,0,0,0,1,0,0,0,0,0,4,0,0,b7e1c3b5,Rafael Martins,Moreirense,True
Moreirense,Benfica,1628355600,11,br BRA,FW,22-337,77,18,15,3,1,2,0,1,2,0,0,0,0,8,0,2,d44efa12,Yan Santos,Moreirense,True
Moreirense,Benfica,1628355600,23,nl NED,FW,22-017,13,21,19,2,0,0,0,3,2,0,0,0,0,18,0,1,fb5f19d5,Godfried Frimpong,Moreirense,False
Moreirense,Benfica,1628355600,10,br BRA,LM,26-111,90,49,36,13,5,0,1,5,8,0,0,0,0,33,0,0,2cd3d3ce,Felipe Pires,Moreirense,True
Moreirense,Benfica,1628355600,21,pt POR,CM,22-079,77,22,17,5,2,0,1,0,0,0,0,0,0,18,0,1,c6a3b58d,Filipe Soares,Moreirense,True
Moreirense,Benfica,1628355600,37,br BRA,CM,24-125,13,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,a14b8d2d,Jefferson Galego,Moreirense,False
Moreirense,Benfica,1628355600,6,pt POR,CM,33-073,90,31,31,0,0,0,0,0,0,0,0,0,0,25,0,0,b74fb61f,Fábio Pacheco,Moreirense,True
Moreirense,Benfica,1628355600,7,br BRA,RM,26-222,37,8,5,3,0,0,0,0,3,0,0,0,0,4,0,1,8eebb330,Walterson,Moreirense,True
Moreirense,Benfica,1628355600,66,pt POR,RM,22-135,53,32,21,11,1,0,0,1,10,0,0,0,0,26,0,0,0ea6e37d,Rúben Ramos,Moreirense,False
Moreirense,Benfica,1628355600,5,pt POR,LB,23-136,58,20,14,6,1,0,0,1,5,0,0,0,0,17,0,0,cfa49cc1,Abdu Conté,Moreirense,True
Moreirense,Benfica,1628355600,88,pt POR,LB,20-263,32,13,12,1,1,0,0,0,0,0,0,0,0,9,0,0,9029d5f2,Gonçalo Franco,Moreirense,False
Moreirense,Benfica,1628355600,30,sn SEN,CB,30-218,90,50,48,1,1,0,2,0,0,0,0,0,0,36,1,0,1f54ed90,Abdoulaye Ba,Moreirense,True
Moreirense,Benfica,1628355600,3,rs SRB,CB,28-039,90,41,38,3,3,0,0,0,0,0,0,0,0,26,0,1,3c285843,Lazar Rosić,Moreirense,True
Moreirense,Benfica,1628355600,4,pt POR,RB,26-358,77,22,20,2,2,0,0,0,0,0,0,0,0,15,0,0,801f3d1d,Artur Jorge Marques Amorim,Moreirense,True
Moreirense,Benfica,1628355600,9,br BRA,RB,27-151,13,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,2962bf2e,André Luis,Moreirense,False
Moreirense,Benfica,1628355600,14,br BRA,GK,29-040,90,24,20,4,0,0,1,0,0,0,0,0,0,14,0,0,f16f9b47,Mateus Pasinato,Moreirense,True
Marítimo,Braga,1628364600,12,pt POR,FW,34-115,61,18,16,2,0,0,1,2,0,1,0,1,0,9,0,0,95469c7f,Edgar Costa,Marítimo,True
Marítimo,Braga,1628364600,17,pt POR,FW,23-248,29,16,15,1,1,0,0,1,0,0,0,0,0,15,0,0,4f182a8f,Xadas,Marítimo,False
Marítimo,Braga,1628364600,95,cm CMR,FW,27-244,18,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2986e65c,Diederrick Joel,Marítimo,True
Marítimo,Braga,1628364600,9,ir IRN,FW,25-269,72,19,17,2,0,0,0,0,0,0,0,0,0,14,0,0,488ee64c,Ali Alipour,Marítimo,False
Marítimo,Braga,1628364600,94,br BRA,LM,27-037,74,29,26,3,2,0,1,5,0,1,0,1,0,20,0,0,e28ae695,Vitor Costa,Marítimo,True
Marítimo,Braga,1628364600,11,ao ANG,LM,21-299,16,8,8,0,0,0,0,1,0,0,0,0,0,5,0,1,690f6e40,Milson,Marítimo,False
Marítimo,Braga,1628364600,15,ar ARG,CM,27-279,90,31,31,0,0,0,0,0,0,0,0,0,0,25,0,1,8c6c6096,Iván Rossi,Marítimo,True
