home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
FC Juárez,UANL,1658880000,mx MEX,39-311,90,3,1,2,66.7,0.1,10,17,58.8,20,5,45.0,35.1,14,57.1,52.1,9,0,0.0,0,7.0,5c7fc905,Alfredo Talavera,FC Juárez,True
Monterrey,Puebla,1658880000,mx MEX,28-314,90,1,0,1,100.0,0.4,3,12,25.0,28,2,21.4,32.5,7,85.7,62.9,21,1,4.8,0,11.0,a1dea252,Luis Cárdenas,Monterrey,True
Atlas,Tijuana,1658880000,mx MEX,25-086,90,5,2,3,60.0,1.5,4,12,33.3,32,4,34.4,32.6,8,12.5,28.1,6,2,33.3,4,15.2,2a860a40,José Santiago Hernández,Atlas,True
Atlético,Cruz Azul,1658887500,ar ARG,38-158,90,1,0,1,100.0,0.4,5,10,50.0,14,3,42.9,36.9,9,44.4,41.6,15,1,6.7,2,17.6,868c0f75,Marcelo Barovero,Atlético,True
León,Toluca,1658887500,mx MEX,35-023,90,6,1,5,83.3,1.4,8,14,57.1,26,3,34.6,33.4,8,62.5,48.0,13,0,0.0,2,23.3,a4a5868e,Rodolfo Cota,León,True
Necaxa,Pachuca,1658966400,mx MEX,25-147,90,3,0,3,100.0,0.4,11,27,40.7,21,0,90.5,57.2,8,100.0,74.3,24,1,4.2,1,15.3,48bd91d4,Luis Ángel Malagón,Necaxa,True
Querétaro,Guadalajara,1658966400,mx MEX,30-023,90,4,2,2,75.0,2.0,9,12,75.0,19,3,36.8,32.1,7,71.4,48.3,11,0,0.0,1,12.3,a78c131a,José Antonio Rodríguez,Querétaro,True
Pumas UNAM,Mazatlán,1658973900,mx MEX,31-095,90,1,1,0,0.0,0.6,0,1,0.0,15,1,6.7,27.5,10,0.0,21.7,11,0,0.0,3,22.5,0124a43a,Julio José González,Pumas UNAM,True
Cruz Azul,Necaxa,1659218400,mx MEX,24-305,90,3,0,3,100.0,0.5,8,19,42.1,18,3,44.4,43.8,13,84.6,59.6,19,1,5.3,0,12.0,c882a4e6,Sebastián Jurado,Cruz Azul,True
FC Juárez,Toluca,1659146700,mx MEX,39-314,90,3,1,2,66.7,0.6,3,5,60.0,15,3,26.7,29.3,5,20.0,36.8,3,1,33.3,2,20.0,5c7fc905,Alfredo Talavera,FC Juárez,True
Pumas UNAM,Monterrey,1659286800,mx MEX,31-099,90,2,1,2,50.0,1.1,2,2,100.0,20,7,10.0,23.2,5,0.0,28.4,11,1,9.1,2,14.2,0124a43a,Julio José González,Pumas UNAM,True
Tijuana,Mazatlán,1659233100,mx MEX,36-079,90,4,0,4,100.0,0.1,4,14,28.6,28,2,39.3,33.9,5,60.0,41.8,10,0,0.0,0,9.5,8c6ca532,Jonathan Orozco,Tijuana,True
UANL,Querétaro,1659225900,ar ARG,36-170,90,4,1,3,100.0,1.1,6,13,46.2,22,4,45.5,41.2,9,33.3,27.4,15,3,20.0,0,9.3,d8f11068,Nahuel Guzmán,UANL,True
Guadalajara,Pachuca,1659233100,mx MEX,32-138,90,4,0,4,100.0,0.4,4,12,33.3,17,4,47.1,44.8,7,57.1,47.9,11,0,0.0,0,9.5,9c06f135,Miguel Jiménez Ponce,Guadalajara,True
Puebla,Atlético,1659233100,py PAR,38-153,90,4,0,4,100.0,0.4,2,4,50.0,21,5,19.0,29.8,7,0.0,21.7,7,0,0.0,1,12.0,949bc248,Antony Silva,Puebla,True
Santos Laguna,Atlas,1659312300,mx MEX,26-103,90,2,0,2,100.0,0.1,10,21,47.6,22,5,50.0,40.6,13,76.9,56.2,15,1,6.7,0,5.0,0810e384,Carlos Acevedo,Santos Laguna,True
León,América,1659319500,mx MEX,35-028,90,3,2,1,33.3,1.2,9,18,50.0,22,8,45.5,41.9,15,53.3,39.9,21,1,4.8,0,5.0,a4a5868e,Rodolfo Cota,León,True
Toluca,Puebla,1659488400,br BRA,31-226,90,5,1,4,80.0,1.3,7,13,53.8,36,6,36.1,37.7,4,0.0,22.0,13,1,7.7,4,17.2,fba79ac8,Tiago Volpi,Toluca,True
FC Juárez,Atlético,1659571200,mx MEX,39-319,90,2,1,1,100.0,1.4,3,4,75.0,12,3,33.3,34.4,1,0.0,37.0,5,0,0.0,0,,5c7fc905,Alfredo Talavera,FC Juárez,True
Atlas,Querétaro,1659664800,co COL,33-148,90,5,1,4,80.0,0.9,10,26,38.5,36,2,63.9,44.3,5,60.0,53.8,13,1,7.7,0,7.5,004e3d0f,Camilo Vargas,Atlas,True
Mazatlán,Guadalajara,1659751500,uy URU,38-121,90,5,1,3,80.0,1.2,3,11,27.3,19,3,36.8,34.8,6,66.7,45.0,13,0,0.0,0,9.5,88f918b9,Nicolás Vikonis,Mazatlán,True
Toluca,Tijuana,1659891600,br BRA,31-231,90,6,1,5,83.3,1.1,13,16,81.3,33,5,42.4,35.1,5,40.0,49.2,16,2,12.5,4,17.7,fba79ac8,Tiago Volpi,Toluca,True
Atlético,Necaxa,1659906000,ar ARG,38-170,90,4,2,2,50.0,1.3,9,17,52.9,29,12,48.3,38.0,9,33.3,33.3,11,2,18.2,0,11.0,868c0f75,Marcelo Barovero,Atlético,True
Pachuca,UANL,1659913500,ar ARG,36-035,90,3,0,3,100.0,0.5,5,8,62.5,14,5,28.6,31.3,8,50.0,31.0,5,1,20.0,2,16.3,40e417fa,Óscar Ustari,Pachuca,True
Monterrey,León,1659830700,mx MEX,28-325,90,6,1,5,83.3,1.3,5,11,45.5,15,1,40.0,35.9,6,83.3,51.8,21,0,0.0,0,4.0,a1dea252,Luis Cárdenas,Monterrey,True
Santos Laguna,Cruz Azul,1659837900,mx MEX,26-109,90,1,0,1,100.0,0.3,5,16,31.3,16,3,62.5,45.3,12,50.0,37.8,10,1,10.0,0,7.0,0810e384,Carlos Acevedo,Santos Laguna,True
América,FC Juárez,1659920700,mx MEX,37-025,90,4,1,3,75.0,1.4,2,8,25.0,19,3,21.1,27.9,11,36.4,35.7,13,0,0.0,1,23.0,1e9bde92,Guillermo Ochoa,América,True
Querétaro,Atlético,1660269600,mx MEX,30-038,90,3,1,2,100.0,1.4,11,17,64.7,29,3,37.9,33.5,9,66.7,49.3,8,1,12.5,1,9.8,a78c131a,José Antonio Rodríguez,Querétaro,True
León,Mazatlán,1660428000,mx MEX,35-041,90,5,3,3,40.0,1.6,6,8,75.0,29,9,24.1,28.8,3,33.3,29.3,5,0,0.0,3,27.0,a4a5868e,Rodolfo Cota,León,True
Tijuana,Puebla,1660356300,mx MEX,36-092,90,4,3,1,25.0,2.4,5,10,50.0,20,0,45.0,40.8,3,33.3,36.7,14,1,7.1,0,7.8,8c6ca532,Jonathan Orozco,Tijuana,True
Necaxa,Monterrey,1660356000,mx MEX,25-163,90,6,2,4,66.7,1.2,5,14,35.7,27,2,29.6,34.8,15,40.0,39.5,13,0,0.0,1,14.0,48bd91d4,Luis Ángel Malagón,Necaxa,True
Cruz Azul,Toluca,1660514400,py PAR,27-042,1,1,1,0,100.0,1.0,0,0,,0,0,,,0,,,0,0,,0,,d48a1284,Juan Escobar,Cruz Azul,True
Cruz Azul,Toluca,1660514400,mx MEX,24-320,89,7,2,5,71.4,2.8,3,6,50.0,12,4,33.3,37.3,7,28.6,32.6,11,,,,,c882a4e6,Sebastián Jurado,Cruz Azul,True
Pumas UNAM,América,1660435500,mx MEX,31-112,90,9,3,6,66.7,2.7,3,9,33.3,25,9,20.0,29.9,10,40.0,37.2,13,0,0.0,0,,0124a43a,Julio José González,Pumas UNAM,True
Guadalajara,Atlas,1660442700,mx MEX,32-152,90,4,1,3,75.0,1.4,2,2,100.0,15,6,6.7,25.3,8,12.5,28.0,8,1,12.5,2,15.0,9c06f135,Miguel Jiménez Ponce,Guadalajara,True
UANL,Santos Laguna,1660521900,ar ARG,36-185,90,6,0,6,100.0,1.0,7,13,53.8,19,2,42.1,38.6,10,50.0,42.8,12,0,0.0,0,5.0,d8f11068,Nahuel Guzmán,UANL,True
Mazatlán,Querétaro,1660694400,uy URU,38-132,90,7,1,6,85.7,2.0,6,10,60.0,22,6,31.8,31.6,6,50.0,46.2,22,2,9.1,1,12.6,88f918b9,Nicolás Vikonis,Mazatlán,True
Atlas,FC Juárez,1660694400,co COL,33-160,90,2,1,1,50.0,1.0,5,8,62.5,35,2,17.1,26.4,9,22.2,31.7,11,0,0.0,2,19.0,004e3d0f,Camilo Vargas,Atlas,True
Puebla,Necaxa,1660701900,py PAR,38-170,90,4,2,2,50.0,1.2,3,15,20.0,18,4,72.2,53.3,13,15.4,28.2,14,0,0.0,0,18.0,949bc248,Antony Silva,Puebla,True
Toluca,Monterrey,1660780800,mx MEX,25-289,90,4,1,3,75.0,1.0,7,13,53.8,25,3,36.0,33.4,12,33.3,39.8,11,0,0.0,2,20.0,aaba5eaf,Gustavo Gutiérrez,Toluca,True
Pachuca,América,1660788300,ar ARG,36-045,90,6,3,3,50.0,2.2,6,12,50.0,18,4,44.4,35.5,8,50.0,36.3,8,0,0.0,2,21.5,40e417fa,Óscar Ustari,Pachuca,True
Cruz Azul,Tijuana,1660788300,mx MEX,24-323,90,2,2,1,0.0,1.1,1,4,25.0,14,3,28.6,31.0,5,0.0,22.8,8,1,12.5,0,8.3,c882a4e6,Sebastián Jurado,Cruz Azul,True
Santos Laguna,León,1660867500,mx MEX,26-121,90,1,1,0,0.0,0.3,0,5,0.0,14,3,14.3,25.5,8,37.5,40.5,5,0,0.0,0,12.5,0810e384,Carlos Acevedo,Santos Laguna,True
Atlético,Pumas UNAM,1660874700,ar ARG,38-181,90,7,2,5,85.7,2.1,5,15,33.3,24,7,50.0,40.2,5,60.0,46.0,18,1,5.6,0,11.5,868c0f75,Marcelo Barovero,Atlético,True
Querétaro,Tijuana,1661032800,mx MEX,30-047,90,1,0,1,100.0,0.1,13,27,48.1,24,0,87.5,55.5,9,66.7,57.2,24,1,4.2,0,4.0,a78c131a,José Antonio Rodríguez,Querétaro,True
Necaxa,Guadalajara,1660953600,mx MEX,25-170,90,7,4,3,57.1,3.0,4,7,57.1,29,6,24.1,30.4,6,0.0,24.8,8,0,0.0,0,,48bd91d4,Luis Ángel Malagón,Necaxa,True
Pumas UNAM,Santos Laguna,1661101200,mx MEX,31-120,90,10,5,5,60.0,4.5,6,11,54.5,17,4,29.4,32.5,8,75.0,53.5,8,0,0.0,0,22.0,0124a43a,Julio José González,Pumas UNAM,True
Atlético,Toluca,1661119200,ar ARG,38-184,90,4,0,4,100.0,0.9,11,21,52.4,17,7,47.1,43.6,13,100.0,66.2,16,1,6.3,1,13.0,868c0f75,Marcelo Barovero,Atlético,True
Atlas,Puebla,1661040300,co COL,33-164,90,4,1,3,75.0,1.4,8,19,42.1,33,1,48.5,37.2,7,42.9,43.0,7,1,14.3,4,21.3,004e3d0f,Camilo Vargas,Atlas,True
Monterrey,UANL,1661040300,ar ARG,31-206,90,3,0,3,100.0,0.6,4,7,57.1,16,0,25.0,30.3,4,75.0,59.3,14,1,7.1,0,8.5,775d365e,Esteban Andrada,Monterrey,True
FC Juárez,Mazatlán,1661047500,mx MEX,39-336,90,1,1,0,0.0,0.4,7,13,53.8,18,1,33.3,31.3,11,63.6,54.5,18,0,0.0,0,4.0,5c7fc905,Alfredo Talavera,FC Juárez,True
América,Cruz Azul,1661047500,mx MEX,37-038,90,1,0,1,100.0,0.6,4,9,44.4,24,3,29.2,32.4,3,66.7,48.0,9,0,0.0,0,14.0,1e9bde92,Guillermo Ochoa,América,True
Pachuca,León,1661126700,ar ARG,36-049,90,3,0,3,100.0,0.2,4,13,30.8,16,2,50.0,44.4,9,55.6,42.9,7,0,0.0,0,11.0,40e417fa,Óscar Ustari,Pachuca,True
Guadalajara,Monterrey,1661299500,mx MEX,32-162,90,7,0,7,100.0,1.2,3,16,18.8,21,4,57.1,45.1,5,80.0,62.2,23,1,4.3,0,5.5,9c06f135,Miguel Jiménez Ponce,Guadalajara,True
Querétaro,América,1661306700,mx MEX,30-050,90,4,1,3,75.0,0.7,7,11,63.6,26,3,26.9,30.5,6,66.7,54.2,15,0,0.0,0,7.7,a78c131a,José Antonio Rodríguez,Querétaro,True
Pumas UNAM,UANL,1661393100,mx MEX,30-026,90,3,1,2,66.7,1.1,9,20,45.0,14,5,42.9,35.4,14,100.0,67.4,27,2,7.4,3,11.9,a1bb9076,Gil Alcalá,Pumas UNAM,True
Pachuca,Atlas,1661472300,ar ARG,36-053,90,2,1,1,50.0,0.5,3,15,20.0,26,12,42.3,39.7,10,40.0,42.5,10,1,10.0,1,19.5,40e417fa,Óscar Ustari,Pachuca,True
Tijuana,Santos Laguna,1661479500,mx MEX,36-105,90,7,2,5,71.4,1.3,6,14,42.9,30,3,43.3,37.8,12,8.3,25.3,8,0,0.0,0,5.5,8c6ca532,Jonathan Orozco,Tijuana,True
Cruz Azul,Querétaro,1661637600,mx MEX,41-213,90,1,1,0,0.0,0.3,11,23,47.8,23,4,52.2,41.7,12,91.7,58.9,22,0,0.0,0,11.5,e39a7e9c,José Corona,Cruz Azul,True
Puebla,FC Juárez,1661558400,py PAR,38-180,90,2,2,0,0.0,1.0,2,6,33.3,14,4,35.7,33.9,6,16.7,25.3,12,0,0.0,0,13.5,949bc248,Antony Silva,Puebla,True
Mazatlán,América,1661565900,uy URU,38-142,90,4,3,1,25.0,2.2,7,16,43.8,22,4,36.4,36.9,10,80.0,55.7,21,1,4.8,2,17.8,88f918b9,Nicolás Vikonis,Mazatlán,True
Toluca,Pachuca,1661706000,br BRA,31-252,90,12,4,8,66.7,4.5,5,17,29.4,36,2,30.6,38.3,8,75.0,60.5,9,0,0.0,4,19.3,fba79ac8,Tiago Volpi,Toluca,True
UANL,Necaxa,1661645100,ar ARG,36-198,90,1,0,1,100.0,0.1,7,11,63.6,32,4,31.3,32.4,5,20.0,25.0,6,1,16.7,2,23.7,d8f11068,Nahuel Guzmán,UANL,True
Guadalajara,Pumas UNAM,1661652300,mx MEX,32-166,90,4,1,3,75.0,0.6,5,21,23.8,25,6,60.0,46.3,8,75.0,65.3,10,0,0.0,0,12.0,9c06f135,Miguel Jiménez Ponce,Guadalajara,True
León,Atlas,1661731200,mx MEX,35-056,90,3,2,0,66.7,1.8,4,19,21.1,30,5,43.3,42.3,7,85.7,59.1,15,1,6.7,1,16.0,a4a5868e,Rodolfo Cota,León,True
Tijuana,Monterrey,1661738700,mx MEX,36-108,90,6,3,3,66.7,1.9,6,17,35.3,21,4,42.9,40.0,9,88.9,60.6,30,2,6.7,0,9.3,8c6ca532,Jonathan Orozco,Tijuana,True
Santos Laguna,Atlético,1661731500,mx MEX,26-131,90,4,1,3,75.0,0.7,3,10,30.0,22,4,31.8,36.0,5,60.0,39.8,12,0,0.0,0,11.0,0810e384,Carlos Acevedo,Santos Laguna,True
Atlético,Tijuana,1662076800,ar ARG,38-195,90,3,0,3,100.0,0.3,7,20,35.0,25,7,48.0,40.3,11,72.7,52.1,23,1,4.3,2,16.3,868c0f75,Marcelo Barovero,Atlético,True
Querétaro,Puebla,1662084300,uy URU,29-131,90,7,1,6,85.7,1.4,7,22,31.8,21,3,57.1,44.8,13,76.9,58.2,12,1,8.3,0,10.5,19da9ece,Washington Aguerre,Querétaro,True
Pachuca,Santos Laguna,1662242700,ar ARG,36-062,90,1,0,1,100.0,0.1,13,25,52.0,20,5,70.0,53.2,12,91.7,55.3,8,2,25.0,0,12.3,40e417fa,Óscar Ustari,Pachuca,True
Necaxa,León,1662163200,mx MEX,25-184,90,8,2,6,75.0,3.2,6,18,33.3,28,4,21.4,31.5,18,66.7,53.5,27,1,3.7,0,12.0,48bd91d4,Luis Ángel Malagón,Necaxa,True
FC Juárez,Cruz Azul,1662170700,mx MEX,39-349,90,5,2,3,80.0,2.1,5,13,38.5,28,4,32.1,33.5,6,66.7,53.8,6,0,0.0,2,20.8,5c7fc905,Alfredo Talavera,FC Juárez,True
Toluca,Guadalajara,1662330600,br BRA,31-259,90,5,0,5,100.0,0.9,8,15,53.3,29,4,48.3,43.2,9,11.1,32.7,12,0,0.0,0,11.5,fba79ac8,Tiago Volpi,Toluca,True
Atlas,Pumas UNAM,1662249900,co COL,33-178,90,4,0,4,100.0,0.9,7,17,41.2,38,3,34.2,32.4,10,40.0,44.1,22,0,0.0,0,11.0,004e3d0f,Camilo Vargas,Atlas,True
Monterrey,Mazatlán,1662249900,ar ARG,31-220,90,0,0,0,,0.0,6,9,66.7,24,3,20.8,26.8,9,44.4,36.4,12,2,16.7,0,8.5,775d365e,Esteban Andrada,Monterrey,True
América,UANL,1662257100,mx MEX,37-052,90,4,1,3,75.0,1.1,5,16,31.3,21,2,52.4,48.2,10,50.0,48.6,20,0,0.0,0,13.3,1e9bde92,Guillermo Ochoa,América,True
León,FC Juárez,1662508800,mx MEX,35-065,90,2,0,2,100.0,0.1,3,8,37.5,19,4,36.8,31.5,4,25.0,32.5,9,0,0.0,3,25.5,a4a5868e,Rodolfo Cota,León,True
Santos Laguna,Necaxa,1662509100,mx MEX,26-140,90,7,1,6,85.7,1.6,6,14,42.9,24,6,41.7,36.9,10,40.0,39.9,13,1,7.7,1,13.0,0810e384,Carlos Acevedo,Santos Laguna,True
América,Atlético,1662516300,mx MEX,37-055,90,3,0,3,100.0,0.4,2,5,40.0,19,3,15.8,30.3,8,25.0,30.1,7,0,0.0,0,14.0,1e9bde92,Guillermo Ochoa,América,True
Monterrey,Cruz Azul,1662516300,ar ARG,31-223,90,2,2,0,0.0,0.8,7,13,53.8,35,3,37.1,32.2,1,0.0,24.0,10,1,10.0,2,17.5,775d365e,Esteban Andrada,Monterrey,True
Puebla,Pachuca,1662595200,py PAR,38-192,90,11,2,9,81.8,2.1,5,14,35.7,12,1,91.7,60.4,8,37.5,42.9,13,1,7.7,1,8.8,949bc248,Antony Silva,Puebla,True
UANL,Toluca,1662595200,ar ARG,36-209,90,2,1,1,50.0,1.0,4,9,44.4,24,3,33.3,31.3,4,25.0,25.8,7,0,0.0,0,12.0,d8f11068,Nahuel Guzmán,UANL,True
Tijuana,Guadalajara,1662602700,mx MEX,36-118,90,4,2,2,50.0,1.4,3,4,75.0,17,3,23.5,27.9,8,0.0,17.1,10,0,0.0,0,,8c6ca532,Jonathan Orozco,Tijuana,True
Mazatlán,Atlas,1662602400,uy URU,38-154,90,5,0,5,100.0,1.0,6,23,26.1,39,3,33.3,31.9,12,83.3,55.3,21,1,4.8,0,11.8,88f918b9,Nicolás Vikonis,Mazatlán,True
Pumas UNAM,Querétaro,1662602700,mx MEX,31-137,90,3,1,2,66.7,1.0,5,10,50.0,18,2,33.3,34.3,10,40.0,37.0,13,1,7.7,0,11.8,0124a43a,Julio José González,Pumas UNAM,True
