url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/d678e271/Sporting-CP-Vizela-August-6-2021-Primeira-Liga,Sporting CP,Vizela,1628277300,Rúben Amorim,Álvaro Pacheco,"Estádio José Alvalade, Lisboa",9066
https://fbref.com/en/matches/066f28ef/Arouca-Estoril-August-7-2021-Primeira-Liga,Arouca,Estoril,1628336700,Armando Evangelista,Bruno Miguel,"Estádio Municipal de Arouca, Arouca",513
https://fbref.com/en/matches/8286ef6e/Moreirense-Benfica-August-7-2021-Primeira-Liga,Moreirense,Benfica,1628355600,João Henriques,Jorge Jesus,"P.D. Comendador Joaquim de Almeida Freitas, Moreira de Cónegos",1498
https://fbref.com/en/matches/78abf395/Maritimo-Braga-August-7-2021-Primeira-Liga,Marítimo,Braga,1628364600,Julio Velázquez,Carlos Carvalhal,"Estádio dos Barreiros, Funchal",1782
https://fbref.com/en/matches/5e7ab169/Tondela-Santa-Clara-August-8-2021-Primeira-Liga,Tondela,Santa Clara,1628433000,Pako Ayestarán,Daniel Ramos,"Estádio João Cardoso, Tondela",764
https://fbref.com/en/matches/8d4a7b85/Vitoria-Guimaraes-Portimonense-August-8-2021-Primeira-Liga,Vitória Guimarães,Portimonense,1628433000,Pepa,Paulo Sérgio,"Estádio Dom Afonso Henriques, Guimarães",8224
https://fbref.com/en/matches/ed25ca34/Porto-Belenenses-SAD-August-8-2021-Primeira-Liga,Porto,Belenenses SAD,1628442000,Sérgio Conceição,Petit,"Estádio Do Dragão, Porto",15429
https://fbref.com/en/matches/60adef62/Pacos-de-Ferreira-Famalicao-August-8-2021-Primeira-Liga,Paços de Ferreira,Famalicão,1628451000,Jorge Simão,Ivo Vieira,"Estádio da Capital do Móvel, Paços de Ferreira",1743
https://fbref.com/en/matches/d0566319/Gil-Vicente-FC-Boavista-August-9-2021-Primeira-Liga,Gil Vicente FC,Boavista,1628536500,Ricardo Soares,João Pedro Sousa,"Estádio Cidade de Barcelos, Barcelos",2014
https://fbref.com/en/matches/450ff19d/Estoril-Vitoria-Guimaraes-August-13-2021-Primeira-Liga,Estoril,Vitória Guimarães,1628882100,Bruno Miguel,Pepa,"Estádio António Coimbra da Mota, Estoril",876
https://fbref.com/en/matches/257e1f6f/Vizela-Tondela-August-14-2021-Primeira-Liga,Vizela,Tondela,1628951400,Álvaro Pacheco,Pako Ayestarán,"Estádio Do Vizela, Caldas de Vizela",613
https://fbref.com/en/matches/435b2436/Benfica-Arouca-August-14-2021-Primeira-Liga,Benfica,Arouca,1628960400,Jorge Jesus,Armando Evangelista,"Estádio do Sport Lisboa e Benfica, Lisboa",13973
https://fbref.com/en/matches/f7c11479/Braga-Sporting-CP-August-14-2021-Primeira-Liga,Braga,Sporting CP,1628969400,Carlos Carvalhal,Rúben Amorim,"Estádio Municipal de Braga, Braga",7009
https://fbref.com/en/matches/8f034ad3/Portimonense-Gil-Vicente-FC-August-15-2021-Primeira-Liga,Portimonense,Gil Vicente FC,1629037800,Paulo Sérgio,Ricardo Soares,"Estádio do Portimonense SC, Portimão",717
https://fbref.com/en/matches/6ae421a7/Famalicao-Porto-August-15-2021-Primeira-Liga,Famalicão,Porto,1629046800,Ivo Vieira,Sérgio Conceição,"Estádio Municipal 22 de Junho, Vila Nova de Famalicão",1388
https://fbref.com/en/matches/c9223f4e/Santa-Clara-Moreirense-August-15-2021-Primeira-Liga,Santa Clara,Moreirense,1629055800,Daniel Ramos,João Henriques,"Estádio de São Miguel, Ponta Delgada",876
https://fbref.com/en/matches/fd3b545c/Boavista-Pacos-de-Ferreira-August-16-2021-Primeira-Liga,Boavista,Paços de Ferreira,1629136800,João Pedro Sousa,Jorge Simão,"Estádio do Bessa Século XXI, Porto",2842
