home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Barcelona,PSV Eindhoven,1537289700,9,uy URU,FW,31-237,90,46,3,4,9,33,8,46,2,1,50.0,1,50.0,21,134,71,4,3,3,0,2,41,10,a6154613,Luis Suárez,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,11,fr FRA,LW,21-126,82,47,0,0,9,39,5,47,4,2,50.0,2,50.0,28,192,90,1,3,0,4,0,36,8,b19db005,Ousmane Dembélé,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,8,br BRA,LM,22-037,8,17,0,1,15,1,0,17,0,0,,0,,13,53,11,0,0,0,0,0,15,0,48b3dd60,Arthur Melo,Barcelona,False
Barcelona,PSV Eindhoven,1537289700,10,ar ARG,"RW,FW",31-086,90,94,0,1,46,47,4,94,3,1,33.3,2,66.7,67,439,229,7,8,1,1,3,86,8,d70ce98e,Lionel Messi,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,7,br BRA,LM,26-098,79,90,0,3,55,32,4,90,3,1,33.3,2,66.7,50,350,191,7,4,1,1,1,81,9,0ef89a37,Philippe Coutinho,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,15,fr FRA,CB,23-093,11,7,0,5,2,0,0,7,0,0,,0,,2,16,0,0,0,0,0,0,7,0,4f28a6ff,Clément Lenglet,Barcelona,False
Barcelona,PSV Eindhoven,1537289700,5,es ESP,CM,30-064,90,116,0,14,87,17,0,116,0,0,,0,,63,217,73,0,3,0,0,0,92,1,5ab0ea87,Sergio Busquets,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,4,hr CRO,RM,30-192,84,87,1,7,54,26,1,87,0,0,,0,,56,209,113,1,0,0,0,0,74,3,89f951b5,Ivan Rakitić,Barcelona,True
Barcelona,PSV Eindhoven,1537289700,22,cl CHI,RM,31-119,6,17,1,3,10,4,1,17,0,0,,0,,7,22,10,0,0,0,0,0,15,1,67cdbc0e,Arturo Vidal,Barcelona,False
Barcelona,PSV Eindhoven,1537289700,18,es ESP,LB,29-181,90,95,3,16,40,39,3,95,1,1,100.0,0,0.0,56,260,149,4,3,1,1,0,68,12,4601e194,Jordi Alba,Barcelona,True
