home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Bayer Leverkusen,Mainz 05,1537709400,fi FIN,28-303,90,5,0,5,100.0,0.5,11,18,61.1,30,6,50.0,38.8,7,42.9,40.1,16,0,0.0,3,22.0,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Eintracht Frankfurt,RB Leipzig,1537718400,de GER,28-077,90,2,1,1,100.0,1.1,19,40,47.5,44,3,72.7,41.6,9,88.9,58.0,12,0,0.0,1,15.3,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Werder Bremen,Hertha BSC,1537893000,cz CZE,26-164,90,2,1,1,50.0,0.2,8,19,42.1,21,2,57.1,40.7,10,70.0,46.0,11,0,0.0,0,5.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Bayern Munich,Augsburg,1537900200,de GER,32-182,90,4,1,3,75.0,1.5,8,12,66.7,63,10,19.0,29.5,8,0.0,23.6,14,1,7.1,1,12.0,8778c910,Manuel Neuer,Bayern Munich,True
Freiburg,Schalke 04,1537900200,de GER,26-115,90,3,0,3,100.0,1.3,5,22,22.7,29,3,44.8,39.4,10,90.0,66.9,22,0,0.0,0,,0d55d942,Alexander Schwolow,Freiburg,True
Hannover 96,Hoffenheim,1537900200,de GER,30-307,90,9,3,6,66.7,3.1,4,6,66.7,34,7,11.8,23.5,8,25.0,34.6,12,0,0.0,4,20.4,83e0eeb4,Michael Esser,Hannover 96,True
Düsseldorf,Bayer Leverkusen,1537979400,de GER,34-135,90,3,2,1,33.3,1.1,1,9,11.1,25,8,24.0,30.7,7,42.9,44.6,10,1,10.0,0,10.0,c476b0c0,Michael Rensing,Düsseldorf,True
Mönchengladbach,Eintracht Frankfurt,1537986600,ch SUI,29-283,90,2,1,1,50.0,0.5,6,16,37.5,31,4,32.3,35.5,9,66.7,45.7,14,1,7.1,1,17.7,420c18a1,Yann Sommer,Mönchengladbach,True
RB Leipzig,Stuttgart,1537986600,hu HUN,28-143,90,0,0,0,,0.0,11,18,61.1,23,3,56.5,41.9,8,62.5,53.4,16,0,0.0,1,23.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Dortmund,Nürnberg,1537986600,ch SUI,27-316,90,1,0,1,100.0,0.0,1,4,25.0,24,3,12.5,27.0,1,100.0,55.0,9,0,0.0,2,24.3,9d12e142,Roman Bürki,Dortmund,True
Mainz 05,Wolfsburg,1537986600,de GER,20-317,90,4,0,4,100.0,1.1,9,20,45.0,33,6,33.3,31.9,11,81.8,55.7,19,0,0.0,1,22.0,cbac6ec9,Florian Müller,Mainz 05,True
Hertha BSC,Bayern Munich,1538159400,de GER,30-068,90,4,0,4,100.0,0.2,18,34,52.9,25,4,68.0,42.9,17,100.0,58.9,27,1,3.7,0,4.0,bb25c778,Thomas Kraft,Hertha BSC,True
Hoffenheim,RB Leipzig,1538227800,de GER,28-119,90,7,2,5,71.4,2.3,1,4,25.0,26,6,11.5,22.0,9,11.1,29.4,15,0,0.0,6,27.4,47064058,Oliver Baumann,Hoffenheim,True
Wolfsburg,Mönchengladbach,1538227800,be BEL,26-096,90,3,2,1,33.3,1.5,3,9,33.3,37,8,18.9,26.5,7,28.6,39.9,8,0,0.0,2,17.0,db401046,Koen Casteels,Wolfsburg,True
Schalke 04,Mainz 05,1538227800,de GER,30-002,90,5,0,5,100.0,1.1,7,18,38.9,27,8,48.1,40.1,8,62.5,45.8,20,2,10.0,0,7.8,1e43fad8,Ralf Fährmann,Schalke 04,True
Stuttgart,Werder Bremen,1538227800,de GER,29-229,90,3,1,3,66.7,0.2,10,19,52.6,26,3,46.2,40.3,11,63.6,54.2,27,1,3.7,1,12.0,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Nürnberg,Düsseldorf,1538227800,de GER,23-211,90,4,0,4,100.0,1.1,8,21,38.1,31,3,38.7,33.1,11,81.8,59.6,12,0,0.0,0,8.8,d28339cb,Fabian Bredlow,Nürnberg,True
Bayer Leverkusen,Dortmund,1538238600,fi FIN,28-309,90,10,4,6,60.0,3.0,4,17,23.5,32,3,43.8,37.8,3,100.0,56.0,14,1,7.1,1,16.7,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Eintracht Frankfurt,Hannover 96,1538314200,de GER,28-084,90,1,1,0,0.0,0.6,10,28,35.7,29,2,79.3,46.7,5,100.0,68.2,13,2,15.4,1,9.5,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Augsburg,Freiburg,1538323200,de GER,31-204,90,5,1,5,80.0,1.2,8,16,50.0,29,3,44.8,37.8,5,60.0,38.2,11,0,0.0,0,5.0,7fe12375,Andreas Luthe,Augsburg,True
Werder Bremen,Wolfsburg,1538764200,cz CZE,26-174,90,4,0,4,100.0,0.5,12,21,57.1,28,4,57.1,41.2,9,55.6,43.1,22,0,0.0,1,12.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Mainz 05,Hertha BSC,1538832600,de GER,23-343,90,1,0,1,100.0,0.0,2,10,20.0,18,4,33.3,32.3,4,100.0,70.8,19,0,0.0,0,9.0,5c4bf6ba,Robin Zentner,Mainz 05,True
Hannover 96,Stuttgart,1538832600,de GER,30-318,90,5,1,4,80.0,1.4,5,16,31.3,21,1,66.7,47.6,5,40.0,43.0,16,1,6.3,2,11.8,83e0eeb4,Michael Esser,Hannover 96,True
Dortmund,Augsburg,1538832600,ch SUI,27-326,90,6,3,3,50.0,2.2,5,17,29.4,37,5,37.8,33.8,5,60.0,56.2,13,0,0.0,4,23.0,9d12e142,Roman Bürki,Dortmund,True
Düsseldorf,Schalke 04,1538832600,de GER,34-145,90,5,2,3,60.0,2.1,3,13,23.1,22,8,31.8,34.6,13,46.2,45.0,11,0,0.0,0,8.3,c476b0c0,Michael Rensing,Düsseldorf,True
Bayern Munich,Mönchengladbach,1538843400,de GER,32-193,90,3,3,0,0.0,1.2,1,5,20.0,39,3,12.8,23.4,5,0.0,28.0,2,0,0.0,6,30.0,8778c910,Manuel Neuer,Bayern Munich,True
Freiburg,Bayer Leverkusen,1538911800,de GER,26-127,90,0,0,0,,0.0,7,12,58.3,33,2,24.2,31.0,10,40.0,43.2,9,0,0.0,0,4.0,0d55d942,Alexander Schwolow,Freiburg,True
Hoffenheim,Eintracht Frankfurt,1538919000,de GER,28-127,90,4,2,2,50.0,1.4,2,7,28.6,26,6,23.1,26.7,4,25.0,30.5,4,0,0.0,5,19.9,47064058,Oliver Baumann,Hoffenheim,True
RB Leipzig,Nürnberg,1538928000,hu HUN,28-154,90,0,0,0,,0.0,1,5,20.0,17,3,23.5,27.3,4,25.0,31.3,6,0,0.0,6,22.9,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Eintracht Frankfurt,Düsseldorf,1539973800,de GER,28-103,57,3,1,2,66.7,0.6,1,3,33.3,17,3,11.8,23.2,3,33.3,37.3,6,,,,15.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Eintracht Frankfurt,Düsseldorf,1539973800,dk DEN,26-076,33,1,0,1,100.0,0.3,4,6,66.7,9,0,44.4,37.7,2,100.0,61.0,0,0,,0,9.0,a70b8345,Frederik Rønnow,Eintracht Frankfurt,True
Wolfsburg,Bayern Munich,1540042200,be BEL,26-117,90,11,3,8,72.7,4.0,6,16,37.5,37,6,37.8,32.6,5,40.0,41.8,16,0,0.0,0,9.3,db401046,Koen Casteels,Wolfsburg,True
Stuttgart,Dortmund,1540042200,de GER,29-250,90,4,4,0,0.0,1.9,6,13,46.2,30,8,33.3,29.0,10,30.0,34.8,3,0,0.0,1,31.0,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Bayer Leverkusen,Hannover 96,1540042200,fi FIN,28-330,90,6,2,4,66.7,1.5,13,25,52.0,38,5,57.9,41.3,5,60.0,47.0,9,2,22.2,3,14.6,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Augsburg,RB Leipzig,1540042200,de GER,31-224,90,3,0,3,100.0,0.5,8,18,44.4,23,4,60.9,40.0,9,44.4,38.6,11,0,0.0,0,10.3,7fe12375,Andreas Luthe,Augsburg,True
Nürnberg,Hoffenheim,1540042200,de GER,26-203,90,12,3,9,75.0,3.5,7,25,28.0,22,3,59.1,47.5,16,75.0,53.1,27,0,0.0,1,9.3,4a15e95b,Christian Mathenia,Nürnberg,True
Schalke 04,Werder Bremen,1540053000,de GER,22-020,90,3,2,1,33.3,1.1,5,12,41.7,33,3,27.3,32.1,5,60.0,51.8,9,0,0.0,1,17.6,afb0c500,Alexander Nübel,Schalke 04,True
Hertha BSC,Freiburg,1540128600,no NOR,34-022,90,3,1,2,66.7,0.5,7,17,41.2,35,3,45.7,36.5,3,33.3,41.0,14,2,14.3,0,12.8,27d2618c,Rune Jarstein,Hertha BSC,True
Mönchengladbach,Mainz 05,1540137600,ch SUI,29-308,90,4,0,4,100.0,0.7,11,17,64.7,47,9,27.7,29.2,10,40.0,34.0,8,2,25.0,2,15.7,420c18a1,Yann Sommer,Mönchengladbach,True
Freiburg,Mönchengladbach,1540578600,de GER,26-146,90,2,1,1,100.0,1.2,5,17,29.4,36,4,30.6,34.8,9,66.7,54.4,23,1,4.3,0,10.0,0d55d942,Alexander Schwolow,Freiburg,True
Mainz 05,Bayern Munich,1540647000,de GER,20-348,90,5,2,3,60.0,2.0,11,24,45.8,25,5,64.0,48.5,10,80.0,53.7,22,2,9.1,0,6.8,cbac6ec9,Florian Müller,Mainz 05,True
Dortmund,Hertha BSC,1540647000,ch SUI,27-347,90,4,2,2,75.0,1.6,5,21,23.8,26,3,57.7,39.8,7,85.7,52.3,10,1,10.0,0,7.5,9d12e142,Roman Bürki,Dortmund,True
Düsseldorf,Wolfsburg,1540647000,de GER,34-166,90,6,3,3,66.7,2.3,9,21,42.9,12,3,58.3,40.3,14,100.0,61.7,17,0,0.0,0,4.0,c476b0c0,Michael Rensing,Düsseldorf,True
Hannover 96,Augsburg,1540647000,de GER,30-339,90,4,2,2,75.0,2.1,6,12,50.0,17,4,52.9,39.4,5,60.0,38.4,8,0,0.0,0,,83e0eeb4,Michael Esser,Hannover 96,True
Hoffenheim,Stuttgart,1540657800,de GER,28-147,90,0,0,0,,0.0,1,2,50.0,20,1,5.0,16.5,6,16.7,34.7,7,0,0.0,2,27.0,47064058,Oliver Baumann,Hoffenheim,True
Nürnberg,Eintracht Frankfurt,1540729800,de GER,26-211,90,2,1,1,50.0,0.9,7,17,41.2,29,5,37.9,37.8,7,85.7,56.0,26,1,3.8,0,3.5,4a15e95b,Christian Mathenia,Nürnberg,True
RB Leipzig,Schalke 04,1540737000,hu HUN,28-175,90,0,0,0,,0.0,8,13,61.5,36,9,19.4,28.1,9,66.7,47.9,9,1,11.1,3,21.4,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Werder Bremen,Bayer Leverkusen,1540746000,cz CZE,26-197,90,12,6,6,50.0,4.9,4,12,33.3,26,6,34.6,31.5,6,50.0,38.5,15,0,0.0,4,20.6,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Stuttgart,Eintracht Frankfurt,1541187000,de GER,29-263,90,7,3,4,57.1,3.2,8,25,32.0,37,3,48.6,37.7,9,77.8,54.2,10,0,0.0,3,23.2,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Augsburg,Nürnberg,1541255400,de GER,31-238,90,5,2,3,60.0,0.6,2,6,33.3,18,4,22.2,31.5,7,28.6,34.6,13,0,0.0,1,14.5,7fe12375,Andreas Luthe,Augsburg,True
Wolfsburg,Dortmund,1541255400,be BEL,26-131,90,1,1,0,0.0,0.9,4,10,40.0,42,1,21.4,29.7,7,14.3,32.0,18,0,0.0,4,24.4,db401046,Koen Casteels,Wolfsburg,True
Bayern Munich,Freiburg,1541255400,de GER,32-221,90,1,1,0,0.0,0.5,2,5,40.0,20,2,25.0,27.4,6,0.0,26.2,9,0,0.0,3,25.8,8778c910,Manuel Neuer,Bayern Munich,True
Bayer Leverkusen,Hoffenheim,1541255400,fi FIN,28-344,90,4,4,0,25.0,2.8,3,9,33.3,31,4,25.8,32.5,4,25.0,26.3,12,0,0.0,1,29.5,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Schalke 04,Hannover 96,1541255400,de GER,22-034,90,6,1,5,83.3,1.8,4,8,50.0,25,9,32.0,33.0,5,0.0,21.0,15,1,6.7,0,6.3,afb0c500,Alexander Nübel,Schalke 04,True
Hertha BSC,RB Leipzig,1541266200,no NOR,34-035,90,11,3,8,72.7,4.2,11,24,45.8,31,3,51.6,38.2,9,88.9,58.8,8,0,0.0,1,21.0,27d2618c,Rune Jarstein,Hertha BSC,True
Mönchengladbach,Düsseldorf,1541341800,ch SUI,29-322,90,6,0,6,100.0,0.8,0,3,0.0,32,8,6.3,25.7,6,16.7,28.8,14,0,0.0,0,5.3,420c18a1,Yann Sommer,Mönchengladbach,True
Mainz 05,Werder Bremen,1541350800,de GER,24-007,90,4,1,3,75.0,1.3,5,22,22.7,37,9,45.9,37.7,10,50.0,48.1,20,0,0.0,1,21.5,5c4bf6ba,Robin Zentner,Mainz 05,True
Hannover 96,Wolfsburg,1541791800,de GER,30-352,90,9,1,8,100.0,2.0,8,18,44.4,10,2,80.0,51.9,12,83.3,49.2,19,1,5.3,0,7.5,83e0eeb4,Michael Esser,Hannover 96,True
Werder Bremen,Mönchengladbach,1541860200,cz CZE,26-210,90,6,3,3,50.0,1.8,1,6,16.7,17,3,29.4,29.6,10,10.0,27.4,8,0,0.0,1,24.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Freiburg,Mainz 05,1541860200,de GER,26-161,90,9,3,6,66.7,1.5,6,10,60.0,33,11,18.2,28.4,5,80.0,55.0,11,0,0.0,0,13.8,0d55d942,Alexander Schwolow,Freiburg,True
Hoffenheim,Augsburg,1541860200,de GER,28-161,90,7,1,6,85.7,1.4,5,16,31.3,25,8,28.0,30.8,13,69.2,51.7,18,1,5.6,2,15.2,47064058,Oliver Baumann,Hoffenheim,True
Düsseldorf,Hertha BSC,1541860200,de GER,34-180,90,6,1,5,83.3,1.7,5,16,31.3,20,2,65.0,42.7,3,100.0,59.3,15,1,6.7,0,7.0,c476b0c0,Michael Rensing,Düsseldorf,True
Nürnberg,Stuttgart,1541860200,de GER,26-224,90,4,2,2,50.0,1.1,5,18,27.8,20,2,55.0,34.9,11,63.6,53.3,27,0,0.0,0,11.0,4a15e95b,Christian Mathenia,Nürnberg,True
Dortmund,Bayern Munich,1541871000,ch SUI,31-053,90,3,2,1,33.3,1.9,3,12,25.0,32,2,28.1,33.1,7,42.9,43.7,19,0,0.0,1,13.0,2e7ff968,Marwin Hitz,Dortmund,True
RB Leipzig,Bayer Leverkusen,1541946600,hu HUN,28-189,90,2,0,2,100.0,0.4,7,20,35.0,25,3,60.0,39.7,9,55.6,48.7,8,0,0.0,1,24.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Eintracht Frankfurt,Schalke 04,1541955600,de GER,28-126,90,1,0,1,100.0,0.9,6,18,33.3,34,4,44.1,36.8,3,100.0,63.0,7,0,0.0,3,21.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Bayer Leverkusen,Stuttgart,1543001400,fi FIN,28-364,90,2,0,2,100.0,0.3,7,13,53.8,31,4,25.8,31.2,9,55.6,42.0,22,2,9.1,0,8.3,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Mainz 05,Dortmund,1543069800,de GER,24-027,90,7,2,5,71.4,1.5,3,14,21.4,21,4,47.6,41.1,6,66.7,49.5,10,0,0.0,1,17.3,5c4bf6ba,Robin Zentner,Mainz 05,True
Augsburg,Eintracht Frankfurt,1543069800,de GER,31-259,90,7,3,4,57.1,2.9,6,10,60.0,35,8,25.7,32.3,5,20.0,33.4,8,1,12.5,1,16.5,7fe12375,Andreas Luthe,Augsburg,True
Wolfsburg,RB Leipzig,1543069800,be BEL,26-152,90,4,0,4,100.0,0.6,3,13,23.1,35,7,22.9,31.8,8,62.5,47.0,20,1,5.0,0,13.0,db401046,Koen Casteels,Wolfsburg,True
Bayern Munich,Düsseldorf,1543069800,de GER,32-242,90,5,3,2,40.0,1.8,1,3,33.3,24,7,12.5,24.8,4,0.0,28.5,7,1,14.3,2,12.7,8778c910,Manuel Neuer,Bayern Munich,True
Hertha BSC,Hoffenheim,1543069800,no NOR,34-056,90,5,3,2,40.0,0.9,4,7,57.1,13,3,23.1,25.4,7,57.1,40.6,10,0,0.0,2,15.8,27d2618c,Rune Jarstein,Hertha BSC,True
Schalke 04,Nürnberg,1543080600,de GER,30-058,90,6,2,4,66.7,2.1,4,6,66.7,19,2,21.1,34.1,6,33.3,32.2,7,1,14.3,1,16.5,1e43fad8,Ralf Fährmann,Schalke 04,True
Freiburg,Werder Bremen,1543156200,de GER,26-176,90,8,1,7,87.5,1.8,15,24,62.5,27,8,66.7,42.8,8,75.0,55.6,13,0,0.0,1,17.3,0d55d942,Alexander Schwolow,Freiburg,True
Mönchengladbach,Hannover 96,1543165200,ch SUI,29-343,90,3,1,2,66.7,0.9,7,10,70.0,38,8,26.3,27.6,2,0.0,24.0,16,3,18.8,2,14.1,420c18a1,Yann Sommer,Mönchengladbach,True
Düsseldorf,Mainz 05,1543606200,de GER,34-200,90,3,1,2,66.7,0.6,6,16,37.5,22,5,40.9,37.4,9,77.8,50.6,11,3,27.3,1,14.4,c476b0c0,Michael Rensing,Düsseldorf,True
Hannover 96,Hertha BSC,1543674600,de GER,31-009,90,7,2,5,71.4,2.0,4,10,40.0,29,5,24.1,29.6,6,50.0,40.7,10,0,0.0,1,15.0,83e0eeb4,Michael Esser,Hannover 96,True
Werder Bremen,Bayern Munich,1543674600,cz CZE,26-231,90,5,2,3,60.0,2.1,7,24,29.2,34,2,55.9,38.4,11,45.5,41.2,14,0,0.0,2,20.3,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Stuttgart,Augsburg,1543674600,de GER,29-292,90,4,0,4,100.0,1.2,4,26,15.4,26,5,73.1,49.3,9,77.8,57.0,22,3,13.6,1,8.3,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Dortmund,Freiburg,1543674600,ch SUI,28-017,90,1,0,1,100.0,0.0,0,9,0.0,23,4,30.4,30.3,3,66.7,56.3,7,0,0.0,1,14.0,9d12e142,Roman Bürki,Dortmund,True
Hoffenheim,Schalke 04,1543685400,de GER,28-182,90,5,1,4,100.0,1.6,0,2,0.0,20,6,0.0,17.1,7,28.6,30.6,17,0,0.0,2,35.0,47064058,Oliver Baumann,Hoffenheim,True
RB Leipzig,Mönchengladbach,1543761000,hu HUN,28-210,90,4,0,4,100.0,0.9,8,21,38.1,26,1,61.5,44.1,5,100.0,65.6,11,0,0.0,1,21.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Eintracht Frankfurt,Wolfsburg,1543770000,de GER,28-147,90,3,2,1,33.3,1.3,13,20,65.0,26,2,57.7,40.9,5,100.0,61.2,7,0,0.0,1,19.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
