home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Rennes,Fenerbahçe,1663268400,fr FRA,37-171,90,3,2,1,66.7,1.4,6,24,25.0,23,2,82.6,52.0,6,83.3,51.7,13,2,15.4,0,7.5,1d2d5cc8,Steve Mandanda,Rennes,True
Dynamo Kyiv,AÉK Lárnaka,1663268400,ua UKR,34-229,90,4,1,3,75.0,1.5,3,5,60.0,25,4,12.0,28.4,5,40.0,42.8,7,0,0.0,0,11.0,1e064bfb,Denys Boyko,Dynamo Kyiv,True
Roma,HJK Helsinki,1663268400,pt POR,34-212,90,0,0,0,,0.0,2,3,66.7,8,2,25.0,30.5,4,25.0,27.0,5,0,0.0,0,1.0,79b0d6a0,Rui Patrício,Roma,True
Bodø/Glimt,Zürich,1663268400,ru RUS,27-066,90,4,1,3,75.0,1.5,2,11,18.2,35,5,25.7,30.0,5,40.0,40.4,13,0,0.0,2,22.7,60831426,Nikita Haikin,Bodø/Glimt,True
Real Betis,Ludogorets Razgrad,1663268400,cl CHI,39-155,90,6,2,4,66.7,0.7,6,9,66.7,20,5,40.0,36.1,3,33.3,33.7,14,0,0.0,1,21.0,10072610,Claudio Bravo,Real Betis,True
Zürich,PSV Eindhoven,1665074700,ch SUI,29-134,90,8,5,3,37.5,3.2,5,11,45.5,31,4,22.6,28.5,8,50.0,36.8,17,0,0.0,1,13.5,6115fddd,Yanick Brecher,Zürich,True
Malmö,Union Berlin,1665074700,ml MLI,27-329,90,7,1,6,85.7,1.3,4,9,44.4,25,9,12.0,25.4,11,54.5,44.6,21,0,0.0,2,29.7,a9107589,Ismael Diawara,Malmö,True
Monaco,Trabzonspor,1665074700,de GER,26-006,90,2,1,1,50.0,0.3,5,5,100.0,20,4,20.0,27.7,3,33.3,29.7,2,0,0.0,1,23.7,afb0c500,Alexander Nübel,Monaco,True
Red Star Belgrade,Ferencváros,1665074700,ca CAN,34-348,90,3,1,2,66.7,0.8,8,16,50.0,25,2,52.0,40.3,10,30.0,29.6,7,0,0.0,1,24.0,5e8936be,Milan Borjan,Red Star Belgrade,True
Sturm Graz,Lazio,1665074700,at AUT,32-261,90,4,0,4,100.0,1.0,8,15,53.3,31,3,32.3,36.6,8,62.5,49.4,11,0,0.0,0,1.5,b69dfb42,Jörg Siebenhandl,Sturm Graz,True
HJK Helsinki,Ludogorets Razgrad,1665074700,nir NIR,24-215,90,7,1,6,85.7,1.8,5,18,27.8,30,3,43.3,37.4,8,62.5,50.8,5,0,0.0,0,5.0,10161491,Conor Hazard,HJK Helsinki,True
AC Omonia,Manchester United,1665074700,br BRA,34-219,90,8,3,5,62.5,2.5,5,27,18.5,18,0,88.9,55.9,15,73.3,52.4,11,0,0.0,2,16.0,54bb5c3f,Fabiano,AC Omonia,True
Sheriff Tiraspol,Real Sociedad,1665074700,ua UKR,29-301,90,3,2,1,33.3,1.5,8,25,32.0,25,4,60.0,44.6,11,90.9,65.4,16,0,0.0,0,7.0,60713cb3,Maksym Koval,Sheriff Tiraspol,True
Arsenal,Bodø/Glimt,1665082800,us USA,28-104,90,3,0,3,100.0,0.5,5,15,33.3,30,3,46.7,35.5,3,33.3,30.0,4,1,25.0,0,9.7,4a51ba65,Matt Turner,Arsenal,True
Braga,Union SG,1665082800,br BRA,30-079,90,4,2,2,50.0,2.8,2,13,15.4,28,11,35.7,29.2,6,50.0,46.7,22,0,0.0,0,17.5,ef3909cd,Matheus,Braga,True
Roma,Real Betis,1665082800,pt POR,34-233,90,5,2,3,60.0,1.2,5,10,50.0,23,7,39.1,36.5,6,16.7,21.8,6,0,0.0,0,14.0,79b0d6a0,Rui Patrício,Roma,True
Freiburg,Nantes,1665082800,nl NED,29-115,90,2,0,2,100.0,0.7,7,17,41.2,36,5,27.8,31.2,9,77.8,56.2,9,1,11.1,0,7.0,a92ab7be,Mark Flekken,Freiburg,True
Midtjylland,Feyenoord,1665082800,dk DEN,33-247,90,4,2,2,75.0,1.1,1,7,14.3,27,4,22.2,32.0,5,20.0,28.4,6,0,0.0,2,23.0,939bc634,Jonas Lössl,Midtjylland,True
Rennes,Dynamo Kyiv,1665082800,fr FRA,37-192,90,3,1,2,66.7,1.1,7,8,87.5,24,2,25.0,28.0,5,40.0,34.8,7,0,0.0,0,,1d2d5cc8,Steve Mandanda,Rennes,True
Olympiacos,Qarabağ Ağdam,1665082800,gr GRE,19-332,90,11,3,8,72.7,2.1,6,20,30.0,27,2,66.7,44.8,5,40.0,30.4,4,0,0.0,1,26.0,9052e98c,Kostas Tzolakis,Olympiacos,True
Fenerbahçe,AÉK Lárnaka,1665082800,tr TUR,24-175,90,1,0,1,100.0,0.1,6,16,37.5,28,4,46.4,41.6,6,50.0,47.3,8,2,25.0,6,21.3,072e68ed,Altay Bayındır,Fenerbahçe,True
Union SG,Braga,1665679500,lu LUX,32-167,90,8,3,5,62.5,2.6,8,18,44.4,32,4,37.5,36.6,11,54.5,40.0,16,0,0.0,0,14.2,99351886,Anthony Moris,Union SG,True
Bodø/Glimt,Arsenal,1665679500,ru RUS,27-094,90,1,1,0,0.0,0.8,10,16,62.5,31,4,32.3,30.9,14,42.9,36.6,9,0,0.0,2,17.2,60831426,Nikita Haikin,Bodø/Glimt,True
Nantes,Freiburg,1665679500,fr FRA,23-263,90,8,4,4,50.0,2.3,4,14,28.6,31,3,25.8,30.8,8,75.0,62.0,12,0,0.0,0,3.5,4e7db402,Alban Lafont,Nantes,True
Real Betis,Roma,1665679500,cl CHI,39-183,90,2,1,1,50.0,0.8,7,23,30.4,23,2,73.9,51.4,6,100.0,58.0,14,2,14.3,1,12.5,10072610,Claudio Bravo,Real Betis,True
Feyenoord,Midtjylland,1665679500,nl NED,24-264,90,4,2,2,50.0,1.3,3,12,25.0,19,6,52.6,40.6,5,40.0,37.4,9,2,22.2,0,11.0,53d93280,Justin Bijlow,Feyenoord,True
Dynamo Kyiv,Rennes,1665679500,ua UKR,20-264,90,3,1,2,66.7,1.2,5,18,27.8,24,6,37.5,36.4,14,64.3,47.5,15,0,0.0,0,7.0,0880e10b,Ruslan Neshcheret,Dynamo Kyiv,True
AÉK Lárnaka,Fenerbahçe,1665679500,ba BIH,28-098,90,8,2,5,87.5,3.8,1,4,25.0,19,4,21.1,27.1,4,0.0,16.8,13,0,0.0,0,5.0,00b86f5e,Kenan Pirić,AÉK Lárnaka,True
Manchester United,AC Omonia,1665687600,es ESP,31-340,90,1,0,1,100.0,0.1,2,3,66.7,16,3,18.8,26.9,2,0.0,25.0,5,1,20.0,1,17.7,7ba6d84e,David de Gea,Manchester United,True
Qarabağ Ağdam,Olympiacos,1665679500,az AZE,28-123,90,2,0,2,100.0,0.3,1,6,16.7,20,1,25.0,30.3,6,16.7,30.5,4,0,0.0,1,27.0,595ccab1,Məhəmmədəliyev Şahruddin Maqomedoviç,Qarabağ Ağdam,True
Real Sociedad,Sheriff Tiraspol,1665687600,es ESP,27-203,90,0,0,0,,0.0,3,4,75.0,15,7,26.7,25.4,2,0.0,19.5,8,0,0.0,0,16.0,374ee424,Álex Remiro,Real Sociedad,True
PSV Eindhoven,Zürich,1665687600,ar ARG,29-267,90,2,0,2,100.0,0.2,5,20,25.0,32,5,53.1,37.5,7,42.9,38.6,8,1,12.5,0,9.5,8a2248b4,Walter Benítez,PSV Eindhoven,True
Union Berlin,Malmö,1665687600,dk DEN,30-070,90,0,0,0,,0.0,8,14,57.1,24,1,45.8,35.6,3,100.0,64.3,9,1,11.1,1,17.7,a70b8345,Frederik Rønnow,Union Berlin,True
Ferencváros,Red Star Belgrade,1665687600,hu HUN,31-331,90,3,1,2,66.7,0.8,6,16,37.5,23,3,43.5,38.0,15,40.0,33.2,26,0,0.0,2,13.2,4030c7ae,Dénes Dibusz,Ferencváros,True
Lazio,Sturm Graz,1665687600,it ITA,28-210,90,7,2,5,71.4,1.3,10,21,47.6,35,5,40.0,37.8,8,87.5,62.0,4,0,0.0,1,26.0,277da414,Ivan Provedel,Lazio,True
Ludogorets Razgrad,HJK Helsinki,1665687600,nl NED,32-129,90,1,0,1,100.0,0.2,1,4,25.0,21,6,14.3,22.3,6,16.7,27.8,4,1,25.0,0,15.0,be855308,Sergio Padt,Ludogorets Razgrad,True
Trabzonspor,Monaco,1665687600,tr TUR,26-191,90,4,0,4,100.0,0.3,9,32,28.1,31,3,67.7,48.0,16,68.8,59.4,21,1,4.8,1,12.0,f63a8347,Uğurcan Çakır,Trabzonspor,True
Arsenal,PSV Eindhoven,1666285200,us USA,28-118,90,1,0,1,100.0,0.1,3,7,42.9,22,4,22.7,28.0,4,50.0,41.8,1,0,0.0,1,24.0,4a51ba65,Matt Turner,Arsenal,True
Lazio,Midtjylland,1666889100,it ITA,28-224,90,3,1,2,66.7,0.4,5,12,41.7,37,5,29.7,32.2,5,20.0,36.0,3,0,0.0,4,22.8,277da414,Ivan Provedel,Lazio,True
Union Berlin,Braga,1666889100,dk DEN,30-084,90,3,0,3,100.0,0.3,7,22,31.8,34,3,55.9,39.4,5,60.0,46.4,11,0,0.0,0,16.0,a70b8345,Frederik Rønnow,Union Berlin,True
PSV Eindhoven,Arsenal,1666889100,ar ARG,29-281,90,3,0,3,100.0,0.8,7,16,43.8,13,2,61.5,41.9,12,66.7,46.8,12,1,8.3,0,5.5,8a2248b4,Walter Benítez,PSV Eindhoven,True
Malmö,Union SG,1666889100,ml MLI,27-350,90,6,2,4,66.7,2.6,7,14,50.0,19,6,31.6,35.6,9,88.9,53.7,14,2,14.3,0,7.0,a9107589,Ismael Diawara,Malmö,True
Zürich,Bodø/Glimt,1666889100,ch SUI,29-155,90,2,1,1,50.0,0.9,8,15,53.3,38,3,28.9,30.9,8,50.0,39.0,12,0,0.0,0,9.3,6115fddd,Yanick Brecher,Zürich,True
AÉK Lárnaka,Dynamo Kyiv,1666889100,ba BIH,28-112,90,4,3,1,25.0,0.5,3,19,15.8,27,6,55.6,42.7,6,66.7,53.7,10,0,0.0,1,19.0,00b86f5e,Kenan Pirić,AÉK Lárnaka,True
Ludogorets Razgrad,Real Betis,1666889100,nl NED,32-143,90,1,1,0,0.0,0.4,2,6,33.3,35,3,14.3,24.2,5,20.0,29.6,6,0,0.0,1,14.0,be855308,Sergio Padt,Ludogorets Razgrad,True
Fenerbahçe,Rennes,1666889100,tr TUR,24-196,90,4,3,1,25.0,1.8,4,12,33.3,22,4,50.0,38.9,3,33.3,45.0,2,0,0.0,0,16.0,072e68ed,Altay Bayındır,Fenerbahçe,True
Manchester United,Sheriff Tiraspol,1666897200,es ESP,31-354,90,0,0,0,,0.0,1,1,100.0,15,6,6.7,18.7,1,0.0,30.0,0,0,,1,19.0,7ba6d84e,David de Gea,Manchester United,True
Red Star Belgrade,Trabzonspor,1666897200,ca CAN,35-004,90,6,1,5,83.3,0.7,5,17,29.4,34,4,41.2,36.2,6,50.0,37.0,16,0,0.0,1,28.0,5e8936be,Milan Borjan,Red Star Belgrade,True
Freiburg,Olympiacos,1666897200,nl NED,29-136,90,2,1,1,50.0,0.9,1,8,12.5,38,4,13.2,28.3,5,60.0,58.0,0,0,,2,20.5,a92ab7be,Mark Flekken,Freiburg,True
Sturm Graz,Feyenoord,1666897200,at AUT,32-282,90,4,0,4,100.0,0.7,7,9,77.8,23,5,26.1,31.1,6,50.0,37.8,14,0,0.0,1,14.0,b69dfb42,Jörg Siebenhandl,Sturm Graz,True
Ferencváros,Monaco,1666897200,hu HUN,31-345,90,1,1,0,0.0,0.6,4,8,50.0,24,6,20.8,31.8,6,50.0,34.2,26,0,0.0,0,7.3,4030c7ae,Dénes Dibusz,Ferencváros,True
Nantes,Qarabağ Ağdam,1666897200,fr FRA,23-277,90,7,1,6,100.0,2.6,8,16,50.0,19,5,52.6,41.4,9,66.7,45.9,12,0,0.0,0,5.0,4e7db402,Alban Lafont,Nantes,True
AC Omonia,Real Sociedad,1666897200,ng NGA,23-364,90,4,2,2,50.0,1.4,0,16,0.0,33,8,39.4,34.4,10,30.0,30.1,11,0,0.0,0,13.0,cfd68aa7,Francis Uzoho,AC Omonia,True
HJK Helsinki,Roma,1666897200,nir NIR,24-236,90,4,2,3,50.0,0.9,3,12,25.0,45,8,24.4,31.3,9,11.1,23.7,14,1,7.1,0,6.5,10161491,Conor Hazard,HJK Helsinki,True
Midtjylland,Sturm Graz,1667497500,dk DEN,33-275,90,3,0,3,100.0,0.4,7,25,28.0,26,3,50.0,41.7,14,85.7,65.3,21,0,0.0,1,23.0,939bc634,Jonas Lössl,Midtjylland,True
Real Sociedad,Manchester United,1667497500,es ESP,27-224,90,1,1,0,0.0,0.5,5,20,25.0,37,1,54.1,39.6,4,0.0,16.8,6,0,0.0,0,11.0,374ee424,Álex Remiro,Real Sociedad,True
Feyenoord,Lazio,1667497500,nl NED,24-285,90,4,0,4,100.0,0.6,6,12,50.0,37,4,18.9,28.3,8,62.5,48.3,12,1,8.3,0,5.0,53d93280,Justin Bijlow,Feyenoord,True
Monaco,Red Star Belgrade,1667497500,de GER,26-034,90,2,1,1,100.0,1.1,9,17,52.9,29,3,37.9,34.6,8,75.0,53.1,7,0,0.0,0,,afb0c500,Alexander Nübel,Monaco,True
Sheriff Tiraspol,AC Omonia,1667497500,ua UKR,29-329,90,5,0,5,100.0,0.9,2,20,10.0,26,3,57.7,41.7,7,71.4,63.7,18,2,11.1,0,10.0,60713cb3,Maksym Koval,Sheriff Tiraspol,True
Olympiacos,Nantes,1667497500,gr GRE,19-360,90,4,2,2,50.0,0.7,3,10,30.0,37,5,18.9,27.3,5,60.0,47.0,20,0,0.0,1,17.5,9052e98c,Kostas Tzolakis,Olympiacos,True
Arsenal,Zürich,1667505600,eng ENG,24-173,90,2,0,2,100.0,0.3,7,17,41.2,27,2,48.1,41.2,5,80.0,60.4,8,0,0.0,3,21.4,466fb2c5,Aaron Ramsdale,Arsenal,True
Braga,Malmö,1667505600,br BRA,30-107,90,2,1,1,50.0,1.1,2,6,33.3,18,5,22.2,30.1,6,33.3,30.5,3,0,0.0,0,17.0,ef3909cd,Matheus,Braga,True
Trabzonspor,Ferencváros,1667497500,tr TUR,26-212,90,1,0,1,100.0,0.0,8,20,40.0,29,1,58.6,42.9,6,50.0,39.3,4,0,0.0,0,,f63a8347,Uğurcan Çakır,Trabzonspor,True
Dynamo Kyiv,Fenerbahçe,1667505600,ua UKR,28-156,90,4,2,2,50.0,,,,,,,,,,,,,,,,,eb2b33aa,Heorhiy Bushchan,Dynamo Kyiv,True
Rennes,AÉK Lárnaka,1667505600,tr TUR,20-005,90,2,1,1,50.0,0.6,5,14,35.7,24,4,33.3,34.5,7,85.7,62.6,9,1,11.1,0,9.5,9e17ccff,Doğan Alemdar,Rennes,True
Bodø/Glimt,PSV Eindhoven,1667505600,ru RUS,27-115,90,6,2,5,66.7,2.3,1,4,25.0,31,5,12.9,25.3,3,0.0,13.3,4,0,0.0,1,13.8,60831426,Nikita Haikin,Bodø/Glimt,True
Roma,Ludogorets Razgrad,1667505600,pt POR,34-261,90,5,1,4,80.0,0.7,1,2,50.0,28,8,7.1,26.0,3,0.0,20.3,2,1,50.0,0,11.4,79b0d6a0,Rui Patrício,Roma,True
Union SG,Union Berlin,1667505600,lu LUX,32-188,90,2,1,1,50.0,1.2,6,11,54.5,28,2,28.6,32.2,8,37.5,39.6,9,0,0.0,4,18.7,99351886,Anthony Moris,Union SG,True
Real Betis,HJK Helsinki,1667505600,pt POR,28-269,90,3,0,3,100.0,0.3,2,3,66.7,22,5,9.1,21.0,6,16.7,25.8,4,0,0.0,0,13.3,ea83bfa6,Rui Silva,Real Betis,True
Qarabağ Ağdam,Freiburg,1667497500,az AZE,28-144,90,2,1,1,100.0,1.1,6,12,50.0,28,5,39.3,34.0,4,25.0,29.5,6,1,16.7,2,17.0,595ccab1,Məhəmmədəliyev Şahruddin Maqomedoviç,Qarabağ Ağdam,True
Ajax,Union Berlin,1676569500,ar ARG,30-272,90,3,0,3,100.0,0.7,2,8,25.0,24,3,20.8,29.9,5,60.0,46.8,17,1,5.9,0,8.6,625c144a,Gerónimo Rulli,Ajax,True
Barcelona,Manchester United,1676569500,de GER,30-292,90,5,2,4,60.0,1.5,3,4,75.0,35,9,11.4,25.5,6,0.0,24.2,9,1,11.1,0,12.0,6f51e382,Marc-André ter Stegen,Barcelona,True
Red Bull Salzburg,Roma,1676569500,ch SUI,24-320,90,3,0,3,100.0,1.1,6,11,54.5,25,5,32.0,30.9,4,75.0,44.3,16,2,12.5,1,11.0,ff74841d,Philipp Köhn,Red Bull Salzburg,True
Shakhtar Donetsk,Rennes,1676569500,ua UKR,21-199,90,6,1,5,83.3,1.5,9,16,56.3,41,2,31.7,31.4,4,75.0,50.5,17,1,5.9,0,5.7,41f0b196,Anatolii Trubin,Shakhtar Donetsk,True
Sporting CP,Midtjylland,1676577600,es ESP,35-279,90,2,1,1,50.0,1.0,1,10,10.0,36,6,27.8,31.5,6,0.0,21.2,8,1,12.5,2,19.3,65d62814,Antonio Adán,Sporting CP,True
Juventus,Nantes,1676577600,pl POL,32-304,90,1,1,0,0.0,0.4,2,7,28.6,19,3,36.8,31.5,6,0.0,17.3,18,1,5.6,2,15.3,01b8a2b2,Wojciech Szczęsny,Juventus,True
Bayer Leverkusen,Monaco,1676577600,fi FIN,33-084,90,5,3,3,40.0,1.7,1,2,50.0,19,8,10.5,21.5,3,0.0,13.7,12,0,0.0,0,9.0,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Sevilla,PSV Eindhoven,1676577600,ma MAR,31-317,90,4,0,4,100.0,0.8,6,15,40.0,36,2,30.6,31.6,5,80.0,56.8,14,0,0.0,1,13.5,f6798fc3,Yassine Bounou,Sevilla,True
Midtjylland,Sporting CP,1677174300,dk DEN,34-022,90,6,4,3,33.3,2.1,4,15,26.7,20,3,40.0,35.2,9,77.8,52.8,10,0,0.0,0,18.0,939bc634,Jonas Lössl,Midtjylland,True
Monaco,Bayer Leverkusen,1677174300,de GER,26-146,90,8,3,5,62.5,3.2,6,11,54.5,31,7,22.6,28.1,9,44.4,32.8,11,2,18.2,0,5.3,afb0c500,Alexander Nübel,Monaco,True
PSV Eindhoven,Sevilla,1677174300,ar ARG,30-035,90,3,0,3,100.0,1.0,2,7,28.6,16,3,37.5,31.0,4,25.0,29.5,11,1,9.1,0,13.0,8a2248b4,Walter Benítez,PSV Eindhoven,True
Nantes,Juventus,1677174300,fr FRA,24-031,90,11,3,8,81.8,3.5,6,16,37.5,21,5,47.6,37.2,9,66.7,49.6,16,0,0.0,0,5.5,4e7db402,Alban Lafont,Nantes,True
Manchester United,Barcelona,1677182400,es ESP,32-108,90,3,1,2,100.0,1.7,4,13,30.8,26,2,42.3,38.1,4,50.0,37.8,11,0,0.0,1,18.5,7ba6d84e,David de Gea,Manchester United,True
Roma,Red Bull Salzburg,1677182400,pt POR,35-008,90,3,0,3,100.0,0.4,3,12,25.0,13,3,53.8,43.0,8,62.5,49.4,11,1,9.1,1,11.0,79b0d6a0,Rui Patrício,Roma,True
Rennes,Shakhtar Donetsk,1677182400,fr FRA,37-332,90,2,1,2,50.0,0.1,7,17,41.2,49,6,26.5,32.5,6,66.7,55.0,13,1,7.7,0,10.3,1d2d5cc8,Steve Mandanda,Rennes,True
Union Berlin,Ajax,1677182400,dk DEN,30-203,90,3,1,2,66.7,1.3,9,27,33.3,30,3,63.3,42.2,12,66.7,50.0,20,0,0.0,3,27.0,a70b8345,Frederik Rønnow,Union Berlin,True
Sporting CP,Arsenal,1678383900,es ESP,35-300,90,7,2,6,71.4,1.8,8,26,30.8,34,0,61.8,42.8,8,62.5,42.6,19,3,15.8,2,11.6,65d62814,Antonio Adán,Sporting CP,True
Roma,Real Sociedad,1678383900,pt POR,35-022,90,1,0,1,100.0,0.0,12,26,46.2,26,2,69.2,43.6,8,100.0,63.6,11,1,9.1,0,9.0,79b0d6a0,Rui Patrício,Roma,True
Bayer Leverkusen,Ferencváros,1678383900,fi FIN,33-105,90,1,0,1,100.0,0.0,1,2,50.0,15,6,13.3,23.5,9,0.0,16.8,8,1,12.5,0,13.5,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Union Berlin,Union SG,1678383900,dk DEN,30-217,90,4,3,1,25.0,2.5,1,3,33.3,26,5,11.5,23.1,2,0.0,24.5,6,3,50.0,1,10.0,a70b8345,Frederik Rønnow,Union Berlin,True
Manchester United,Real Betis,1678392000,es ESP,32-122,90,2,1,1,50.0,0.9,1,6,16.7,26,2,23.1,30.3,1,0.0,17.0,5,0,0.0,2,18.0,7ba6d84e,David de Gea,Manchester United,True
