home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Chelsea,Qarabağ FK,1505241900,23,be BEL,FW,23-345,90,28,27,1,0,0,0,0,0,0,0,0,0,22,0,1,2973d8ff,Michy Batshuayi,Chelsea,True
Chelsea,Qarabağ FK,1505241900,11,es ESP,LW,30-046,57,21,21,0,0,0,0,0,0,0,0,0,0,19,0,0,3ca7254a,Pedro,Chelsea,True
Chelsea,Qarabağ FK,1505241900,10,be BEL,LW,26-248,33,17,17,0,0,0,1,1,0,0,0,0,0,12,0,0,a39bb753,Eden Hazard,Chelsea,False
Chelsea,Qarabağ FK,1505241900,22,br BRA,RW,29-034,90,49,47,2,2,0,2,1,0,0,0,0,0,34,0,2,8b9ebd03,Willian,Chelsea,True
Chelsea,Qarabağ FK,1505241900,3,es ESP,LM,26-258,90,53,44,9,1,0,0,3,8,0,0,0,0,43,0,2,f4290206,Marcos Alonso,Chelsea,True
Chelsea,Qarabağ FK,1505241900,7,fr FRA,CM,26-167,62,59,59,0,0,0,0,0,0,0,0,0,0,53,0,2,b9fbae28,N'Golo Kanté,Chelsea,True
Chelsea,Qarabağ FK,1505241900,14,fr FRA,CM,23-026,28,21,20,1,1,0,0,0,0,0,0,0,0,20,0,0,59bf127b,Tiemoué Bakayoko,Chelsea,False
Chelsea,Qarabağ FK,1505241900,4,es ESP,CM,30-131,90,93,81,9,2,0,1,6,0,7,1,1,0,70,3,0,33508c78,Cesc Fàbregas,Chelsea,True
Chelsea,Qarabağ FK,1505241900,21,it ITA,RM,25-093,90,42,37,5,0,0,1,1,5,0,0,0,0,36,0,2,7fe90ccd,Davide Zappacosta,Chelsea,True
Chelsea,Qarabağ FK,1505241900,24,eng ENG,CB,31-267,90,64,62,2,2,0,1,0,0,0,0,0,0,63,0,0,7914b9fe,Gary Cahill,Chelsea,True
Chelsea,Qarabağ FK,1505241900,27,dk DEN,CB,21-155,90,90,87,3,3,0,0,0,0,0,0,0,0,89,0,0,1cb49278,Andreas Christensen,Chelsea,True
Chelsea,Qarabağ FK,1505241900,28,es ESP,CB,28-015,74,66,65,1,0,0,0,1,1,0,0,0,0,56,0,1,53cad200,César Azpilicueta,Chelsea,True
