home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Querétaro,América,1627005600,ca15fdf2,Maximiliano Perg, Querétaro,0.07,0.02,Saved,10,Head,,23f60edd,David Cabrera Pujol,Pass (Dead),,,,5,False
Querétaro,América,1627005600,810e6e93,Bruno Valdez, América,0.17,0.37,Saved,9,Head,,2bc8597b,Richard Sánchez,Pass (Dead),01099a98,Luis Fernando Fuentes,Pass (Live),7,False
Querétaro,América,1627005600,6f0d613a,Roger Martínez, América,0.32,,Off Target,8,Right Foot,,25c72b36,Leonardo Suárez,Pass (Live),c705cdc4,Álvaro Fidalgo,Take-On,17,False
Querétaro,América,1627005600,ad6295d4,Miguel Layún, América,0.03,,Off Target,25,Left Foot,,2bc8597b,Richard Sánchez,Pass (Live),25c72b36,Leonardo Suárez,Pass (Live),18,False
Querétaro,América,1627005600,c705cdc4,Álvaro Fidalgo, América,0.06,,Off Target,33,Right Foot,,6f0d613a,Roger Martínez,Pass (Live),c705cdc4,Álvaro Fidalgo,Pass (Live),23,False
Querétaro,América,1627005600,ad6295d4,Miguel Layún, América,0.04,,Off Target,32,Right Foot,Free kick,6f0d613a,Roger Martínez,Fouled,,,,28,False
Querétaro,América,1627005600,ca15fdf2,Maximiliano Perg, Querétaro,0.01,0.09,Saved,14,Head,,9c577087,Bryan Olivera,Pass (Live),69a95401,Osvaldo Martínez,Pass (Dead),34,False
Querétaro,América,1627005600,2bc8597b,Richard Sánchez, América,0.02,,Off Target,30,Right Foot,,2bc8597b,Richard Sánchez,Pass (Live),c705cdc4,Álvaro Fidalgo,Pass (Live),39,False
Querétaro,América,1627005600,cf402a8b,Nicolás Sosa, Querétaro,0.32,,Off Target,11,Right Foot,,9c577087,Bryan Olivera,Pass (Live),9c577087,Bryan Olivera,Take-On,46,False
Querétaro,América,1627005600,c4bfc6c5,Pedro Aquino, América,0.03,,Off Target,29,Right Foot,,2bc8597b,Richard Sánchez,Pass (Live),01099a98,Luis Fernando Fuentes,Interception,49,False
Querétaro,América,1627005600,810e6e93,Bruno Valdez, América,0.07,0.20,Saved,10,Head,,2bc8597b,Richard Sánchez,Pass (Dead),25c72b36,Leonardo Suárez,Pass (Live),63,False
Querétaro,América,1627005600,810e6e93,Bruno Valdez, América,0.05,,Blocked,12,Head,,25c72b36,Leonardo Suárez,Pass (Dead),810e6e93,Bruno Valdez,Shot,64,False
Querétaro,América,1627005600,2bc8597b,Richard Sánchez, América,0.03,,Blocked,29,Right Foot,,c705cdc4,Álvaro Fidalgo,Pass (Live),25c72b36,Leonardo Suárez,Pass (Live),67,False
Querétaro,América,1627005600,6f0d613a,Roger Martínez, América,0.28,,Off Target,13,Right Foot,,6f0d613a,Roger Martínez,Take-On,c4bfc6c5,Pedro Aquino,Pass (Live),67,False
Querétaro,América,1627005600,6f0d613a,Roger Martínez, América,0.05,,Off Target,11,Head,,9bf2c435,Mauro Laínez,Pass (Live),c705cdc4,Álvaro Fidalgo,Pass (Live),71,False
Querétaro,América,1627005600,83d525a4,Salvador Reyes Chávez, América,0.13,,Woodwork,23,Right Foot,,25c72b36,Leonardo Suárez,Pass (Live),6f0d613a,Roger Martínez,Shot,71,False
Querétaro,América,1627005600,9758e1e7,Pablo Gómez, Querétaro,0.03,,Blocked,23,Left Foot,,a8796ec0,Arelibetsiel Hernández,Pass (Live),,,,90+2,False
Querétaro,América,1627005600,6f0d613a,Roger Martínez, América,0.05,,Off Target,27,Right Foot,,810e6e93,Bruno Valdez,Pass (Live),c5b064eb,Karel Campos,Pass (Live),90+5,False
Querétaro,América,1627005600,c5b064eb,Karel Campos, América,0.03,,Blocked,32,Right Foot,,2bc8597b,Richard Sánchez,Pass (Live),9bf2c435,Mauro Laínez,Pass (Live),90+6,False
