home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,player_id,player,squad,start
Rapid Wien,Spartak Moscow,1537462500,29,at AUT,FW,28-245,70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,8b92fc98,Deni Alar,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,22,rs SRB,FW,24-308,20,0,0,0,2,0,0,0,0,0,0,0,0,3,2,2,50.0,f0e3b343,Andrija Pavlović,Rapid Wien,False
Rapid Wien,Spartak Moscow,1537462500,97,ro ROU,LW,21-259,75,0,0,0,1,1,1,0,0,2,0,0,0,4,0,6,0.0,fa14dd4f,Andrei Ivan,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,9,no NOR,LW,24-160,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9c145144,Veton Berisha,Rapid Wien,False
Rapid Wien,Spartak Moscow,1537462500,10,at AUT,RW,23-310,90,0,0,0,0,1,0,2,3,1,0,0,0,2,0,0,,eb8b2a35,Thomas Murg,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,28,at AUT,AM,26-143,84,0,0,0,2,0,0,2,1,0,0,0,0,2,0,3,0.0,a2950e2d,Christoph Knasmüllner,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,15,at AUT,AM,23-036,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,af8ccfb1,Manuel Martic,Rapid Wien,False
Rapid Wien,Spartak Moscow,1537462500,8,at AUT,DM,27-358,90,0,0,0,2,1,0,1,2,1,0,0,0,5,2,1,66.7,da3bf1b3,Stefan Schwab,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,39,at AUT,DM,20-347,90,1,0,0,3,0,0,1,4,1,0,0,0,11,0,0,,c455a2b2,Dejan Ljubicic,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,19,at AUT,LB,24-287,90,0,0,0,1,1,0,0,1,1,0,0,0,5,1,1,50.0,8023bcab,Marvin Potzmann,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,4,hr CRO,CB,24-062,90,0,0,0,4,0,0,0,1,0,0,0,0,7,2,1,66.7,ebdc9c7e,Mateo Barać,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,6,at AUT,CB,31-347,90,0,0,0,1,0,0,0,2,1,0,0,0,8,1,3,25.0,db1aced4,Mario Sonnleitner,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,3,tr TUR,RB,19-170,90,0,0,0,2,0,0,0,2,2,0,0,0,9,0,2,0.0,1295552e,Mert Müldür,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,1,at AUT,GK,25-218,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,387750b7,Richard Strebinger,Rapid Wien,True
Vidi,BATE Borisov,1537462500,44,rs SRB,FW,27-120,90,0,0,0,0,1,1,1,0,1,0,0,0,2,2,2,50.0,1eec640e,Marko Šćepović,Vidi,True
Vidi,BATE Borisov,1537462500,77,bg BUL,AM,26-213,75,1,0,0,1,1,0,7,0,0,0,0,0,5,2,5,28.6,b2484b77,Georgi Milanov,Vidi,True
Vidi,BATE Borisov,1537462500,65,hu HUN,AM,24-261,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,b6ccdcda,Szilveszter Hangya,Vidi,False
Vidi,BATE Borisov,1537462500,10,hu HUN,"AM,RM",26-177,90,0,0,0,3,2,0,7,1,0,0,0,0,2,0,0,,66f5432f,István Kovács,Vidi,True
Vidi,BATE Borisov,1537462500,19,mk MKD,LM,24-054,77,0,0,0,0,4,0,1,2,4,0,0,0,6,0,1,0.0,35862524,Boban Nikolov,Vidi,True
Vidi,BATE Borisov,1537462500,13,hu HUN,LM,22-281,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,b36b3f96,Zsombor Berecz,Vidi,False
Vidi,BATE Borisov,1537462500,8,ba BIH,CM,29-035,90,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0,e556a911,Anel Hadžić,Vidi,True
Vidi,BATE Borisov,1537462500,11,hu HUN,"RM,RB",27-248,90,0,0,0,2,1,1,3,1,0,0,0,0,5,1,3,25.0,c3b6fa1e,Loïc Nego,Vidi,True
Vidi,BATE Borisov,1537462500,22,cv CPV,LB,30-123,90,1,0,0,2,0,0,5,1,1,0,0,0,7,4,1,80.0,e9517008,Stopira,Vidi,True
Vidi,BATE Borisov,1537462500,3,hu HUN,CB,28-211,90,0,0,0,0,3,0,0,3,2,0,0,0,4,2,1,66.7,ef13f203,Paulo Vinícius,Vidi,True
Vidi,BATE Borisov,1537462500,23,hu HUN,CB,35-081,90,0,0,0,2,1,0,0,3,1,0,0,0,3,12,3,80.0,2535e885,Roland Juhász,Vidi,True
Vidi,BATE Borisov,1537462500,5,hu HUN,RB,28-215,63,0,0,0,0,0,1,4,1,0,0,0,0,2,0,0,,bb17ccd0,Attila Fiola,Vidi,True
Vidi,BATE Borisov,1537462500,15,ba BIH,"AM,RM",23-307,27,0,0,0,1,0,0,0,0,1,0,0,0,3,0,2,0.0,19003991,Armin Hodžić,Vidi,False
Vidi,BATE Borisov,1537462500,12,sk SVK,GK,35-001,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,7a8779f3,Tomáš Tujvel,Vidi,True
Marseille,Eintracht Frankfurt,1537462500,28,fr FRA,FW,28-156,90,0,0,0,0,1,2,1,0,0,0,0,0,1,2,4,33.3,ea0ff634,Valère Germain,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,5,ar ARG,LW,24-071,71,0,0,0,1,1,0,2,0,1,0,0,0,4,3,2,60.0,a08b974a,Lucas Ocampos,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,7,rs SRB,"LW,LM",22-217,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0.0,0630eb63,Nemanja Radonjić,Marseille,False
Marseille,Eintracht Frankfurt,1537462500,26,fr FRA,RW,25-237,83,0,0,0,1,2,0,6,0,0,0,0,0,5,1,0,100.0,2b9fdeea,Florian Thauvin,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,11,gr GRE,FW,30-192,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,c6ac6579,Kostas Mitroglou,Marseille,False
Marseille,Eintracht Frankfurt,1537462500,10,fr FRA,"AM,RM",31-175,90,0,0,0,0,2,0,18,0,0,0,0,0,0,0,0,,58ae47b2,Dimitri Payet,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,12,nl NED,"DM,CM",28-219,90,0,0,0,0,2,0,0,0,1,0,0,0,3,3,4,42.9,ef2e5e1a,Kevin Strootman,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,27,fr FRA,"DM,CM",20-290,90,0,0,0,1,0,0,0,1,3,0,0,0,2,0,1,0.0,20094685,Maxime Lopez,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,4,fr FRA,LB,18-301,90,0,0,0,2,0,0,0,1,1,0,0,0,7,2,0,100.0,cc77354e,Boubacar Kamara,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,15,hr CRO,CB,22-003,90,0,0,0,2,0,0,0,0,2,0,0,0,13,1,1,50.0,94f8d10c,Duje Ćaleta-Car,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,23,fr FRA,CB,32-267,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8dbff17c,Adil Rami,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,19,br BRA,CB,31-059,84,0,0,0,1,1,0,0,0,0,0,0,0,3,2,2,50.0,82671804,Luiz Gustavo,Marseille,False
Marseille,Eintracht Frankfurt,1537462500,17,sn SEN,RB,26-232,90,0,0,0,0,0,0,8,3,2,0,0,0,7,0,3,0.0,1a4b9094,Bouna Sarr,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,16,fr FRA,GK,35-320,90,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,,76806215,Yohann Pelé,Marseille,True
Lazio,Apollon,1537462500,10,es ESP,FW,25-357,60,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,,5294a83f,Luis Alberto,Lazio,True
Lazio,Apollon,1537462500,17,it ITA,FW,28-212,30,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0,4431aed2,Ciro Immobile,Lazio,False
Lazio,Apollon,1537462500,20,ec ECU,FW,30-015,90,0,0,0,0,3,1,0,0,1,1,0,0,2,1,1,50.0,93b891d1,Felipe Caicedo,Lazio,True
Lazio,Apollon,1537462500,21,rs SRB,CM,23-205,72,1,0,0,1,0,0,0,0,2,0,0,0,5,3,0,100.0,4e6dbac4,Sergej Milinković-Savić,Lazio,True
Lazio,Apollon,1537462500,19,ba BIH,CM,32-245,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,7fd58fe3,Senad Lulić,Lazio,False
Lazio,Apollon,1537462500,25,hr CRO,CM,29-207,60,1,0,0,1,0,0,0,2,2,0,0,0,5,0,0,,e8c930bb,Milan Badelj,Lazio,True
Lazio,Apollon,1537462500,6,br BRA,CM,31-254,30,1,0,0,2,2,0,0,1,0,0,0,0,5,0,0,,4c78b5ed,Lucas Leiva,Lazio,False
Lazio,Apollon,1537462500,96,it ITA,CM,22-042,90,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,,fb2c533b,Alessandro Murgia,Lazio,True
Lazio,Apollon,1537462500,14,dk DEN,WB,24-255,90,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,,e5cd9da6,Riza Durmisi,Lazio,True
Lazio,Apollon,1537462500,8,rs SRB,WB,34-033,90,0,0,0,1,1,0,8,2,0,0,0,0,6,0,0,,3b57f7f8,Dušan Basta,Lazio,True
