home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Rapid Wien,Spartak Moscow,1537462500,8b92fc98,Deni Alar, Rapid Wien,0.03,,Off Target,33,Left Foot,,da3bf1b3,Stefan Schwab,Pass (Live),eb8b2a35,Thomas Murg,Pass (Live),4,False
Rapid Wien,Spartak Moscow,1537462500,ebdc9c7e,Mateo Barać, Rapid Wien,0.06,,Off Target,11,Head,,a2950e2d,Christoph Knasmüllner,Pass (Dead),,,,8,False
Rapid Wien,Spartak Moscow,1537462500,66e86f2e,Artyom Timofeyev, Spartak Moscow,0.11,0.04,Saved,6,Right Foot,Volley,f346787e,Lorenzo Melgarejo,Take-On,,,,12,False
Rapid Wien,Spartak Moscow,1537462500,a2950e2d,Christoph Knasmüllner, Rapid Wien,0.03,,Off Target,26,Right Foot,,fa14dd4f,Andrei Ivan,Pass (Live),8b92fc98,Deni Alar,Pass (Live),13,False
Rapid Wien,Spartak Moscow,1537462500,eb8b2a35,Thomas Murg, Rapid Wien,0.04,0.10,Saved,20,Left Foot,Deflected,8b92fc98,Deni Alar,Pass (Live),8023bcab,Marvin Potzmann,Pass (Live),14,False
Rapid Wien,Spartak Moscow,1537462500,a2950e2d,Christoph Knasmüllner, Rapid Wien,0.06,,Off Target,16,Right Foot,,8b92fc98,Deni Alar,Pass (Live),eb8b2a35,Thomas Murg,Pass (Live),24,False
Rapid Wien,Spartak Moscow,1537462500,fa14dd4f,Andrei Ivan, Rapid Wien,0.03,0.26,Saved,30,Right Foot,Deflected,eb8b2a35,Thomas Murg,Pass (Live),db1aced4,Mario Sonnleitner,Pass (Live),34,False
Rapid Wien,Spartak Moscow,1537462500,da3bf1b3,Stefan Schwab, Rapid Wien,0.03,,Blocked,33,Left Foot,,c455a2b2,Dejan Ljubicic,Pass (Live),eb8b2a35,Thomas Murg,Pass (Live),37,False
Rapid Wien,Spartak Moscow,1537462500,fa14dd4f,Andrei Ivan, Rapid Wien,0.03,0.03,Saved,25,Right Foot,,8b92fc98,Deni Alar,Pass (Live),387750b7,Richard Strebinger,Pass (Live),41,False
Rapid Wien,Spartak Moscow,1537462500,a2950e2d,Christoph Knasmüllner, Rapid Wien,0.03,0.03,Saved,34,Right Foot,,da3bf1b3,Stefan Schwab,Pass (Live),,,,46,False
Rapid Wien,Spartak Moscow,1537462500,1295552e,Mert Müldür, Rapid Wien,0.04,0.09,Saved,14,Head,,eb8b2a35,Thomas Murg,Pass (Dead),c455a2b2,Dejan Ljubicic,Take-On,50,False
Rapid Wien,Spartak Moscow,1537462500,34c3ec17,Fernando, Spartak Moscow,0.04,0.59,Saved,32,Right Foot,Free kick,f346787e,Lorenzo Melgarejo,Fouled,0a215326,Roman Zobnin,Pass (Live),56,False
Rapid Wien,Spartak Moscow,1537462500,520c318f,Zé Luís, Spartak Moscow,0.09,,Blocked,13,Left Foot,,43b23d3a,Aleksandr Lomovitskiy,Pass (Live),66e86f2e,Artyom Timofeyev,Pass (Live),58,False
Rapid Wien,Spartak Moscow,1537462500,520c318f,Zé Luís, Spartak Moscow,0.07,,Blocked,8,Head,,34c3ec17,Fernando,Pass (Dead),520c318f,Zé Luís,Shot,59,False
Rapid Wien,Spartak Moscow,1537462500,520c318f,Zé Luís, Spartak Moscow,0.11,0.07,Saved,11,Left Foot,,0a215326,Roman Zobnin,Pass (Live),b33e0095,Pedro Rocha Neves,Pass (Live),68,False
Rapid Wien,Spartak Moscow,1537462500,eb8b2a35,Thomas Murg, Rapid Wien,0.54,0.61,Goal,10,Left Foot,,eb8b2a35,Thomas Murg,Take-On,da3bf1b3,Stefan Schwab,Pass (Live),68,False
Rapid Wien,Spartak Moscow,1537462500,b33e0095,Pedro Rocha Neves, Spartak Moscow,0.03,,Off Target,29,Right Foot,,34c3ec17,Fernando,Pass (Live),,,,71,False
Rapid Wien,Spartak Moscow,1537462500,520c318f,Zé Luís, Spartak Moscow,0.36,,Off Target,13,Right Foot,,24d9435b,Nikolai Rasskazov,Pass (Live),66e86f2e,Artyom Timofeyev,Pass (Live),73,False
Rapid Wien,Spartak Moscow,1537462500,78150923,Ivelin Popov, Spartak Moscow,0.03,,Off Target,34,Right Foot,,34c3ec17,Fernando,Pass (Live),,,,85,False
Vidi,BATE Borisov,1537462500,66f5432f,István Kovács, Vidi,0.03,,Off Target,29,Right Foot,,c3b6fa1e,Loïc Nego,Pass (Live),c3b6fa1e,Loïc Nego,Interception,5,False
Vidi,BATE Borisov,1537462500,35862524,Boban Nikolov, Vidi,0.02,,Off Target,34,Right Foot,,66f5432f,István Kovács,Pass (Live),c3b6fa1e,Loïc Nego,Pass (Live),7,False
Vidi,BATE Borisov,1537462500,4c82730b,Mirko Ivanić, BATE Borisov,0.04,0.04,Saved,16,Right Foot,,1321d6f0,Egor Filipenko,Pass (Live),,,,25,False
