home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Fortuna Sittard,Ajax,1659796200,17,tr TUR,RW,37-022,25,4,0,0,0,4,3,4,1,0,0.0,1,100.0,1,11,0,0,0,0,0,1,2,0,165a2e40,Burak Yılmaz,Fortuna Sittard,False
Fortuna Sittard,Ajax,1659796200,19,xk KVX,AM,24-333,90,38,4,13,19,6,0,38,1,1,100.0,0,0.0,19,80,15,0,2,0,0,2,16,1,b98b99e8,Arianit Ferati,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,6,cv CPV,DM,23-033,90,30,6,14,9,7,0,30,0,0,,0,,10,59,26,1,0,0,0,1,9,1,6af8fc5b,Deroy Duarte,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,21,tr TUR,DM,25-349,65,22,2,13,5,4,0,22,0,0,,0,,8,32,9,0,0,0,0,0,14,1,571d3ac1,Doğan Erdoğan,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,7,es ESP,DM,25-146,25,12,1,2,5,6,1,12,1,1,100.0,0,0.0,6,45,32,1,1,0,0,0,6,0,49ea92be,Iñigo Córdoba,Fortuna Sittard,False
Fortuna Sittard,Ajax,1659796200,5,eng ENG,LB,24-204,90,33,3,13,12,8,1,33,0,0,,0,,10,57,29,1,1,0,2,1,9,1,8c25d35a,George Cox,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,33,gr GRE,CB,33-324,90,43,19,33,11,0,0,43,0,0,,0,,16,71,50,0,0,0,0,0,17,0,92d38e6c,Dimitris Siovas,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,14,br BRA,CB,21-269,77,42,18,35,7,0,0,42,0,0,,0,,18,106,51,0,0,0,0,0,15,0,cb1916e0,Rodrigo Guth,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,12,pt POR,"CB,RB",32-211,13,9,1,4,3,2,0,9,0,0,,0,,2,29,14,1,1,0,0,0,2,0,8d82551b,Ivo Pinto,Fortuna Sittard,False
Fortuna Sittard,Ajax,1659796200,25,be BEL,"RB,CB",28-287,90,32,2,11,12,10,2,32,2,1,50.0,1,50.0,13,102,53,2,2,0,1,0,13,1,43156df9,Mickaël Tirpan,Fortuna Sittard,True
Fortuna Sittard,Ajax,1659796200,1,nl NED,GK,25-135,90,34,27,33,1,0,0,34,0,0,,0,,16,112,47,0,0,0,0,0,10,0,f1655231,Yanick van Osch,Fortuna Sittard,True
Cambuur,Excelsior,1659804300,28,lv LVA,FW,24-125,90,32,1,1,9,22,11,32,2,1,50.0,1,50.0,14,39,14,1,0,2,1,1,18,3,9c86b2b8,Roberts Uldriķis,Cambuur,True
Cambuur,Excelsior,1659804300,10,nl NED,LW,29-107,45,27,0,4,11,12,3,27,1,0,0.0,1,100.0,16,52,30,0,0,0,4,0,17,10,f6498b1e,Mitchell Paulissen,Cambuur,True
Cambuur,Excelsior,1659804300,30,nl NED,"LW,WB",21-157,45,39,0,1,16,22,4,39,1,0,0.0,0,0.0,23,161,79,3,2,1,0,3,27,14,e685ff44,Remco Balk,Cambuur,False
Cambuur,Excelsior,1659804300,39,nl NED,RW,19-174,57,33,1,2,14,17,3,33,4,2,50.0,2,50.0,21,90,30,1,0,1,3,2,22,12,a61ff812,Milan Smit,Cambuur,True
Cambuur,Excelsior,1659804300,18,ga GAB,"WB,RW",26-207,33,28,0,1,10,17,3,28,3,1,33.3,1,33.3,16,117,53,3,1,1,2,0,17,8,e3c2a24e,David Sambissa,Cambuur,False
Cambuur,Excelsior,1659804300,20,fr FRA,"LM,CM",25-256,90,86,0,6,40,43,1,86,2,1,50.0,1,50.0,62,327,150,6,6,0,2,2,65,14,b1940817,Robin Maulun,Cambuur,True
Cambuur,Excelsior,1659804300,6,nl NED,CM,24-169,90,84,3,10,50,24,2,84,4,4,100.0,0,0.0,46,237,108,5,2,0,2,0,50,3,0914806a,Mees Hoedemakers,Cambuur,True
Cambuur,Excelsior,1659804300,8,nl NED,"RM,CM",24-246,76,49,2,5,13,31,9,49,2,1,50.0,1,50.0,21,81,40,2,1,1,3,1,30,10,de4d92fd,Jamie Jacobs,Cambuur,True
Cambuur,Excelsior,1659804300,14,nl NED,CM,25-203,14,12,0,1,3,8,2,12,1,0,0.0,1,100.0,7,39,13,1,0,0,0,0,7,4,5c3f57af,Michael Breij,Cambuur,False
Cambuur,Excelsior,1659804300,16,sl SLE,"LB,CB",23-024,90,111,2,25,74,12,2,111,1,1,100.0,0,0.0,79,497,363,8,2,0,2,0,82,6,c47e09ba,Alex Bangura,Cambuur,True
Cambuur,Excelsior,1659804300,33,nl NED,CB,19-198,57,71,1,15,55,1,0,71,0,0,,0,,51,316,221,2,2,0,0,0,56,2,9e1ca579,Floris Smand,Cambuur,True
Cambuur,Excelsior,1659804300,4,nl NED,CB,25-193,33,30,2,12,15,3,1,30,0,0,,0,,18,124,92,1,1,0,1,0,17,0,c2013aa5,Leon Bergsma,Cambuur,False
Cambuur,Excelsior,1659804300,15,nl NED,CB,24-103,90,118,5,32,85,1,1,118,0,0,,0,,79,424,308,2,0,0,0,0,84,0,52cc3dc1,Marco Tol,Cambuur,True
Cambuur,Excelsior,1659804300,5,nl NED,RB,30-121,69,74,2,15,51,8,0,74,0,0,,0,,30,85,47,1,0,0,0,0,38,0,6e313b86,Doke Schmidt,Cambuur,True
Cambuur,Excelsior,1659804300,9,nl NED,"FW,RB",29-255,21,13,0,0,0,13,7,13,0,0,,0,,3,2,1,0,0,0,1,1,6,2,464d927e,Tom Boere,Cambuur,False
Cambuur,Excelsior,1659804300,1,pt POR,GK,22-300,90,40,31,39,1,0,0,40,0,0,,0,,29,134,98,0,0,0,0,0,28,0,728e9b2e,João Virgínia,Cambuur,True
PSV Eindhoven,Emmen,1659808800,9,nl NED,FW,31-344,89,39,1,1,14,24,7,39,4,1,25.0,3,75.0,23,81,7,0,1,0,2,4,33,13,abb3bb95,Luuk de Jong,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,33,br BRA,FW,18-118,1,2,0,0,1,1,0,2,2,1,50.0,1,50.0,1,15,4,0,0,0,0,0,2,1,fe6e7156,Sávio,PSV Eindhoven,False
PSV Eindhoven,Emmen,1659808800,11,nl NED,LW,23-091,59,36,0,1,14,22,4,36,2,1,50.0,1,50.0,23,134,96,5,3,3,3,0,27,7,1971591f,Cody Gakpo,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,28,ma MAR,LW,21-190,31,25,1,3,13,9,1,25,3,2,66.7,0,0.0,14,82,44,2,1,1,1,0,20,0,3ec9f005,Ismael Saibari,PSV Eindhoven,False
PSV Eindhoven,Emmen,1659808800,27,be BEL,RW,19-108,90,39,0,2,13,24,3,39,2,1,50.0,1,50.0,18,83,37,1,1,1,3,0,29,9,0caa2fd4,Johan Bakayoko,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,7,nl NED,AM,19-107,90,44,0,2,20,24,4,44,3,0,0.0,3,100.0,28,129,51,1,1,1,5,0,35,7,da4d670f,Xavi Simons,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,23,nl NED,DM,23-260,45,40,2,7,27,6,0,40,0,0,,0,,26,122,45,0,0,0,0,1,29,0,18fae4ac,Joey Veerman,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,37,us USA,DM,21-334,45,55,3,8,33,15,0,55,0,0,,0,,32,167,69,2,2,0,0,0,42,0,d2ddff2d,Richy Ledezma,PSV Eindhoven,False
PSV Eindhoven,Emmen,1659808800,15,mx MEX,DM,27-052,90,110,1,26,82,2,0,110,0,0,,0,,68,272,124,0,1,0,0,0,94,0,c7842dab,Erick Gutiérrez,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,31,de GER,LB,28-310,45,37,1,9,12,16,0,37,1,0,0.0,0,0.0,20,59,37,1,1,0,0,0,22,3,826e8b63,Philipp Max,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,35,no NOR,LB,19-364,45,44,2,7,24,14,3,44,4,4,100.0,0,0.0,25,183,136,5,1,0,0,0,33,3,c0347e9b,Fredrik Oppegard,PSV Eindhoven,False
PSV Eindhoven,Emmen,1659808800,4,nl NED,CB,23-154,59,76,6,29,48,1,0,76,1,0,0.0,0,0.0,47,179,107,0,1,0,0,0,51,2,2ffa6348,Armando Obispo,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,5,br BRA,CB,30-171,31,53,3,22,31,0,0,53,0,0,,0,,34,215,142,1,0,0,0,0,45,0,7483d9f9,André Ramalho,PSV Eindhoven,False
PSV Eindhoven,Emmen,1659808800,3,nl NED,CB,22-310,90,124,6,34,84,7,0,124,1,0,0.0,1,100.0,81,389,267,1,1,0,0,0,107,1,82e9b1bb,Jordan Teze,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,2,nl NED,RB,20-200,90,71,2,11,42,19,4,71,8,4,50.0,4,50.0,32,135,88,2,1,0,2,1,41,9,9a71e978,Ki-Jana Hoever,PSV Eindhoven,True
PSV Eindhoven,Emmen,1659808800,1,ar ARG,GK,29-199,90,37,27,37,0,0,0,37,0,0,,0,,21,96,65,0,0,0,0,0,22,0,8a2248b4,Walter Benítez,PSV Eindhoven,True
RKC Waalwijk,Utrecht,1659812400,20,be BEL,FW,24-118,66,34,0,2,16,16,2,34,4,1,25.0,2,50.0,14,57,18,0,2,2,6,1,24,4,c1b55b50,Lennerd Daneels,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,7,es ESP,FW,21-322,24,15,0,1,9,5,0,15,3,0,0.0,3,100.0,12,85,21,1,1,0,0,0,15,5,a952a529,Julen Lobete,RKC Waalwijk,False
RKC Waalwijk,Utrecht,1659812400,29,nl NED,FW,33-246,90,36,0,3,22,11,3,36,0,0,,0,,18,33,10,0,0,0,4,0,32,2,f175ca0a,Michiel Kramer,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,11,ma MAR,CM,29-324,60,28,1,5,13,10,3,28,0,0,,0,,14,121,59,4,2,2,2,0,17,2,6b42981c,Iliass Bel Hassani,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,6,cw CUW,CM,33-124,30,25,1,11,13,1,0,25,0,0,,0,,12,52,19,0,0,0,0,0,13,0,2d368fd5,Vurnon Anita,RKC Waalwijk,False
RKC Waalwijk,Utrecht,1659812400,8,nl NED,CM,22-250,90,43,0,15,16,12,1,43,1,0,0.0,1,100.0,16,112,81,3,2,0,0,0,26,5,7d5fa902,Patrick Vroegh,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,33,nl NED,CM,21-215,90,45,2,22,16,8,1,45,2,1,50.0,1,50.0,24,80,41,1,1,0,2,0,23,1,c960bc58,Yassin Oukili,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,5,be BEL,LB,21-283,60,47,4,27,9,11,2,47,2,1,50.0,1,50.0,14,58,30,1,1,1,1,4,20,4,22367f92,Thierry Lutonda,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,34,nl NED,LB,23-059,30,19,1,9,8,2,0,19,1,0,0.0,1,100.0,7,9,6,0,0,0,1,0,7,0,332f99b0,Luuk Wouters,RKC Waalwijk,False
RKC Waalwijk,Utrecht,1659812400,24,be BEL,CB,26-328,90,53,5,30,14,9,1,53,0,0,,0,,20,70,38,0,0,0,2,0,21,1,0a236449,Dario Van den Buijs,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,4,be BEL,CB,22-038,90,39,7,25,13,1,1,39,0,0,,0,,11,45,31,1,0,0,0,0,16,0,be98fc34,Shawn Adewoye,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,23,cw CUW,CB,28-226,90,50,14,42,8,0,0,50,0,0,,0,,22,125,57,0,0,0,1,0,22,0,bf7a9d1a,Juriën Gaari,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,2,nl NED,RB,24-255,90,47,3,20,15,12,0,47,1,0,0.0,0,0.0,22,156,21,0,1,0,4,0,21,1,fa7e8a83,Julian Lelieveld,RKC Waalwijk,True
RKC Waalwijk,Utrecht,1659812400,1,nl NED,GK,27-011,90,43,42,43,0,0,0,43,0,0,,0,,18,145,83,0,0,0,0,0,22,0,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Groningen,Volendam,1659867300,9,no NOR,FW,22-182,90,28,1,3,16,9,5,28,1,1,100.0,0,0.0,12,64,45,2,0,1,1,0,19,3,f553b2b3,Jørgen Strand Larsen,Groningen,True
Groningen,Volendam,1659867300,7,sk SVK,LW,20-061,65,38,0,7,11,20,3,38,2,1,50.0,1,50.0,20,123,40,3,1,1,5,0,21,8,83fe71b8,Tomáš Suslov,Groningen,True
Groningen,Volendam,1659867300,11,se SWE,LW,20-022,25,14,0,0,4,10,1,14,0,0,,0,,10,100,68,3,1,1,1,1,11,4,fd99de9d,Paulos Abraham,Groningen,False
Groningen,Volendam,1659867300,27,be BEL,RW,22-073,65,38,1,5,15,19,1,38,5,4,80.0,1,20.0,29,192,139,5,5,0,5,1,26,9,2b8360f1,Cyril Ngonge,Groningen,True
Groningen,Volendam,1659867300,10,se SWE,RW,24-064,25,14,0,0,5,9,1,14,3,2,66.7,1,33.3,10,98,25,2,0,1,1,1,11,5,371c77c6,Daleho Irandust,Groningen,False
Groningen,Volendam,1659867300,22,se SWE,AM,25-089,66,24,0,2,13,9,2,24,0,0,,0,,15,24,5,0,1,0,2,1,17,4,094e6df2,Ramon Lundqvist,Groningen,True
Groningen,Volendam,1659867300,34,nl NED,AM,24-198,24,8,0,0,0,8,3,8,0,0,,0,,3,23,0,0,1,0,1,0,5,2,b6ca8924,Ragnar Oratmangoen,Groningen,False
Groningen,Volendam,1659867300,6,nl NED,DM,25-160,90,51,1,7,21,24,2,51,1,0,0.0,1,100.0,27,131,71,0,0,0,3,1,24,3,4af3d3c8,Laros Duarte,Groningen,True
Groningen,Volendam,1659867300,4,nl NED,DM,29-084,90,49,1,13,24,12,2,49,2,1,50.0,1,50.0,26,55,26,0,1,0,2,0,30,1,f9575abf,Joey Pelupessy,Groningen,True
Groningen,Volendam,1659867300,18,no NOR,LB,20-322,90,65,2,18,26,23,0,65,5,4,80.0,1,20.0,40,328,135,3,3,0,0,2,35,3,9da07419,Isak Määttä,Groningen,True
Groningen,Volendam,1659867300,12,nl NED,CB,23-338,90,70,6,35,31,4,1,70,0,0,,0,,44,247,153,1,0,0,1,2,43,0,2c86ea07,Radinio Balker,Groningen,True
Groningen,Volendam,1659867300,5,nl NED,CB,30-060,90,79,12,43,35,2,0,79,0,0,,0,,48,349,257,1,0,0,1,0,47,0,11fde8d3,Mike te Wierik,Groningen,True
Groningen,Volendam,1659867300,21,nl NED,RB,20-170,90,67,4,26,30,13,2,67,4,2,50.0,2,50.0,34,283,158,4,5,1,0,0,37,4,6d25f2fb,Neraysho Kasanwirjo,Groningen,True
Groningen,Volendam,1659867300,20,nl NED,GK,25-247,90,60,58,60,0,0,0,60,0,0,,0,,40,127,88,0,0,0,0,0,38,0,424595d5,Michael Verrips,Groningen,True
Vitesse,Feyenoord,1659875400,11,dk DEN,"FW,LM",22-081,77,18,1,2,8,8,2,18,2,1,50.0,1,50.0,6,35,19,1,0,0,2,0,8,4,3b216df2,Nikolai Baden Frederiksen,Vitesse,True
Vitesse,Feyenoord,1659875400,29,nl NED,"LM,RM",22-054,13,5,0,1,2,2,0,5,0,0,,0,,3,7,2,0,0,0,0,0,4,1,b9d4af9d,Thomas Buitink,Vitesse,False
Vitesse,Feyenoord,1659875400,22,xk KVX,LM,23-337,56,19,1,2,12,5,0,19,0,0,,0,,6,25,13,0,0,0,1,1,9,1,ead51916,Toni Domgjoni,Vitesse,True
Vitesse,Feyenoord,1659875400,9,nl NED,FW,18-295,34,8,0,0,7,1,0,8,0,0,,0,,4,38,1,0,0,0,1,1,4,1,be625686,Mohamed Sankoh,Vitesse,False
Vitesse,Feyenoord,1659875400,8,no NOR,CM,26-346,90,47,1,9,34,4,0,47,2,1,50.0,1,50.0,20,66,23,0,0,0,0,0,30,1,50e41224,Sondre Tronstad,Vitesse,True
Vitesse,Feyenoord,1659875400,21,sk SVK,CM,26-335,90,42,1,11,23,9,1,42,1,0,0.0,1,100.0,10,90,53,1,0,1,0,3,21,0,b5e0af76,Matúš Bero,Vitesse,True
Vitesse,Feyenoord,1659875400,42,nl NED,RM,20-216,77,31,0,4,12,15,3,31,4,1,25.0,2,50.0,16,109,49,2,1,0,2,3,25,6,3fa733bc,Million Manhoef,Vitesse,True
Vitesse,Feyenoord,1659875400,23,nl NED,"RM,LM",20-012,13,9,0,4,2,3,0,9,1,0,0.0,1,100.0,6,15,6,0,0,0,0,0,9,1,d76070fd,Daan Huisman,Vitesse,False
Vitesse,Feyenoord,1659875400,32,de GER,LB,26-351,90,58,3,9,24,25,2,58,1,0,0.0,1,100.0,17,138,36,1,0,0,0,2,22,5,edb2712b,Maximilian Wittek,Vitesse,True
Vitesse,Feyenoord,1659875400,13,nl NED,CB,19-218,90,59,7,25,32,2,1,59,2,1,50.0,0,0.0,27,109,77,0,1,0,0,0,39,1,441f7f4c,Enzo Cornelisse,Vitesse,True
Vitesse,Feyenoord,1659875400,20,nl NED,CB,23-034,90,83,3,44,37,2,2,83,0,0,,0,,34,187,74,1,0,0,0,0,59,1,dbd869a1,Melle Meulensteen,Vitesse,True
Vitesse,Feyenoord,1659875400,5,pt POR,CB,25-134,77,69,5,43,26,1,0,69,0,0,,0,,26,124,70,0,0,0,0,0,45,0,4b3c863f,Francisco Reis Ferreira,Vitesse,True
Vitesse,Feyenoord,1659875400,3,nl NED,CB,19-219,13,12,0,6,5,1,0,12,0,0,,0,,3,15,12,0,0,0,0,0,7,0,1787acb3,Ryan Flamingo,Vitesse,False
Vitesse,Feyenoord,1659875400,2,ht HAI,RB,26-040,86,57,1,22,25,10,1,57,1,0,0.0,0,0.0,20,178,110,4,3,1,0,0,34,5,5e837126,Carlens Arcus,Vitesse,True
Vitesse,Feyenoord,1659875400,27,fr FRA,RB,22-025,4,3,0,0,3,0,0,3,0,0,,0,,2,1,0,0,0,0,0,0,2,0,7faf5b19,Romaric Yapi,Vitesse,False
Vitesse,Feyenoord,1659875400,24,nl NED,GK,26-170,90,43,34,43,0,0,0,43,0,0,,0,,26,175,103,0,0,0,0,0,21,0,6d8ec266,Jeroen Houwen,Vitesse,True
NEC Nijmegen,Twente,1659875400,9,pt POR,FW,24-104,75,23,0,4,8,12,3,23,0,0,,0,,10,59,36,1,1,0,3,0,16,4,717f39e8,Pedro David Rosendo Marques,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,2,nl NED,FW,25-089,15,10,1,2,8,0,0,10,0,0,,0,,7,15,3,0,0,0,1,1,8,1,ed3a1cee,Ilias Bronkhorst,NEC Nijmegen,False
NEC Nijmegen,Twente,1659875400,10,dk DEN,LW,25-039,69,39,3,6,16,18,3,39,2,2,100.0,0,0.0,24,189,65,3,1,0,4,1,26,4,aaf0fd15,Mikkel Duelund,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,24,nl NED,LW,25-103,21,11,1,1,4,6,1,11,0,0,,0,,5,10,1,0,0,0,0,0,6,4,bf2b4026,Calvin Verdonk,NEC Nijmegen,False
NEC Nijmegen,Twente,1659875400,7,nl NED,RW,21-099,87,29,1,10,7,12,1,29,6,2,33.3,3,50.0,21,125,85,2,2,1,4,2,20,2,928143e7,Elayis Tavsan,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,21,nl NED,RW,19-134,3,5,0,1,1,3,0,5,1,0,0.0,1,100.0,2,18,9,0,0,0,0,0,2,1,abddf25d,Ibrahim Cissoko,NEC Nijmegen,False
NEC Nijmegen,Twente,1659875400,14,ma MAR,AM,28-137,90,54,0,3,28,25,1,54,2,2,100.0,0,0.0,38,271,82,2,1,1,6,4,34,3,730bd100,Oussama Tannane,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,71,nl NED,DM,20-164,87,26,1,6,17,3,0,26,0,0,,0,,17,62,29,0,0,0,1,1,16,0,77b49e13,Dirk Proper,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,8,is ISL,DM,20-209,3,2,0,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,61f2f56a,Andri Fannar Baldursson,NEC Nijmegen,False
NEC Nijmegen,Twente,1659875400,20,dk DEN,DM,36-072,90,50,5,10,27,13,0,50,0,0,,0,,18,75,39,1,1,0,0,2,22,1,c3a8bcd8,Lasse Schöne,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,16,ma MAR,LB,21-292,90,64,2,17,24,24,0,64,4,0,0.0,3,75.0,33,172,60,0,1,0,3,1,28,3,2e5a31cb,Souffian El Karouani,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,5,nl NED,CB,26-005,90,48,9,27,20,2,1,48,0,0,,0,,25,146,85,0,0,0,0,0,24,0,04e82fa0,Joris Kramer,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,4,es ESP,CB,28-059,90,59,15,39,18,2,1,59,0,0,,0,,19,85,25,0,0,0,0,0,24,1,691d6a54,Iván Márquez,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,28,nl NED,RB,21-073,90,60,8,27,23,10,2,60,2,1,50.0,1,50.0,23,88,30,0,1,1,1,0,16,1,30fb2f9c,Bart van Rooij,NEC Nijmegen,True
NEC Nijmegen,Twente,1659875400,1,nl NED,GK,28-219,90,36,33,36,0,0,0,36,0,0,,0,,20,129,63,0,0,0,0,0,17,0,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
AZ Alkmaar,Go Ahead Eagles,1659883500,9,gr GRE,FW,23-259,83,27,0,0,5,22,14,27,3,1,33.3,2,66.7,18,133,24,1,0,3,1,2,23,6,d578db11,Vangelis Pavlidis,AZ Alkmaar,True
AZ Alkmaar,Go Ahead Eagles,1659883500,17,tr TUR,FW,19-129,7,4,0,0,2,2,2,4,0,0,,0,,2,1,1,0,0,0,0,0,2,0,5c0466ba,Yusuf Barasi,AZ Alkmaar,False
AZ Alkmaar,Go Ahead Eagles,1659883500,33,nl NED,LW,19-032,90,50,0,2,16,33,8,50,9,7,77.8,2,22.2,38,245,151,6,4,2,4,3,36,12,485fbd1a,Myron van Brederode,AZ Alkmaar,True
AZ Alkmaar,Go Ahead Eagles,1659883500,18,no NOR,RW,22-174,84,46,1,2,16,28,5,46,1,1,100.0,0,0.0,30,160,66,2,0,2,1,1,32,5,d019d5db,Håkon Evjen,AZ Alkmaar,True
AZ Alkmaar,Go Ahead Eagles,1659883500,23,se SWE,RW,19-220,6,6,0,2,2,3,1,6,1,1,100.0,0,0.0,3,69,68,1,1,1,2,0,3,0,6b390f32,Mayckel Lahdo,AZ Alkmaar,False
AZ Alkmaar,Go Ahead Eagles,1659883500,10,nl NED,AM,24-191,89,30,0,0,10,20,5,30,1,1,100.0,0,0.0,19,39,7,0,1,0,1,0,23,6,48a2b92a,Dani de Wit,AZ Alkmaar,True
AZ Alkmaar,Go Ahead Eagles,1659883500,14,nl NED,AM,22-095,1,4,1,2,0,2,0,4,0,0,,0,,2,2,0,0,0,0,0,0,3,0,83454d60,Peer Koopmeiners,AZ Alkmaar,False
AZ Alkmaar,Go Ahead Eagles,1659883500,8,nl NED,DM,31-041,90,72,0,13,46,13,0,72,2,0,0.0,1,50.0,43,139,81,0,1,0,0,1,51,0,31c01b85,Jordy Clasie,AZ Alkmaar,True
