home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Zwolle,Heerenveen,1533924000,nl NED,37-320,90,3,3,0,0.0,1.2,2,11,18.2,49,7,22.4,29.3,4,0.0,24.0,4,0,0.0,2,18.8,12c36871,Diederik Boer,Zwolle,True
Ajax,Heracles Almelo,1534005000,cm CMR,22-131,90,2,1,1,50.0,0.4,0,4,0.0,17,2,23.5,26.9,6,0.0,29.3,14,0,0.0,1,13.0,e9c0c1b2,André Onana,Ajax,True
Willem II,VVV-Venlo,1534005000,de GER,22-251,90,1,1,0,0.0,0.5,5,12,41.7,26,7,30.8,29.2,7,57.1,48.4,5,0,0.0,1,23.3,2f18d0b8,Timon Wellenreuther,Willem II,True
Excelsior,Fortuna Sittard,1534013100,nl NED,26-050,28,1,,1,,0.0,1,4,25.0,6,,16.7,26.7,4,75.0,48.5,2,,,,14.0,7566ef9b,Sonny Stevens,Excelsior,True
Excelsior,Fortuna Sittard,1534013100,nl NED,28-086,62,5,1,4,80.0,1.2,3,10,30.0,14,3,35.7,36.2,6,83.3,56.8,27,1,3.7,0,8.7,bba3be29,Alessandro Damen,Excelsior,True
PSV Eindhoven,Utrecht,1534013100,nl NED,27-217,90,2,0,2,100.0,0.1,7,12,58.3,16,0,43.8,36.4,5,100.0,66.6,8,0,0.0,0,16.0,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
ADO Den Haag,Emmen,1534068900,nl NED,22-021,90,6,2,4,83.3,1.9,4,8,50.0,13,3,38.5,38.0,4,75.0,51.8,5,0,0.0,1,19.0,168b0e11,Indy Groothuizen,ADO Den Haag,True
De Graafschap,Feyenoord,1534077000,nl NED,24-184,90,5,0,5,100.0,0.8,8,30,26.7,28,0,75.0,47.9,10,90.0,63.3,13,0,0.0,1,16.7,1af9e6e6,Hidde Jurjus,De Graafschap,True
Vitesse,Groningen,1534077000,pt POR,35-327,90,6,1,5,83.3,0.9,2,15,13.3,31,4,41.9,39.1,3,66.7,45.7,6,0,0.0,2,19.2,81b906e7,Eduardo Carvalho,Vitesse,True
AZ Alkmaar,NAC Breda,1534085100,nl NED,27-155,90,4,0,4,100.0,1.0,2,5,40.0,21,7,23.8,29.4,0,,,8,1,12.5,1,13.3,3d214e5f,Marco Bizot,AZ Alkmaar,True
