home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Athletic Club,Barcelona,1565982000,6a99e0b1,Iñaki Williams, Athletic Club,0.02,0.18,Saved,30,Right Foot,,,,,,,,7,False
Athletic Club,Barcelona,1565982000,b418dbd4,Raúl García, Athletic Club,0.04,,Off Target,9,Head,,88050721,Unai López,Pass (Dead),6a99e0b1,Iñaki Williams,Shot,8,False
Athletic Club,Barcelona,1565982000,6a99e0b1,Iñaki Williams, Athletic Club,0.07,0.25,Saved,13,Right Foot,,b6e50615,Yuri Berchiche,Pass (Live),3ecc11d8,Yeray Álvarez,Pass (Live),15,False
Athletic Club,Barcelona,1565982000,88050721,Unai López, Athletic Club,0.02,0.01,Saved,34,Right Foot,,b6e50615,Yuri Berchiche,Interception,,,,31,False
Athletic Club,Barcelona,1565982000,a6154613,Luis Suárez, Barcelona,0.26,,Woodwork,14,Left Foot,,,,,,,,32,False
Athletic Club,Barcelona,1565982000,b418dbd4,Raúl García, Athletic Club,0.08,0.13,Saved,12,Left Foot,,37f1cf47,Ander Capa,Pass (Live),9f323c71,Óscar de Marcos,Pass (Live),36,False
Athletic Club,Barcelona,1565982000,88050721,Unai López, Athletic Club,0.02,,Off Target,32,Right Foot,,c05dfb74,Iker Muniain,Pass (Live),b6e50615,Yuri Berchiche,Pass (Live),39,False
Athletic Club,Barcelona,1565982000,0c2ac3cb,Rafinha, Barcelona,0.03,0.23,Saved,24,Left Foot,,d04b94db,Nélson Semedo,Pass (Live),1bacc518,Frenkie de Jong,Pass (Live),44,False
Athletic Club,Barcelona,1565982000,89f951b5,Ivan Rakitić, Barcelona,0.06,,Off Target,8,Head,,b19db005,Ousmane Dembélé,Pass (Dead),,,,49,False
Athletic Club,Barcelona,1565982000,0c2ac3cb,Rafinha, Barcelona,0.09,,Blocked,11,Left Foot,,b19db005,Ousmane Dembélé,Pass (Live),0c2ac3cb,Rafinha,Pass (Live),52,False
Athletic Club,Barcelona,1565982000,df69b544,Antoine Griezmann, Barcelona,0.04,,Off Target,8,Head,,0c2ac3cb,Rafinha,Pass (Dead),4601e194,Jordi Alba,Pass (Live),53,False
Athletic Club,Barcelona,1565982000,88050721,Unai López, Athletic Club,0.03,,Off Target,26,Right Foot,Volley,6a99e0b1,Iñaki Williams,Pass (Live),37f1cf47,Ander Capa,Pass (Live),54,False
Athletic Club,Barcelona,1565982000,6a99e0b1,Iñaki Williams, Athletic Club,0.05,,Off Target,13,Right Foot,,5dcf3e90,Unai Simón,Pass (Dead),,,,56,False
Athletic Club,Barcelona,1565982000,0c2ac3cb,Rafinha, Barcelona,0.04,,Off Target,22,Left Foot,Volley,b19db005,Ousmane Dembélé,Fouled,335fa267,Sergi Roberto,Pass (Live),60,False
Athletic Club,Barcelona,1565982000,b6e50615,Yuri Berchiche, Athletic Club,0.05,,Off Target,31,Left Foot,Free kick,240d3a0b,Dani García,Pass (Dead),b418dbd4,Raúl García,Fouled,62,False
Athletic Club,Barcelona,1565982000,89f951b5,Ivan Rakitić, Barcelona,0.06,,Off Target,13,Right Foot,,335fa267,Sergi Roberto,Pass (Live),335fa267,Sergi Roberto,Interception,70,False
Athletic Club,Barcelona,1565982000,0c2ac3cb,Rafinha, Barcelona,0.05,,Blocked,15,Right Foot,,0c2ac3cb,Rafinha,Take-On,0c2ac3cb,Rafinha,Take-On,79,False
Athletic Club,Barcelona,1565982000,df69b544,Antoine Griezmann, Barcelona,0.08,,Blocked,12,Left Foot,,4601e194,Jordi Alba,Pass (Live),b19db005,Ousmane Dembélé,Pass (Live),83,False
Athletic Club,Barcelona,1565982000,df69b544,Antoine Griezmann, Barcelona,0.06,,Off Target,11,Head,,0c2ac3cb,Rafinha,Pass (Live),4601e194,Jordi Alba,Pass (Live),84,False
Athletic Club,Barcelona,1565982000,3ecc11d8,Yeray Álvarez, Athletic Club,0.05,,Off Target,11,Head,,b037bd4f,Beñat Etxebarria,Pass (Live),b6e50615,Yuri Berchiche,Fouled,86,False
Athletic Club,Barcelona,1565982000,293211e1,Aritz Aduriz, Athletic Club,0.06,0.14,Goal,13,Right Foot,Volley,37f1cf47,Ander Capa,Pass (Live),b418dbd4,Raúl García,Pass (Live),89,False
Athletic Club,Barcelona,1565982000,4f28a6ff,Clément Lenglet, Barcelona,0.14,0.20,Saved,9,Head,,0c2ac3cb,Rafinha,Pass (Dead),0c2ac3cb,Rafinha,Fouled,90+2,False
Celta Vigo,Real Madrid,1566054000,70d74ece,Karim Benzema, Real Madrid,0.83,0.94,Goal,3,Right Foot,,a58bb1e1,Gareth Bale,Pass (Live),603116a7,Marcelo,Pass (Live),12,False
Celta Vigo,Real Madrid,1566054000,a58bb1e1,Gareth Bale, Real Madrid,0.03,0.05,Saved,25,Left Foot,,603116a7,Marcelo,Pass (Live),7111d552,Vinicius Júnior,Pass (Live),13,False
Celta Vigo,Real Madrid,1566054000,545e2f01,David Costas, Celta Vigo,0.08,,Off Target,6,Head,,12c50af5,Denis Suárez,Pass (Dead),,,,31,False
Celta Vigo,Real Madrid,1566054000,6025fab1,Luka Modrić, Real Madrid,0.04,0.18,Saved,17,Right Foot,,7111d552,Vinicius Júnior,Pass (Live),6ce1f46f,Toni Kroos,Pass (Live),35,False
Celta Vigo,Real Madrid,1566054000,4d224fe8,Casemiro, Real Madrid,0.02,0.02,Saved,33,Right Foot,,6ce1f46f,Toni Kroos,Pass (Live),70d74ece,Karim Benzema,Pass (Live),43,False
Celta Vigo,Real Madrid,1566054000,a58bb1e1,Gareth Bale, Real Madrid,0.05,0.30,Saved,18,Left Foot,,70d74ece,Karim Benzema,Pass (Live),6025fab1,Luka Modrić,Pass (Live),44,False
