home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
RB Leipzig,Stuttgart,1537986600,31,de GER,DM,26-309,90,0,0,0,0,0,0,0,0,63,1,1,3,0.0,0.0,0.0,4,0,44,51,86.3,4,26,1,1,0,dc3fa3b5,Diego Demme,RB Leipzig,True
RB Leipzig,Stuttgart,1537986600,44,si SVN,DM,27-352,90,0,0,0,0,3,2,0,0,64,2,2,2,0.1,0.1,0.0,3,1,42,50,84.0,4,32,2,3,1,b825a650,Kevin Kampl,RB Leipzig,True
RB Leipzig,Stuttgart,1537986600,23,de GER,LB,26-364,90,0,1,0,0,0,0,0,0,84,4,1,2,0.0,0.0,0.4,4,1,52,73,71.2,8,28,4,0,0,8ff2354e,Marcel Halstenberg,RB Leipzig,True
RB Leipzig,Stuttgart,1537986600,5,fr FRA,CB,19-334,90,0,0,0,0,1,0,0,0,38,1,3,2,0.1,0.1,0.0,0,0,19,24,79.2,1,13,0,0,0,d248cd8f,Dayot Upamecano,RB Leipzig,True
RB Leipzig,Stuttgart,1537986600,4,hu HUN,CB,25-327,90,1,0,0,0,1,1,1,0,46,3,0,4,0.7,0.7,0.0,0,0,25,32,78.1,1,11,0,1,0,20030c06,Willi Orban,RB Leipzig,True
RB Leipzig,Stuttgart,1537986600,22,fr FRA,RB,20-329,76,0,0,0,0,1,0,1,0,54,3,1,1,0.0,0.0,0.6,3,0,30,44,68.2,5,20,3,2,2,ac73ec79,Nordi Mukiele,RB Leipzig,True
RB Leipzig,Stuttgart,1537986600,27,at AUT,RB,21-122,14,0,0,0,0,0,0,0,0,21,3,1,0,0.0,0.0,0.0,1,0,15,17,88.2,2,10,3,1,1,c1b7847c,Konrad Laimer,RB Leipzig,False
RB Leipzig,Stuttgart,1537986600,1,hu HUN,GK,28-143,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,24,31,77.4,0,11,0,0,0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Dortmund,Nürnberg,1537986600,20,de GER,FW,24-209,90,0,1,0,0,1,0,0,0,35,0,1,2,0.0,0.0,0.1,4,1,24,31,77.4,1,13,0,0,0,061e8e23,Maximilian Philipp,Dortmund,True
Dortmund,Nürnberg,1537986600,34,dk DEN,LW,20-007,73,1,1,0,0,2,1,0,0,46,0,2,2,0.2,0.2,0.8,3,1,33,38,86.8,1,25,1,1,0,4e204552,Jacob Bruun Larsen,Dortmund,True
Dortmund,Nürnberg,1537986600,7,eng ENG,"RW,LW",18-185,17,1,1,0,0,1,1,0,0,17,0,0,1,0.3,0.3,0.2,4,1,11,12,91.7,1,14,1,2,1,dbf053da,Jadon Sancho,Dortmund,False
Dortmund,Nürnberg,1537986600,22,us USA,"RW,LW",20-008,90,0,1,0,0,3,1,0,0,84,0,0,1,0.1,0.1,0.2,3,3,60,68,88.2,3,61,6,6,2,1bf33a9a,Christian Pulisic,Dortmund,True
Dortmund,Nürnberg,1537986600,11,de GER,AM,29-118,61,2,1,0,0,4,3,0,0,43,0,0,0,0.8,0.8,0.1,5,3,27,35,77.1,4,21,3,3,2,36a3ff67,Marco Reus,Dortmund,True
Dortmund,Nürnberg,1537986600,23,jp JPN,AM,29-193,29,0,0,0,0,2,1,0,0,32,0,0,0,0.1,0.1,0.0,0,0,27,29,93.1,3,20,0,0,0,5afafbfe,Shinji Kagawa,Dortmund,False
Dortmund,Nürnberg,1537986600,6,dk DEN,DM,27-023,90,0,1,0,0,0,0,0,0,110,1,3,1,0.0,0.0,0.4,4,2,96,102,94.1,9,62,1,2,2,fe641c1a,Thomas Delaney,Dortmund,True
Dortmund,Nürnberg,1537986600,28,be BEL,DM,29-257,61,0,0,0,0,0,0,0,0,74,0,0,1,0.0,0.0,0.0,3,0,63,67,94.0,8,51,0,0,0,5dfc6ad5,Axel Witsel,Dortmund,True
Dortmund,Nürnberg,1537986600,33,de GER,DM,23-018,29,1,0,0,0,2,1,0,0,54,1,0,0,0.1,0.1,0.0,0,0,49,51,96.1,3,35,0,0,0,346d51d9,Julian Weigl,Dortmund,False
Dortmund,Nürnberg,1537986600,29,de GER,LB,30-247,90,0,0,0,0,1,0,0,0,96,0,2,0,0.0,0.0,0.0,4,0,83,93,89.2,4,60,6,1,1,89565ac5,Marcel Schmelzer,Dortmund,True
Dortmund,Nürnberg,1537986600,2,fr FRA,CB,19-115,90,0,0,0,0,1,0,0,0,139,1,3,3,0.1,0.1,0.0,0,0,117,123,95.1,11,98,0,0,0,a4effc55,Dan-Axel Zagadou,Dortmund,True
Dortmund,Nürnberg,1537986600,16,ch SUI,CB,23-069,90,1,0,0,0,1,1,0,0,130,1,2,0,0.1,0.1,0.0,3,2,121,125,96.8,4,100,0,0,0,89ac64a6,Manuel Akanji,Dortmund,True
Dortmund,Nürnberg,1537986600,5,ma MAR,RB,19-326,90,1,0,0,0,1,1,0,0,112,2,0,1,0.1,0.1,0.0,0,0,96,104,92.3,1,78,5,4,3,e42d61c7,Achraf Hakimi,Dortmund,True
Dortmund,Nürnberg,1537986600,1,ch SUI,GK,27-316,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,22,25,88.0,0,21,0,0,0,9d12e142,Roman Bürki,Dortmund,True
Mainz 05,Wolfsburg,1537986600,20,ng NGA,FW,27-347,90,0,0,0,0,4,1,0,0,16,0,0,0,0.2,0.2,0.0,1,0,6,9,66.7,1,11,0,1,1,99be8fb5,Anthony Ujah,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,7,se SWE,"LW,RW",24-352,90,0,0,0,0,1,0,0,0,34,0,2,1,0.0,0.0,0.0,4,0,15,24,62.5,1,23,5,3,1,74c7c2db,Robin Quaison,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,21,at AUT,RW,26-193,63,0,0,0,0,0,0,0,0,25,2,1,0,0.0,0.0,0.1,3,0,8,16,50.0,0,13,0,1,0,f26834c7,Karim Onisiwo,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,5,nl NED,LW,24-188,27,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,2,10,0,1,0,635f2732,Jean-Paul Boëtius,Mainz 05,False
Mainz 05,Wolfsburg,1537986600,10,ro ROU,"LM,AM",28-080,74,0,0,0,0,2,0,1,0,42,1,0,1,0.1,0.1,0.0,2,0,23,30,76.7,0,24,1,3,0,61fc9685,Alexandru Maxim,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,9,fr FRA,AM,21-090,16,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,1,0,0,0,50e6dc35,Jean-Philippe Mateta,Mainz 05,False
Mainz 05,Wolfsburg,1537986600,25,ci CIV,"CM,DM",23-001,90,0,0,0,0,3,1,0,0,56,2,1,1,0.1,0.1,0.0,1,0,32,42,76.2,7,35,0,2,1,6bd603db,Jean-Philippe Gbamin,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,34,de GER,"RM,DM",20-171,90,0,0,0,0,1,0,0,0,44,1,1,1,0.0,0.0,0.0,0,0,25,35,71.4,4,25,0,0,0,442b56fa,Ridle Baku,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,3,es ESP,LB,21-157,90,0,0,0,0,0,0,0,0,60,1,3,2,0.0,0.0,0.1,2,0,36,47,76.6,3,35,2,0,0,2f3e911a,Aarón Martín,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,19,sn SEN,CB,22-202,90,0,0,0,0,0,0,0,0,73,1,2,2,0.0,0.0,0.0,2,0,46,62,74.2,3,49,1,1,1,00242715,Moussa Niakhate,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,16,de GER,CB,27-033,90,0,0,0,0,0,0,0,0,63,0,1,0,0.0,0.0,0.0,3,0,45,55,81.8,6,34,0,1,1,857a5abe,Stefan Bell,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,18,de GER,RB,30-071,29,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,11,20,55.0,0,10,1,0,0,a7813ac4,Daniel Brosinski,Mainz 05,True
Mainz 05,Wolfsburg,1537986600,23,at AUT,RB,24-240,61,0,0,0,0,0,0,0,0,41,2,1,1,0.0,0.0,0.1,3,0,23,31,74.2,2,17,0,0,0,2ff76adc,Phillipp Mwene,Mainz 05,False
Mainz 05,Wolfsburg,1537986600,22,de GER,GK,20-317,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,33,45,73.3,0,28,0,0,0,cbac6ec9,Florian Müller,Mainz 05,True
Hertha BSC,Bayern Munich,1538159400,19,ba BIH,FW,34-053,52,1,0,1,1,1,1,1,0,18,0,0,1,0.8,0.2,0.0,1,1,3,9,33.3,0,13,0,1,1,c3fd9887,Vedad Ibišević,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,27,de GER,FW,23-251,38,0,0,0,0,1,1,0,0,22,1,0,1,0.0,0.0,0.0,1,0,5,12,41.7,0,13,0,2,0,1238a3f9,Davie Selke,Hertha BSC,False
Hertha BSC,Bayern Munich,1538159400,16,nl NED,"LW,RW",20-098,89,0,0,0,0,0,0,1,0,20,2,0,1,0.0,0.0,0.0,0,0,7,12,58.3,0,13,2,1,1,34a0f5ff,Javairô Dilrosun,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,32,pl POL,RW,18-220,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,6bba916f,Dennis Jastrzembski,Hertha BSC,False
Hertha BSC,Bayern Munich,1538159400,8,ci CIV,"RW,LW",33-054,70,0,0,0,0,0,0,0,0,36,0,2,1,0.0,0.0,0.0,2,2,20,26,76.9,6,24,3,2,2,2042d931,Salomon Kalou,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,11,au AUS,LW,27-236,20,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,0,3,0,0,0,b93b7882,Mathew Leckie,Hertha BSC,False
Hertha BSC,Bayern Munich,1538159400,10,sk SVK,AM,23-297,90,1,0,0,0,1,1,1,0,47,3,0,2,0.4,0.4,0.2,1,0,22,33,66.7,5,28,1,3,1,79ca3e23,Ondrej Duda,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,23,de GER,DM,19-263,90,0,0,0,0,1,0,0,0,47,1,0,3,0.0,0.0,0.0,0,0,32,36,88.9,5,26,1,0,0,ab700320,Arne Maier,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,3,no NOR,DM,31-104,90,0,0,0,0,0,0,0,0,38,2,2,3,0.0,0.0,0.0,0,0,24,27,88.9,1,19,0,0,0,ecab64a0,Per Ciljan Skjelbred,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,17,de GER,LB,21-194,90,0,0,0,0,0,0,0,0,44,2,2,0,0.0,0.0,0.0,0,0,18,27,66.7,3,15,1,0,0,88d4144a,Maximilian Mittelstädt,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,4,nl NED,CB,23-300,90,0,0,0,0,0,0,0,0,28,2,0,1,0.0,0.0,0.0,0,0,15,16,93.8,2,12,1,0,0,3376a776,Karim Rekik,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,5,de GER,CB,23-167,90,0,0,0,0,1,0,0,0,39,2,1,1,0.1,0.1,0.0,1,0,14,19,73.7,1,12,0,0,0,aad48be9,Niklas Stark,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,20,at AUT,RB,22-188,90,0,1,0,0,0,0,0,0,66,0,5,4,0.0,0.0,0.4,3,1,31,44,70.5,5,27,1,2,1,016ff750,Valentino Lazaro,Hertha BSC,True
Hertha BSC,Bayern Munich,1538159400,1,de GER,GK,30-068,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,26,42,61.9,0,16,0,0,0,bb25c778,Thomas Kraft,Hertha BSC,True
Hoffenheim,RB Leipzig,1538227800,19,dz ALG,FW,26-260,90,0,0,0,0,2,0,0,0,34,0,0,0,0.3,0.3,0.4,5,1,18,29,62.1,0,19,4,2,2,ff182fdc,Ishak Belfodil,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,28,hu HUN,FW,30-294,68,0,0,0,0,2,1,1,0,26,1,1,0,0.4,0.4,0.0,1,0,13,19,68.4,0,14,0,0,0,53e07d0b,Ádám Szalai,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,34,br BRA,FW,22-046,22,0,0,0,0,1,1,0,0,18,3,0,0,0.0,0.0,0.0,1,0,6,9,66.7,1,7,1,2,1,c17bfb65,Joelinton,Hoffenheim,False
Hoffenheim,RB Leipzig,1538227800,27,hr CRO,CM,27-102,90,1,0,1,1,1,0,0,0,48,0,0,1,0.8,0.0,0.2,2,0,24,40,60.0,3,23,5,1,0,603cb947,Andrej Kramarić,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,11,at AUT,CM,23-053,61,0,0,0,0,2,2,0,0,48,2,0,1,0.1,0.1,0.1,4,0,31,41,75.6,9,26,2,2,2,ffbbc83b,Florian Grillitsch,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,32,it ITA,CM,25-175,29,0,0,0,0,0,0,0,0,22,2,0,1,0.0,0.0,0.0,4,1,12,17,70.6,3,11,1,2,1,54e4866f,Vincenzo Grifo,Hoffenheim,False
Hoffenheim,RB Leipzig,1538227800,13,de GER,CM,24-284,56,0,0,0,0,0,0,0,0,27,4,2,3,0.0,0.0,0.0,0,0,9,13,69.2,3,10,3,3,2,dc62fbee,Leonardo Bittencourt,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,10,de GER,CM,25-088,34,0,0,0,0,2,0,0,0,28,2,0,0,0.1,0.1,0.0,1,0,16,21,76.2,4,15,2,2,1,54b4dc4e,Kerem Demirbay,Hoffenheim,False
Hoffenheim,RB Leipzig,1538227800,16,de GER,WB,25-181,90,0,0,0,0,2,1,0,0,56,2,1,0,0.1,0.1,0.1,2,0,32,42,76.2,2,31,5,4,3,fa274d97,Nico Schulz,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,3,cz CZE,WB,26-157,90,0,0,0,0,0,0,0,0,61,1,2,2,0.0,0.0,0.2,3,0,37,52,71.2,5,30,1,0,0,79c90e45,Pavel Kadeřábek,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,38,at AUT,CB,21-138,90,0,0,0,0,0,0,0,0,98,6,1,2,0.0,0.0,0.0,1,0,77,84,91.7,5,65,2,0,0,7f609bfc,Stefan Posch,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,24,nl NED,CB,20-110,90,0,0,0,0,0,0,0,0,101,3,1,3,0.0,0.0,0.0,0,0,80,93,86.0,9,70,2,0,0,816192f0,Justin Hoogma,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,25,ng NGA,CB,23-163,90,0,0,0,0,0,0,0,0,91,5,3,5,0.0,0.0,0.0,1,0,62,73,84.9,14,47,1,0,0,6ec6fde0,Kevin Akpoguma,Hoffenheim,True
Hoffenheim,RB Leipzig,1538227800,1,de GER,GK,28-119,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,32,35,91.4,0,14,0,0,0,47064058,Oliver Baumann,Hoffenheim,True
Wolfsburg,Mönchengladbach,1538227800,9,nl NED,FW,26-053,81,1,0,0,0,2,1,0,0,33,0,0,0,0.2,0.2,0.5,3,0,26,29,89.7,0,25,2,0,0,c4e87b8b,Wout Weghorst,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,33,de GER,FW,27-169,9,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,1,0,0,0,e5f63987,Daniel Ginczek,Wolfsburg,False
Wolfsburg,Mönchengladbach,1538227800,7,hr CRO,LW,20-098,90,0,0,0,0,0,0,0,0,38,0,0,2,0.0,0.0,0.2,3,0,22,31,71.0,5,28,6,2,0,d4a2533d,Josip Brekalo,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,8,ch SUI,RW,26-330,89,1,0,0,0,3,1,1,0,44,0,1,1,0.5,0.5,0.0,4,2,30,39,76.9,2,35,1,0,0,dd669209,Renato Steffen,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,13,de GER,RW,24-200,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,62ab9184,Yannick Gerhardt,Wolfsburg,False
Wolfsburg,Mönchengladbach,1538227800,10,tr TUR,AM,26-217,90,0,0,0,0,0,0,0,0,57,3,2,0,0.0,0.0,0.2,7,1,38,48,79.2,4,40,2,1,0,f3722c97,Yunus Mallı,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,27,de GER,DM,24-125,71,0,0,0,0,2,0,0,0,38,1,1,0,0.1,0.1,0.0,0,0,24,31,77.4,3,33,2,0,0,86e119e0,Maximilian Arnold,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,37,de GER,DM,20-332,19,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,1,0,6,7,85.7,2,8,0,0,0,1ae836b1,Elvis Rexhbeçaj,Wolfsburg,False
Wolfsburg,Mönchengladbach,1538227800,4,es ESP,DM,28-148,90,0,0,0,0,2,0,0,0,65,1,2,3,0.1,0.1,0.0,1,0,46,53,86.8,7,32,0,0,0,8ed9b33a,Ignacio Camacho,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,15,fr FRA,LB,25-266,90,0,0,0,0,1,0,0,0,49,1,2,2,0.1,0.1,0.1,2,0,27,40,67.5,1,29,2,2,1,13203c45,Jérôme Roussillon,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,25,us USA,CB,25-244,90,0,0,0,0,2,0,1,0,89,0,0,2,0.2,0.2,0.0,0,0,60,75,80.0,8,64,4,1,0,e27da244,John Brooks,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,31,de GER,CB,26-130,90,0,0,0,0,0,0,0,0,92,1,0,1,0.0,0.0,0.0,0,0,82,88,93.2,6,76,2,0,0,6bd5cd5d,Robin Knoche,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,2,br BRA,RB,23-179,90,0,0,0,0,1,1,0,0,80,4,4,1,0.1,0.1,0.0,0,0,47,65,72.3,4,40,4,3,1,d4d0a9ad,William,Wolfsburg,True
Wolfsburg,Mönchengladbach,1538227800,1,be BEL,GK,26-096,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,38,44,86.4,0,32,0,0,0,db401046,Koen Casteels,Wolfsburg,True
Schalke 04,Mainz 05,1538227800,19,at AUT,FW,29-153,90,0,0,0,0,3,1,1,0,28,0,0,1,0.2,0.2,0.6,3,0,7,11,63.6,1,13,4,2,0,2bcc6d52,Guido Burgstaller,Schalke 04,True
Schalke 04,Mainz 05,1538227800,11,ua UKR,LW,29-000,90,0,1,0,0,4,0,0,0,38,0,0,0,0.7,0.7,0.0,3,0,19,28,67.9,2,20,5,2,1,d9a5d930,Yevhen Konoplyanka,Schalke 04,True
Schalke 04,Mainz 05,1538227800,28,at AUT,RW,24-234,61,1,0,0,0,2,1,1,0,23,0,0,0,0.4,0.4,0.0,2,0,13,19,68.4,1,12,0,1,0,106bca06,Alessandro Schöpf,Schalke 04,True
Schalke 04,Mainz 05,1538227800,2,us USA,RW,20-032,29,0,0,0,0,0,0,0,0,15,3,2,0,0.0,0.0,0.0,2,0,8,10,80.0,1,7,0,0,0,01c3aff5,Weston McKennie,Schalke 04,False
Schalke 04,Mainz 05,1538227800,25,ma MAR,AM,21-103,69,0,0,0,0,1,0,0,0,28,2,1,0,0.0,0.0,0.0,3,0,17,22,77.3,4,15,3,2,1,e7d59f4f,Amine Harit,Schalke 04,True
Schalke 04,Mainz 05,1538227800,7,de GER,AM,27-036,21,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,6,0,1,0,a3ddb1b9,Mark Uth,Schalke 04,False
Schalke 04,Mainz 05,1538227800,10,dz ALG,DM,23-309,90,0,0,0,0,2,0,0,0,55,6,1,0,0.0,0.0,0.0,1,0,32,45,71.1,5,8,0,0,0,3189f61a,Nabil Bentaleb,Schalke 04,True
Schalke 04,Mainz 05,1538227800,8,de GER,DM,21-171,83,0,0,0,0,3,0,0,0,30,2,0,1,0.1,0.1,0.1,6,0,16,22,72.7,3,12,0,2,2,b3325a30,Suat Serdar,Schalke 04,True
Schalke 04,Mainz 05,1538227800,6,es ESP,DM,25-239,7,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,11fd2b75,Omar Mascarell,Schalke 04,False
Schalke 04,Mainz 05,1538227800,3,ma MAR,LB,20-343,90,0,0,0,0,0,0,0,0,58,2,2,3,0.0,0.0,0.0,0,0,34,47,72.3,2,15,2,3,2,f99fe221,Hamza Mendyl,Schalke 04,True
Schalke 04,Mainz 05,1538227800,5,rs SRB,CB,25-185,90,0,0,0,0,0,0,0,0,42,0,1,1,0.0,0.0,0.0,1,1,30,37,81.1,3,14,0,0,0,f35430a4,Matija Nastasić,Schalke 04,True
Schalke 04,Mainz 05,1538227800,26,sn SEN,CB,28-035,90,0,0,0,0,0,0,0,0,55,1,1,1,0.0,0.0,0.0,1,1,30,40,75.0,8,26,1,0,0,791abba1,Salif Sané,Schalke 04,True
Schalke 04,Mainz 05,1538227800,18,it ITA,RB,30-257,90,0,0,0,0,0,0,0,0,60,5,4,1,0.0,0.0,0.1,3,0,30,47,63.8,2,21,7,5,4,d1273f09,Daniel Caligiuri,Schalke 04,True
Schalke 04,Mainz 05,1538227800,1,de GER,GK,30-002,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,23,35,65.7,0,17,0,0,0,1e43fad8,Ralf Fährmann,Schalke 04,True
Stuttgart,Werder Bremen,1538227800,27,de GER,FW,33-081,90,0,1,0,0,4,0,1,0,37,1,1,1,0.3,0.3,0.6,3,1,14,26,53.8,5,18,3,1,0,71a20ce8,Mario Gómez,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,11,gr GRE,FW,22-031,60,1,0,0,0,2,1,1,0,22,1,3,0,0.6,0.6,0.0,2,1,7,11,63.6,0,16,5,2,2,0f26fd24,Anastasios Donis,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,17,de GER,AM,24-040,30,0,0,0,0,1,0,1,0,17,0,0,1,0.0,0.0,0.3,4,0,10,12,83.3,2,6,1,1,1,df8e7b62,Erik Thommy,Stuttgart,False
Stuttgart,Werder Bremen,1538227800,10,de GER,"AM,FW",28-220,90,0,1,0,0,1,0,0,0,54,1,0,2,0.0,0.0,0.8,10,1,25,41,61.0,4,29,3,4,1,d3096421,Daniel Didavi,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,20,de GER,LM,33-046,73,0,0,0,0,0,0,0,0,36,3,2,1,0.0,0.0,0.1,1,0,13,23,56.5,3,15,2,0,0,a4f94a0d,Christian Gentner,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,22,ar ARG,LM,20-176,17,0,0,0,0,3,2,0,0,10,0,0,0,1.0,1.0,0.0,3,1,3,4,75.0,0,6,2,0,0,2374aaca,Nicolás González,Stuttgart,False
Stuttgart,Werder Bremen,1538227800,6,ar ARG,"RM,DM",21-216,90,0,0,0,0,1,0,0,0,37,1,1,1,0.0,0.0,0.0,2,0,22,29,75.9,2,16,0,0,0,e26fcca3,Santiago Ascacíbar,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,3,de GER,DM,31-258,51,0,0,0,0,3,0,0,0,27,1,2,0,0.1,0.1,0.0,1,0,15,18,83.3,2,9,0,0,0,c311243f,Dennis Aogo,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,8,de GER,"RM,DM",31-110,39,1,0,0,0,2,2,0,0,18,1,1,0,0.3,0.3,0.0,1,0,10,13,76.9,1,9,2,0,0,68829001,Gonzalo Castro,Stuttgart,False
Stuttgart,Werder Bremen,1538227800,24,hr CRO,LB,20-251,90,0,0,0,0,0,0,0,0,52,4,0,1,0.0,0.0,0.0,1,0,27,37,73.0,7,17,2,1,1,af0d79a9,Borna Sosa,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,21,fr FRA,CB,22-185,90,0,0,0,0,1,0,0,0,46,2,1,0,0.1,0.1,0.0,0,0,21,26,80.8,1,17,1,0,0,45a03961,Benjamin Pavard,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,5,de GER,CB,22-209,90,0,0,0,0,0,0,0,0,44,1,0,1,0.0,0.0,0.0,1,0,27,35,77.1,1,13,0,0,0,bd7d2e6d,Timo Baumgartl,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,32,de GER,RB,31-200,90,0,0,0,0,0,0,0,0,44,2,1,2,0.0,0.0,0.1,3,0,26,33,78.8,4,23,0,0,0,00a6485f,Andreas Beck,Stuttgart,True
Stuttgart,Werder Bremen,1538227800,1,de GER,GK,29-229,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,28,37,75.7,0,17,0,0,0,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Nürnberg,Düsseldorf,1538227800,24,nl NED,FW,25-067,90,0,0,0,0,1,1,0,0,31,1,1,2,0.3,0.3,0.0,2,0,15,22,68.2,0,21,1,3,1,09bcc566,Virgil Misidjan,Nürnberg,True
Nürnberg,Düsseldorf,1538227800,9,se SWE,FW,25-182,86,1,0,0,0,1,1,0,0,17,1,0,0,0.3,0.3,0.0,1,0,8,12,66.7,0,10,1,2,2,0c3057a9,Mikael Ishak,Nürnberg,True
Nürnberg,Düsseldorf,1538227800,19,de GER,FW,21-016,4,0,0,0,0,1,0,0,0,1,0,0,0,0.1,0.1,0.0,0,0,0,0,,0,0,0,0,0,b883006f,Törles Knöll,Nürnberg,False
Nürnberg,Düsseldorf,1538227800,27,pt POR,AM,22-147,45,0,0,0,0,0,0,0,0,22,3,0,0,0.0,0.0,0.0,0,0,10,15,66.7,2,20,0,1,1,b04ee927,Matheus Pereira,Nürnberg,True
Nürnberg,Düsseldorf,1538227800,21,de GER,AM,23-173,45,1,0,0,0,1,1,0,0,12,2,0,1,0.5,0.5,0.0,0,0,6,7,85.7,0,6,0,0,0,434cf5b7,Federico Palacios Martínez,Nürnberg,False
Nürnberg,Düsseldorf,1538227800,18,de GER,LM,28-187,90,1,0,1,1,0,0,0,0,37,1,4,2,0.8,0.0,0.0,2,1,21,29,72.4,2,18,0,0,0,77b41ac0,Hanno Behrens,Nürnberg,True
Nürnberg,Düsseldorf,1538227800,31,cz CZE,CM,26-202,89,0,0,0,0,1,0,0,0,40,0,3,1,0.0,0.0,0.0,2,0,32,34,94.1,3,29,1,0,0,3e81a228,Ondřej Petrák,Nürnberg,True
Nürnberg,Düsseldorf,1538227800,29,de GER,CM,23-251,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,1,0,0,0,e3f6253d,Patrick Erras,Nürnberg,False
Nürnberg,Düsseldorf,1538227800,17,de GER,RM,21-244,90,0,1,0,0,2,1,0,0,53,1,0,0,0.1,0.1,0.5,2,1,29,38,76.3,6,28,2,3,1,70678132,Eduard Löwen,Nürnberg,True
