home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Goiás,Palmeiras,1650137400,br BRA,30-071,90,6,1,5,83.3,1.5,12,27,44.4,18,2,72.2,51.2,16,87.5,63.7,27,1,3.7,0,6.0,8445554f,Tadeu,Goiás,True
América (MG),Juventude,1650146400,br BRA,40-270,90,4,1,3,75.0,1.2,4,9,44.4,21,3,38.1,36.7,7,14.3,32.0,11,0,0.0,0,10.0,01f7b8c3,Jailson,América (MG),True
Corinthians,Avaí,1650146400,br BRA,34-314,90,5,0,5,100.0,1.3,7,15,46.7,35,6,34.3,34.5,6,50.0,39.7,8,1,12.5,2,17.8,d42f6326,Cássio,Corinthians,True
Santos,Coritiba,1650204000,br BRA,26-292,90,6,1,5,100.0,1.4,2,8,25.0,8,5,25.0,27.6,10,60.0,50.8,25,1,4.0,0,7.0,d0102ca0,João Paulo,Santos,True
Flamengo,São Paulo,1650222000,br BRA,23-076,90,1,1,0,0.0,0.6,0,4,0.0,12,1,33.3,35.9,7,0.0,3.9,5,0,0.0,0,,c02e5af1,Hugo Souza,Flamengo,True
Internacional,Fortaleza,1650229200,br BRA,27-346,90,3,1,2,100.0,1.8,8,11,72.7,15,3,33.3,32.1,8,75.0,51.3,8,0,0.0,0,14.0,636fc976,Daniel,Internacional,True
Athletico Paranaense,Atlético Mineiro,1650229200,br BRA,22-311,90,5,1,4,80.0,1.1,4,15,26.7,15,6,60.0,41.1,13,46.2,41.8,15,0,0.0,0,17.0,5d699228,Bento,Athletico Paranaense,True
Bragantino,Atlético Goianiense,1650229200,br BRA,24-241,90,3,0,3,100.0,0.7,7,11,63.6,23,5,39.1,35.1,4,50.0,40.0,2,0,0.0,0,10.0,d24ae824,Cleiton Schwengber,Bragantino,True
Ceará,Botafogo (RJ),1650232800,br BRA,33-223,90,3,3,0,33.3,2.6,3,5,60.0,17,1,29.4,29.3,9,0.0,23.0,8,0,0.0,2,20.0,4729d71a,João Ricardo Riedi,Ceará,True
Cuiabá,Fluminense,1650153600,br BRA,34-149,90,3,1,3,66.7,0.4,1,14,7.1,15,4,66.7,42.7,7,57.1,44.7,12,2,16.7,0,6.5,8bae322b,Walter,Cuiabá,True
Flamengo,Palmeiras,1650493800,br BRA,23-079,90,2,0,2,100.0,0.4,2,6,33.3,19,3,31.6,28.3,3,0.0,4.3,10,1,10.0,0,7.3,c02e5af1,Hugo Souza,Flamengo,True
Bragantino,São Paulo,1650742200,br BRA,24-247,90,7,1,6,85.7,2.1,5,25,20.0,28,4,57.1,46.9,10,90.0,63.6,27,1,3.7,2,13.8,d24ae824,Cleiton Schwengber,Bragantino,True
Athletico Paranaense,Flamengo,1650742200,br BRA,22-317,90,6,0,6,100.0,1.2,2,18,11.1,18,2,72.2,53.0,8,62.5,47.8,20,1,5.0,0,4.0,5d699228,Bento,Athletico Paranaense,True
Fluminense,Internacional,1650751200,br BRA,41-205,90,4,1,3,75.0,1.1,1,2,50.0,8,4,25.0,28.5,8,0.0,11.8,6,0,0.0,0,,15825726,Fábio,Fluminense,True
Palmeiras,Corinthians,1650751200,br BRA,34-131,90,1,0,1,100.0,0.2,5,13,38.5,20,2,65.0,48.5,5,0.0,11.2,10,2,20.0,0,11.7,81be82e9,Wéverton,Palmeiras,True
Santos,América (MG),1650826800,br BRA,26-299,90,2,0,2,100.0,0.1,6,18,33.3,11,2,54.5,40.1,14,85.7,59.1,24,2,8.3,0,6.0,d0102ca0,João Paulo,Santos,True
Juventude,Cuiabá,1650834000,br BRA,27-067,90,4,1,3,100.0,1.8,5,9,55.6,19,2,42.1,31.8,9,11.1,25.9,15,0,0.0,0,,76d4135b,César Reis,Juventude,True
Atlético Goianiense,Botafogo (RJ),1650835800,br BRA,25-245,90,2,1,2,50.0,0.2,8,13,61.5,19,4,42.1,34.0,8,62.5,48.3,22,0,0.0,0,10.0,711c08dc,Ronaldo,Atlético Goianiense,True
Atlético Mineiro,Coritiba,1650758400,br BRA,31-275,90,4,2,2,50.0,1.4,3,3,100.0,22,2,13.6,22.4,4,0.0,8.8,6,0,0.0,0,12.0,a59c090b,Éverson,Atlético Mineiro,True
Avaí,Goiás,1650927600,br BRA,33-134,90,5,2,3,80.0,2.5,8,19,42.1,20,3,70.0,44.8,5,100.0,62.8,16,0,0.0,0,4.2,8789242d,Douglas Friedrich,Avaí,True
Ceará,Bragantino,1651347000,br BRA,33-236,90,6,1,5,83.3,1.3,5,12,41.7,26,9,23.1,30.0,13,46.2,36.2,17,3,17.6,0,6.0,4729d71a,João Ricardo Riedi,Ceará,True
América (MG),Athletico Paranaense,1651347000,br BRA,40-284,90,5,0,5,100.0,1.2,4,12,33.3,22,2,31.8,33.1,10,50.0,43.6,20,1,5.0,3,18.8,01f7b8c3,Jailson,América (MG),True
Cuiabá,Atlético Goianiense,1651356000,br BRA,34-163,90,7,1,6,85.7,2.1,5,6,83.3,15,4,26.7,29.6,9,22.2,29.7,13,1,7.7,1,9.6,8bae322b,Walter,Cuiabá,True
Goiás,Atlético Mineiro,1651354200,br BRA,30-085,90,5,2,3,60.0,1.4,5,17,29.4,23,2,52.2,43.4,10,50.0,44.5,22,0,0.0,0,10.2,8445554f,Tadeu,Goiás,True
Botafogo (RJ),Juventude,1651413600,py PAR,34-033,90,4,1,3,75.0,0.9,3,6,50.0,21,6,28.6,28.0,7,0.0,21.6,16,0,0.0,1,17.0,9a82f79a,Gatito Fernández,Botafogo (RJ),True
Corinthians,Fortaleza,1651431600,br BRA,34-329,90,5,0,5,100.0,1.2,9,19,47.4,20,2,65.0,47.0,11,54.5,41.7,16,0,0.0,0,,d42f6326,Cássio,Corinthians,True
Coritiba,Fluminense,1651431600,br BRA,32-172,90,4,2,2,50.0,1.3,0,3,0.0,11,2,27.3,31.7,4,0.0,15.8,4,0,0.0,0,6.3,38082f12,Alex Muralha,Coritiba,True
Internacional,Avaí,1651442400,br BRA,27-360,90,4,0,4,100.0,1.1,1,4,25.0,21,7,19.0,25.0,2,0.0,12.0,5,0,0.0,1,15.5,636fc976,Daniel,Internacional,True
São Paulo,Santos,1651532400,br BRA,29-062,90,3,1,2,66.7,1.1,4,11,36.4,26,3,42.3,38.8,4,0.0,33.8,11,1,9.1,0,7.4,85ea4399,Jandrei,São Paulo,True
Atlético Mineiro,América (MG),1651951800,br BRA,31-289,90,9,2,7,88.9,2.9,1,3,33.3,23,5,13.0,23.8,1,0.0,13.0,5,0,0.0,2,35.0,a59c090b,Éverson,Atlético Mineiro,True
Athletico Paranaense,Ceará,1651966200,br BRA,22-331,90,3,0,3,100.0,0.6,4,14,28.6,11,2,45.5,41.0,16,56.3,43.1,23,0,0.0,0,,5d699228,Bento,Athletico Paranaense,True
Flamengo,Botafogo (RJ),1652018400,br BRA,23-097,90,8,1,7,87.5,0.6,2,4,50.0,19,9,21.1,28.0,0,,,10,3,30.0,0,6.6,c02e5af1,Hugo Souza,Flamengo,True
Atlético Goianiense,Goiás,1652036400,br BRA,25-259,90,3,1,2,66.7,1.0,0,0,,6,4,0.0,21.5,2,0.0,14.0,5,0,0.0,1,21.0,711c08dc,Ronaldo,Atlético Goianiense,True
Palmeiras,Fluminense,1652036400,br BRA,34-146,90,2,1,1,50.0,1.0,3,11,27.3,18,1,55.6,44.2,3,33.3,31.7,4,0,0.0,0,,81be82e9,Wéverton,Palmeiras,True
Bragantino,Corinthians,1652043600,br BRA,24-262,90,1,1,0,0.0,0.4,7,15,46.7,48,8,29.2,33.1,4,25.0,35.3,5,1,20.0,2,18.0,d24ae824,Cleiton Schwengber,Bragantino,True
Santos,Cuiabá,1652043600,br BRA,26-313,90,3,1,2,66.7,0.3,5,9,55.6,14,0,28.6,32.1,12,41.7,33.0,26,0,0.0,0,6.0,d0102ca0,João Paulo,Santos,True
Juventude,Internacional,1652047200,br BRA,27-081,90,3,1,2,66.7,0.9,4,8,50.0,23,8,30.4,32.7,6,16.7,20.3,11,0,0.0,0,,76d4135b,César Reis,Juventude,True
Fortaleza,São Paulo,1652047200,br BRA,28-197,90,2,1,1,50.0,1.0,3,6,50.0,13,4,46.2,38.5,1,0.0,22.0,11,1,9.1,2,17.8,6411a48d,Max Walef,Fortaleza,True
Avaí,Coritiba,1652137200,br BRA,33-148,90,4,1,3,75.0,1.0,3,6,50.0,12,1,25.0,30.3,5,60.0,45.6,13,0,0.0,2,12.8,8789242d,Douglas Friedrich,Avaí,True
Bragantino,Atlético Mineiro,1652311800,br BRA,24-265,90,4,1,3,75.0,0.8,8,16,50.0,28,4,50.0,40.8,6,33.3,38.2,15,2,13.3,3,19.2,d24ae824,Cleiton Schwengber,Bragantino,True
Ceará,Flamengo,1652556600,br BRA,33-250,90,4,2,2,50.0,0.6,4,13,30.8,17,3,58.8,43.5,6,50.0,46.5,9,0,0.0,0,10.5,4729d71a,João Ricardo Riedi,Ceará,True
Palmeiras,Bragantino,1652556600,br BRA,34-152,90,2,0,2,100.0,0.0,8,27,29.6,40,5,62.5,47.1,5,40.0,40.6,19,1,5.3,3,19.9,81be82e9,Wéverton,Palmeiras,True
Atlético Mineiro,Atlético Goianiense,1652565600,br BRA,31-296,90,0,0,0,,0.0,3,14,21.4,28,2,50.0,37.6,1,0.0,10.0,9,0,0.0,0,16.0,a59c090b,Éverson,Atlético Mineiro,True
Internacional,Corinthians,1652565600,br BRA,28-008,90,9,2,7,77.8,2.5,1,6,16.7,19,1,31.6,32.7,8,0.0,8.4,10,1,10.0,0,7.3,636fc976,Daniel,Internacional,True
São Paulo,Cuiabá,1652641200,br BRA,29-075,90,3,1,2,66.7,1.1,6,7,85.7,18,4,33.3,28.8,6,16.7,32.7,12,0,0.0,1,15.3,85ea4399,Jandrei,São Paulo,True
Coritiba,América (MG),1652646600,br BRA,32-186,90,2,0,2,100.0,0.2,6,17,35.3,15,2,86.7,49.8,5,80.0,43.8,11,0,0.0,0,14.0,38082f12,Alex Muralha,Coritiba,True
Botafogo (RJ),Fortaleza,1652648400,py PAR,34-047,90,3,1,2,66.7,1.2,3,8,37.5,21,6,38.1,33.3,4,0.0,19.3,5,3,60.0,0,5.2,9a82f79a,Gatito Fernández,Botafogo (RJ),True
Avaí,Juventude,1652648400,br BRA,33-154,90,3,2,1,33.3,0.5,1,4,25.0,19,3,21.1,27.5,6,0.0,17.0,15,1,6.7,0,7.5,8789242d,Douglas Friedrich,Avaí,True
Goiás,Santos,1652652000,br BRA,30-100,90,3,0,3,100.0,0.2,14,26,53.8,28,3,60.7,48.2,10,90.0,65.7,29,1,3.4,0,6.0,8445554f,Tadeu,Goiás,True
Fluminense,Athletico Paranaense,1652572800,br BRA,41-226,90,3,1,2,66.7,0.5,2,4,50.0,21,8,9.5,23.5,6,33.3,32.0,13,1,7.7,2,14.8,15825726,Fábio,Fluminense,True
Atlético Goianiense,Coritiba,1653161400,br BRA,25-272,90,6,0,6,100.0,1.3,5,10,50.0,19,2,36.8,34.3,9,33.3,35.4,19,0,0.0,0,,711c08dc,Ronaldo,Atlético Goianiense,True
Flamengo,Goiás,1653161400,br BRA,23-110,90,0,0,0,,0.0,4,8,50.0,18,3,22.2,30.5,7,57.1,44.3,16,0,0.0,2,17.8,c02e5af1,Hugo Souza,Flamengo,True
Santos,Ceará,1653168600,br BRA,26-326,90,4,0,4,100.0,0.9,8,17,47.1,18,2,77.8,46.2,6,50.0,35.2,12,1,8.3,2,22.3,d0102ca0,João Paulo,Santos,True
Juventude,Palmeiras,1653170400,br BRA,27-094,90,8,3,5,62.5,3.0,1,3,33.3,16,4,18.8,29.7,6,0.0,16.2,9,0,0.0,0,7.6,76d4135b,César Reis,Juventude,True
Corinthians,São Paulo,1653246000,br BRA,34-350,89,7,1,6,85.7,2.2,5,13,38.5,31,3,32.3,37.0,5,60.0,47.0,14,,,5,24.0,d42f6326,Cássio,Corinthians,True
Corinthians,São Paulo,1653246000,br BRA,20-005,1,0,0,0,,0.0,1,1,100.0,1,0,100.0,61.0,0,,,0,0,,0,,7c736064,Matheus Donelli,Corinthians,True
Fortaleza,Fluminense,1653246000,br BRA,28-211,90,3,1,2,66.7,0.5,1,3,33.3,14,3,21.4,28.3,4,0.0,31.5,8,0,0.0,4,21.9,6411a48d,Max Walef,Fortaleza,True
Athletico Paranaense,Avaí,1653256800,br BRA,22-346,90,4,1,2,100.0,1.4,6,17,35.3,17,1,70.6,49.2,8,62.5,48.0,11,0,0.0,0,,5d699228,Bento,Athletico Paranaense,True
Cuiabá,Internacional,1653177600,br BRA,34-184,90,4,1,3,100.0,1.5,5,10,50.0,16,2,18.8,26.7,11,63.6,47.3,18,0,0.0,2,20.5,8bae322b,Walter,Cuiabá,True
América (MG),Botafogo (RJ),1653177600,br BRA,40-305,90,5,1,4,80.0,0.9,8,14,57.1,20,2,50.0,40.4,9,44.4,37.3,16,2,12.5,0,3.5,01f7b8c3,Jailson,América (MG),True
Goiás,Bragantino,1653766200,br BRA,30-113,90,4,1,3,75.0,1.1,6,17,35.3,31,2,41.9,42.7,10,40.0,44.2,9,0,0.0,2,25.0,8445554f,Tadeu,Goiás,True
São Paulo,Ceará,1653775200,br BRA,29-088,90,4,2,2,50.0,2.2,6,20,30.0,32,2,56.3,43.2,3,66.7,47.0,16,1,6.3,1,20.8,85ea4399,Jandrei,São Paulo,True
Fortaleza,Juventude,1653780600,br BRA,37-181,90,8,1,7,87.5,2.0,1,1,100.0,5,3,20.0,31.0,8,0.0,18.1,13,0,0.0,0,4.0,069cb4f8,Marcelo Boeck,Fortaleza,True
Coritiba,Botafogo (RJ),1653850800,br BRA,32-200,90,3,0,3,100.0,0.7,7,27,25.9,18,1,83.3,53.3,14,85.7,54.2,22,0,0.0,1,19.0,38082f12,Alex Muralha,Coritiba,True
Santos,Palmeiras,1653850800,br BRA,26-334,90,4,1,3,75.0,0.8,3,5,60.0,18,6,22.2,28.3,9,11.1,19.6,15,0,0.0,0,11.0,d0102ca0,João Paulo,Santos,True
Cuiabá,Athletico Paranaense,1653858000,br BRA,34-192,90,8,1,7,87.5,2.0,0,4,0.0,19,2,21.1,28.4,8,0.0,17.5,10,0,0.0,1,14.5,8bae322b,Walter,Cuiabá,True
Fluminense,Flamengo,1653858000,br BRA,41-241,90,3,2,1,33.3,1.2,1,7,14.3,26,9,19.2,23.6,7,28.6,20.4,11,0,0.0,0,11.0,15825726,Fábio,Fluminense,True
Corinthians,América (MG),1653858000,br BRA,34-357,90,5,1,4,80.0,1.6,3,8,37.5,22,4,18.2,31.6,7,57.1,48.1,11,1,9.1,0,9.0,d42f6326,Cássio,Corinthians,True
Atlético Mineiro,Avaí,1653861600,br BRA,31-311,90,1,1,0,0.0,0.8,3,9,33.3,25,3,36.0,33.2,2,0.0,15.5,4,0,0.0,1,21.5,a59c090b,Éverson,Atlético Mineiro,True
Internacional,Atlético Goianiense,1653951600,br BRA,28-024,90,5,1,4,80.0,1.3,5,14,35.7,13,3,38.5,30.2,11,81.8,51.7,26,0,0.0,1,15.0,636fc976,Daniel,Internacional,True
Fortaleza,Ceará,1654126200,br BRA,37-185,90,7,1,6,85.7,1.5,6,17,35.3,20,3,60.0,39.2,8,62.5,41.9,13,0,0.0,0,10.0,069cb4f8,Marcelo Boeck,Fortaleza,True
América (MG),Cuiabá,1654371000,br BRA,40-319,90,2,1,1,50.0,1.4,7,16,43.8,25,3,60.0,44.0,2,50.0,43.0,12,3,25.0,2,19.7,01f7b8c3,Jailson,América (MG),True
Ceará,Coritiba,1654380000,br BRA,33-271,90,5,1,4,80.0,1.4,5,9,55.6,23,8,30.4,34.2,4,50.0,41.5,11,1,9.1,1,16.0,4729d71a,João Ricardo Riedi,Ceará,True
Avaí,São Paulo,1654380000,br BRA,32-323,90,4,1,3,100.0,1.5,3,10,30.0,23,3,26.1,30.0,7,57.1,44.0,12,0,0.0,0,11.0,bbae502c,Vladimir,Avaí,True
Athletico Paranaense,Santos,1654380000,br BRA,22-359,90,3,2,1,33.3,1.9,6,10,60.0,12,3,41.7,34.6,13,38.5,35.8,20,0,0.0,1,17.5,5d699228,Bento,Athletico Paranaense,True
Atlético Goianiense,Corinthians,1654385400,br BRA,25-286,90,1,1,0,0.0,0.9,2,6,33.3,12,1,41.7,40.2,8,12.5,24.4,5,0,0.0,2,17.0,711c08dc,Ronaldo,Atlético Goianiense,True
Juventude,Fluminense,1654437600,br BRA,27-109,90,2,0,2,100.0,1.1,2,14,14.3,8,1,87.5,53.5,10,70.0,46.8,22,0,0.0,0,11.5,76d4135b,César Reis,Juventude,True
Flamengo,Fortaleza,1654455600,br BRA,23-125,90,5,2,3,60.0,1.6,0,3,0.0,16,5,18.8,25.6,3,0.0,23.7,9,1,11.1,3,23.0,c02e5af1,Hugo Souza,Flamengo,True
Palmeiras,Atlético Mineiro,1654455600,br BRA,35-169,90,3,0,3,100.0,0.1,3,6,50.0,27,8,11.1,24.4,10,30.0,28.9,8,0,0.0,0,12.0,e4835e3c,Marcelo Lomba,Palmeiras,True
Bragantino,Internacional,1654466400,br BRA,24-290,90,5,2,3,80.0,1.6,8,17,47.1,38,6,44.7,38.3,3,0.0,22.0,10,0,0.0,3,21.0,d24ae824,Cleiton Schwengber,Bragantino,True
Botafogo (RJ),Goiás,1654556400,py PAR,34-069,90,4,2,2,50.0,1.9,0,3,0.0,9,3,0.0,21.6,6,50.0,35.5,10,0,0.0,1,31.0,9a82f79a,Gatito Fernández,Botafogo (RJ),True
América (MG),Ceará,1654725600,br BRA,40-323,90,3,2,1,33.3,1.1,5,12,41.7,13,1,69.2,42.4,6,50.0,40.3,8,0,0.0,1,8.6,01f7b8c3,Jailson,América (MG),True
Juventude,Athletico Paranaense,1654725600,br BRA,27-112,90,6,3,3,50.0,2.5,0,2,0.0,17,4,11.8,23.5,7,0.0,26.6,12,0,0.0,1,11.0,76d4135b,César Reis,Juventude,True
Cuiabá,Corinthians,1654648200,br BRA,34-062,90,4,0,4,100.0,0.2,4,16,25.0,18,1,66.7,43.4,6,66.7,44.0,20,0,0.0,2,15.3,ad9e7995,João Carlos,Cuiabá,True
Atlético Goianiense,Avaí,1654731000,br BRA,25-290,90,3,1,2,66.7,1.0,6,12,50.0,17,2,58.8,41.6,10,20.0,29.6,13,0,0.0,0,,711c08dc,Ronaldo,Atlético Goianiense,True
Bragantino,Flamengo,1654731000,br BRA,24-293,90,3,0,3,100.0,0.7,15,32,46.9,30,2,73.3,51.4,11,90.9,61.5,23,1,4.3,2,12.2,d24ae824,Cleiton Schwengber,Bragantino,True
Palmeiras,Botafogo (RJ),1654812000,br BRA,34-178,90,3,0,3,100.0,0.6,3,7,42.9,25,8,24.0,28.3,8,12.5,25.4,13,1,7.7,0,7.5,81be82e9,Wéverton,Palmeiras,True
Coritiba,São Paulo,1654815600,br BRA,32-211,90,4,1,3,75.0,1.3,1,6,16.7,17,3,29.4,32.1,7,14.3,25.4,22,0,0.0,2,13.8,38082f12,Alex Muralha,Coritiba,True
Fortaleza,Goiás,1654815600,br BRA,37-193,90,2,1,1,50.0,0.5,6,17,35.3,17,2,58.8,44.2,8,87.5,50.3,9,1,11.1,0,8.7,069cb4f8,Marcelo Boeck,Fortaleza,True
Santos,Internacional,1654734600,br BRA,26-344,90,6,1,5,83.3,1.5,2,5,40.0,17,2,23.5,29.6,8,12.5,22.5,16,0,0.0,1,12.6,d0102ca0,João Paulo,Santos,True
Fluminense,Atlético Mineiro,1654734600,br BRA,41-251,90,6,3,3,50.0,2.2,4,15,26.7,20,2,35.0,30.2,11,72.7,45.9,19,0,0.0,2,19.2,15825726,Fábio,Fluminense,True
Corinthians,Juventude,1654975800,br BRA,35-005,90,2,0,2,100.0,0.1,5,11,45.5,21,7,38.1,37.5,5,60.0,45.2,12,0,0.0,0,7.0,d42f6326,Cássio,Corinthians,True
Cuiabá,Bragantino,1654984800,br BRA,34-205,90,4,1,3,75.0,1.3,14,16,87.5,21,1,61.9,42.6,8,37.5,38.4,15,1,6.7,0,5.0,8bae322b,Walter,Cuiabá,True
Atlético Mineiro,Santos,1654984800,br BRA,31-324,90,6,1,5,100.0,2.1,3,7,42.9,35,4,17.1,28.1,3,33.3,23.0,11,1,9.1,2,14.7,a59c090b,Éverson,Atlético Mineiro,True
Fluminense,Atlético Goianiense,1654984800,br BRA,41-254,90,8,2,6,75.0,2.8,0,4,0.0,17,7,23.5,27.0,3,0.0,19.0,6,1,16.7,0,5.0,15825726,Fábio,Fluminense,True
São Paulo,América (MG),1655060400,br BRA,29-103,90,5,0,5,100.0,0.3,10,29,34.5,32,2,62.5,46.0,10,90.0,62.2,20,2,10.0,1,15.0,85ea4399,Jandrei,São Paulo,True
Goiás,Ceará,1655060400,br BRA,30-128,90,6,1,5,83.3,1.0,7,17,41.2,28,3,50.0,38.0,9,33.3,32.1,17,0,0.0,1,25.0,8445554f,Tadeu,Goiás,True
Coritiba,Palmeiras,1655067600,br BRA,20-255,90,6,2,4,66.7,1.7,2,7,28.6,12,6,33.3,37.1,7,42.9,36.0,12,0,0.0,0,5.5,eb9f6c10,Rafael William,Coritiba,True
Fortaleza,Athletico Paranaense,1655071200,br BRA,37-196,90,0,0,0,,0.0,2,3,66.7,10,2,20.0,27.5,10,10.0,20.1,4,0,0.0,1,15.8,069cb4f8,Marcelo Boeck,Fortaleza,True
Internacional,Flamengo,1654992000,br BRA,28-036,90,3,1,2,66.7,0.5,5,16,31.3,15,2,60.0,39.3,10,70.0,45.6,25,1,4.0,0,12.5,636fc976,Daniel,Internacional,True
Botafogo (RJ),Avaí,1655157600,py PAR,34-076,90,2,1,1,50.0,0.6,1,11,9.1,21,3,52.4,34.7,4,0.0,8.5,6,1,16.7,0,11.5,9a82f79a,Gatito Fernández,Botafogo (RJ),True
Ceará,Atlético Mineiro,1655330400,br BRA,22-106,90,2,0,2,100.0,0.3,2,6,33.3,12,3,16.7,32.1,8,50.0,39.6,5,0,0.0,0,,0d9b2e53,Vinícius Machado,Ceará,True
Bragantino,Coritiba,1655330400,br BRA,24-300,90,5,2,3,60.0,0.8,6,13,46.2,31,4,35.5,35.0,6,33.3,32.0,13,1,7.7,0,10.8,d24ae824,Cleiton Schwengber,Bragantino,True
Goiás,Internacional,1655335800,br BRA,30-131,90,8,2,6,75.0,1.8,6,12,50.0,40,10,30.0,35.7,1,0.0,22.0,7,0,0.0,2,18.3,8445554f,Tadeu,Goiás,True
Flamengo,Cuiabá,1655335800,br BRA,36-356,90,1,0,1,100.0,0.1,6,7,85.7,18,1,33.3,33.8,3,33.3,30.3,17,1,5.9,0,3.0,12421a7c,Diego Alves,Flamengo,True
Juventude,Santos,1655253000,br BRA,27-118,90,9,2,7,77.8,1.4,2,15,13.3,16,3,50.0,42.8,11,63.6,44.6,30,1,3.3,0,4.3,76d4135b,César Reis,Juventude,True
Botafogo (RJ),São Paulo,1655406000,py PAR,34-079,90,2,0,2,100.0,0.4,3,12,25.0,11,1,54.5,37.8,7,85.7,54.6,16,0,0.0,3,25.5,9a82f79a,Gatito Fernández,Botafogo (RJ),True
Palmeiras,Atlético Goianiense,1655413200,br BRA,34-185,90,2,2,1,0.0,0.6,3,12,25.0,24,6,29.2,31.8,6,83.3,55.3,12,2,16.7,0,7.3,81be82e9,Wéverton,Palmeiras,True
Avaí,Fortaleza,1655416800,br BRA,32-335,90,3,2,1,33.3,1.6,2,10,20.0,15,4,40.0,35.8,6,66.7,47.3,13,0,0.0,0,6.0,bbae502c,Vladimir,Avaí,True
Athletico Paranaense,Corinthians,1655339400,br BRA,23-005,90,6,1,5,83.3,1.2,3,7,42.9,16,9,37.5,35.3,3,33.3,35.0,8,2,25.0,0,4.5,5d699228,Bento,Athletico Paranaense,True
América (MG),Fluminense,1655339400,br BRA,40-330,90,3,0,3,100.0,0.5,14,25,56.0,15,1,86.7,56.0,13,92.3,62.8,20,0,0.0,0,7.0,01f7b8c3,Jailson,América (MG),True
Cuiabá,Ceará,1655589600,br BRA,34-212,90,1,0,1,100.0,0.2,5,12,41.7,18,3,44.4,35.7,7,57.1,44.6,15,1,6.7,0,4.0,8bae322b,Walter,Cuiabá,True
Atlético Mineiro,Flamengo,1655665200,br BRA,31-332,90,3,0,3,100.0,0.4,11,19,57.9,35,6,54.3,37.1,1,0.0,7.0,18,2,11.1,0,9.5,a59c090b,Éverson,Atlético Mineiro,True
Corinthians,Goiás,1655665200,br BRA,35-013,90,2,0,2,100.0,0.2,7,15,46.7,22,4,50.0,38.6,7,57.1,45.4,12,1,8.3,0,10.5,d42f6326,Cássio,Corinthians,True
Coritiba,Athletico Paranaense,1655665200,br BRA,20-262,90,3,1,2,100.0,2.1,2,9,22.2,11,4,27.3,31.1,11,54.5,45.7,8,1,12.5,0,4.3,eb9f6c10,Rafael William,Coritiba,True
