home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Bayern Munich,Mainz 05,1567258200,de GER,33-157,90,4,1,3,75.0,1.4,2,3,66.7,31,8,9.7,23.5,3,0.0,15.7,3,0,0.0,3,25.0,8778c910,Manuel Neuer,Bayern Munich,True
Union Berlin,Dortmund,1567269000,pl POL,31-309,90,2,1,1,50.0,1.4,8,24,33.3,17,1,70.6,46.4,15,80.0,56.4,10,1,10.0,1,15.0,17376543,Rafał Gikiewicz,Union Berlin,True
Werder Bremen,Augsburg,1567344600,cz CZE,27-140,90,6,2,4,66.7,1.7,3,9,33.3,30,3,16.7,30.2,5,80.0,50.8,7,0,0.0,3,22.8,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Eintracht Frankfurt,Düsseldorf,1567353600,de GER,29-055,90,4,1,3,75.0,1.5,8,13,61.5,38,3,28.9,29.2,7,28.6,33.6,10,1,10.0,3,22.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Düsseldorf,Wolfsburg,1568399400,us USA,24-164,90,6,1,5,83.3,2.1,9,18,50.0,35,11,40.0,35.5,5,80.0,58.6,22,3,13.6,0,6.0,42130443,Zack Steffen,Düsseldorf,True
Mainz 05,Hertha BSC,1568467800,de GER,24-321,90,8,1,7,87.5,2.5,4,11,36.4,23,5,26.1,29.7,10,50.0,44.1,15,2,13.3,2,16.4,5c4bf6ba,Robin Zentner,Mainz 05,True
Köln,Mönchengladbach,1568467800,de GER,26-125,90,3,1,2,66.7,0.8,13,30,43.3,29,2,72.4,51.2,10,90.0,56.4,15,3,20.0,0,6.2,3cd9e95a,Timo Horn,Köln,True
Augsburg,Eintracht Frankfurt,1568467800,cz CZE,27-019,90,3,1,2,66.7,1.1,7,28,25.0,17,2,76.5,54.2,15,100.0,67.1,31,0,0.0,3,29.3,dc366c36,Tomáš Koubek,Augsburg,True
Dortmund,Bayer Leverkusen,1568467800,ch SUI,28-304,90,2,0,2,100.0,0.6,3,15,20.0,22,2,36.4,35.5,10,70.0,49.6,10,0,0.0,0,,9d12e142,Roman Bürki,Dortmund,True
Union Berlin,Werder Bremen,1568467800,pl POL,31-323,90,7,2,4,85.7,2.2,15,22,68.2,33,5,42.4,37.7,8,100.0,60.3,10,0,0.0,3,22.0,17376543,Rafał Gikiewicz,Union Berlin,True
RB Leipzig,Bayern Munich,1568478600,hu HUN,29-131,90,7,1,6,85.7,2.2,2,10,20.0,25,7,28.0,33.3,10,30.0,39.0,17,0,0.0,0,4.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Hoffenheim,Freiburg,1568554200,de GER,29-105,90,8,3,5,62.5,1.9,5,9,55.6,38,9,21.1,23.9,6,16.7,20.8,9,1,11.1,0,8.0,47064058,Oliver Baumann,Hoffenheim,True
Paderborn 07,Schalke 04,1568563200,de GER,25-153,90,11,5,6,54.5,3.5,5,12,41.7,45,7,22.2,30.3,8,25.0,36.3,11,0,0.0,0,12.0,e8fd2e5b,Jannik Huth,Paderborn 07,True
Schalke 04,Mainz 05,1569004200,de GER,22-355,90,3,1,2,66.7,0.8,7,18,38.9,28,5,39.3,37.9,11,63.6,50.8,14,0,0.0,2,19.8,afb0c500,Alexander Nübel,Schalke 04,True
Freiburg,Augsburg,1569072600,de GER,27-111,90,2,1,1,50.0,1.0,11,24,45.8,35,8,48.6,40.8,12,58.3,46.6,10,1,10.0,0,9.0,0d55d942,Alexander Schwolow,Freiburg,True
Bayern Munich,Köln,1569072600,de GER,33-178,90,2,0,2,100.0,0.7,2,5,40.0,27,4,14.8,24.1,8,12.5,29.6,15,0,0.0,1,10.0,8778c910,Manuel Neuer,Bayern Munich,True
Bayer Leverkusen,Union Berlin,1569072600,fi FIN,29-301,90,0,0,0,,0.0,4,12,33.3,32,7,37.5,33.7,2,0.0,17.5,5,1,20.0,1,15.0,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Hertha BSC,Paderborn 07,1569072600,no NOR,34-357,90,8,1,7,87.5,2.2,10,27,37.0,25,0,72.0,45.3,10,90.0,57.0,13,1,7.7,0,7.0,27d2618c,Rune Jarstein,Hertha BSC,True
Werder Bremen,RB Leipzig,1569083400,cz CZE,27-160,90,7,3,4,57.1,1.5,4,9,44.4,27,4,22.2,32.3,10,30.0,36.0,21,0,0.0,1,20.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Mönchengladbach,Düsseldorf,1569159000,ch SUI,30-279,90,4,1,3,75.0,1.2,2,3,66.7,15,4,13.3,21.2,12,8.3,30.3,15,0,0.0,3,26.0,420c18a1,Yann Sommer,Mönchengladbach,True
Eintracht Frankfurt,Dortmund,1569168000,de GER,29-076,90,7,2,5,71.4,2.0,4,17,23.5,25,1,56.0,40.8,6,50.0,40.7,15,1,6.7,0,9.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Wolfsburg,Hoffenheim,1569263400,at AUT,31-314,90,5,1,4,80.0,1.6,0,5,0.0,20,6,25.0,31.1,3,0.0,24.0,9,1,11.1,4,22.4,c89e8aae,Pavao Pervan,Wolfsburg,True
Union Berlin,Eintracht Frankfurt,1569609000,pl POL,31-336,90,6,2,4,66.7,2.0,17,29,58.6,50,6,44.0,37.7,10,70.0,51.6,23,2,8.7,2,17.0,17376543,Rafał Gikiewicz,Union Berlin,True
Augsburg,Bayer Leverkusen,1569677400,cz CZE,27-033,90,5,3,3,40.0,1.4,4,15,26.7,19,1,63.2,43.7,4,75.0,52.8,9,0,0.0,0,12.7,dc366c36,Tomáš Koubek,Augsburg,True
Mainz 05,Wolfsburg,1569677400,de GER,24-335,90,3,1,2,66.7,1.3,7,17,41.2,35,7,48.6,36.7,4,0.0,16.8,3,1,33.3,2,27.5,5c4bf6ba,Robin Zentner,Mainz 05,True
Hoffenheim,Mönchengladbach,1569677400,de GER,29-118,90,5,3,2,40.0,2.9,6,15,40.0,48,7,27.1,28.0,8,25.0,31.5,17,1,5.9,1,15.5,47064058,Oliver Baumann,Hoffenheim,True
Paderborn 07,Bayern Munich,1569677400,de GER,25-166,90,6,3,3,50.0,1.7,10,18,55.6,38,5,39.5,32.7,12,25.0,28.3,9,0,0.0,3,22.7,e8fd2e5b,Jannik Huth,Paderborn 07,True
RB Leipzig,Schalke 04,1569677400,hu HUN,29-145,90,8,3,5,75.0,3.6,3,6,50.0,34,7,14.7,28.8,4,25.0,39.3,6,0,0.0,2,23.5,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Dortmund,Werder Bremen,1569688200,ch SUI,28-318,90,5,2,3,60.0,1.7,0,2,0.0,14,4,14.3,27.6,6,0.0,20.2,9,0,0.0,1,13.0,9d12e142,Roman Bürki,Dortmund,True
Düsseldorf,Freiburg,1569763800,us USA,24-180,90,3,2,0,33.3,2.3,10,15,66.7,32,6,43.8,34.6,3,33.3,35.7,6,0,0.0,2,25.5,42130443,Zack Steffen,Düsseldorf,True
Köln,Hertha BSC,1569772800,de GER,26-140,90,6,4,2,33.3,2.0,4,6,66.7,24,5,12.5,26.0,6,50.0,45.8,15,0,0.0,0,17.0,3cd9e95a,Timo Horn,Köln,True
Hertha BSC,Düsseldorf,1570213800,no NOR,35-005,90,3,1,2,100.0,1.1,5,11,45.5,15,0,46.7,38.1,7,57.1,53.0,14,0,0.0,0,16.0,27d2618c,Rune Jarstein,Hertha BSC,True
Paderborn 07,Mainz 05,1570282200,de GER,25-178,90,7,2,5,85.7,2.7,10,17,58.8,57,8,29.8,30.4,10,0.0,14.6,18,0,0.0,0,,bf9d9070,Leopold Zingerle,Paderborn 07,True
Freiburg,Dortmund,1570282200,de GER,27-125,90,4,2,2,50.0,0.8,6,19,31.6,33,4,48.5,37.5,4,75.0,57.3,12,0,0.0,1,18.5,0d55d942,Alexander Schwolow,Freiburg,True
Bayern Munich,Hoffenheim,1570282200,de GER,33-192,90,5,2,3,60.0,1.0,4,7,57.1,31,6,22.6,26.2,1,0.0,31.0,6,0,0.0,3,27.3,8778c910,Manuel Neuer,Bayern Munich,True
Bayer Leverkusen,RB Leipzig,1570282200,fi FIN,29-315,90,5,1,4,80.0,2.5,2,12,16.7,44,6,27.3,30.7,7,0.0,27.9,5,2,40.0,3,13.7,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Schalke 04,Köln,1570293000,de GER,23-005,90,5,1,4,80.0,1.2,3,11,27.3,34,3,29.4,32.3,3,33.3,40.3,11,0,0.0,3,21.8,afb0c500,Alexander Nübel,Schalke 04,True
Mönchengladbach,Augsburg,1570361400,ch SUI,30-293,90,3,1,2,66.7,1.8,6,9,66.7,41,3,19.5,29.3,4,25.0,28.3,12,1,8.3,2,15.2,420c18a1,Yann Sommer,Mönchengladbach,True
Wolfsburg,Union Berlin,1570368600,at AUT,31-327,90,3,0,3,100.0,0.5,7,28,25.0,28,6,57.1,39.5,15,80.0,57.8,13,0,0.0,2,22.3,c89e8aae,Pavao Pervan,Wolfsburg,True
Eintracht Frankfurt,Werder Bremen,1570377600,dk DEN,27-063,90,5,2,3,80.0,2.0,5,8,62.5,32,7,25.0,31.1,4,0.0,25.0,3,0,0.0,0,14.0,a70b8345,Frederik Rønnow,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayer Leverkusen,1571423400,dk DEN,27-075,90,10,0,10,100.0,1.6,13,32,40.6,23,0,87.0,55.3,12,100.0,67.9,18,1,5.6,0,4.5,a70b8345,Frederik Rønnow,Eintracht Frankfurt,True
Werder Bremen,Hertha BSC,1571491800,cz CZE,27-188,90,2,1,1,50.0,0.7,2,4,50.0,30,5,10.0,22.1,8,12.5,28.3,13,0,0.0,2,22.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
RB Leipzig,Wolfsburg,1571491800,hu HUN,29-166,90,6,1,5,83.3,1.4,4,13,30.8,30,8,30.0,31.3,9,44.4,32.9,10,1,10.0,4,17.1,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Augsburg,Bayern Munich,1571491800,cz CZE,27-054,90,8,2,6,75.0,1.9,6,23,26.1,19,7,57.9,42.2,13,92.3,64.9,17,0,0.0,0,7.8,dc366c36,Tomáš Koubek,Augsburg,True
Düsseldorf,Mainz 05,1571491800,us USA,24-200,90,1,0,1,100.0,0.1,3,12,25.0,25,4,36.0,33.8,4,75.0,57.3,4,0,0.0,0,13.8,42130443,Zack Steffen,Düsseldorf,True
Union Berlin,Freiburg,1571491800,pl POL,31-358,90,4,0,4,100.0,0.7,10,32,31.3,46,4,58.7,41.8,5,100.0,64.8,12,1,8.3,0,12.0,17376543,Rafał Gikiewicz,Union Berlin,True
Dortmund,Mönchengladbach,1571502600,ch SUI,28-339,70,1,,1,,0.2,3,6,50.0,22,4,22.7,27.2,6,16.7,28.2,8,,,1,13.0,9d12e142,Roman Bürki,Dortmund,True
Dortmund,Mönchengladbach,1571502600,ch SUI,32-031,20,1,0,1,100.0,1.0,1,4,25.0,4,0,50.0,41.3,3,66.7,48.7,6,0,0.0,0,,2e7ff968,Marwin Hitz,Dortmund,True
Köln,Paderborn 07,1571578200,de GER,26-161,90,1,0,1,100.0,0.4,7,13,53.8,21,1,42.9,39.6,8,50.0,41.0,15,1,6.7,0,7.3,3cd9e95a,Timo Horn,Köln,True
Hoffenheim,Schalke 04,1571587200,de GER,29-140,90,1,0,1,100.0,0.1,5,21,23.8,36,5,44.4,39.2,13,38.5,33.1,19,1,5.3,0,9.8,47064058,Oliver Baumann,Hoffenheim,True
Mainz 05,Köln,1572028200,de GER,24-362,90,8,1,7,87.5,2.6,7,17,41.2,25,5,28.0,28.9,11,90.9,65.4,15,2,13.3,1,11.6,5c4bf6ba,Robin Zentner,Mainz 05,True
Paderborn 07,Düsseldorf,1572096600,de GER,25-199,90,4,0,4,100.0,1.0,3,16,18.8,28,8,39.3,33.3,8,62.5,43.0,16,2,12.5,1,10.2,bf9d9070,Leopold Zingerle,Paderborn 07,True
Freiburg,RB Leipzig,1572096600,nl NED,26-135,90,6,1,5,83.3,1.1,8,17,47.1,42,5,33.3,34.7,8,37.5,40.3,7,0,0.0,0,18.0,a92ab7be,Mark Flekken,Freiburg,True
Bayern Munich,Union Berlin,1572096600,de GER,33-213,90,4,1,2,100.0,2.0,0,4,0.0,31,3,12.9,23.9,4,0.0,21.0,8,0,0.0,2,29.0,8778c910,Manuel Neuer,Bayern Munich,True
Hertha BSC,Hoffenheim,1572096600,no NOR,35-027,90,8,3,5,62.5,2.1,5,14,35.7,13,1,69.2,51.2,8,62.5,50.8,8,0,0.0,0,4.0,27d2618c,Rune Jarstein,Hertha BSC,True
Schalke 04,Dortmund,1572096600,de GER,23-026,90,3,0,3,100.0,0.8,3,19,15.8,28,5,50.0,39.1,7,71.4,53.9,8,0,0.0,2,17.0,afb0c500,Alexander Nübel,Schalke 04,True
Bayer Leverkusen,Werder Bremen,1572107400,fi FIN,29-336,90,3,2,1,33.3,0.3,5,9,55.6,22,4,22.7,30.4,9,44.4,45.3,6,0,0.0,0,,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Wolfsburg,Augsburg,1572186600,at AUT,31-348,90,5,0,5,100.0,1.8,3,9,33.3,28,6,21.4,31.3,8,37.5,42.4,10,0,0.0,1,12.3,c89e8aae,Pavao Pervan,Wolfsburg,True
Mönchengladbach,Eintracht Frankfurt,1572195600,ch SUI,30-314,90,3,2,1,33.3,1.9,13,28,46.4,48,4,45.8,36.7,10,60.0,45.7,30,1,3.3,1,11.0,420c18a1,Yann Sommer,Mönchengladbach,True
Hoffenheim,Paderborn 07,1572636600,de GER,29-152,90,2,0,2,100.0,0.5,1,1,100.0,27,1,3.7,17.9,6,0.0,19.0,7,0,0.0,1,14.5,47064058,Oliver Baumann,Hoffenheim,True
Dortmund,Wolfsburg,1572705000,ch SUI,32-045,90,3,0,3,100.0,0.9,1,7,14.3,29,4,17.2,28.5,7,28.6,34.4,9,1,11.1,1,13.5,2e7ff968,Marwin Hitz,Dortmund,True
Bayer Leverkusen,Mönchengladbach,1572705000,fi FIN,29-343,90,6,2,4,66.7,2.4,9,13,69.2,34,8,32.4,37.1,3,66.7,40.3,7,1,14.3,1,21.5,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Eintracht Frankfurt,Bayern Munich,1572705000,dk DEN,27-090,90,3,1,2,66.7,1.2,7,17,41.2,31,3,41.9,36.6,6,66.7,48.0,8,0,0.0,3,20.8,a70b8345,Frederik Rønnow,Eintracht Frankfurt,True
Werder Bremen,Freiburg,1572705000,cz CZE,27-202,90,3,2,1,33.3,1.2,6,15,40.0,32,3,25.0,29.4,9,77.8,50.0,14,0,0.0,0,12.5,0a1cb833,Jiří Pavlenka,Werder Bremen,True
RB Leipzig,Mainz 05,1572705000,hu HUN,29-180,90,2,0,2,100.0,0.1,0,3,0.0,24,7,8.3,24.9,6,16.7,21.5,9,0,0.0,1,34.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Union Berlin,Hertha BSC,1572715800,pl POL,32-007,90,3,0,3,100.0,0.9,8,18,44.4,32,3,46.9,40.0,6,50.0,43.0,15,1,6.7,1,13.3,17376543,Rafał Gikiewicz,Union Berlin,True
Düsseldorf,Köln,1572791400,us USA,24-215,90,1,0,1,100.0,0.5,8,21,38.1,30,3,53.3,42.1,6,83.3,58.2,17,1,5.9,0,6.5,42130443,Zack Steffen,Düsseldorf,True
Augsburg,Schalke 04,1572800400,cz CZE,27-069,90,3,3,1,0.0,0.3,2,12,16.7,18,6,50.0,47.4,5,60.0,50.6,12,0,0.0,0,18.0,dc366c36,Tomáš Koubek,Augsburg,True
Köln,Hoffenheim,1573241400,de GER,26-180,90,5,2,3,80.0,2.2,10,16,62.5,23,2,56.5,39.4,5,60.0,49.6,20,0,0.0,1,14.5,3cd9e95a,Timo Horn,Köln,True
Mainz 05,Union Berlin,1573309800,de GER,25-012,90,4,3,2,25.0,1.4,9,18,50.0,32,7,37.5,33.5,8,75.0,53.5,9,0,0.0,1,15.8,5c4bf6ba,Robin Zentner,Mainz 05,True
Hertha BSC,RB Leipzig,1573309800,no NOR,35-041,90,7,4,3,57.1,2.6,7,16,43.8,26,5,34.6,35.2,9,77.8,44.8,14,1,7.1,0,4.0,27d2618c,Rune Jarstein,Hertha BSC,True
Paderborn 07,Augsburg,1573309800,de GER,25-213,90,5,1,4,80.0,0.8,5,8,62.5,48,6,16.7,25.7,9,0.0,19.9,14,0,0.0,1,24.0,bf9d9070,Leopold Zingerle,Paderborn 07,True
Schalke 04,Düsseldorf,1573309800,de GER,23-040,90,5,3,2,60.0,3.1,3,8,37.5,34,5,17.6,26.1,3,66.7,45.3,16,0,0.0,1,15.3,afb0c500,Alexander Nübel,Schalke 04,True
Bayern Munich,Dortmund,1573320600,de GER,33-227,90,0,0,0,,0.0,7,11,63.6,40,3,25.0,29.4,3,33.3,30.3,3,0,0.0,0,,8778c910,Manuel Neuer,Bayern Munich,True
Mönchengladbach,Werder Bremen,1573389000,ch SUI,30-328,90,7,1,5,85.7,2.5,8,15,53.3,35,3,34.3,32.5,4,75.0,51.0,11,1,9.1,0,14.7,420c18a1,Yann Sommer,Mönchengladbach,True
Wolfsburg,Bayer Leverkusen,1573396200,at AUT,31-362,90,4,2,3,50.0,1.2,5,13,38.5,22,2,50.0,36.5,7,28.6,31.4,4,0,0.0,1,17.0,c89e8aae,Pavao Pervan,Wolfsburg,True
Freiburg,Eintracht Frankfurt,1573405200,nl NED,26-150,90,6,0,6,100.0,1.2,9,19,47.4,33,3,45.5,38.4,10,40.0,40.6,14,1,7.1,3,19.3,a92ab7be,Mark Flekken,Freiburg,True
Dortmund,Paderborn 07,1574451000,ch SUI,29-008,90,4,3,1,25.0,2.5,0,1,0.0,18,4,5.6,22.1,7,0.0,20.1,7,1,14.3,3,22.3,9d12e142,Roman Bürki,Dortmund,True
Düsseldorf,Bayern Munich,1574519400,us USA,24-235,90,5,4,1,20.0,3.3,8,18,44.4,23,7,39.1,37.7,12,75.0,54.6,17,1,5.9,1,10.3,42130443,Zack Steffen,Düsseldorf,True
Union Berlin,Mönchengladbach,1574519400,pl POL,32-028,90,2,0,2,100.0,1.1,22,38,57.9,39,1,84.6,50.7,5,100.0,58.8,21,0,0.0,0,14.0,17376543,Rafał Gikiewicz,Union Berlin,True
Bayer Leverkusen,Freiburg,1574519400,fi FIN,29-364,90,2,1,1,50.0,1.1,5,14,35.7,35,4,31.4,32.1,10,30.0,28.0,7,0,0.0,1,27.0,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Eintracht Frankfurt,Wolfsburg,1574519400,de GER,29-253,90,6,2,4,66.7,1.7,2,6,33.3,30,5,13.3,24.7,4,50.0,32.8,4,0,0.0,3,19.6,e2d34771,Felix Wiedwald,Eintracht Frankfurt,True
Werder Bremen,Schalke 04,1574519400,cz CZE,27-223,90,5,2,3,60.0,1.2,10,15,66.7,24,3,50.0,36.0,5,60.0,45.6,5,0,0.0,0,6.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
RB Leipzig,Köln,1574530200,hu HUN,29-201,90,1,1,0,0.0,0.2,0,4,0.0,30,2,10.0,24.9,3,33.3,38.0,9,1,11.1,0,12.3,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Augsburg,Hertha BSC,1574605800,cz CZE,27-090,90,1,0,1,100.0,0.0,5,12,41.7,37,5,27.0,31.3,5,40.0,36.0,10,0,0.0,3,26.0,dc366c36,Tomáš Koubek,Augsburg,True
Hoffenheim,Mainz 05,1574614800,de GER,29-175,90,5,5,1,0.0,3.5,1,3,33.3,22,5,9.1,21.5,7,14.3,25.3,16,0,0.0,1,35.0,47064058,Oliver Baumann,Hoffenheim,True
Schalke 04,Union Berlin,1575055800,de GER,23-060,90,7,1,6,100.0,1.9,7,20,35.0,34,2,47.1,36.5,8,50.0,39.6,14,0,0.0,1,17.8,afb0c500,Alexander Nübel,Schalke 04,True
Hoffenheim,Düsseldorf,1575124200,de GER,29-181,90,3,1,2,66.7,1.0,9,17,52.9,43,6,30.2,29.3,11,36.4,34.0,27,1,3.7,1,10.8,47064058,Oliver Baumann,Hoffenheim,True
Köln,Augsburg,1575124200,de GER,26-202,90,4,1,2,75.0,2.5,7,11,63.6,28,2,32.1,33.9,10,20.0,27.6,17,1,5.9,3,15.4,3cd9e95a,Timo Horn,Köln,True
Hertha BSC,Dortmund,1575124200,de GER,31-131,90,5,2,3,60.0,1.9,5,9,55.6,25,4,36.0,31.3,3,0.0,23.7,6,0,0.0,4,31.0,bb25c778,Thomas Kraft,Hertha BSC,True
Paderborn 07,RB Leipzig,1575124200,de GER,25-234,90,6,3,3,50.0,1.2,5,7,71.4,47,7,12.8,25.3,6,16.7,26.0,13,1,7.7,0,3.3,bf9d9070,Leopold Zingerle,Paderborn 07,True
Bayern Munich,Bayer Leverkusen,1575135000,de GER,33-248,90,7,2,5,71.4,2.5,5,8,62.5,53,7,11.3,24.8,6,33.3,32.5,6,0,0.0,9,25.9,8778c910,Manuel Neuer,Bayern Munich,True
Mönchengladbach,Freiburg,1575210600,ch SUI,30-349,90,4,2,2,50.0,0.9,4,16,25.0,34,3,29.4,30.6,9,66.7,51.3,17,0,0.0,0,,420c18a1,Yann Sommer,Mönchengladbach,True
Wolfsburg,Werder Bremen,1575219600,be BEL,27-159,90,3,3,0,33.3,1.9,6,18,33.3,32,8,53.1,36.9,6,16.7,26.2,10,2,20.0,1,18.3,db401046,Koen Casteels,Wolfsburg,True
Mainz 05,Eintracht Frankfurt,1575315000,de GER,25-035,90,4,1,3,75.0,1.3,2,11,18.2,29,6,34.5,33.4,9,11.1,21.9,20,1,5.0,0,11.0,5c4bf6ba,Robin Zentner,Mainz 05,True
