home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Portimonense,Belenenses SAD,1565379000,ec758139,Paulinho, Portimonense,0.04,0.09,Saved,28,Left Foot,Free kick,b0332f23,Aylton Boa Morte,Fouled,ec758139,Paulinho,Pass (Live),3,False
Portimonense,Belenenses SAD,1565379000,10fe3d3b,Dieguinho, B-SAD,0.03,,Off Target,23,Right Foot,,b04f4533,Jonatan Lucca,Pass (Dead),,,,8,False
Portimonense,Belenenses SAD,1565379000,ec758139,Paulinho, Portimonense,0.02,,Blocked,23,Left Foot,,2e0f6a18,Bruno Tabata,Pass (Dead),7dfb980a,Pedro Sá,Pass (Live),22,False
Portimonense,Belenenses SAD,1565379000,555311f2,Iury de Castilho, Portimonense,0.06,,Blocked,10,Head,,905e06a3,Romulo,Pass (Dead),ec758139,Paulinho,Shot,22,False
Portimonense,Belenenses SAD,1565379000,ec758139,Paulinho, Portimonense,0.03,,Blocked,21,Left Foot,,555311f2,Iury de Castilho,Shot,,,,22,False
Portimonense,Belenenses SAD,1565379000,031a71b4,Henrique, Portimonense,0.03,,Blocked,21,Left Foot,Volley,ec758139,Paulinho,Shot,,,,22,False
Portimonense,Belenenses SAD,1565379000,555311f2,Iury de Castilho, Portimonense,0.03,,Off Target,30,Right Foot,,b0332f23,Aylton Boa Morte,Pass (Live),,,,28,False
Portimonense,Belenenses SAD,1565379000,d3c53a16,Koki Anzai, Portimonense,0.03,,Off Target,30,Left Foot,,ec758139,Paulinho,Pass (Live),905e06a3,Romulo,Pass (Live),30,False
Portimonense,Belenenses SAD,1565379000,055cb86b,Kikas, B-SAD,0.06,0.10,Saved,28,Right Foot,,,,,,,,37,False
Portimonense,Belenenses SAD,1565379000,10fe3d3b,Dieguinho, B-SAD,0.04,,Blocked,18,Right Foot,,41d84fed,Licá,Pass (Live),0f7d5ec6,André Sousa,Pass (Live),39,False
Portimonense,Belenenses SAD,1565379000,ec758139,Paulinho, Portimonense,0.05,,Blocked,17,Left Foot,,ec758139,Paulinho,Pass (Live),555311f2,Iury de Castilho,Pass (Live),44,False
Portimonense,Belenenses SAD,1565379000,ec758139,Paulinho, Portimonense,0.05,,Blocked,12,Head,,031a71b4,Henrique,Pass (Live),2e0f6a18,Bruno Tabata,Pass (Live),45,False
Portimonense,Belenenses SAD,1565379000,ec758139,Paulinho, Portimonense,0.03,0.19,Saved,21,Left Foot,,,,,,,,53,False
Portimonense,Belenenses SAD,1565379000,b0332f23,Aylton Boa Morte, Portimonense,0.03,,Off Target,27,Right Foot,,ec758139,Paulinho,Pass (Live),,,,58,False
Portimonense,Belenenses SAD,1565379000,555311f2,Iury de Castilho, Portimonense,0.06,0.18,Saved,11,Head,,d3c53a16,Koki Anzai,Pass (Live),2e0f6a18,Bruno Tabata,Pass (Live),61,False
Portimonense,Belenenses SAD,1565379000,905e06a3,Romulo, Portimonense,0.07,,Blocked,28,Right Foot,Free kick,2e0f6a18,Bruno Tabata,Fouled,2e0f6a18,Bruno Tabata,Take-On,63,False
Portimonense,Belenenses SAD,1565379000,7dfb980a,Pedro Sá, Portimonense,0.03,0.31,Saved,33,Left Foot,,905e06a3,Romulo,Pass (Live),ec758139,Paulinho,Pass (Live),68,False
Portimonense,Belenenses SAD,1565379000,2e0f6a18,Bruno Tabata, Portimonense,0.03,0.20,Saved,27,Left Foot,,b0332f23,Aylton Boa Morte,Pass (Live),031a71b4,Henrique,Pass (Live),72,False
Portimonense,Belenenses SAD,1565379000,a32382d2,Matija Ljujić, B-SAD,0.03,0.59,Saved,16,Head,,91c3b3fb,Simón Ramírez,Pass (Live),4e6642e1,André Santos,Pass (Live),78,False
Portimonense,Belenenses SAD,1565379000,555311f2,Iury de Castilho, Portimonense,0.22,,Off Target,11,Head,,d3c53a16,Koki Anzai,Pass (Live),ec758139,Paulinho,Pass (Live),78,False
Portimonense,Belenenses SAD,1565379000,41d84fed,Licá, B-SAD,0.04,,Off Target,24,Right Foot,,91c3b3fb,Simón Ramírez,Pass (Live),faf873a7,Hervé Koffi,Pass (Dead),78,False
Portimonense,Belenenses SAD,1565379000,055cb86b,Kikas, B-SAD,0.04,,Off Target,23,Right Foot,,91c3b3fb,Simón Ramírez,Pass (Live),055cb86b,Kikas,Pass (Live),83,False
Portimonense,Belenenses SAD,1565379000,599e6b6f,Gonçalo Silva, B-SAD,0.02,,Off Target,32,Right Foot,,4e6642e1,André Santos,Pass (Live),15b2386c,Francisco Varela,Pass (Live),84,False
Portimonense,Belenenses SAD,1565379000,41d84fed,Licá, B-SAD,0.10,,Blocked,10,Left Foot,,15b2386c,Francisco Varela,Pass (Live),91c3b3fb,Simón Ramírez,Pass (Live),86,False
Santa Clara,Famalicão,1565451000,f3945e07,Toni Martínez, Famalicão,0.43,0.86,Goal,17,Right Foot,,656a96c6,Rúben Lameiras,Pass (Live),c275947b,Pedro Gonçalves,Pass (Live),5,False
Santa Clara,Famalicão,1565451000,6b074beb,Guilherme Schettine, Santa Clara,0.29,0.38,Saved,11,Right Foot,,a01f70fb,João Paulo Lázaro Lucas,Pass (Dead),,,,8,False
Santa Clara,Famalicão,1565451000,6b074beb,Guilherme Schettine, Santa Clara,0.07,,Blocked,21,Right Foot,,6b074beb,Guilherme Schettine,Take-On,,,,12,False
Santa Clara,Famalicão,1565451000,a01f70fb,João Paulo Lázaro Lucas, Santa Clara,0.03,,Blocked,26,Left Foot,,fcbd5139,Osama Rashid,Pass (Live),6b074beb,Guilherme Schettine,Shot,12,False
Santa Clara,Famalicão,1565451000,fcbd5139,Osama Rashid, Santa Clara,0.03,,Off Target,23,Right Foot,Volley,a01f70fb,João Paulo Lázaro Lucas,Shot,,,,12,False
Santa Clara,Famalicão,1565451000,6b074beb,Guilherme Schettine, Santa Clara,0.05,,Blocked,15,Right Foot,,a8f07c8f,João Afonso,Pass (Live),fcbd5139,Osama Rashid,Shot,13,False
Santa Clara,Famalicão,1565451000,901e930c,Carlos, Santa Clara,0.08,,Off Target,11,Right Foot,Volley,6b074beb,Guilherme Schettine,Shot,,,,13,False
Santa Clara,Famalicão,1565451000,071b6ba9,Gonçalo Rodrigues, Famalicão,0.03,,Off Target,29,Right Foot,,fb5022e4,Fábio Martins,Pass (Live),071b6ba9,Gonçalo Rodrigues,Pass (Live),23,False
Santa Clara,Famalicão,1565451000,fb5022e4,Fábio Martins, Famalicão,0.05,,Off Target,14,Head,,656a96c6,Rúben Lameiras,Pass (Live),071b6ba9,Gonçalo Rodrigues,Pass (Live),27,False
Santa Clara,Famalicão,1565451000,fb5022e4,Fábio Martins, Famalicão,0.03,0.15,Saved,27,Right Foot,,efe6f6ac,Josh Tymon,Pass (Live),071b6ba9,Gonçalo Rodrigues,Pass (Live),30,False
Santa Clara,Famalicão,1565451000,5a6b9bb9,Bruno Lamas, Santa Clara,0.36,,Off Target,11,Left Foot,Volley,3da610eb,Francisco Ramos,Pass (Live),a01f70fb,João Paulo Lázaro Lucas,Pass (Live),32,False
Santa Clara,Famalicão,1565451000,a01f70fb,João Paulo Lázaro Lucas, Santa Clara,0.03,,Blocked,31,Left Foot,,5a6b9bb9,Bruno Lamas,Pass (Live),,,,32,False
Santa Clara,Famalicão,1565451000,5a6b9bb9,Bruno Lamas, Santa Clara,0.07,0.04,Saved,14,Left Foot,Volley,fcbd5139,Osama Rashid,Pass (Live),6b074beb,Guilherme Schettine,Pass (Live),33,False
Santa Clara,Famalicão,1565451000,6b074beb,Guilherme Schettine, Santa Clara,0.03,,Blocked,31,Right Foot,,,,,,,,35,False
Santa Clara,Famalicão,1565451000,c275947b,Pedro Gonçalves, Famalicão,0.02,,Off Target,25,Right Foot,Volley,a08ef420,Lionn,Pass (Dead),fb5022e4,Fábio Martins,Pass (Live),38,False
Santa Clara,Famalicão,1565451000,071b6ba9,Gonçalo Rodrigues, Famalicão,0.06,0.34,Saved,21,Right Foot,,071b6ba9,Gonçalo Rodrigues,Take-On,071b6ba9,Gonçalo Rodrigues,Take-On,45,False
Santa Clara,Famalicão,1565451000,071b6ba9,Gonçalo Rodrigues, Famalicão,0.03,,Off Target,26,Left Foot,,fb5022e4,Fábio Martins,Pass (Live),317d3e7b,Rafael Defendi,Pass (Live),45+1,False
Santa Clara,Famalicão,1565451000,656a96c6,Rúben Lameiras, Famalicão,0.07,0.04,Saved,13,Right Foot,,c275947b,Pedro Gonçalves,Pass (Live),f3945e07,Toni Martínez,Pass (Live),46,False
Santa Clara,Famalicão,1565451000,e857a755,Patrick, Famalicão,0.08,,Off Target,9,Head,,065c8786,Gustavo Assuncao,Pass (Live),fb5022e4,Fábio Martins,Pass (Dead),47,False
Santa Clara,Famalicão,1565451000,901e930c,Carlos, Santa Clara,0.07,,Off Target,6,Head,,1dee030e,Patrick,Pass (Live),5a6b9bb9,Bruno Lamas,Pass (Dead),51,False
Santa Clara,Famalicão,1565451000,5a6b9bb9,Bruno Lamas, Santa Clara,0.03,0.06,Saved,27,Left Foot,,6b074beb,Guilherme Schettine,Pass (Live),901e930c,Carlos,Pass (Dead),54,False
Santa Clara,Famalicão,1565451000,5a6b9bb9,Bruno Lamas, Santa Clara,0.03,,Off Target,22,Left Foot,,eb45e1d8,Ukra,Pass (Live),1dee030e,Patrick,Pass (Live),57,False
