home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Coventry City,Queens Park Rangers,1600454700,sk SVK,26-331,90,4,2,2,75.0,1.4,5,15,33.3,26,4,42.3,39.7,7,57.1,43.4,11,0,0.0,0,,1aa0308a,Marko Maroši,Coventry City,True
Nottingham Forest,Cardiff City,1600515000,fr FRA,26-147,90,4,2,2,50.0,2.1,2,14,14.3,27,3,40.7,38.4,4,75.0,57.3,5,0,0.0,1,36.0,60d90c55,Brice Samba,Nottingham Forest,True
Luton Town,Derby County,1600524000,hr CRO,27-186,90,3,1,2,66.7,1.1,8,21,38.1,24,1,62.5,49.8,7,85.7,64.0,12,0,0.0,0,3.0,5a5d394c,Simon Sluga,Luton Town,True
Brentford,Huddersfield Town,1600524000,eng ENG,32-258,90,4,0,4,100.0,1.0,4,12,33.3,32,8,21.9,29.7,6,83.3,60.3,6,0,0.0,0,,87fce32b,Luke Daniels,Brentford,True
Rotherham United,Millwall,1600524000,eng ENG,26-328,90,2,1,1,50.0,0.3,8,26,30.8,22,2,90.9,59.5,6,100.0,67.5,10,0,0.0,3,23.5,dd26b605,Jamal Blackman,Rotherham United,True
Sheffield Wednesday,Watford,1600524000,eng ENG,25-074,90,3,0,3,100.0,0.5,10,21,47.6,23,0,87.0,52.0,1,100.0,60.0,14,0,0.0,2,26.5,872891bc,Cameron Dawson,Sheffield Wednesday,True
Norwich City,Preston North End,1600524000,nl NED,32-169,90,5,2,3,80.0,2.5,8,21,38.1,46,10,37.0,34.3,9,44.4,38.4,18,0,0.0,2,21.0,f23f9d20,Tim Krul,Norwich City,True
Reading,Barnsley,1600524000,br BRA,30-122,90,2,0,2,100.0,0.6,6,19,31.6,40,4,37.5,37.0,6,66.7,55.5,10,2,20.0,0,10.6,806f7a26,Rafael Cabral,Reading,True
Swansea City,Birmingham City,1600524000,eng ENG,23-199,90,3,0,3,100.0,0.2,0,3,0.0,26,7,11.5,25.4,3,0.0,19.0,17,1,5.9,0,16.0,19e50035,Freddie Woodman,Swansea City,True
Blackburn Rovers,Wycombe Wanderers,1600524000,be BEL,27-332,90,1,0,1,100.0,0.1,6,17,35.3,31,5,45.2,37.5,7,42.9,35.0,15,0,0.0,0,1.0,1caa93a5,Thomas Kaminski,Blackburn Rovers,True
Middlesbrough,Bournemouth,1600524000,eng ENG,28-118,90,4,1,3,75.0,1.1,4,18,22.2,19,2,78.9,54.2,3,100.0,67.0,8,1,12.5,0,7.0,0d85a4e8,Marcus Bettinelli,Middlesbrough,True
Stoke City,Bristol City,1600606800,wls WAL,28-065,90,4,2,2,50.0,1.8,11,21,52.4,32,8,50.0,37.5,8,62.5,48.0,6,0,0.0,1,14.0,71894777,Adam Davies,Stoke City,True
Huddersfield Town,Nottingham Forest,1601059500,eng ENG,32-310,90,4,0,4,100.0,0.9,6,15,40.0,23,2,43.5,35.4,7,71.4,44.0,12,0,0.0,1,18.5,d822a850,Ben Hamer,Huddersfield Town,True
Watford,Luton Town,1601119800,eng ENG,37-176,90,0,0,0,,0.0,6,19,31.6,31,4,54.8,45.0,5,40.0,41.4,13,0,0.0,0,3.0,d0b3ceb9,Ben Foster,Watford,True
Wycombe Wanderers,Swansea City,1601119800,eng ENG,28-101,90,6,2,4,66.7,3.2,9,24,37.5,24,5,66.7,52.7,9,88.9,64.7,19,0,0.0,2,22.3,af615123,Ryan Allsop,Wycombe Wanderers,True
Barnsley,Coventry City,1601128800,eng ENG,22-156,90,0,0,0,,0.0,2,10,20.0,27,8,29.6,31.4,6,33.3,30.8,13,0,0.0,2,22.0,3df50652,Jack Walton,Barnsley,True
Preston North End,Stoke City,1601128800,eng ENG,29-254,90,4,1,3,75.0,1.8,11,34,32.4,32,4,81.3,52.1,9,88.9,63.7,21,2,9.5,2,11.3,42f4f848,Declan Rudd,Preston North End,True
Birmingham City,Rotherham United,1601128800,ph PHI,30-232,90,2,1,1,100.0,1.3,9,26,34.6,23,5,73.9,52.3,9,100.0,76.3,13,0,0.0,2,13.2,2642bf6c,Neil Etheridge,Birmingham City,True
Derby County,Blackburn Rovers,1601128800,sct SCO,35-205,90,10,4,6,60.0,2.8,9,21,42.9,58,8,34.5,31.2,7,14.3,26.3,15,1,6.7,3,21.8,4d93d433,David Marshall,Derby County,True
Cardiff City,Reading,1601128800,eng ENG,30-205,90,5,2,3,60.0,0.9,11,21,52.4,26,5,65.4,44.2,4,100.0,69.8,8,1,12.5,0,10.0,bb91617c,Alex Smithies,Cardiff City,True
Queens Park Rangers,Middlesbrough,1601128800,sn SEN,25-308,90,2,1,1,50.0,0.7,8,29,27.6,31,6,67.7,51.5,12,66.7,47.9,17,2,11.8,0,6.3,c135cddd,Seny Dieng,Queens Park Rangers,True
Millwall,Brentford,1601128800,pl POL,33-082,90,1,1,0,100.0,1.0,5,21,23.8,16,3,75.0,44.8,9,100.0,58.1,18,0,0.0,0,16.0,4b5e809f,Bartosz Białkowski,Millwall,True
Bristol City,Sheffield Wednesday,1601208000,eng ENG,27-076,90,2,0,2,100.0,0.0,6,15,40.0,27,8,44.4,36.5,9,33.3,40.3,12,0,0.0,1,29.0,68db6358,Daniel Bentley,Bristol City,True
Bournemouth,Norwich City,1601218800,ba BIH,33-099,90,5,0,5,100.0,0.4,8,14,57.1,22,6,40.9,35.0,9,55.6,41.1,26,1,3.8,0,7.5,7b4de647,Asmir Begović,Bournemouth,True
Coventry City,Bournemouth,1601664300,sk SVK,26-345,90,9,3,6,66.7,3.3,9,20,45.0,27,5,44.4,36.0,9,88.9,53.1,18,0,0.0,0,5.8,1aa0308a,Marko Maroši,Coventry City,True
Norwich City,Derby County,1601724600,nl NED,32-183,90,3,1,2,66.7,1.1,0,0,,23,6,0.0,22.7,5,0.0,28.0,13,1,7.7,0,13.3,f23f9d20,Tim Krul,Norwich City,True
Rotherham United,Huddersfield Town,1601733600,eng ENG,26-342,90,1,1,1,0.0,0.1,12,31,38.7,26,0,92.3,55.1,7,100.0,67.6,16,0,0.0,0,,dd26b605,Jamal Blackman,Rotherham United,True
Blackburn Rovers,Cardiff City,1601733600,be BEL,27-346,90,5,0,5,100.0,0.8,2,8,25.0,29,6,17.2,24.2,5,60.0,47.4,13,1,7.7,0,16.0,1caa93a5,Thomas Kaminski,Blackburn Rovers,True
Swansea City,Millwall,1601733600,de GER,22-002,90,5,1,4,80.0,0.2,3,14,21.4,40,5,25.0,28.5,4,100.0,52.8,12,2,16.7,4,18.8,caaa7fab,Steven Benda,Swansea City,True
Nottingham Forest,Bristol City,1601733600,fr FRA,26-161,90,5,2,3,60.0,1.4,7,20,35.0,33,5,51.5,43.0,4,75.0,61.3,10,0,0.0,2,23.0,60d90c55,Brice Samba,Nottingham Forest,True
Luton Town,Wycombe Wanderers,1601733600,hr CRO,27-200,90,1,0,1,100.0,0.1,6,19,31.6,33,6,45.5,39.6,6,66.7,46.7,10,0,0.0,3,17.6,5a5d394c,Simon Sluga,Luton Town,True
Reading,Watford,1601733600,br BRA,30-136,90,2,0,2,100.0,0.1,12,22,54.5,36,2,50.0,42.2,12,33.3,30.4,18,0,0.0,0,8.5,806f7a26,Rafael Cabral,Reading,True
Sheffield Wednesday,Queens Park Rangers,1601733600,eng ENG,25-088,90,2,1,1,50.0,0.6,8,21,38.1,22,4,63.6,47.0,7,100.0,70.0,17,0,0.0,2,17.7,872891bc,Cameron Dawson,Sheffield Wednesday,True
Middlesbrough,Barnsley,1601733600,eng ENG,28-132,90,1,1,0,100.0,1.0,9,36,25.0,26,1,96.2,58.3,11,100.0,65.2,5,0,0.0,0,,0d85a4e8,Marcus Bettinelli,Middlesbrough,True
Stoke City,Birmingham City,1601820000,wls WAL,28-079,90,1,1,0,0.0,0.3,4,7,57.1,21,6,28.6,29.2,7,14.3,24.9,12,0,0.0,1,34.0,71894777,Adam Davies,Stoke City,True
Brentford,Preston North End,1601816400,eng ENG,32-273,90,7,4,3,42.9,1.7,5,17,29.4,37,9,40.5,34.8,4,50.0,47.0,20,0,0.0,4,24.3,87fce32b,Luke Daniels,Brentford,True
Derby County,Watford,1602873900,sct SCO,35-225,90,1,1,0,0.0,0.6,6,18,33.3,31,5,38.7,34.0,6,100.0,63.2,16,0,0.0,4,25.5,4d93d433,David Marshall,Derby County,True
Middlesbrough,Reading,1602943200,eng ENG,28-146,90,1,0,1,100.0,0.2,7,26,26.9,22,1,90.9,53.5,7,85.7,57.4,7,0,0.0,0,,0d85a4e8,Marcus Bettinelli,Middlesbrough,True
Luton Town,Stoke City,1602943200,hr CRO,27-214,90,3,2,1,33.3,1.3,8,16,50.0,32,8,43.8,36.5,7,28.6,33.4,11,0,0.0,0,,5a5d394c,Simon Sluga,Luton Town,True
Bournemouth,Queens Park Rangers,1602943200,ba BIH,33-119,90,2,0,2,100.0,0.8,5,8,62.5,22,7,22.7,30.6,9,33.3,34.9,15,1,6.7,0,13.5,7b4de647,Asmir Begović,Bournemouth,True
Brentford,Coventry City,1602943200,es ESP,25-032,90,5,0,5,100.0,0.9,4,11,36.4,47,9,17.0,26.7,7,42.9,34.7,16,0,0.0,2,20.5,98ea5115,David Raya,Brentford,True
Birmingham City,Sheffield Wednesday,1602943200,ph PHI,30-253,90,3,1,2,100.0,1.1,3,6,50.0,26,8,19.2,27.4,12,8.3,23.2,11,1,9.1,2,22.7,2642bf6c,Neil Etheridge,Birmingham City,True
Swansea City,Huddersfield Town,1602943200,eng ENG,23-227,90,3,2,1,33.3,0.6,5,9,55.6,30,2,23.3,29.5,3,66.7,39.7,2,0,0.0,3,27.7,19e50035,Freddie Woodman,Swansea City,True
Wycombe Wanderers,Millwall,1602943200,eng ENG,28-122,90,5,2,3,80.0,1.9,13,36,36.1,26,2,84.6,52.0,14,100.0,70.2,21,1,4.8,0,3.0,af615123,Ryan Allsop,Wycombe Wanderers,True
Barnsley,Bristol City,1602943200,eng ENG,22-177,90,8,2,6,75.0,1.4,3,16,18.8,25,8,48.0,40.9,5,80.0,57.2,11,0,0.0,3,12.3,3df50652,Jack Walton,Barnsley,True
Rotherham United,Norwich City,1602943200,eng ENG,26-356,90,7,2,6,85.7,1.9,9,28,32.1,21,0,85.7,60.2,10,100.0,69.2,18,1,5.6,4,20.5,dd26b605,Jamal Blackman,Rotherham United,True
Blackburn Rovers,Nottingham Forest,1602943200,be BEL,27-360,90,4,1,3,75.0,1.0,5,11,45.5,39,1,15.4,27.4,13,38.5,37.8,13,0,0.0,4,23.8,1caa93a5,Thomas Kaminski,Blackburn Rovers,True
Preston North End,Cardiff City,1603018800,eng ENG,29-276,90,3,1,2,66.7,0.5,12,22,54.5,34,7,55.9,42.1,5,60.0,42.4,11,2,18.2,0,8.7,42f4f848,Declan Rudd,Preston North End,True
Huddersfield Town,Derby County,1603219500,eng ENG,32-335,90,2,0,2,100.0,0.5,4,13,30.8,29,4,34.5,36.0,11,27.3,27.2,15,0,0.0,0,3.0,d822a850,Ben Hamer,Huddersfield Town,True
Bristol City,Middlesbrough,1603219500,eng ENG,27-099,90,1,1,0,0.0,0.6,9,21,42.9,36,13,30.6,33.6,14,71.4,52.5,9,0,0.0,1,30.0,68db6358,Daniel Bentley,Bristol City,True
Coventry City,Swansea City,1603219500,sk SVK,26-363,90,3,1,2,66.7,0.6,5,17,29.4,40,7,37.5,35.9,5,40.0,34.4,16,0,0.0,1,9.8,1aa0308a,Marko Maroši,Coventry City,True
Norwich City,Birmingham City,1603219500,nl NED,32-200,90,2,0,2,100.0,0.1,1,4,25.0,37,3,8.1,25.4,4,25.0,31.0,6,1,16.7,1,20.0,f23f9d20,Tim Krul,Norwich City,True
Millwall,Luton Town,1603219500,pl POL,33-106,90,1,0,1,100.0,0.2,5,10,50.0,9,2,44.4,37.1,7,85.7,57.1,8,0,0.0,0,9.0,4b5e809f,Bartosz Białkowski,Millwall,True
Nottingham Forest,Rotherham United,1603219500,fr FRA,26-178,90,2,1,1,100.0,1.0,6,15,40.0,16,6,62.5,45.3,5,100.0,63.2,9,1,11.1,0,9.0,60d90c55,Brice Samba,Nottingham Forest,True
Reading,Wycombe Wanderers,1603220400,br BRA,30-153,90,3,0,3,100.0,0.3,6,13,46.2,27,2,40.7,32.6,11,18.2,25.8,10,0,0.0,0,5.0,806f7a26,Rafael Cabral,Reading,True
Watford,Blackburn Rovers,1603305900,eng ENG,37-201,90,7,1,5,85.7,2.2,2,22,9.1,26,3,65.4,47.7,9,55.6,48.9,19,2,10.5,2,15.7,d0b3ceb9,Ben Foster,Watford,True
Cardiff City,Bournemouth,1603305900,eng ENG,30-230,90,6,1,5,83.3,1.9,11,30,36.7,24,1,91.7,56.8,8,100.0,69.0,15,0,0.0,0,9.0,bb91617c,Alex Smithies,Cardiff City,True
Stoke City,Barnsley,1603305900,wls WAL,28-096,90,7,2,5,71.4,1.4,7,17,41.2,29,4,51.7,37.6,6,33.3,35.5,13,2,15.4,0,10.3,71894777,Adam Davies,Stoke City,True
Queens Park Rangers,Preston North End,1603305900,sn SEN,25-333,90,3,2,1,100.0,2.2,5,20,25.0,39,8,43.6,37.7,6,50.0,40.2,8,0,0.0,1,31.0,c135cddd,Seny Dieng,Queens Park Rangers,True
Sheffield Wednesday,Brentford,1603305900,eng ENG,25-106,90,5,2,3,60.0,1.0,17,31,54.8,30,3,66.7,45.2,11,100.0,63.8,7,0,0.0,1,21.0,872891bc,Cameron Dawson,Sheffield Wednesday,True
Nottingham Forest,Derby County,1603478700,fr FRA,26-181,90,4,1,3,75.0,1.5,4,13,30.8,25,6,40.0,34.4,3,100.0,70.3,18,0,0.0,0,,60d90c55,Brice Samba,Nottingham Forest,True
Watford,Bournemouth,1603539000,eng ENG,37-204,90,5,1,4,80.0,1.6,4,26,15.4,34,8,58.8,41.3,8,75.0,49.6,28,3,10.7,1,10.2,d0b3ceb9,Ben Foster,Watford,True
Stoke City,Brentford,1603548000,wls WAL,28-099,90,3,2,1,33.3,1.0,15,34,44.1,27,1,88.9,54.1,11,90.9,63.3,12,2,16.7,1,11.3,71894777,Adam Davies,Stoke City,True
Sheffield Wednesday,Luton Town,1603548000,eng ENG,25-109,90,1,1,0,0.0,0.2,7,25,28.0,31,3,64.5,42.4,6,83.3,56.2,7,0,0.0,2,17.0,872891bc,Cameron Dawson,Sheffield Wednesday,True
Norwich City,Wycombe Wanderers,1603548000,nl NED,32-204,90,2,1,1,50.0,0.6,1,3,33.3,28,9,10.7,25.5,7,0.0,28.6,13,1,7.7,3,27.0,f23f9d20,Tim Krul,Norwich City,True
Bristol City,Swansea City,1603548000,eng ENG,27-103,90,2,1,1,50.0,0.6,12,24,50.0,40,6,52.5,37.7,5,60.0,53.8,10,0,0.0,1,16.0,68db6358,Daniel Bentley,Bristol City,True
Huddersfield Town,Preston North End,1603548000,eng ENG,32-339,90,7,2,5,71.4,1.0,4,16,25.0,38,6,34.2,32.5,7,42.9,31.3,12,1,8.3,1,9.7,d822a850,Ben Hamer,Huddersfield Town,True
Queens Park Rangers,Birmingham City,1603548000,sn SEN,25-336,90,3,0,3,100.0,1.0,4,13,30.8,49,7,26.5,31.3,7,0.0,14.7,19,2,10.5,0,11.7,c135cddd,Seny Dieng,Queens Park Rangers,True
Reading,Rotherham United,1603548000,br BRA,30-157,90,1,0,1,100.0,0.1,5,19,26.3,15,0,66.7,43.9,13,69.2,52.1,18,1,5.6,0,6.0,806f7a26,Rafael Cabral,Reading,True
Coventry City,Blackburn Rovers,1603548000,sk SVK,27-001,90,9,4,5,66.7,4.6,7,22,31.8,39,6,38.5,33.6,15,46.7,37.8,14,0,0.0,0,10.0,1aa0308a,Marko Maroši,Coventry City,True
Cardiff City,Middlesbrough,1603548000,eng ENG,30-233,90,1,1,0,0.0,0.6,8,22,36.4,17,5,64.7,46.3,11,100.0,69.7,20,1,5.0,0,2.5,bb91617c,Alex Smithies,Cardiff City,True
Millwall,Barnsley,1603548000,pl POL,33-110,90,2,1,1,50.0,0.6,0,3,0.0,17,4,17.6,23.3,5,0.0,19.0,14,0,0.0,2,22.0,4b5e809f,Bartosz Białkowski,Millwall,True
Barnsley,Queens Park Rangers,1603825200,eng ENG,22-187,90,2,0,2,100.0,0.1,7,19,36.8,30,11,26.7,31.2,11,100.0,63.5,19,2,10.5,1,9.5,3df50652,Jack Walton,Barnsley,True
Middlesbrough,Coventry City,1603827900,eng ENG,28-156,90,1,0,1,100.0,0.0,11,39,28.2,43,4,79.1,50.3,5,100.0,65.0,5,0,0.0,1,41.0,0d85a4e8,Marcus Bettinelli,Middlesbrough,True
Wycombe Wanderers,Watford,1603827900,eng ENG,28-132,90,4,1,3,75.0,0.9,14,34,41.2,26,0,96.2,57.4,9,100.0,69.0,21,0,0.0,0,2.0,af615123,Ryan Allsop,Wycombe Wanderers,True
Blackburn Rovers,Reading,1603827900,eng ENG,22-187,90,4,4,0,0.0,1.2,1,3,33.3,23,6,13.0,25.1,1,0.0,27.0,4,0,0.0,1,19.0,dfa084b2,Aynsley Pears,Blackburn Rovers,True
Swansea City,Stoke City,1603827900,eng ENG,23-237,90,0,0,0,,0.0,3,14,21.4,28,6,42.9,37.3,4,50.0,43.0,9,1,11.1,1,12.0,19e50035,Freddie Woodman,Swansea City,True
Brentford,Norwich City,1603827900,es ESP,25-042,90,3,1,2,66.7,0.4,7,18,38.9,37,4,32.4,34.1,10,60.0,45.7,8,0,0.0,2,25.0,98ea5115,David Raya,Brentford,True
Preston North End,Millwall,1603911600,eng ENG,29-286,90,4,2,2,75.0,2.0,8,13,61.5,28,6,28.6,28.0,5,100.0,63.6,13,0,0.0,0,7.0,42f4f848,Declan Rudd,Preston North End,True
Bournemouth,Bristol City,1603914300,ba BIH,33-130,90,2,0,2,100.0,0.5,3,7,42.9,17,8,35.3,32.9,5,20.0,31.4,13,2,15.4,0,8.0,7b4de647,Asmir Begović,Bournemouth,True
Rotherham United,Sheffield Wednesday,1603914300,eng ENG,27-001,90,2,0,2,100.0,0.3,6,24,25.0,22,5,63.6,47.7,11,90.9,62.5,11,0,0.0,1,22.0,dd26b605,Jamal Blackman,Rotherham United,True
Birmingham City,Huddersfield Town,1603914300,ph PHI,30-264,90,2,1,1,50.0,0.5,4,16,25.0,9,1,77.8,53.3,9,100.0,69.3,10,1,10.0,0,11.0,2642bf6c,Neil Etheridge,Birmingham City,True
Derby County,Cardiff City,1603914300,nl NED,28-150,90,2,1,1,50.0,0.5,7,22,31.8,26,4,61.5,46.1,7,85.7,59.7,19,1,5.3,1,11.4,b55e1ac0,Kelle Roos,Derby County,True
Luton Town,Nottingham Forest,1603914300,hr CRO,27-225,90,1,1,1,0.0,0.3,0,9,0.0,26,4,23.1,33.2,7,42.9,34.7,17,0,0.0,0,9.0,5a5d394c,Simon Sluga,Luton Town,True
Coventry City,Reading,1604087100,sk SVK,27-007,90,7,2,5,71.4,2.1,7,19,36.8,24,8,54.2,42.9,9,66.7,50.0,23,0,0.0,0,,1aa0308a,Marko Maroši,Coventry City,True
Bristol City,Norwich City,1604147400,eng ENG,27-110,90,8,3,5,62.5,2.0,12,27,44.4,27,3,66.7,45.4,10,90.0,63.8,11,1,9.1,0,4.5,68db6358,Daniel Bentley,Bristol City,True
Preston North End,Birmingham City,1604156400,eng ENG,29-289,90,6,2,4,66.7,1.8,6,13,46.2,29,7,41.4,33.4,11,9.1,19.3,13,0,0.0,3,20.0,42f4f848,Declan Rudd,Preston North End,True
Luton Town,Brentford,1604156400,hr CRO,27-228,90,5,3,2,40.0,2.3,8,17,47.1,30,6,40.0,35.5,7,71.4,56.1,13,0,0.0,2,16.7,5a5d394c,Simon Sluga,Luton Town,True
Bournemouth,Derby County,1604156400,ba BIH,33-133,90,3,1,2,66.7,0.7,1,2,50.0,16,4,6.3,25.4,7,14.3,22.4,2,0,0.0,1,32.0,7b4de647,Asmir Begović,Bournemouth,True
Wycombe Wanderers,Sheffield Wednesday,1604156400,eng ENG,28-136,90,3,0,3,100.0,0.1,16,43,37.2,29,1,96.6,64.1,15,100.0,70.6,36,1,2.8,0,11.0,af615123,Ryan Allsop,Wycombe Wanderers,True
Swansea City,Blackburn Rovers,1604156400,eng ENG,23-241,90,4,0,4,100.0,0.5,6,15,40.0,24,4,41.7,35.6,9,55.6,44.2,15,0,0.0,2,22.0,19e50035,Freddie Woodman,Swansea City,True
Barnsley,Watford,1604156400,eng ENG,22-191,90,0,0,0,,0.0,8,30,26.7,35,7,65.7,50.1,7,100.0,63.6,12,0,0.0,3,22.0,3df50652,Jack Walton,Barnsley,True
Stoke City,Rotherham United,1604156400,sct SCO,24-283,90,0,0,0,,0.0,4,22,18.2,17,1,82.4,48.6,8,100.0,68.1,16,0,0.0,4,26.8,e082af5b,Angus Gunn,Stoke City,True
Middlesbrough,Nottingham Forest,1604156400,eng ENG,28-160,90,1,0,1,100.0,0.0,5,22,22.7,20,0,90.0,56.1,4,100.0,65.0,15,1,6.7,0,9.3,0d85a4e8,Marcus Bettinelli,Middlesbrough,True
Millwall,Huddersfield Town,1604156400,pl POL,33-117,90,7,3,4,57.1,1.5,2,5,40.0,17,6,29.4,34.1,6,0.0,28.0,3,0,0.0,0,8.0,4b5e809f,Bartosz Białkowski,Millwall,True
Queens Park Rangers,Cardiff City,1604156400,sn SEN,25-343,90,5,2,2,80.0,2.2,6,24,25.0,26,8,50.0,41.2,15,73.3,51.2,16,1,6.3,0,8.3,c135cddd,Seny Dieng,Queens Park Rangers,True
Huddersfield Town,Bristol City,1604430000,eng ENG,32-349,90,3,2,1,33.3,2.5,4,10,40.0,36,6,16.7,26.7,8,50.0,33.1,10,0,0.0,2,27.0,d822a850,Ben Hamer,Huddersfield Town,True
Sheffield Wednesday,Bournemouth,1604430000,eng ENG,24-311,90,4,0,4,100.0,0.1,7,23,30.4,25,6,60.0,45.9,8,100.0,68.5,10,0,0.0,0,4.0,aa61b4a3,Joe Wildsmith,Sheffield Wednesday,True
Brentford,Swansea City,1604430000,es ESP,25-049,90,5,1,4,80.0,2.0,6,12,50.0,63,15,17.5,27.8,4,25.0,30.3,17,0,0.0,0,6.3,98ea5115,David Raya,Brentford,True
Norwich City,Millwall,1604430000,nl NED,32-214,90,0,0,0,,0.0,1,8,12.5,41,6,14.6,25.8,6,33.3,30.3,13,0,0.0,0,,f23f9d20,Tim Krul,Norwich City,True
Cardiff City,Barnsley,1604432700,eng ENG,30-243,90,3,0,3,100.0,0.5,13,30,43.3,31,1,90.3,55.6,2,100.0,67.5,9,0,0.0,0,4.0,bb91617c,Alex Smithies,Cardiff City,True
Blackburn Rovers,Middlesbrough,1604432700,eng ENG,22-194,90,3,0,3,100.0,0.3,6,14,42.9,24,4,16.7,24.8,11,90.9,57.3,34,1,2.9,0,3.5,dfa084b2,Aynsley Pears,Blackburn Rovers,True
Watford,Stoke City,1604516400,eng ENG,37-215,90,3,2,1,33.3,1.6,2,8,25.0,21,2,38.1,33.7,3,0.0,19.7,11,0,0.0,1,14.5,d0b3ceb9,Ben Foster,Watford,True
Reading,Preston North End,1604516400,br BRA,30-168,90,5,3,1,40.0,3.9,1,10,10.0,23,1,30.4,29.3,8,37.5,31.6,12,0,0.0,1,21.0,806f7a26,Rafael Cabral,Reading,True
Derby County,Queens Park Rangers,1604519100,sct SCO,35-244,90,3,1,2,66.7,1.0,11,20,55.0,42,7,38.1,32.5,9,44.4,37.3,7,0,0.0,6,26.3,4d93d433,David Marshall,Derby County,True
Birmingham City,Wycombe Wanderers,1604519100,ph PHI,30-271,90,3,2,2,33.3,1.1,9,23,39.1,20,3,70.0,49.9,9,100.0,68.2,16,1,6.3,1,14.5,2642bf6c,Neil Etheridge,Birmingham City,True
Rotherham United,Luton Town,1604519100,eng ENG,27-008,90,4,1,3,75.0,1.4,7,26,26.9,26,5,73.1,46.9,7,100.0,64.6,14,0,0.0,1,10.6,dd26b605,Jamal Blackman,Rotherham United,True
Nottingham Forest,Coventry City,1604519100,fr FRA,26-193,90,7,1,6,85.7,1.7,14,28,50.0,28,6,71.4,49.6,8,100.0,65.5,15,0,0.0,2,23.8,60d90c55,Brice Samba,Nottingham Forest,True
