home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Juventus,Cagliari,1503158400,9,ar ARG,FW,29-252,70,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0,8a08491a,Gonzalo Higuaín,Juventus,True
Juventus,Cagliari,1503158400,14,fr FRA,DM,30-132,20,20,20,0,0,0,0,0,0,0,0,0,0,19,0,0,c0cddebe,Blaise Matuidi,Juventus,False
Juventus,Cagliari,1503158400,17,hr CRO,LW,31-090,90,48,45,3,0,0,1,3,3,0,0,0,0,38,0,0,afa0d4e0,Mario Mandžukić,Juventus,True
Juventus,Cagliari,1503158400,7,co COL,RW,29-085,73,54,53,0,0,0,2,2,0,0,0,0,0,46,1,2,0ab1f153,Juan Cuadrado,Juventus,True
Juventus,Cagliari,1503158400,11,br BRA,RW,26-339,17,20,19,1,1,0,0,1,0,0,0,0,0,18,0,0,4fa7cb9b,Douglas Costa,Juventus,False
Juventus,Cagliari,1503158400,10,ar ARG,"AM,FW",23-277,90,54,50,3,0,0,1,1,0,2,0,1,0,45,1,1,e0921a4f,Paulo Dybala,Juventus,True
Juventus,Cagliari,1503158400,5,ba BIH,DM,27-139,90,89,86,3,1,1,1,2,0,2,1,1,0,82,0,1,ad6df2d5,Miralem Pjanić,Juventus,True
Juventus,Cagliari,1503158400,8,it ITA,DM,31-212,61,52,52,0,0,0,1,0,0,0,0,0,0,45,0,2,e304acd5,Claudio Marchisio,Juventus,True
Juventus,Cagliari,1503158400,6,de GER,"AM,DM",30-137,29,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0,38ac43d3,Sami Khedira,Juventus,False
Juventus,Cagliari,1503158400,12,br BRA,LB,26-205,90,87,79,8,2,0,0,4,6,0,0,0,0,72,0,1,0d82903c,Alex Sandro,Juventus,True
Juventus,Cagliari,1503158400,3,it ITA,CB,33-005,90,72,71,1,1,0,1,0,0,0,0,0,0,63,0,0,e85fb9b8,Giorgio Chiellini,Juventus,True
Juventus,Cagliari,1503158400,24,it ITA,CB,23-021,90,76,75,1,1,0,1,0,0,0,0,0,0,67,0,1,14b8fcdf,Daniele Rugani,Juventus,True
Juventus,Cagliari,1503158400,26,ch SUI,RB,33-215,90,91,78,13,1,0,1,3,12,0,0,0,0,83,0,1,99b1d0e6,Stephan Lichtsteiner,Juventus,True
Juventus,Cagliari,1503158400,1,it ITA,GK,39-203,90,33,27,6,2,0,0,0,0,0,0,0,0,30,0,0,e40d028b,Gianluigi Buffon,Juventus,True
