home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Manchester United,Astana FK,1568919600,ar ARG,32-209,90,0,0,0,,0.0,1,7,14.3,23,6,30.4,31.6,2,0.0,15.0,8,0,0.0,4,25.8,1e26e376,Sergio Romero,Manchester United,True
Rangers,Feyenoord,1568919600,sct SCO,37-231,90,5,0,5,100.0,0.7,8,18,44.4,21,2,57.1,41.1,7,85.7,54.6,21,0,0.0,0,8.3,f3a97d02,Allan McGregor,Rangers,True
Qarabağ Ağdam,Sevilla,1568912100,ba BIH,32-091,90,6,3,3,50.0,2.7,5,17,29.4,16,3,43.8,39.9,13,76.9,53.1,12,1,8.3,0,5.0,7b4de647,Asmir Begović,Qarabağ Ağdam,True
Espanyol,Ferencváros,1568919600,es ESP,37-320,90,2,1,2,50.0,0.5,3,5,60.0,17,4,11.8,23.9,4,75.0,46.5,6,0,0.0,0,10.3,73683fa9,Diego López,Espanyol,True
Wolfsburg,FC Oleksandriya,1568919600,at AUT,31-310,90,1,1,0,0.0,0.8,8,18,44.4,39,5,35.9,32.6,6,66.7,44.5,9,0,0.0,1,21.0,c89e8aae,Pavao Pervan,Wolfsburg,True
Mönchengladbach,Wolfsberger AC,1568919600,ch SUI,30-276,90,7,4,3,42.9,3.8,7,15,46.7,51,3,25.5,32.6,3,66.7,46.7,5,0,0.0,2,28.5,420c18a1,Yann Sommer,Mönchengladbach,True
Partizan,AZ Alkmaar,1568919600,rs SRB,36-053,90,2,2,0,0.0,1.6,6,9,66.7,30,8,30.0,30.5,1,0.0,28.0,1,0,0.0,1,18.0,c089980e,Vladimir Stojković,Partizan,True
Slovan Bratislava,Beşiktaş,1568919600,sk SVK,22-166,90,4,2,3,75.0,2.0,9,21,42.9,17,5,70.6,44.4,11,81.8,50.4,21,0,0.0,0,,30061f53,Dominik Greif,Slovan Bratislava,True
Gent,Saint-Étienne,1568919600,be BEL,26-331,90,3,2,2,33.3,1.0,6,18,33.3,18,0,61.1,45.0,9,77.8,51.8,17,0,0.0,0,8.4,1caa93a5,Thomas Kaminski,Gent,True
Roma,İstanbul Başakşehir,1568919600,es ESP,24-280,90,1,0,1,100.0,0.1,2,6,33.3,24,3,20.8,27.8,6,16.7,29.3,7,0,0.0,2,20.3,20b9f052,Pau López,Roma,True
Ludogorets Razgrad,CSKA Moscow,1568919600,br BRA,30-124,90,5,1,4,80.0,1.1,5,8,62.5,29,9,17.2,29.7,14,21.4,33.5,14,0,0.0,1,23.0,6bfaecc4,Renan dos Santos,Ludogorets Razgrad,True
Braga,Slovan Bratislava,1570121700,pt POR,37-014,90,4,2,2,50.0,1.4,4,5,80.0,14,4,35.7,36.9,2,0.0,22.0,10,0,0.0,0,11.3,81b906e7,Eduardo Carvalho,Braga,True
Feyenoord,Porto,1570121700,nl NED,33-266,90,4,0,4,100.0,1.0,5,22,22.7,20,4,45.0,35.9,17,76.5,57.1,18,0,0.0,0,13.5,22a94b80,Kenneth Vermeer,Feyenoord,True
Wolfsberger AC,Roma,1570121700,at AUT,32-331,90,5,1,4,80.0,0.9,3,17,17.6,14,3,57.1,44.1,14,64.3,42.9,15,2,13.3,0,8.3,f42e9f3f,Alexander Kofler,Wolfsberger AC,True
Ferencváros,Ludogorets Razgrad,1570121700,hu HUN,28-321,90,5,3,2,40.0,2.2,1,3,33.3,18,3,16.7,27.8,7,0.0,19.9,10,0,0.0,0,18.0,4030c7ae,Dénes Dibusz,Ferencváros,True
AZ Alkmaar,Manchester United,1570121700,nl NED,28-207,90,0,0,0,,0.0,1,6,16.7,23,2,17.4,26.0,10,20.0,27.0,4,0,0.0,0,2.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Saint-Étienne,Wolfsburg,1570121700,fr FRA,33-263,90,2,1,1,50.0,1.0,5,16,31.3,31,4,38.7,36.4,8,50.0,44.6,6,0,0.0,0,6.7,28a65a2c,Jessy Moulin,Saint-Étienne,True
Young Boys,Rangers,1570121700,ch SUI,24-277,90,4,1,3,75.0,0.7,5,16,31.3,28,5,35.7,32.9,8,75.0,56.8,14,1,7.1,1,11.0,f7b10c66,David von Ballmoos,Young Boys,True
İstanbul Başakşehir,Mönchengladbach,1570121700,tr TUR,30-216,90,4,1,3,75.0,1.2,14,25,56.0,30,5,70.0,52.5,6,66.7,50.5,23,3,13.0,0,8.7,b583aef5,Mert Günok,İstanbul Başakşehir,True
FC Oleksandriya,Gent,1570121700,ua UKR,34-334,90,1,1,0,0.0,0.2,7,18,38.9,29,4,34.5,33.6,10,80.0,59.0,18,0,0.0,1,16.7,213cd822,Yuriy Pankiv,FC Oleksandriya,True
Beşiktaş,Wolverhampton Wanderers,1570121700,de GER,26-103,90,3,1,2,66.7,1.1,5,12,41.7,27,7,25.9,30.9,8,62.5,50.1,14,1,7.1,1,22.0,32e7ce92,Loris Karius,Beşiktaş,True
CSKA Moscow,Espanyol,1570121700,ru RUS,33-178,90,4,2,2,50.0,2.2,7,20,35.0,25,2,68.0,49.8,4,75.0,65.3,7,0,0.0,0,14.3,42ec696a,Igor Akinfeev,CSKA Moscow,True
Vitória Guimarães,Eintracht Frankfurt,1570129200,pt POR,24-179,90,5,1,4,80.0,2.1,9,27,33.3,35,3,62.9,42.4,6,83.3,64.2,4,0,0.0,9,23.1,1c98558c,João Miguel Macedo Silva,Vitória Guimarães,True
Celtic,CFR Cluj,1570129200,eng ENG,31-200,90,2,0,2,100.0,0.9,8,22,36.4,16,0,87.5,53.6,8,100.0,65.9,10,0,0.0,1,13.0,c3e39f12,Fraser Forster,Celtic,True
Sporting CP,LASK,1570129200,br BRA,29-194,90,7,1,6,85.7,1.3,11,36,30.6,33,2,66.7,46.3,14,100.0,66.0,24,0,0.0,0,3.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Arsenal,Standard Liège,1570129200,ar ARG,27-031,90,2,0,2,100.0,0.6,1,5,20.0,14,3,28.6,31.3,8,12.5,18.9,15,0,0.0,0,10.5,7956236f,Emiliano Martínez,Arsenal,True
Astana FK,Partizan,1570114200,kz KAZ,37-130,90,6,2,4,66.7,2.5,4,9,44.4,24,2,20.8,30.5,8,50.0,39.9,10,1,10.0,1,12.5,88b748d2,Nenad Erić,Astana FK,True
Lugano,Dynamo Kyiv,1570129200,ch SUI,23-176,90,3,0,3,100.0,0.8,6,16,37.5,21,7,4.8,24.9,18,83.3,51.4,19,0,0.0,0,11.0,6e240751,Noam Baumann,Lugano,True
Malmö,FC Copenhagen,1570129200,se SWE,33-025,90,1,1,1,0.0,0.2,5,18,27.8,24,6,62.5,44.4,5,60.0,46.8,4,0,0.0,0,16.0,a04e2dd2,Johan Dahlin,Malmö,True
F91 Dudelange,Qarabağ Ağdam,1570129200,lu LUX,40-021,90,13,4,9,76.9,4.1,7,14,50.0,19,4,47.4,39.9,6,83.3,54.0,8,0,0.0,0,10.5,068830ca,Jonathan Joubert,F91 Dudelange,True
Rosenborg,PSV Eindhoven,1570129200,no NOR,29-290,90,4,4,1,0.0,2.1,6,6,100.0,28,6,17.9,29.5,4,25.0,27.5,4,0,0.0,1,20.0,5e91ddf8,André Hansen,Rosenborg,True
Sevilla,APOEL,1570129200,ma MAR,28-181,90,0,0,0,,0.0,0,2,0.0,12,2,16.7,29.5,2,0.0,20.5,2,0,0.0,0,12.5,f6798fc3,Yassine Bounou,Sevilla,True
Lazio,Rennes,1570129200,al ALB,24-198,90,4,1,3,75.0,0.9,4,12,33.3,23,6,30.4,31.3,8,62.5,42.6,19,0,0.0,0,10.5,339fe0e8,Thomas Strakosha,Lazio,True
Trabzonspor,Basel,1570129200,tr TUR,23-181,90,2,2,0,0.0,1.2,10,17,58.8,18,2,44.4,39.5,11,81.8,61.0,12,2,16.7,0,11.0,f63a8347,Uğurcan Çakır,Trabzonspor,True
Krasnodar,Getafe,1570129200,ru RUS,20-220,90,3,2,1,33.3,1.5,4,11,36.4,21,8,19.0,28.9,14,50.0,42.8,14,2,14.3,4,17.0,d97b252e,Matvei Safonov,Krasnodar,True
Porto,Rangers,1571936100,ar ARG,31-222,90,2,1,1,50.0,1.6,3,5,60.0,21,4,14.3,30.2,7,28.6,33.0,12,0,0.0,1,14.0,853b7c48,Agustín Marchesín,Porto,True
Partizan,Manchester United,1571936100,rs SRB,36-088,90,1,1,0,100.0,1.0,6,14,42.9,22,0,50.0,39.0,6,50.0,37.7,10,0,0.0,1,16.0,c089980e,Vladimir Stojković,Partizan,True
Young Boys,Feyenoord,1571936100,ch SUI,24-298,90,2,0,2,100.0,0.3,4,17,23.5,26,4,50.0,38.3,7,57.1,47.0,14,1,7.1,0,7.0,f7b10c66,David von Ballmoos,Young Boys,True
AZ Alkmaar,Astana FK,1571936100,nl NED,28-228,90,1,0,1,100.0,0.3,0,2,0.0,11,3,9.1,22.1,7,14.3,35.4,2,0,0.0,2,26.5,3d214e5f,Marco Bizot,AZ Alkmaar,True
Slovan Bratislava,Wolverhampton Wanderers,1571936100,sk SVK,22-201,90,4,2,2,75.0,1.3,6,18,33.3,20,6,55.0,44.0,8,87.5,56.3,15,0,0.0,1,9.3,30061f53,Dominik Greif,Slovan Bratislava,True
Saint-Étienne,FC Oleksandriya,1571936100,fr FRA,33-027,90,1,1,1,0.0,0.1,6,14,42.9,20,3,45.0,38.8,7,71.4,54.7,6,0,0.0,0,13.3,cac76a72,Stéphane Ruffier,Saint-Étienne,True
Gent,Wolfsburg,1571936100,be BEL,27-001,90,5,2,3,60.0,2.2,8,19,42.1,30,8,46.7,37.6,7,71.4,50.9,16,1,6.3,1,13.7,1caa93a5,Thomas Kaminski,Gent,True
Roma,Mönchengladbach,1571936100,es ESP,24-315,90,3,1,2,100.0,1.4,11,18,61.1,29,5,44.8,35.5,11,45.5,42.0,16,0,0.0,2,21.7,20b9f052,Pau López,Roma,True
Ludogorets Razgrad,Espanyol,1571936100,bg BUL,27-328,90,2,1,1,50.0,1.0,4,13,30.8,28,5,32.1,28.7,8,50.0,47.4,15,0,0.0,0,,55bd7d45,Plamen Iliev,Ludogorets Razgrad,True
CSKA Moscow,Ferencváros,1571936100,ru RUS,33-199,90,5,1,4,80.0,1.2,6,18,33.3,22,4,45.5,39.5,9,88.9,69.2,10,0,0.0,2,35.5,42ec696a,Igor Akinfeev,CSKA Moscow,True
İstanbul Başakşehir,Wolfsberger AC,1571936100,tr TUR,30-237,90,2,0,2,100.0,0.7,13,24,54.2,34,4,52.9,43.8,11,54.5,45.9,16,1,6.3,0,10.0,b583aef5,Mert Günok,İstanbul Başakşehir,True
Beşiktaş,Braga,1571936100,de GER,26-124,90,6,2,4,66.7,2.0,3,16,18.8,29,4,41.4,34.3,10,40.0,39.1,6,0,0.0,2,18.5,32e7ce92,Loris Karius,Beşiktaş,True
Arsenal,Vitória Guimarães,1571943600,ar ARG,27-052,90,5,2,3,60.0,1.3,0,0,,12,4,0.0,25.0,8,0.0,24.1,11,0,0.0,0,,7956236f,Emiliano Martínez,Arsenal,True
Sporting CP,Rosenborg,1571943600,br BRA,29-215,90,3,0,3,100.0,0.5,6,18,33.3,21,2,71.4,46.2,6,50.0,40.3,15,0,0.0,0,8.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Celtic,Lazio,1571943600,eng ENG,31-221,90,5,1,4,80.0,1.3,6,13,46.2,23,6,39.1,36.5,5,80.0,53.6,9,0,0.0,1,32.0,c3e39f12,Fraser Forster,Celtic,True
Qarabağ Ağdam,APOEL,1571936100,ba BIH,32-126,90,1,2,0,-100.0,0.7,1,1,100.0,9,2,11.1,27.9,5,0.0,25.6,6,0,0.0,2,30.0,7b4de647,Asmir Begović,Qarabağ Ağdam,True
PSV Eindhoven,LASK,1571943600,nl NED,28-291,90,1,0,1,100.0,0.0,6,23,26.1,36,11,50.0,36.8,10,50.0,39.3,11,2,18.2,1,16.0,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
Eintracht Frankfurt,Standard Liège,1571943600,dk DEN,27-081,90,2,1,1,50.0,0.5,7,17,41.2,31,7,41.9,32.3,7,57.1,48.3,4,1,25.0,0,11.5,a70b8345,Frederik Rønnow,Eintracht Frankfurt,True
Malmö,Lugano,1571943600,se SWE,33-046,90,5,1,4,80.0,0.8,8,22,36.4,26,6,61.5,43.3,11,54.5,44.0,9,0,0.0,0,9.0,a04e2dd2,Johan Dahlin,Malmö,True
Sevilla,F91 Dudelange,1571943600,ma MAR,28-202,90,0,0,0,,0.0,0,0,,8,2,0.0,25.8,6,0.0,26.7,5,0,0.0,3,21.7,f6798fc3,Yassine Bounou,Sevilla,True
Rennes,CFR Cluj,1571943600,sn SEN,27-237,4,,,,,,1,1,100.0,,,,,,,,,,,,,33887998,Edouard Mendy,Rennes,True
Rennes,CFR Cluj,1571943600,fr FRA,16-253,83,3,1,2,66.7,0.3,6,9,66.7,10,1,20.0,31.2,11,63.6,45.3,13,1,7.7,0,12.0,741275f5,Pépé Bonet,Rennes,True
Getafe,Basel,1571943600,ar ARG,29-211,90,2,1,1,50.0,0.6,7,20,35.0,28,5,53.6,43.0,6,83.3,66.8,4,1,25.0,6,20.7,8d957256,Leandro Chichizola,Getafe,True
Dynamo Kyiv,FC Copenhagen,1571943600,ua UKR,25-146,90,4,1,3,75.0,,,,,,,,,,,,,,,,,eb2b33aa,Heorhiy Bushchan,Dynamo Kyiv,True
Trabzonspor,Krasnodar,1571943600,tr TUR,23-202,90,2,2,0,0.0,1.9,6,18,33.3,24,2,50.0,39.9,11,54.5,46.4,5,0,0.0,1,14.5,f63a8347,Uğurcan Çakır,Trabzonspor,True
Vitória Guimarães,Arsenal,1573055400,br BRA,36-242,90,1,1,0,0.0,0.8,7,17,41.2,16,1,62.5,38.1,11,63.6,42.1,12,0,0.0,0,8.0,e961d3ac,Douglas,Vitória Guimarães,True
Rosenborg,Sporting CP,1573149300,no NOR,29-325,90,6,2,4,66.7,1.0,7,14,50.0,26,4,38.5,34.6,7,57.1,42.6,6,0,0.0,2,23.0,5e91ddf8,André Hansen,Rosenborg,True
F91 Dudelange,Sevilla,1573149300,lu LUX,40-056,90,10,5,5,50.0,4.6,5,13,38.5,19,0,26.3,32.3,8,100.0,52.3,6,0,0.0,0,,068830ca,Jonathan Joubert,F91 Dudelange,True
FC Copenhagen,Dynamo Kyiv,1573149300,se SWE,29-283,90,4,1,2,75.0,1.2,8,37,21.6,23,0,82.6,54.6,18,100.0,63.6,22,2,9.1,0,7.8,a56bd2ee,Karl-Johan Johnsson,FC Copenhagen,True
LASK,PSV Eindhoven,1573149300,at AUT,23-279,90,2,1,1,100.0,1.2,6,19,31.6,30,2,56.7,44.2,5,40.0,40.8,7,0,0.0,2,23.5,6fe5c35b,Alexander Schlager,LASK,True
Basel,Getafe,1573149300,ch SUI,25-301,90,2,1,1,100.0,1.3,7,20,35.0,25,2,44.0,38.6,10,90.0,64.0,19,0,0.0,0,10.0,c631f952,Jonas Omlin,Basel,True
Lugano,Malmö,1573149300,ch SUI,23-211,90,0,0,0,,0.0,6,18,33.3,16,3,50.0,36.8,11,90.9,59.4,11,1,9.1,1,12.3,6e240751,Noam Baumann,Lugano,True
Lazio,Celtic,1573149300,al ALB,24-233,90,4,2,2,50.0,1.2,7,13,53.8,27,1,37.0,32.8,6,50.0,44.7,13,0,0.0,0,9.0,339fe0e8,Thomas Strakosha,Lazio,True
Standard Liège,Eintracht Frankfurt,1573149300,be BEL,21-241,90,4,1,3,75.0,1.6,11,24,45.8,31,5,58.1,42.3,7,85.7,61.9,15,0,0.0,2,16.7,79c536d7,Arnaud Bodart,Standard Liège,True
CFR Cluj,Rennes,1573149300,lt LTU,31-341,90,11,0,11,100.0,2.7,11,30,36.7,22,2,95.5,58.0,9,100.0,64.1,16,0,0.0,0,5.0,1858bbf7,Giedrius Arlauskis,CFR Cluj,True
APOEL,Qarabağ Ağdam,1573149300,si SVN,29-154,90,4,1,3,75.0,1.2,7,16,43.8,17,2,52.9,44.0,8,87.5,56.3,11,0,0.0,0,,4f8ce0e1,Vid Belec,APOEL,True
Braga,Beşiktaş,1573156800,pt POR,37-049,90,2,1,1,50.0,1.0,4,6,66.7,24,3,25.0,30.1,6,0.0,17.7,16,2,12.5,1,14.4,81b906e7,Eduardo Carvalho,Braga,True
Wolverhampton Wanderers,Slovan Bratislava,1573156800,pt POR,31-265,90,1,0,1,100.0,0.3,1,4,25.0,14,6,14.3,25.1,4,50.0,38.3,12,0,0.0,0,,79b0d6a0,Rui Patrício,Wolverhampton Wanderers,True
Manchester United,Partizan,1573156800,ar ARG,32-258,90,0,0,0,,0.0,1,3,33.3,20,9,10.0,22.2,4,25.0,23.5,4,0,0.0,0,,1e26e376,Sergio Romero,Manchester United,True
Rangers,Porto,1573156800,sct SCO,37-280,90,0,0,0,,0.0,3,17,17.6,26,5,50.0,36.6,6,66.7,44.0,17,0,0.0,0,15.0,f3a97d02,Allan McGregor,Rangers,True
Krasnodar,Trabzonspor,1573149300,ru RUS,28-341,90,5,1,4,80.0,0.9,4,13,30.8,27,6,40.7,34.0,5,40.0,40.2,13,1,7.7,0,9.5,b8798a46,Stanislav Kritsyuk,Krasnodar,True
Feyenoord,Young Boys,1573156800,nl NED,33-301,90,4,1,3,75.0,0.8,12,21,57.1,13,2,69.2,51.2,14,85.7,67.1,18,0,0.0,0,,22a94b80,Kenneth Vermeer,Feyenoord,True
Ferencváros,CSKA Moscow,1573156800,hu HUN,28-356,90,4,0,4,100.0,0.8,8,21,38.1,28,5,42.9,33.9,10,90.0,65.2,16,1,6.3,0,7.5,4030c7ae,Dénes Dibusz,Ferencváros,True
Wolfsburg,Gent,1573156800,at AUT,31-359,90,4,3,1,25.0,1.5,0,4,0.0,20,3,20.0,27.7,5,0.0,15.6,6,0,0.0,1,11.3,c89e8aae,Pavao Pervan,Wolfsburg,True
Mönchengladbach,Roma,1573156800,ch SUI,30-325,90,4,1,3,75.0,1.2,10,18,55.6,63,5,23.8,26.8,11,27.3,30.5,11,0,0.0,2,20.3,420c18a1,Yann Sommer,Mönchengladbach,True
Wolfsberger AC,İstanbul Başakşehir,1573156800,at AUT,33-001,90,9,3,6,77.8,3.6,3,10,30.0,24,6,41.7,35.5,4,0.0,16.0,10,0,0.0,0,12.3,f42e9f3f,Alexander Kofler,Wolfsberger AC,True
Espanyol,Ludogorets Razgrad,1573156800,es ESP,38-004,90,0,0,0,,0.0,0,1,0.0,11,1,9.1,20.3,2,0.0,24.0,1,0,0.0,4,27.3,73683fa9,Diego López,Espanyol,True
Astana FK,AZ Alkmaar,1573141800,kz KAZ,37-165,90,10,5,5,50.0,2.0,8,14,57.1,15,5,46.7,36.3,11,63.6,46.5,7,0,0.0,0,9.3,88b748d2,Nenad Erić,Astana FK,True
FC Oleksandriya,Saint-Étienne,1573156800,ua UKR,35-004,90,2,2,0,50.0,1.6,8,17,47.1,14,1,57.1,37.4,10,90.0,54.2,5,0,0.0,1,16.5,213cd822,Yuriy Pankiv,FC Oleksandriya,True
Braga,Wolverhampton Wanderers,1574963700,pt POR,37-070,90,5,3,2,40.0,1.9,9,15,60.0,25,5,40.0,34.2,7,71.4,39.4,7,0,0.0,0,6.0,81b906e7,Eduardo Carvalho,Braga,True
Trabzonspor,Getafe,1574956200,tr TUR,25-259,90,2,1,1,50.0,0.3,2,16,12.5,38,5,26.3,28.7,10,60.0,49.7,14,1,7.1,2,18.3,94b3ccdb,Erce Kardeşler,Trabzonspor,True
Krasnodar,Basel,1574956200,ru RUS,28-362,90,1,0,1,100.0,0.0,7,15,46.7,27,10,25.9,28.3,11,72.7,48.8,13,1,7.7,0,6.5,b8798a46,Stanislav Kritsyuk,Krasnodar,True
Feyenoord,Rangers,1574963700,nl NED,29-058,90,3,2,1,33.3,2.0,1,7,14.3,18,5,16.7,28.3,5,80.0,59.2,20,0,0.0,0,,f352799f,Nick Marsman,Feyenoord,True
Saint-Étienne,Gent,1574963700,fr FRA,33-062,90,0,0,0,,0.0,8,13,61.5,14,2,42.9,36.9,11,63.6,47.5,6,0,0.0,0,18.5,cac76a72,Stéphane Ruffier,Saint-Étienne,True
Wolfsberger AC,Mönchengladbach,1574963700,at AUT,33-022,90,6,1,5,83.3,0.6,14,29,48.3,37,4,73.0,47.4,7,28.6,32.1,15,1,6.7,0,10.2,f42e9f3f,Alexander Kofler,Wolfsberger AC,True
Young Boys,Porto,1574963700,ch SUI,24-333,90,7,2,5,71.4,2.2,5,21,23.8,21,5,47.6,40.3,11,100.0,70.3,14,0,0.0,0,12.0,f7b10c66,David von Ballmoos,Young Boys,True
Ferencváros,Espanyol,1574963700,hu HUN,29-012,90,5,2,3,60.0,2.3,7,18,38.9,25,4,56.0,39.9,9,44.4,41.8,17,0,0.0,0,14.0,4030c7ae,Dénes Dibusz,Ferencváros,True
AZ Alkmaar,Partizan,1574963700,nl NED,28-263,90,5,2,3,60.0,1.6,5,8,62.5,19,8,26.3,30.8,9,33.3,30.2,4,0,0.0,0,12.5,3d214e5f,Marco Bizot,AZ Alkmaar,True
FC Oleksandriya,Wolfsburg,1574963700,ua UKR,35-025,90,6,1,5,100.0,1.4,8,22,36.4,19,1,78.9,49.2,8,87.5,54.0,13,1,7.7,1,9.3,213cd822,Yuriy Pankiv,FC Oleksandriya,True
Sporting CP,PSV Eindhoven,1574971200,pt POR,20-327,90,2,0,2,100.0,0.7,5,11,45.5,22,3,36.4,32.8,12,25.0,32.4,10,0,0.0,0,11.5,3318286e,Luís Maximiano,Sporting CP,True
Vitória Guimarães,Standard Liège,1574971200,br BRA,36-264,90,5,1,4,100.0,1.6,9,20,45.0,40,11,35.0,33.1,14,42.9,42.8,13,0,0.0,1,26.5,e961d3ac,Douglas,Vitória Guimarães,True
Celtic,Rennes,1574971200,eng ENG,31-256,90,8,1,7,87.5,2.2,2,11,18.2,21,2,28.6,30.0,7,71.4,51.1,12,0,0.0,0,4.0,c3e39f12,Fraser Forster,Celtic,True
Arsenal,Eintracht Frankfurt,1574971200,ar ARG,27-087,90,4,2,2,50.0,0.9,5,12,41.7,22,2,31.8,34.5,8,62.5,44.6,11,0,0.0,0,,7956236f,Emiliano Martínez,Arsenal,True
İstanbul Başakşehir,Roma,1574963700,tr TUR,30-272,90,4,3,1,50.0,2.5,8,17,47.1,36,5,33.3,33.1,16,31.3,34.0,9,1,11.1,2,16.8,b583aef5,Mert Günok,İstanbul Başakşehir,True
CSKA Moscow,Ludogorets Razgrad,1574963700,ru RUS,33-234,90,2,1,1,50.0,1.0,6,15,40.0,24,3,50.0,38.9,6,50.0,42.8,7,0,0.0,3,16.7,42ec696a,Igor Akinfeev,CSKA Moscow,True
Beşiktaş,Slovan Bratislava,1574963700,de GER,26-159,90,3,1,2,66.7,0.4,6,11,54.5,30,8,23.3,28.0,5,80.0,52.8,11,0,0.0,1,14.6,32e7ce92,Loris Karius,Beşiktaş,True
Sevilla,Qarabağ Ağdam,1574971200,ma MAR,28-237,90,3,0,3,100.0,0.2,1,4,25.0,19,5,21.1,28.5,4,0.0,25.3,9,0,0.0,0,5.0,f6798fc3,Yassine Bounou,Sevilla,True
Lugano,FC Copenhagen,1574971200,ch SUI,23-232,90,2,1,1,50.0,0.9,0,5,0.0,24,5,12.5,23.6,6,33.3,31.8,10,0,0.0,0,9.8,6e240751,Noam Baumann,Lugano,True
Rosenborg,LASK,1574971200,no NOR,29-346,90,6,2,4,66.7,1.3,9,28,32.1,31,3,41.9,34.0,19,78.9,54.1,14,0,0.0,2,14.0,5e91ddf8,André Hansen,Rosenborg,True
Lazio,CFR Cluj,1574971200,be BEL,36-189,90,3,0,3,100.0,1.0,5,9,55.6,29,4,17.2,28.4,12,33.3,32.1,20,1,5.0,0,7.3,c8a88acd,Silvio Proto,Lazio,True
Malmö,Dynamo Kyiv,1574971200,se SWE,33-081,90,7,3,4,57.1,2.8,6,19,31.6,21,2,66.7,48.2,7,71.4,57.6,9,0,0.0,0,,a04e2dd2,Johan Dahlin,Malmö,True
