home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Heart of Midlothian,İstanbul Başakşehir,1662655500,9,sct SCO,FW,27-029,86,25,0,2,14,11,2,25,4,4,100.0,0,0.0,12,64,14,0,2,0,2,3,14,4,63b1a176,Lawrence Shankland,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,22,sct SCO,FW,22-074,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,51d909ad,Euan Henderson,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,16,sct SCO,FW,30-332,86,28,3,4,19,5,0,28,1,1,100.0,0,0.0,10,62,25,1,0,1,1,1,19,1,7d48aed2,Andy Halliday,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,20,sct SCO,FW,19-116,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0b38b7cf,Lewis Neilson,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,18,sct SCO,LM,27-252,90,44,1,6,28,10,0,44,6,2,33.3,4,66.7,23,171,69,2,2,0,1,0,25,5,68d4ebfe,Barrie McKay,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,5,at AUT,CM,29-098,45,24,2,8,15,1,1,24,0,0,,0,,9,63,34,0,0,0,0,1,13,0,62a0e530,Peter Haring,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,29,eng ENG,CM,24-358,45,15,1,1,7,8,3,15,2,1,50.0,1,50.0,6,53,24,2,1,1,0,0,10,2,a9701870,Stephen Humphrys,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,14,au AUS,CM,24-093,72,56,4,19,31,6,1,56,0,0,,0,,17,61,29,0,0,0,1,1,27,1,fd53ed00,Cameron Devlin,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,27,sct SCO,CM,20-219,18,4,0,1,3,0,0,4,0,0,,0,,2,15,7,0,0,0,0,0,2,0,a3b63b8a,Connor Smith,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,17,sct SCO,RM,25-364,59,23,2,5,13,6,1,23,1,1,100.0,0,0.0,9,83,4,0,1,0,4,0,13,0,446e92db,Alan Forrest,Heart of Midlothian,True
