home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Werder Bremen,Bayern Munich,1503754200,cz CZE,25-134,90,8,2,6,75.0,1.4,9,25,36.0,18,3,77.8,54.0,11,100.0,64.1,22,3,13.6,0,5.3,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Dortmund,Hertha BSC,1503765000,ch SUI,26-285,90,4,0,4,100.0,0.7,6,13,46.2,39,8,25.6,28.1,5,60.0,47.2,10,1,10.0,2,21.6,9d12e142,Roman Bürki,Dortmund,True
RB Leipzig,Freiburg,1503840600,hu HUN,27-113,90,2,1,1,50.0,0.4,5,11,45.5,39,12,20.5,25.2,3,100.0,58.0,4,2,50.0,0,13.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Hannover 96,Schalke 04,1503849600,de GER,31-297,90,1,0,1,100.0,0.1,5,12,41.7,35,9,20.0,25.1,8,62.5,44.6,17,0,0.0,0,6.0,73e2f6eb,Philipp Tschauner,Hannover 96,True
Hamburger SV,RB Leipzig,1504895400,de GER,25-161,90,4,2,2,50.0,1.7,9,23,39.1,14,0,85.7,53.2,11,100.0,66.6,20,0,0.0,0,,4a15e95b,Christian Mathenia,Hamburger SV,True
Wolfsburg,Hannover 96,1504963800,be BEL,25-076,90,2,1,1,50.0,0.7,9,28,32.1,28,1,85.7,50.8,8,50.0,45.0,16,1,6.3,0,10.4,db401046,Koen Casteels,Wolfsburg,True
Mainz 05,Bayer Leverkusen,1504963800,de GER,32-237,90,2,1,1,50.0,0.6,3,15,20.0,20,3,50.0,40.7,7,71.4,54.3,14,0,0.0,0,14.5,f71890f5,René Adler,Mainz 05,True
Augsburg,Köln,1504963800,ch SUI,29-356,90,3,0,3,100.0,0.7,12,26,46.2,25,2,68.0,46.5,10,90.0,53.3,22,3,13.6,0,5.0,2e7ff968,Marwin Hitz,Augsburg,True
Mönchengladbach,Eintracht Frankfurt,1504963800,ch SUI,28-266,90,6,1,5,83.3,0.6,6,17,35.3,35,7,45.7,40.1,5,20.0,32.0,9,1,11.1,0,11.7,420c18a1,Yann Sommer,Mönchengladbach,True
Freiburg,Dortmund,1504963800,de GER,25-099,90,3,0,3,100.0,0.7,16,34,47.1,14,1,92.9,54.9,21,100.0,68.3,32,2,6.3,0,7.5,0d55d942,Alexander Schwolow,Freiburg,True
Hoffenheim,Bayern Munich,1504974600,de GER,27-099,90,6,0,6,100.0,0.8,7,36,19.4,27,3,85.2,57.0,13,100.0,64.3,39,3,7.7,1,11.0,47064058,Oliver Baumann,Hoffenheim,True
Hertha BSC,Werder Bremen,1505050200,no NOR,32-346,90,5,1,4,80.0,0.8,11,29,37.9,33,9,72.7,49.2,5,100.0,66.0,15,3,20.0,2,11.0,27d2618c,Rune Jarstein,Hertha BSC,True
Schalke 04,Stuttgart,1505059200,de GER,28-348,90,2,1,1,50.0,0.9,8,13,61.5,23,5,34.8,35.1,8,62.5,45.1,16,3,18.8,0,8.8,1e43fad8,Ralf Fährmann,Schalke 04,True
Hannover 96,Hamburger SV,1505500200,de GER,31-316,90,3,0,3,100.0,0.5,8,17,47.1,26,4,46.2,37.2,7,71.4,44.9,18,2,11.1,0,4.0,73e2f6eb,Philipp Tschauner,Hannover 96,True
Stuttgart,Wolfsburg,1505568600,de GER,28-216,90,1,0,1,100.0,0.1,5,26,19.2,28,6,57.1,44.3,10,100.0,64.9,9,1,11.1,0,4.7,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Bayern Munich,Mainz 05,1505568600,de GER,31-173,90,4,0,4,100.0,1.4,7,8,87.5,30,3,26.7,33.2,6,0.0,25.2,8,0,0.0,1,13.2,8778c910,Manuel Neuer,Bayern Munich,True
Eintracht Frankfurt,Augsburg,1505568600,fi FIN,27-296,90,3,2,1,33.3,0.9,1,3,33.3,18,5,11.1,26.3,4,25.0,33.0,14,1,7.1,1,11.3,ad3389d5,Lukáš Hrádecký,Eintracht Frankfurt,True
Werder Bremen,Schalke 04,1505568600,cz CZE,25-155,90,4,2,3,50.0,1.2,8,17,47.1,26,4,42.3,40.5,7,85.7,59.9,12,0,0.0,0,9.1,0a1cb833,Jiří Pavlenka,Werder Bremen,True
RB Leipzig,Mönchengladbach,1505579400,hu HUN,27-133,90,3,2,1,66.7,1.4,3,15,20.0,30,1,30.0,30.9,8,75.0,50.6,10,0,0.0,2,17.6,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Hoffenheim,Hertha BSC,1505647800,de GER,27-107,90,4,1,3,75.0,0.5,5,12,41.7,23,4,39.1,32.6,6,50.0,45.8,12,1,8.3,0,13.3,47064058,Oliver Baumann,Hoffenheim,True
Bayer Leverkusen,Freiburg,1505655000,de GER,25-197,90,1,0,1,100.0,0.1,5,14,35.7,31,4,35.5,30.9,6,50.0,44.0,7,0,0.0,0,10.0,2628fd2b,Bernd Leno,Bayer Leverkusen,True
Dortmund,Köln,1505664000,ch SUI,26-307,90,2,0,2,100.0,0.5,1,4,25.0,33,5,12.1,23.6,5,0.0,30.0,7,1,14.3,0,11.3,9d12e142,Roman Bürki,Dortmund,True
Mönchengladbach,Stuttgart,1505838600,de GER,29-181,90,4,0,4,100.0,0.3,5,13,38.5,19,1,36.8,32.8,8,75.0,57.8,9,0,0.0,0,,0d8a37c2,Tobias Sippel,Mönchengladbach,True
Schalke 04,Bayern Munich,1505845800,de GER,28-357,90,8,3,5,75.0,2.8,7,13,53.8,20,2,50.0,39.8,5,60.0,38.6,17,1,5.9,1,9.9,1e43fad8,Ralf Fährmann,Schalke 04,True
Augsburg,RB Leipzig,1505845800,ch SUI,30-001,90,3,0,3,100.0,1.1,8,21,38.1,20,4,55.0,40.7,11,90.9,60.9,10,0,0.0,0,13.5,2e7ff968,Marwin Hitz,Augsburg,True
Wolfsburg,Werder Bremen,1505845800,be BEL,25-086,90,3,1,2,66.7,1.0,4,16,25.0,27,2,40.7,40.5,6,83.3,57.3,15,1,6.7,2,14.0,db401046,Koen Casteels,Wolfsburg,True
Köln,Eintracht Frankfurt,1505925000,de GER,24-131,90,4,1,3,100.0,1.7,5,14,35.7,21,2,42.9,34.7,7,71.4,49.9,15,0,0.0,2,19.5,3cd9e95a,Timo Horn,Köln,True
Freiburg,Hannover 96,1505932200,de GER,25-110,90,3,1,2,66.7,0.9,8,25,32.0,31,4,58.1,44.2,9,77.8,59.7,13,0,0.0,2,28.0,0d55d942,Alexander Schwolow,Freiburg,True
Hamburger SV,Dortmund,1505932200,de GER,25-173,90,8,3,5,62.5,3.8,2,7,28.6,19,4,31.6,33.4,6,16.7,25.8,12,1,8.3,1,13.5,4a15e95b,Christian Mathenia,Hamburger SV,True
Mainz 05,Hoffenheim,1505932200,de GER,32-248,90,7,3,4,57.1,1.8,6,15,40.0,17,3,47.1,37.9,8,87.5,59.6,14,1,7.1,1,12.9,f71890f5,René Adler,Mainz 05,True
Hertha BSC,Bayer Leverkusen,1505932200,no NOR,32-356,90,4,1,3,75.0,0.5,10,28,35.7,30,2,70.0,45.5,7,100.0,61.9,24,3,12.5,0,5.0,27d2618c,Rune Jarstein,Hertha BSC,True
Bayern Munich,Wolfsburg,1506105000,de GER,29-050,90,3,2,1,33.3,0.3,3,5,60.0,17,2,29.4,31.1,5,0.0,22.2,7,0,0.0,0,8.5,7d3e7da6,Sven Ulreich,Bayern Munich,True
Werder Bremen,Freiburg,1506173400,cz CZE,25-162,90,6,0,6,100.0,1.0,4,14,28.6,22,9,40.9,35.5,7,71.4,52.1,9,1,11.1,0,11.3,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Hoffenheim,Schalke 04,1506173400,de GER,27-113,90,2,0,2,100.0,0.2,10,25,40.0,37,4,37.8,35.6,15,73.3,50.8,22,3,13.6,2,11.6,47064058,Oliver Baumann,Hoffenheim,True
Mainz 05,Hertha BSC,1506173400,de GER,32-251,90,1,0,1,100.0,0.3,4,12,33.3,15,1,60.0,44.2,3,100.0,64.0,8,0,0.0,3,21.0,f71890f5,René Adler,Mainz 05,True
Stuttgart,Augsburg,1506173400,de GER,28-223,90,3,0,3,100.0,0.7,16,29,55.2,47,3,53.2,39.5,6,66.7,53.7,12,0,0.0,3,17.1,a0606ae8,Ron-Robert Zieler,Stuttgart,True
RB Leipzig,Eintracht Frankfurt,1506173400,hu HUN,27-140,90,3,1,2,66.7,1.0,9,27,33.3,30,3,63.3,43.0,8,100.0,59.4,15,2,13.3,0,10.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Dortmund,Mönchengladbach,1506184200,ch SUI,26-313,90,5,1,4,80.0,1.3,2,4,50.0,56,5,7.1,20.8,5,0.0,23.6,2,1,50.0,2,16.6,9d12e142,Roman Bürki,Dortmund,True
Hannover 96,Köln,1506259800,de GER,31-325,90,1,0,1,100.0,0.4,3,3,100.0,17,6,11.8,25.3,12,8.3,27.8,15,1,6.7,0,9.0,73e2f6eb,Philipp Tschauner,Hannover 96,True
Bayer Leverkusen,Hamburger SV,1506268800,de GER,25-204,90,2,0,2,100.0,0.1,10,32,31.3,32,1,71.9,52.4,9,100.0,64.8,6,0,0.0,0,11.5,2628fd2b,Bernd Leno,Bayer Leverkusen,True
Schalke 04,Bayer Leverkusen,1506709800,de GER,29-002,90,6,1,5,83.3,0.8,6,12,50.0,26,6,42.3,38.5,2,50.0,34.5,11,2,18.2,1,9.0,1e43fad8,Ralf Fährmann,Schalke 04,True
Wolfsburg,Mainz 05,1506778200,be BEL,25-097,90,3,1,2,66.7,1.4,9,22,40.9,29,2,62.1,38.8,7,57.1,40.6,8,1,12.5,0,6.5,db401046,Koen Casteels,Wolfsburg,True
Mönchengladbach,Hannover 96,1506778200,ch SUI,28-287,90,2,1,1,50.0,0.9,8,11,72.7,24,5,25.0,27.3,9,55.6,44.6,12,2,16.7,1,13.9,420c18a1,Yann Sommer,Mönchengladbach,True
Augsburg,Dortmund,1506778200,ch SUI,30-012,90,8,2,5,75.0,2.5,4,14,28.6,19,7,63.2,41.7,4,50.0,43.5,12,0,0.0,1,14.0,2e7ff968,Marwin Hitz,Augsburg,True
Eintracht Frankfurt,Stuttgart,1506778200,fi FIN,27-310,90,5,1,4,80.0,0.6,8,22,36.4,35,5,48.6,40.4,6,83.3,60.8,18,2,11.1,2,16.2,ad3389d5,Lukáš Hrádecký,Eintracht Frankfurt,True
Hamburger SV,Werder Bremen,1506789000,de GER,25-183,90,3,0,3,100.0,0.5,6,17,35.3,15,1,73.3,46.3,6,100.0,67.2,14,0,0.0,0,11.0,4a15e95b,Christian Mathenia,Hamburger SV,True
Freiburg,Hoffenheim,1506857400,de GER,25-121,90,6,2,5,66.7,0.4,17,25,68.0,35,6,57.1,45.7,7,71.4,57.7,18,0,0.0,0,8.5,0d55d942,Alexander Schwolow,Freiburg,True
Hertha BSC,Bayern Munich,1506864600,no NOR,33-002,90,4,2,2,50.0,1.1,7,35,20.0,27,4,77.8,52.6,14,100.0,61.1,24,2,8.3,0,9.7,27d2618c,Rune Jarstein,Hertha BSC,True
Köln,RB Leipzig,1506873600,de GER,24-142,90,10,2,8,80.0,2.9,9,25,36.0,30,2,56.7,43.8,11,72.7,54.6,14,0,0.0,1,15.5,3cd9e95a,Timo Horn,Köln,True
Stuttgart,Köln,1507919400,de GER,28-243,90,3,1,2,66.7,2.1,13,26,50.0,25,6,52.0,45.5,13,100.0,69.8,16,2,12.5,0,8.0,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Bayern Munich,Freiburg,1507987800,de GER,29-072,90,2,0,2,100.0,0.5,2,3,66.7,27,5,3.7,24.0,3,66.7,47.7,4,0,0.0,3,24.0,7d3e7da6,Sven Ulreich,Bayern Munich,True
Hertha BSC,Schalke 04,1507987800,no NOR,33-015,90,7,2,5,85.7,2.3,9,20,45.0,33,4,51.5,39.4,4,75.0,44.8,18,1,5.6,0,12.0,27d2618c,Rune Jarstein,Hertha BSC,True
Hannover 96,Eintracht Frankfurt,1507987800,de GER,31-345,90,4,2,2,50.0,1.6,8,19,42.1,35,10,31.4,32.3,11,72.7,46.1,13,0,0.0,0,10.0,73e2f6eb,Philipp Tschauner,Hannover 96,True
Hoffenheim,Augsburg,1507987800,de GER,27-134,90,4,2,3,50.0,1.3,9,19,47.4,38,13,39.5,36.2,6,66.7,55.8,13,2,15.4,0,8.0,47064058,Oliver Baumann,Hoffenheim,True
Mainz 05,Hamburger SV,1507987800,de GER,32-272,90,2,2,0,50.0,1.2,6,22,27.3,20,2,65.0,45.2,9,100.0,68.6,12,1,8.3,1,14.7,f71890f5,René Adler,Mainz 05,True
Dortmund,RB Leipzig,1507998600,ch SUI,26-334,90,6,3,3,66.7,2.6,6,21,28.6,69,8,29.0,32.7,3,33.3,41.0,5,0,0.0,3,20.3,9d12e142,Roman Bürki,Dortmund,True
Bayer Leverkusen,Wolfsburg,1508074200,de GER,25-225,90,4,2,2,50.0,1.3,8,17,47.1,33,3,27.3,31.8,13,61.5,46.2,12,1,8.3,1,13.8,2628fd2b,Bernd Leno,Bayer Leverkusen,True
Werder Bremen,Mönchengladbach,1508083200,cz CZE,25-184,90,8,2,6,75.0,2.0,7,22,31.8,28,7,57.1,38.9,9,66.7,47.9,6,0,0.0,1,19.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Schalke 04,Mainz 05,1508524200,de GER,29-023,90,2,0,2,100.0,0.2,4,12,33.3,22,4,27.3,32.2,7,85.7,58.4,4,0,0.0,0,16.0,1e43fad8,Ralf Fährmann,Schalke 04,True
Eintracht Frankfurt,Dortmund,1508592600,fi FIN,27-331,90,6,2,4,66.7,2.0,7,23,30.4,26,6,57.7,42.5,8,100.0,65.5,14,1,7.1,0,13.3,ad3389d5,Lukáš Hrádecký,Eintracht Frankfurt,True
Augsburg,Hannover 96,1508592600,ch SUI,30-033,90,6,2,4,66.7,2.1,9,15,60.0,32,5,43.8,38.6,6,16.7,28.7,11,1,9.1,2,15.8,2e7ff968,Marwin Hitz,Augsburg,True
RB Leipzig,Stuttgart,1508592600,hu HUN,27-168,90,2,0,2,100.0,0.8,9,20,45.0,24,3,58.3,40.4,8,75.0,49.1,14,0,0.0,0,5.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Mönchengladbach,Bayer Leverkusen,1508592600,ch SUI,28-308,90,6,5,1,16.7,2.0,1,5,20.0,31,2,9.7,25.1,7,28.6,40.6,16,0,0.0,0,9.6,420c18a1,Yann Sommer,Mönchengladbach,True
Hamburger SV,Bayern Munich,1508603400,de GER,25-204,90,4,1,3,75.0,1.1,4,23,17.4,18,1,88.9,54.9,10,70.0,57.7,18,0,0.0,2,17.8,4a15e95b,Christian Mathenia,Hamburger SV,True
Köln,Werder Bremen,1508671800,de GER,24-163,90,1,0,1,100.0,0.0,12,24,50.0,21,2,76.2,50.5,8,100.0,62.6,23,3,13.0,0,9.0,3cd9e95a,Timo Horn,Köln,True
Freiburg,Hertha BSC,1508679000,de GER,25-142,90,3,1,2,100.0,1.6,12,19,63.2,28,2,42.9,36.8,8,87.5,56.5,16,1,6.3,1,12.4,0d55d942,Alexander Schwolow,Freiburg,True
Wolfsburg,Hoffenheim,1508688000,be BEL,25-119,90,5,1,4,100.0,1.7,7,11,63.6,37,11,24.3,31.1,9,22.2,38.1,20,3,15.0,2,11.0,db401046,Koen Casteels,Wolfsburg,True
Mainz 05,Eintracht Frankfurt,1509129000,de GER,22-364,90,3,1,3,66.7,0.1,8,25,32.0,41,8,51.2,38.8,7,57.1,49.9,11,2,18.2,1,12.4,5c4bf6ba,Robin Zentner,Mainz 05,True
Hertha BSC,Hamburger SV,1509197400,no NOR,33-029,90,4,1,3,75.0,1.1,13,28,46.4,28,3,75.0,50.8,7,100.0,63.9,26,3,11.5,1,12.6,27d2618c,Rune Jarstein,Hertha BSC,True
Schalke 04,Wolfsburg,1509197400,de GER,29-031,90,2,1,1,50.0,0.2,5,17,29.4,29,10,37.9,33.3,6,100.0,62.2,10,3,30.0,0,10.3,1e43fad8,Ralf Fährmann,Schalke 04,True
Hoffenheim,Mönchengladbach,1509197400,de GER,27-148,90,6,3,3,50.0,1.3,7,17,41.2,37,4,32.4,31.6,8,62.5,43.1,13,0,0.0,3,23.3,47064058,Oliver Baumann,Hoffenheim,True
Hannover 96,Dortmund,1509197400,de GER,31-359,90,4,2,2,50.0,1.4,6,19,31.6,15,1,93.3,52.4,6,83.3,53.0,20,3,15.0,3,15.0,73e2f6eb,Philipp Tschauner,Hannover 96,True
Bayer Leverkusen,Köln,1509197400,de GER,25-238,90,2,1,1,50.0,0.7,8,14,57.1,29,2,41.4,34.3,7,28.6,41.9,16,2,12.5,2,14.8,2628fd2b,Bernd Leno,Bayer Leverkusen,True
Bayern Munich,RB Leipzig,1509208200,de GER,29-086,90,1,0,1,100.0,0.1,3,4,75.0,22,3,18.2,23.6,4,0.0,22.5,4,0,0.0,2,18.8,7d3e7da6,Sven Ulreich,Bayern Munich,True
Werder Bremen,Augsburg,1509287400,cz CZE,25-198,90,6,3,3,66.7,2.9,3,9,33.3,18,2,44.4,36.0,9,11.1,30.8,17,1,5.9,1,10.4,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Stuttgart,Freiburg,1509296400,de GER,28-259,90,0,0,0,,0.0,2,6,33.3,26,2,23.1,29.1,4,0.0,30.3,3,1,33.3,2,17.1,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Eintracht Frankfurt,Werder Bremen,1509737400,fi FIN,27-344,90,7,1,6,85.7,2.6,9,18,50.0,34,5,44.1,34.6,4,75.0,59.5,17,2,11.8,3,18.7,ad3389d5,Lukáš Hrádecký,Eintracht Frankfurt,True
Augsburg,Bayer Leverkusen,1509805800,ch SUI,30-047,90,3,1,2,66.7,0.1,5,9,55.6,16,2,37.5,31.7,4,75.0,50.5,13,0,0.0,0,11.0,2e7ff968,Marwin Hitz,Augsburg,True
Hamburger SV,Stuttgart,1509805800,de GER,25-218,90,2,1,1,100.0,1.6,0,4,0.0,24,4,16.7,28.5,3,0.0,20.7,6,2,33.3,3,20.3,4a15e95b,Christian Mathenia,Hamburger SV,True
Freiburg,Schalke 04,1509805800,de GER,25-155,90,4,1,3,75.0,0.5,6,18,33.3,56,8,19.6,31.1,9,77.8,57.3,11,0,0.0,3,25.3,0d55d942,Alexander Schwolow,Freiburg,True
RB Leipzig,Hannover 96,1509805800,hu HUN,27-182,90,4,1,3,75.0,1.6,10,20,50.0,40,9,40.0,33.5,6,66.7,47.0,10,3,30.0,0,9.8,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Mönchengladbach,Mainz 05,1509805800,ch SUI,28-322,90,7,1,6,85.7,1.4,8,16,50.0,39,5,28.2,30.0,12,41.7,39.9,19,1,5.3,1,9.4,420c18a1,Yann Sommer,Mönchengladbach,True
Dortmund,Bayern Munich,1509816600,ch SUI,26-355,90,5,3,2,40.0,1.3,5,11,45.5,28,5,25.0,31.2,6,66.7,49.7,7,0,0.0,1,18.3,9d12e142,Roman Bürki,Dortmund,True
Köln,Hoffenheim,1509892200,de GER,24-177,90,8,3,5,75.0,3.0,10,21,47.6,19,1,68.4,45.1,9,88.9,56.1,12,0,0.0,3,21.5,3cd9e95a,Timo Horn,Köln,True
Wolfsburg,Hertha BSC,1509901200,be BEL,25-133,90,6,3,3,50.0,1.8,8,17,47.1,35,5,40.0,31.9,3,100.0,60.0,9,2,22.2,0,14.0,db401046,Koen Casteels,Wolfsburg,True
Stuttgart,Dortmund,1510947000,de GER,28-278,90,7,1,5,85.7,1.6,9,29,31.0,30,4,80.0,52.0,5,100.0,64.4,14,0,0.0,1,19.3,a0606ae8,Ron-Robert Zieler,Stuttgart,True
Mainz 05,Köln,1511015400,de GER,23-021,90,0,0,0,,0.0,7,20,35.0,26,5,34.6,35.7,16,68.8,50.0,17,1,5.9,1,10.2,5c4bf6ba,Robin Zentner,Mainz 05,True
Bayern Munich,Augsburg,1511015400,de GER,29-107,90,3,0,3,100.0,0.4,3,12,25.0,29,3,37.9,32.8,6,16.7,33.2,10,0,0.0,2,19.8,7d3e7da6,Sven Ulreich,Bayern Munich,True
Wolfsburg,Freiburg,1511015400,be BEL,25-146,90,6,1,5,83.3,1.2,13,26,50.0,46,5,43.5,39.6,6,100.0,61.8,16,3,18.8,2,12.7,db401046,Koen Casteels,Wolfsburg,True
Hoffenheim,Eintracht Frankfurt,1511015400,de GER,27-169,90,3,1,2,66.7,0.2,2,5,40.0,37,8,13.5,24.4,3,0.0,29.0,5,1,20.0,0,10.8,47064058,Oliver Baumann,Hoffenheim,True
Bayer Leverkusen,RB Leipzig,1511015400,de GER,25-259,90,3,2,1,100.0,2.0,5,21,23.8,24,2,50.0,39.4,11,81.8,55.3,9,1,11.1,0,5.5,2628fd2b,Bernd Leno,Bayer Leverkusen,True
Hertha BSC,Mönchengladbach,1511026200,no NOR,33-050,90,5,4,1,40.0,2.2,4,8,50.0,21,3,33.3,34.2,2,50.0,43.0,5,0,0.0,1,19.0,27d2618c,Rune Jarstein,Hertha BSC,True
Schalke 04,Hamburger SV,1511101800,de GER,29-053,90,1,0,1,100.0,0.0,4,15,26.7,24,3,45.8,37.1,7,57.1,48.4,9,1,11.1,0,7.0,1e43fad8,Ralf Fährmann,Schalke 04,True
Werder Bremen,Hannover 96,1511110800,cz CZE,25-219,90,7,0,7,100.0,1.3,5,16,31.3,26,7,53.8,39.0,5,40.0,40.2,6,0,0.0,0,13.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Hannover 96,Stuttgart,1511551800,de GER,32-021,90,4,1,3,75.0,0.8,6,19,31.6,29,4,55.2,36.8,8,37.5,35.0,15,2,13.3,0,5.7,73e2f6eb,Philipp Tschauner,Hannover 96,True
Eintracht Frankfurt,Bayer Leverkusen,1511620200,fi FIN,28-001,90,4,1,3,75.0,0.4,2,12,16.7,25,6,24.0,29.1,8,75.0,60.1,11,1,9.1,1,16.5,ad3389d5,Lukáš Hrádecký,Eintracht Frankfurt,True
Augsburg,Wolfsburg,1511620200,ch SUI,30-068,90,3,1,2,66.7,0.8,2,4,50.0,13,2,15.4,29.9,2,100.0,60.0,6,0,0.0,0,9.0,2e7ff968,Marwin Hitz,Augsburg,True
RB Leipzig,Werder Bremen,1511620200,hu HUN,27-203,90,3,0,3,100.0,0.1,4,15,26.7,23,3,60.9,42.7,5,20.0,26.8,20,1,5.0,1,14.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Dortmund,Schalke 04,1511620200,de GER,37-111,90,7,4,3,42.9,1.5,3,25,12.0,33,0,54.5,38.1,8,87.5,56.4,15,1,6.7,1,12.8,16b8fabd,Roman Weidenfeller,Dortmund,True
Freiburg,Mainz 05,1511620200,de GER,25-176,90,5,1,4,80.0,0.9,10,22,45.5,23,4,52.2,43.1,11,90.9,63.1,13,1,7.7,2,17.5,0d55d942,Alexander Schwolow,Freiburg,True
Mönchengladbach,Bayern Munich,1511631000,ch SUI,28-343,90,7,1,6,85.7,1.0,7,24,29.2,28,4,60.7,45.8,11,63.6,41.1,40,3,7.5,0,5.8,420c18a1,Yann Sommer,Mönchengladbach,True
Hamburger SV,Hoffenheim,1511706600,de GER,25-240,90,2,0,2,100.0,0.7,10,22,45.5,16,2,81.3,48.2,9,100.0,64.7,8,0,0.0,2,19.8,4a15e95b,Christian Mathenia,Hamburger SV,True
Köln,Hertha BSC,1511715600,de GER,24-198,90,7,2,5,85.7,2.2,8,17,47.1,22,1,63.6,41.0,3,100.0,58.7,16,0,0.0,0,,3cd9e95a,Timo Horn,Köln,True
Freiburg,Hamburger SV,1512156600,de GER,25-182,90,3,0,3,100.0,0.1,6,25,24.0,30,2,70.0,48.6,5,80.0,59.8,9,0,0.0,0,,0d55d942,Alexander Schwolow,Freiburg,True
