url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/9b7e85b7/Atletico-Pumas-UNAM-July-20-2019-Liga-MX,Atlético,Pumas UNAM,1563660000,Alfonso Sosa,Míchel,"Estadio Alfonso Lastras Ramírez, San Luis Potosí",25103
https://fbref.com/en/matches/d86d1e46/Pachuca-Leon-July-20-2019-Liga-MX,Pachuca,León,1563660000,Martín Palermo,Ignacio Ambríz,"Estadio Hidalgo, Pachuca",21240
https://fbref.com/en/matches/80d9ca9d/Puebla-Tijuana-July-19-2019-Liga-MX,Puebla,Tijuana,1563580800,José Sánchez Solá,Óscar Pareja,"Estadio Cuauhtémoc, Puebla",15080
https://fbref.com/en/matches/b3fe83c0/Atlas-FC-Juarez-July-19-2019-Liga-MX,Atlas,FC Juárez,1563588000,Leandro Cufré,Gabriel Caballero,"Estadio Jalisco, Guadalajara",28893
https://fbref.com/en/matches/7a5daaf4/Toluca-Queretaro-July-21-2019-Liga-MX,Toluca,Querétaro,1563728400,Ricardo La Volpe,Víctor Vucetich,"Estadio Nemesio Díez, Toluca",13015
https://fbref.com/en/matches/a2647557/Santos-Laguna-Guadalajara-July-21-2019-Liga-MX,Santos Laguna,Guadalajara,1563752700,Guillermo Almada,Tomás Boy,"Estadio Nuevo Corona, Torreón",26572
https://fbref.com/en/matches/24144736/America-Monterrey-July-20-2019-Liga-MX,América,Monterrey,1563667200,Miguel Herrera,Diego Alonso,"Estadio Azteca, Coyoacán",31129
https://fbref.com/en/matches/1bc0aa95/Necaxa-Cruz-Azul-July-20-2019-Liga-MX,Necaxa,Cruz Azul,1563674400,Guillermo Vázquez,Pedro Caixinha,"Estadio Victoria de Aguascalientes, Aguascalientes",19361
https://fbref.com/en/matches/674d5511/UANL-Morelia-July-20-2019-Liga-MX,UANL,Morelia,1563674400,Tuca Ferretti,Javier Torrente,"Estadio Universitario de Nuevo León, San Nicolás de los Garza",41580
https://fbref.com/en/matches/8251dc6b/Morelia-Atlas-July-26-2019-Liga-MX,Morelia,Atlas,1564185600,Javier Torrente,Leandro Cufré,"Estadio Generalísimo José María Morelos y Pavón, Morelia",20136
https://fbref.com/en/matches/6031eb33/Veracruz-Pachuca-July-26-2019-Liga-MX,Veracruz,Pachuca,1564192800,Enrique Meza,Martín Palermo,"Estadio Luis de la Fuente, Veracruz",14620
https://fbref.com/en/matches/d4ee421d/Pumas-UNAM-Necaxa-July-28-2019-Liga-MX,Pumas UNAM,Necaxa,1564333200,Míchel,Guillermo Vázquez,"Estadio Olímpico de Universitario, Ciudad de México",24708
https://fbref.com/en/matches/9621e8f8/Atletico-Monterrey-July-28-2019-Liga-MX,Atlético,Monterrey,1564351200,Alfonso Sosa,Diego Alonso,"Estadio Alfonso Lastras Ramírez, San Luis Potosí",25187
https://fbref.com/en/matches/e8165e47/Santos-Laguna-FC-Juarez-July-28-2019-Liga-MX,Santos Laguna,FC Juárez,1564357500,Guillermo Almada,Gabriel Caballero,"Estadio Nuevo Corona, Torreón",25181
https://fbref.com/en/matches/2934750d/Leon-America-July-27-2019-Liga-MX,León,América,1564272000,Ignacio Ambríz,Miguel Herrera,"Estadio León, León",26632
https://fbref.com/en/matches/fb1b609c/Tijuana-Queretaro-July-27-2019-Liga-MX,Tijuana,Querétaro,1564279560,Óscar Pareja,Víctor Vucetich,"Estadio Caliente, Tijuana",26933
https://fbref.com/en/matches/0b8df56d/Cruz-Azul-Toluca-July-27-2019-Liga-MX,Cruz Azul,Toluca,1564279200,Pedro Caixinha,Ricardo La Volpe,"Estadio Azteca, Coyoacán",25320
https://fbref.com/en/matches/08055391/Guadalajara-UANL-July-28-2019-Liga-MX,Guadalajara,UANL,1564358400,Tomás Boy,Tuca Ferretti,"Estadio Akron, Zapopan",39313
https://fbref.com/en/matches/0f879caa/Queretaro-Cruz-Azul-August-3-2019-Liga-MX,Querétaro,Cruz Azul,1564869600,Víctor Vucetich,Pedro Caixinha,"Estadio La Corregidora, Santiago de Querétaro",29329
https://fbref.com/en/matches/9373d27a/Puebla-Guadalajara-August-2-2019-Liga-MX,Puebla,Guadalajara,1564790400,José Sánchez Solá,Tomás Boy,"Estadio Cuauhtémoc, Puebla",27611
https://fbref.com/en/matches/b3b5f02c/Atlas-Santos-Laguna-August-2-2019-Liga-MX,Atlas,Santos Laguna,1564797600,Leandro Cufré,Guillermo Almada,"Estadio Jalisco, Guadalajara",31317
https://fbref.com/en/matches/1e45d8ee/Pumas-UNAM-UANL-August-4-2019-Liga-MX,Pumas UNAM,UANL,1564938000,Míchel,Tuca Ferretti,"Estadio Olímpico de Universitario, Ciudad de México",27152
https://fbref.com/en/matches/607a3bd7/America-Tijuana-August-3-2019-Liga-MX,América,Tijuana,1564876800,Miguel Herrera,Óscar Pareja,"Estadio Azteca, Coyoacán",26348
https://fbref.com/en/matches/a0fd4369/Pachuca-Morelia-August-3-2019-Liga-MX,Pachuca,Morelia,1564876800,Martín Palermo,Javier Torrente,"Estadio Hidalgo, Pachuca",26003
https://fbref.com/en/matches/4579d22a/Necaxa-Veracruz-August-3-2019-Liga-MX,Necaxa,Veracruz,1564884300,Guillermo Vázquez,Enrique Meza,"Estadio Victoria de Aguascalientes, Aguascalientes",12846
https://fbref.com/en/matches/d29dca02/Monterrey-Leon-August-3-2019-Liga-MX,Monterrey,León,1564884360,Diego Alonso,Ignacio Ambríz,"Estadio BBVA Bancomer, Guadalupe",37058
https://fbref.com/en/matches/794e5842/FC-Juarez-Toluca-August-4-2019-Liga-MX,FC Juárez,Toluca,1564963200,Gabriel Caballero,Ricardo La Volpe,"Estadio Olímpico Benito Juárez, Ciudad Juárez",18117
