home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Benfica,Arouca,1659726900,88,pt POR,FW,21-046,71,10,0,0,3,7,3,10,1,0,0.0,1,100.0,3,7,3,0,0,0,0,1,4,1,f63cda26,Gonçalo Ramos,Benfica,True
Benfica,Arouca,1659726900,39,pt POR,AM,20-198,19,4,0,0,2,2,1,4,0,0,,0,,3,7,2,1,0,1,0,0,3,1,353eb529,Henrique Araújo,Benfica,False
Benfica,Arouca,1659726900,20,pt POR,LW,29-198,33,26,0,1,11,16,1,26,3,1,33.3,1,33.3,20,126,49,2,5,0,2,0,22,4,f0021247,João Mário,Benfica,True
Benfica,Arouca,1659726900,22,pt POR,LW,27-017,57,57,0,4,23,30,5,57,1,0,0.0,1,100.0,25,121,67,2,2,1,2,0,44,7,262e5a82,Chiquinho,Benfica,False
Benfica,Arouca,1659726900,7,br BRA,RW,25-155,71,63,0,1,22,41,6,63,7,4,57.1,3,42.9,33,188,116,3,3,1,2,1,48,7,4f1e6a0b,David Neres,Benfica,True
Benfica,Arouca,1659726900,9,ua UKR,FW,26-251,19,11,0,1,1,9,3,11,0,0,,0,,5,43,30,1,1,0,0,0,11,2,cb641b9d,Roman Yaremchuk,Benfica,False
Benfica,Arouca,1659726900,27,pt POR,"AM,RW",29-080,90,60,0,1,17,43,8,60,4,4,100.0,0,0.0,32,175,72,3,3,3,3,3,47,19,70cf63ca,Rafa Silva,Benfica,True
Benfica,Arouca,1659726900,61,pt POR,DM,22-351,63,83,1,11,62,10,0,83,0,0,,0,,47,154,68,0,0,0,0,0,63,2,881cd6be,Florentino Luís,Benfica,True
Benfica,Arouca,1659726900,28,de GER,DM,26-331,27,46,0,3,34,10,1,46,0,0,,0,,29,100,62,0,1,0,1,0,42,2,346d51d9,Julian Weigl,Benfica,False
Benfica,Arouca,1659726900,13,ar ARG,DM,21-200,90,153,0,15,110,29,2,153,0,0,,0,,91,305,159,1,4,0,3,1,134,3,5ff4ab71,Enzo Fernández,Benfica,True
Benfica,Arouca,1659726900,3,es ESP,LB,26-319,90,95,2,12,32,52,2,95,0,0,,0,,55,225,112,4,6,0,0,1,68,20,b1f4086c,Álex Grimaldo,Benfica,True
Benfica,Arouca,1659726900,91,br BRA,CB,21-036,90,81,6,31,48,3,1,81,0,0,,0,,44,193,114,0,2,0,1,0,48,0,0f41e2ee,Morato,Benfica,True
Benfica,Arouca,1659726900,30,ar ARG,CB,34-174,90,94,4,26,67,1,0,94,1,0,0.0,1,100.0,46,220,115,0,0,0,0,0,59,0,0d267745,Nicolás Otamendi,Benfica,True
Benfica,Arouca,1659726900,2,br BRA,RB,29-151,62,75,2,8,42,26,2,75,4,1,25.0,3,75.0,45,294,196,8,3,1,0,0,55,8,1338e42b,Gilberto,Benfica,True
Benfica,Arouca,1659726900,6,dk DEN,RB,24-239,28,46,1,5,22,19,0,46,0,0,,0,,27,138,95,2,0,0,1,0,35,10,78f21137,Alexander Bah,Benfica,False
Benfica,Arouca,1659726900,99,gr GRE,GK,28-101,90,19,16,19,0,0,0,19,0,0,,0,,11,51,38,0,0,0,0,0,10,0,03df04ff,Odisseas Vlachodimos,Benfica,True
Rio Ave,Vizela,1659796200,19,gh GHA,FW,23-269,90,18,2,2,7,9,3,18,2,1,50.0,0,0.0,8,47,11,1,0,0,1,2,13,6,052ac6d5,Abdul-Aziz Yakubu,Rio Ave,True
Rio Ave,Vizela,1659796200,95,pt POR,LW,27-093,68,25,0,0,15,10,1,25,0,0,,0,,18,114,63,3,2,0,1,1,23,3,4515f00d,André Pereira,Rio Ave,True
Rio Ave,Vizela,1659796200,77,pt POR,LM,21-100,22,17,0,2,7,8,1,17,3,0,0.0,2,66.7,15,69,39,1,1,0,1,0,16,5,6fe4c987,Fábio Conceição,Rio Ave,False
Rio Ave,Vizela,1659796200,14,pt POR,RW,26-188,64,22,1,3,9,10,4,22,1,0,0.0,1,100.0,13,54,13,0,1,0,3,2,17,5,37673edd,Joca,Rio Ave,True
Rio Ave,Vizela,1659796200,70,pt POR,RW,31-287,26,10,0,4,2,5,0,10,0,0,,0,,3,13,4,0,0,0,1,0,4,0,2ec1f4e3,Zé Manuel,Rio Ave,False
Rio Ave,Vizela,1659796200,93,br BRA,LM,23-043,69,48,1,5,14,29,1,48,6,1,16.7,4,66.7,27,271,162,4,3,0,1,3,32,5,3ace4e2d,Paulo Vitor,Rio Ave,True
Rio Ave,Vizela,1659796200,9,co COL,LW,26-110,21,7,0,0,4,3,0,7,0,0,,0,,5,18,1,0,0,0,0,2,7,1,5ed6bf7a,Leonardo Ruíz,Rio Ave,False
Rio Ave,Vizela,1659796200,6,pt POR,CM,25-019,90,82,1,6,53,23,2,82,1,1,100.0,0,0.0,45,302,120,4,6,0,2,1,52,7,071b6ba9,Gonçalo Rodrigues,Rio Ave,True
Rio Ave,Vizela,1659796200,8,pt POR,CM,34-224,45,40,1,6,28,6,1,40,0,0,,0,,22,71,30,0,0,0,0,0,29,0,6b8cd7dd,Vítor Gomes,Rio Ave,True
Rio Ave,Vizela,1659796200,10,ma MAR,CM,29-275,45,30,0,5,24,1,0,30,0,0,,0,,21,82,32,0,0,0,0,0,26,0,49c9c79a,Amine Oudrhiri,Rio Ave,False
Rio Ave,Vizela,1659796200,20,pt POR,RM,22-133,79,45,1,6,17,22,2,45,2,1,50.0,1,50.0,14,123,70,3,2,0,0,0,25,8,80bc5e71,Costinha,Rio Ave,True
Rio Ave,Vizela,1659796200,13,pt POR,RM,21-137,11,11,0,2,5,4,0,11,0,0,,0,,4,14,11,0,0,0,0,0,5,1,fb37a645,João Ferreira,Rio Ave,False
Rio Ave,Vizela,1659796200,24,pt POR,CB,24-346,90,114,2,29,61,25,0,114,0,0,,0,,55,300,183,1,3,0,1,1,70,3,8dbc3f20,Pedro Amaral,Rio Ave,True
Rio Ave,Vizela,1659796200,33,br BRA,CB,33-119,90,116,8,54,61,1,1,116,0,0,,0,,81,335,177,2,0,0,0,0,94,0,847e4cd8,Aderlan Santos,Rio Ave,True
Rio Ave,Vizela,1659796200,3,pt POR,CB,22-111,90,76,6,36,37,3,3,76,0,0,,0,,54,249,172,0,0,0,1,0,60,0,9cc33204,Miguel Nóbrega,Rio Ave,True
Rio Ave,Vizela,1659796200,18,br BRA,GK,31-090,90,44,41,44,1,0,0,44,0,0,,0,,24,145,94,0,0,0,0,0,18,0,52479cc2,Jhonatan,Rio Ave,True
Estoril,Famalicão,1659805200,50,br BRA,FW,27-158,76,21,0,0,7,14,4,21,0,0,,0,,13,23,0,0,0,0,5,3,20,6,0cc9e053,João Carlos,Estoril,True
Estoril,Famalicão,1659805200,29,cv CPV,FW,20-220,14,6,1,2,1,3,0,6,0,0,,0,,5,15,0,0,0,0,1,3,6,0,eae26fce,Gilson Benchimol,Estoril,False
Estoril,Famalicão,1659805200,11,br BRA,LW,24-034,65,22,0,1,7,14,1,22,1,1,100.0,0,0.0,14,70,35,1,0,0,2,0,18,8,184ad240,Arthur,Estoril,True
Estoril,Famalicão,1659805200,7,pt POR,LW,23-325,25,21,1,2,6,13,1,21,0,0,,0,,7,54,29,0,1,0,2,0,14,7,bcb19f67,Rodrigo Martins,Estoril,False
Estoril,Famalicão,1659805200,21,pt POR,RW,21-049,81,25,0,2,11,15,3,25,4,3,75.0,1,25.0,16,135,87,4,4,2,2,1,18,6,68cf59f0,Tiago Gouveia,Estoril,True
Estoril,Famalicão,1659805200,78,pt POR,RW,21-132,9,6,0,0,5,1,0,6,0,0,,0,,2,37,32,1,0,0,2,0,2,0,1b54edb3,Tiago Araújo,Estoril,False
Estoril,Famalicão,1659805200,10,pt POR,AM,27-110,79,44,0,8,29,9,1,44,2,1,50.0,1,50.0,29,177,41,1,1,0,1,2,39,2,dbde9724,Francisco Geraldes,Estoril,True
Estoril,Famalicão,1659805200,95,cm CMR,AM,26-055,11,7,0,0,6,1,0,7,0,0,,0,,3,20,17,0,0,0,0,0,1,0,7cf431a5,James Lea Siliki,Estoril,False
Estoril,Famalicão,1659805200,32,fr FRA,DM,23-357,90,46,2,9,30,8,0,46,1,1,100.0,0,0.0,21,127,66,1,1,0,0,1,23,1,19b28f22,Loreintz Rosier,Estoril,True
Estoril,Famalicão,1659805200,25,sn SEN,DM,21-257,90,47,4,20,24,4,0,47,0,0,,0,,21,130,30,0,0,0,0,1,29,0,936ac844,Mor Ndiaye,Estoril,True
Estoril,Famalicão,1659805200,31,pt POR,LB,33-035,90,67,3,21,36,10,1,67,0,0,,0,,23,124,40,0,0,0,1,0,31,1,86168d75,Joãozinho,Estoril,True
Estoril,Famalicão,1659805200,3,pt POR,CB,21-220,90,52,7,36,16,0,0,52,0,0,,0,,30,155,98,0,0,0,1,1,37,0,3264a506,Bernardo Vital,Estoril,True
Estoril,Famalicão,1659805200,23,pt POR,CB,22-157,81,48,8,31,17,0,0,48,0,0,,0,,18,86,54,0,0,0,0,0,30,0,00a2c297,Pedro Álvaro,Estoril,True
Estoril,Famalicão,1659805200,5,br BRA,CB,22-113,9,6,2,6,0,0,0,6,0,0,,0,,3,5,1,0,0,0,0,0,3,0,b48349d9,Volnei Feltes,Estoril,False
Estoril,Famalicão,1659805200,87,pt POR,RB,18-160,90,60,2,21,27,13,0,60,3,3,100.0,0,0.0,19,159,77,0,2,0,0,2,27,2,ea3b4578,Gonçalo Esteves,Estoril,True
Estoril,Famalicão,1659805200,99,pt POR,GK,24-017,90,40,36,40,0,0,0,40,0,0,,0,,28,146,102,0,0,0,0,0,12,0,f7c68686,Daniel Leite,Estoril,True
Porto,Marítimo,1659814200,9,ir IRN,FW,30-019,78,45,1,2,19,24,11,45,7,4,57.1,3,42.9,28,157,102,4,2,2,2,0,31,8,4c2a5d34,Mehdi Taremi,Porto,True
Porto,Marítimo,1659814200,7,br BRA,FW,19-337,12,7,0,0,5,3,0,7,1,1,100.0,0,0.0,5,30,21,1,1,0,1,0,4,1,6bc49da7,Gabriel Veron,Porto,False
Porto,Marítimo,1659814200,30,br BRA,FW,22-304,66,15,0,0,2,13,5,15,0,0,,0,,11,34,4,0,0,0,1,1,11,2,6f3cc2fe,Evanilson,Porto,True
Porto,Marítimo,1659814200,29,es ESP,FW,25-037,24,3,0,0,0,3,1,3,0,0,,0,,2,3,2,0,0,0,1,0,2,1,f3945e07,Toni Martínez,Porto,False
Porto,Marítimo,1659814200,19,eng ENG,AM,21-343,66,30,2,2,11,18,5,30,4,1,25.0,3,75.0,23,141,63,3,2,1,2,2,19,3,e9fda01d,Danny Loader,Porto,True
Porto,Marítimo,1659814200,13,br BRA,"LM,AM",24-288,24,10,0,1,3,6,2,10,0,0,,0,,7,39,27,1,0,1,1,1,8,3,5b3d1a7a,Galeno,Porto,False
Porto,Marítimo,1659814200,11,br BRA,LM,25-163,78,49,0,7,24,18,1,49,3,2,66.7,1,33.3,26,160,88,3,2,1,1,0,35,6,fc4e7637,Pepê,Porto,True
Porto,Marítimo,1659814200,70,pt POR,RM,21-130,12,5,0,0,1,4,1,5,0,0,,0,,3,8,3,0,0,0,0,0,4,1,4d1c4a5d,Gonçalo Borges,Porto,False
Porto,Marítimo,1659814200,16,rs SRB,"RM,CM",26-115,90,53,0,7,29,17,4,53,0,0,,0,,33,164,64,1,2,0,1,0,33,3,8b8e759d,Marko Grujić,Porto,True
Porto,Marítimo,1659814200,8,co COL,DM,31-138,66,70,1,19,43,9,0,70,1,0,0.0,1,100.0,40,135,67,1,2,0,0,1,41,0,b997c3de,Mateus Uribe,Porto,True
Porto,Marítimo,1659814200,46,ca CAN,"CM,DM",25-228,24,16,0,3,8,6,0,16,0,0,,0,,9,36,5,0,0,0,0,0,9,0,577efaec,Stephen Eustáquio,Porto,False
Porto,Marítimo,1659814200,12,ng NGA,LB,25-054,90,67,2,15,32,20,0,67,1,1,100.0,0,0.0,43,164,108,3,2,0,1,0,45,6,24051310,Zaidu Sanusi,Porto,True
Porto,Marítimo,1659814200,5,es ESP,CB,35-044,90,82,7,43,38,3,1,82,2,2,100.0,0,0.0,60,244,141,1,2,0,1,0,59,0,7a20d90a,Iván Marcano,Porto,True
Porto,Marítimo,1659814200,3,pt POR,CB,39-161,90,81,9,38,43,1,1,81,0,0,,0,,59,237,127,0,0,0,0,0,56,0,c906ce0f,Pepe,Porto,True
Porto,Marítimo,1659814200,23,pt POR,RB,22-215,90,55,2,6,25,24,2,55,3,1,33.3,2,66.7,33,120,45,2,1,0,1,1,39,16,82a39b66,João Mário Lopes,Porto,True
Porto,Marítimo,1659814200,99,pt POR,GK,22-321,90,42,39,42,0,0,0,42,0,0,,0,,25,53,30,0,0,0,0,0,25,0,93fffbcf,Diogo Costa,Porto,True
Santa Clara,Casa Pia,1659882600,10,pt POR,"FW,LM",24-001,80,38,0,3,17,18,4,38,6,3,50.0,3,50.0,17,117,46,1,2,0,4,2,24,9,e472d4da,Ricardinho,Santa Clara,True
Santa Clara,Casa Pia,1659882600,9,jp JPN,FW,23-177,85,17,0,2,4,11,0,17,1,0,0.0,1,100.0,10,58,18,0,0,0,0,0,16,1,37d01ca3,Kyosuke Tagawa,Santa Clara,True
Santa Clara,Casa Pia,1659882600,3,es ESP,FW,25-349,5,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,84fb6aff,Xavi Quintillà,Santa Clara,False
Santa Clara,Casa Pia,1659882600,49,br BRA,LM,20-138,45,19,0,0,7,12,2,19,0,0,,0,,8,70,51,2,1,1,1,1,12,3,63904ba9,Gabriel Vieira,Santa Clara,True
Santa Clara,Casa Pia,1659882600,77,pt POR,"LM,RM",26-168,45,16,0,0,3,13,0,16,4,2,50.0,2,50.0,10,38,3,0,0,0,1,0,13,2,ee43adcd,Rui Costa,Santa Clara,False
Santa Clara,Casa Pia,1659882600,80,br BRA,CM,22-207,90,65,1,13,51,4,0,65,1,1,100.0,0,0.0,20,147,77,1,0,0,0,1,49,1,572a8297,Victor Bobsin,Santa Clara,True
Santa Clara,Casa Pia,1659882600,8,br BRA,CM,32-079,76,43,1,10,21,12,0,43,5,4,80.0,1,20.0,21,128,53,3,1,0,1,2,24,1,043168bf,Anderson Carvalho,Santa Clara,True
Santa Clara,Casa Pia,1659882600,14,pt POR,CM,27-236,14,14,1,3,9,2,0,14,0,0,,0,,3,18,10,0,1,0,1,0,8,1,0677feec,Rúben Alexandre Gomes Oliveira,Santa Clara,False
Santa Clara,Casa Pia,1659882600,7,br BRA,RM,27-105,70,53,0,2,34,18,1,53,2,0,0.0,1,50.0,26,161,58,1,4,0,5,1,38,5,9c1245f8,Allano,Santa Clara,True
Santa Clara,Casa Pia,1659882600,35,br BRA,FW,21-106,20,12,1,2,9,1,0,12,0,0,,0,,6,43,0,0,0,0,0,1,8,3,f35cb8a4,Pedro Bicalho,Santa Clara,False
Santa Clara,Casa Pia,1659882600,16,pt POR,LB,25-288,90,78,2,20,44,15,1,78,0,0,,0,,29,164,98,2,0,0,1,0,50,0,750e1b50,Paulo Henrique Rodrigues Cabral,Santa Clara,True
Santa Clara,Casa Pia,1659882600,17,uy URU,CB,26-015,90,66,7,49,18,0,0,66,0,0,,0,,20,67,38,0,0,0,0,0,47,0,dba66719,Cristian González,Santa Clara,True
Santa Clara,Casa Pia,1659882600,4,tg TOG,CB,25-251,90,72,8,45,26,1,1,72,0,0,,0,,17,80,39,0,0,0,0,1,44,0,8ac5a646,Kennedy Boateng,Santa Clara,True
Santa Clara,Casa Pia,1659882600,95,sn SEN,RB,31-351,71,60,1,13,32,16,0,60,1,0,0.0,0,0.0,33,230,110,2,2,0,1,0,41,6,da3f476b,Pierre Sagna,Santa Clara,True
Santa Clara,Casa Pia,1659882600,21,pt POR,RB,25-249,19,15,2,3,9,3,0,15,0,0,,0,,7,65,11,0,0,0,0,0,8,0,b5f64a52,Andrezinho,Santa Clara,False
Santa Clara,Casa Pia,1659882600,99,pt POR,GK,35-207,90,35,31,35,0,0,0,35,0,0,,0,,17,98,55,0,0,0,0,0,16,0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Braga,Sporting CP,1659891600,99,pt POR,FW,22-145,90,33,0,1,12,21,4,33,5,4,80.0,1,20.0,21,111,59,3,2,0,2,1,22,4,74d4cec6,Vitinha,Braga,True
Braga,Sporting CP,1659891600,23,fr FRA,FW,25-359,84,16,1,3,10,4,1,16,1,0,0.0,1,100.0,7,51,28,2,1,1,1,0,13,1,be47b750,Simon Banza,Braga,True
Braga,Sporting CP,1659891600,9,es ESP,FW,22-191,6,3,0,0,1,2,1,3,0,0,,0,,2,6,3,0,0,0,0,0,2,0,6cbf8d0d,Abel Ruiz,Braga,False
Braga,Sporting CP,1659891600,21,pt POR,"LM,CM",27-326,90,45,1,2,19,26,3,45,2,1,50.0,1,50.0,21,100,37,1,2,0,1,2,22,3,6603fed7,Ricardo Horta,Braga,True
Braga,Sporting CP,1659891600,10,pt POR,CM,25-273,66,44,0,7,30,9,2,44,1,1,100.0,0,0.0,22,138,91,2,2,0,3,1,29,2,951f1739,André Horta,Braga,True
