home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,player_id,player,squad,start
Chelsea,Qarabağ FK,1505241900,23,be BEL,FW,23-345,90,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,100.0,2973d8ff,Michy Batshuayi,Chelsea,True
Chelsea,Qarabağ FK,1505241900,11,es ESP,LW,30-046,57,0,0,0,0,1,1,0,1,0,0,0,0,5,0,0,,3ca7254a,Pedro,Chelsea,True
Chelsea,Qarabağ FK,1505241900,10,be BEL,LW,26-248,33,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,a39bb753,Eden Hazard,Chelsea,False
Chelsea,Qarabağ FK,1505241900,22,br BRA,RW,29-034,90,0,0,0,0,2,0,1,0,1,0,0,0,8,0,0,,8b9ebd03,Willian,Chelsea,True
Chelsea,Qarabağ FK,1505241900,3,es ESP,LM,26-258,90,0,0,0,2,1,0,3,3,1,0,0,0,9,2,1,66.7,f4290206,Marcos Alonso,Chelsea,True
Chelsea,Qarabağ FK,1505241900,7,fr FRA,CM,26-167,62,0,0,0,1,0,0,0,1,1,0,0,0,7,0,1,0.0,b9fbae28,N'Golo Kanté,Chelsea,True
Chelsea,Qarabağ FK,1505241900,14,fr FRA,CM,23-026,28,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,100.0,59bf127b,Tiemoué Bakayoko,Chelsea,False
Chelsea,Qarabağ FK,1505241900,4,es ESP,CM,30-131,90,0,0,0,1,0,0,6,3,2,0,0,0,8,0,0,,33508c78,Cesc Fàbregas,Chelsea,True
Chelsea,Qarabağ FK,1505241900,21,it ITA,RM,25-093,90,0,0,0,2,1,1,1,1,1,0,0,0,3,0,0,,7fe90ccd,Davide Zappacosta,Chelsea,True
Chelsea,Qarabağ FK,1505241900,24,eng ENG,CB,31-267,90,1,0,0,1,1,0,0,4,0,0,0,0,1,2,2,50.0,7914b9fe,Gary Cahill,Chelsea,True
Chelsea,Qarabağ FK,1505241900,27,dk DEN,CB,21-155,90,0,0,0,0,1,0,0,3,1,0,0,0,5,1,2,33.3,1cb49278,Andreas Christensen,Chelsea,True
Chelsea,Qarabağ FK,1505241900,28,es ESP,CB,28-015,74,0,0,0,0,2,0,1,1,1,0,0,0,2,2,1,66.7,53cad200,César Azpilicueta,Chelsea,True
Chelsea,Qarabağ FK,1505241900,2,de GER,CB,24-193,16,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,,18b896d6,Antonio Rüdiger,Chelsea,False
Chelsea,Qarabağ FK,1505241900,13,be BEL,GK,25-124,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,1840e36d,Thibaut Courtois,Chelsea,True
Celtic,Paris Saint-Germain,1505241900,9,sct SCO,FW,27-023,68,0,0,0,0,0,0,4,1,1,0,0,0,2,1,2,33.3,a8c62306,Leigh Griffiths,Celtic,True
Celtic,Paris Saint-Germain,1505241900,22,fr FRA,FW,19-239,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0562b7f1,Odsonne Édouard,Celtic,False
Celtic,Paris Saint-Germain,1505241900,11,eng ENG,LW,28-171,90,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,,273c483b,Scott Sinclair,Celtic,True
Celtic,Paris Saint-Germain,1505241900,7,eng ENG,RW,20-219,77,0,0,0,0,2,0,0,0,2,0,0,0,8,0,0,,59d93937,Patrick Roberts,Celtic,True
Celtic,Paris Saint-Germain,1505241900,49,sct SCO,RW,26-067,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,e73659d3,James Forrest,Celtic,False
Celtic,Paris Saint-Germain,1505241900,14,sct SCO,CM,25-166,45,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,97333cf5,Stuart Armstrong,Celtic,True
Celtic,Paris Saint-Germain,1505241900,18,au AUS,CM,24-270,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,27ff9bdb,Tom Rogić,Celtic,False
Celtic,Paris Saint-Germain,1505241900,8,sct SCO,CM,32-079,90,0,0,0,0,1,0,0,3,1,0,0,0,9,0,2,0.0,0be28faf,Scott Brown,Celtic,True
Celtic,Paris Saint-Germain,1505241900,21,cm CMR,CM,21-215,90,0,0,0,0,0,0,0,2,2,0,0,0,12,0,0,,6554bb97,Olivier Ntcham,Celtic,True
Celtic,Paris Saint-Germain,1505241900,63,sct SCO,LB,20-099,90,0,0,0,0,1,0,4,4,0,0,0,0,5,1,0,100.0,fce2302c,Kieran Tierney,Celtic,True
Celtic,Paris Saint-Germain,1505241900,5,hr CRO,CB,23-039,90,1,0,0,1,0,0,0,6,0,0,1,0,2,0,0,,c90b2e8f,Jozo Šimunović,Celtic,True
Celtic,Paris Saint-Germain,1505241900,23,se SWE,CB,30-273,90,0,0,0,1,0,0,0,4,2,0,0,1,8,1,0,100.0,54c9ed15,Mikael Lustig,Celtic,True
Celtic,Paris Saint-Germain,1505241900,56,sct SCO,RB,18-300,90,1,0,0,3,0,0,1,1,2,0,0,0,6,1,1,50.0,56208b05,Anthony Ralston,Celtic,True
Celtic,Paris Saint-Germain,1505241900,1,sct SCO,GK,34-255,90,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,b15780e3,Craig Gordon,Celtic,True
Manchester United,Basel,1505241900,9,be BEL,FW,24-122,90,0,0,0,0,0,0,1,0,1,0,0,0,1,3,3,50.0,5eae500a,Romelu Lukaku,Manchester United,True
Manchester United,Basel,1505241900,11,fr FRA,LW,21-281,68,0,0,0,1,2,1,1,0,0,0,0,0,2,1,1,50.0,8b788c01,Anthony Martial,Manchester United,True
Manchester United,Basel,1505241900,14,eng ENG,"RW,LW",24-271,22,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,,810e3c74,Jesse Lingard,Manchester United,False
Manchester United,Basel,1505241900,8,es ESP,RW,29-137,76,0,0,0,1,1,0,6,1,1,0,0,0,4,0,1,0.0,29733c72,Juan Mata,Manchester United,True
Manchester United,Basel,1505241900,19,eng ENG,LW,19-316,14,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,,a1d5bd30,Marcus Rashford,Manchester United,False
Manchester United,Basel,1505241900,22,am ARM,AM,28-234,90,0,0,0,2,2,1,3,0,1,0,0,0,5,2,1,66.7,dd0daf32,Henrikh Mkhitaryan,Manchester United,True
Manchester United,Basel,1505241900,31,rs SRB,DM,29-042,90,0,0,0,1,0,0,0,2,0,0,0,0,9,0,1,0.0,eb7822d7,Nemanja Matić,Manchester United,True
Manchester United,Basel,1505241900,6,fr FRA,DM,24-181,18,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0,867239d3,Paul Pogba,Manchester United,True
Manchester United,Basel,1505241900,27,be BEL,DM,29-294,72,0,0,0,1,2,0,0,2,1,0,0,0,8,3,1,75.0,87575fd9,Marouane Fellaini,Manchester United,False
Manchester United,Basel,1505241900,17,nl NED,LB,27-187,90,1,0,0,1,2,0,3,0,0,0,0,0,4,3,1,75.0,691bef82,Daley Blind,Manchester United,True
Manchester United,Basel,1505241900,12,eng ENG,CB,27-294,90,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,100.0,b6964eb6,Chris Smalling,Manchester United,True
Manchester United,Basel,1505241900,2,se SWE,CB,23-057,90,0,0,0,2,1,0,0,0,1,0,0,0,3,1,1,50.0,f5deef4c,Victor Lindelöf,Manchester United,True
Manchester United,Basel,1505241900,18,eng ENG,RB,32-065,90,1,0,0,1,2,0,4,3,0,0,0,0,8,1,0,100.0,be927d03,Ashley Young,Manchester United,True
Manchester United,Basel,1505241900,1,es ESP,GK,26-309,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,7ba6d84e,David de Gea,Manchester United,True
Benfica,CSKA Moscow,1505241900,14,ch SUI,FW,25-202,90,1,0,0,0,1,0,1,1,0,0,0,0,2,3,1,75.0,a45eac1f,Haris Seferović,Benfica,True
Benfica,CSKA Moscow,1505241900,10,br BRA,FW,33-164,69,0,0,0,1,1,0,0,0,1,0,0,0,3,0,3,0.0,9bcd6455,Jonas,Benfica,True
Benfica,CSKA Moscow,1505241900,9,mx MEX,FW,26-130,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,25.0,b561db50,Raúl Jiménez,Benfica,False
Benfica,CSKA Moscow,1505241900,17,rs SRB,LM,21-063,90,0,0,0,0,2,0,10,0,1,0,0,0,8,1,0,100.0,321f83a2,Andrija Živković,Benfica,True
Benfica,CSKA Moscow,1505241900,21,pt POR,CM,27-341,90,0,0,0,0,0,0,4,1,4,0,0,0,4,1,2,33.3,96094cbc,Pizzi,Benfica,True
Benfica,CSKA Moscow,1505241900,18,ar ARG,RM,27-061,90,0,0,0,1,2,0,3,2,1,0,0,0,6,1,2,33.3,5f424f35,Eduardo Salvio,Benfica,True
Benfica,CSKA Moscow,1505241900,6,br BRA,DM,24-031,90,0,0,0,2,2,0,0,1,1,0,0,0,7,4,0,100.0,0e34de55,Filipe Augusto,Benfica,True
Benfica,CSKA Moscow,1505241900,3,es ESP,LB,21-357,76,0,0,0,0,0,0,1,0,1,0,0,0,4,0,2,0.0,b1f4086c,Álex Grimaldo,Benfica,True
Benfica,CSKA Moscow,1505241900,11,br BRA,LB,21-013,14,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,,72d0e1b6,Gabriel Barbosa,Benfica,False
Benfica,CSKA Moscow,1505241900,2,ar ARG,CB,28-011,88,0,0,0,1,0,0,0,1,2,0,0,0,7,4,0,100.0,8320fe65,Lisandro López,Benfica,True
Benfica,CSKA Moscow,1505241900,27,pt POR,CB,24-118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,70cf63ca,Rafa Silva,Benfica,False
Benfica,CSKA Moscow,1505241900,4,br BRA,CB,36-211,90,0,0,0,0,2,0,0,1,1,0,0,0,6,1,3,25.0,60a93897,Luisão,Benfica,True
Benfica,CSKA Moscow,1505241900,34,pt POR,RB,27-002,90,1,0,0,2,1,0,8,2,1,0,1,0,6,2,0,100.0,67b3d74b,André Almeida,Benfica,True
Benfica,CSKA Moscow,1505241900,30,pt POR,GK,22-312,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,2bea06e0,Bruno Varela,Benfica,True
Roma,Atlético Madrid,1505241900,9,ba BIH,FW,31-179,88,0,0,0,1,2,0,0,0,2,0,0,0,3,4,1,80.0,3bb7f478,Edin Džeko,Roma,True
Roma,Atlético Madrid,1505241900,92,it ITA,FW,24-320,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,d3aaad90,Stephan El Shaarawy,Roma,False
Roma,Atlético Madrid,1505241900,8,ar ARG,"LW,LM",29-048,90,1,0,0,1,3,0,8,0,1,0,0,0,7,1,1,50.0,a40d5a0c,Diego Perotti,Roma,True
Roma,Atlético Madrid,1505241900,23,mq MTQ,RW,26-087,67,0,0,0,1,1,0,0,1,1,0,0,0,4,0,1,0.0,854ee61a,Grégoire Defrel,Roma,True
Roma,Atlético Madrid,1505241900,20,ar ARG,"CB,RW",30-179,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,4e358a2d,Federico Fazio,Roma,False
Roma,Atlético Madrid,1505241900,4,be BEL,LM,29-131,78,0,0,0,2,1,0,3,0,0,0,0,0,7,0,0,,1f9328da,Radja Nainggolan,Roma,True
Roma,Atlético Madrid,1505241900,7,it ITA,RM,21-085,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,4a5a45c7,Lorenzo Pellegrini,Roma,False
Roma,Atlético Madrid,1505241900,16,it ITA,CM,34-050,90,0,0,0,0,1,0,0,3,0,0,0,0,6,1,1,50.0,532d2690,Daniele De Rossi,Roma,True
Roma,Atlético Madrid,1505241900,6,nl NED,"RM,CM",27-211,90,0,0,0,1,2,0,0,0,3,0,0,0,3,3,2,60.0,ef2e5e1a,Kevin Strootman,Roma,True
Roma,Atlético Madrid,1505241900,11,rs SRB,LB,31-306,90,0,0,0,1,2,0,5,1,2,0,0,0,3,3,0,100.0,eda40760,Aleksandar Kolarov,Roma,True
