home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,player_id,player,squad,start
Brentford,Arsenal,1628881200,18,se SWE,CB,30-181,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,0,172e52d8,Pontus Jansson,Brentford,True
Brentford,Arsenal,1628881200,20,no NOR,CB,23-118,70,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,a8c0acb7,Kristoffer Ajer,Brentford,True
Brentford,Arsenal,1628881200,29,dk DEN,CB,22-218,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30db8574,Mads Bech Sørensen,Brentford,False
Brentford,Arsenal,1628881200,1,es ESP,GK,25-332,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,98ea5115,David Raya,Brentford,True
Manchester United,Leeds United,1628940600,11,eng ENG,"FW,RW",19-317,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,58eee997,Mason Greenwood,Manchester United,True
Manchester United,Leeds United,1628940600,6,fr FRA,LW,28-152,74,1,1,0,1,0,1,3,33.3,2,1,0,1,1,2,0,0,867239d3,Paul Pogba,Manchester United,True
Manchester United,Leeds United,1628940600,9,fr FRA,FW,25-252,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8b788c01,Anthony Martial,Manchester United,False
Manchester United,Leeds United,1628940600,21,wls WAL,RW,23-277,74,2,1,0,2,0,0,0,,0,2,0,2,0,2,1,0,c931d9f9,Daniel James,Manchester United,True
Manchester United,Leeds United,1628940600,25,eng ENG,LW,21-142,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,dbf053da,Jadon Sancho,Manchester United,False
Manchester United,Leeds United,1628940600,18,pt POR,AM,26-340,90,0,0,0,0,0,0,5,0.0,5,1,0,1,0,0,0,0,507c7bdf,Bruno Fernandes,Manchester United,True
Manchester United,Leeds United,1628940600,17,br BRA,DM,28-162,90,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,1,0,b853e0ad,Fred,Manchester United,True
Manchester United,Leeds United,1628940600,39,sct SCO,DM,24-249,68,2,1,0,2,0,1,1,100.0,0,2,0,2,1,3,3,0,d93c2511,Scott McTominay,Manchester United,True
Manchester United,Leeds United,1628940600,31,rs SRB,DM,33-013,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,eb7822d7,Nemanja Matić,Manchester United,False
Manchester United,Leeds United,1628940600,23,eng ENG,LB,26-033,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,9c94165b,Luke Shaw,Manchester United,True
Manchester United,Leeds United,1628940600,5,eng ENG,CB,28-162,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,3,0,d8931174,Harry Maguire,Manchester United,True
Manchester United,Leeds United,1628940600,2,se SWE,CB,27-028,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0,f5deef4c,Victor Lindelöf,Manchester United,True
Manchester United,Leeds United,1628940600,29,eng ENG,RB,23-261,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,9e525177,Aaron Wan-Bissaka,Manchester United,True
Manchester United,Leeds United,1628940600,1,es ESP,GK,30-280,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7ba6d84e,David de Gea,Manchester United,True
Leicester City,Wolverhampton Wanderers,1628949600,9,eng ENG,FW,34-215,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,45963054,Jamie Vardy,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,7,eng ENG,"LW,FW",23-248,71,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,3ea50f67,Harvey Barnes,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,14,ng NGA,FW,24-315,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,c92e1a31,Kelechi Iheanacho,Leicester City,False
Leicester City,Wolverhampton Wanderers,1628949600,17,es ESP,RW,28-016,61,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0,819aa8e7,Ayoze Pérez,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,23,dk DEN,CB,29-011,29,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,1900032e,Jannik Vestergaard,Leicester City,False
Leicester City,Wolverhampton Wanderers,1628949600,10,eng ENG,AM,24-264,61,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,ee38d9c5,James Maddison,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,42,fr FRA,CM,22-168,29,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,ae59b359,Boubakary Soumaré,Leicester City,False
Leicester City,Wolverhampton Wanderers,1628949600,25,ng NGA,"DM,CM",24-241,90,2,2,1,1,0,1,8,12.5,7,5,0,5,1,3,3,0,6b47c5db,Wilfred Ndidi,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,8,be BEL,"DM,CM",24-099,90,5,5,1,3,1,4,6,66.7,2,2,2,0,0,5,2,0,56f7a928,Youri Tielemans,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,33,eng ENG,"LB,WB",20-065,90,2,2,0,2,0,2,7,28.6,5,2,2,0,4,6,2,0,fc027d02,Luke Thomas,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,4,tr TUR,CB,25-083,90,2,1,1,1,0,0,0,,0,2,1,1,1,3,2,0,21166ff4,Çağlar Söyüncü,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,18,gh GHA,CB,26-236,90,2,1,2,0,0,2,2,100.0,0,3,1,2,1,3,2,2,1a4ef233,Daniel Amartey,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,21,pt POR,"RB,WB",27-312,90,1,0,0,1,0,1,3,33.3,2,3,1,2,2,3,1,0,75a72a99,Ricardo Pereira,Leicester City,True
Leicester City,Wolverhampton Wanderers,1628949600,1,dk DEN,GK,34-282,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,53af52f3,Kasper Schmeichel,Leicester City,True
Burnley,Brighton & Hove Albion,1628949600,19,eng ENG,FW,32-016,69,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,4ab53cdb,Jay Rodriguez,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,10,eng ENG,"FW,DM",31-288,21,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,2691c772,Ashley Barnes,Burnley,False
Burnley,Brighton & Hove Albion,1628949600,9,nz NZL,FW,29-250,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4e9a0555,Chris Wood,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,11,eng ENG,LM,21-265,78,0,0,0,0,0,0,0,,0,4,2,2,1,1,1,0,fc15fb84,Dwight McNeil,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,8,eng ENG,"RW,RM",25-238,12,2,2,1,1,0,0,0,,0,0,0,0,1,3,0,0,47369df8,Josh Brownhill,Burnley,False
Burnley,Brighton & Hove Albion,1628949600,4,eng ENG,CM,32-050,84,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,74e12f1e,Jack Cork,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,27,cz CZE,AM,29-105,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0d4ceb32,Matěj Vydra,Burnley,False
Burnley,Brighton & Hove Albion,1628949600,18,eng ENG,"CM,DM",31-135,90,1,1,0,1,0,1,2,50.0,1,1,0,1,1,2,1,0,495945ef,Ashley Westwood,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,7,is ISL,"RM,LW,LM",30-291,90,2,1,1,1,0,0,1,0.0,1,0,0,0,0,2,2,0,f72293fc,Jóhann Berg Guðmundsson,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,3,eng ENG,LB,27-330,90,1,1,1,0,0,0,0,,0,0,0,0,3,4,2,0,cc2d7ad5,Charlie Taylor,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,6,eng ENG,CB,31-327,90,1,1,0,0,1,0,0,,0,0,0,0,1,2,3,0,8df7a2fb,Ben Mee,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,5,eng ENG,CB,28-268,90,3,2,2,1,0,1,1,100.0,0,3,2,1,1,4,2,0,15ea812b,James Tarkowski,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,2,eng ENG,RB,32-066,90,3,2,1,1,1,1,2,50.0,1,1,0,1,1,4,1,0,9a9c05db,Matthew Lowton,Burnley,True
Burnley,Brighton & Hove Albion,1628949600,1,eng ENG,GK,29-117,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4b40d9ca,Nick Pope,Burnley,True
Chelsea,Crystal Palace,1628949600,11,de GER,FW,25-161,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,49fe9070,Timo Werner,Chelsea,True
Chelsea,Crystal Palace,1628949600,10,us USA,AM,22-330,81,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,1bf33a9a,Christian Pulisic,Chelsea,True
Chelsea,Crystal Palace,1628949600,29,de GER,AM,22-064,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,fed7cb61,Kai Havertz,Chelsea,False
Chelsea,Crystal Palace,1628949600,19,eng ENG,AM,22-216,90,3,1,0,0,3,1,3,33.3,2,0,0,0,0,3,0,0,9674002f,Mason Mount,Chelsea,True
Chelsea,Crystal Palace,1628949600,8,hr CRO,CM,27-100,90,1,0,0,1,0,0,3,0.0,3,0,0,0,1,2,0,0,79c0821a,Mateo Kovačić,Chelsea,True
Chelsea,Crystal Palace,1628949600,5,it ITA,CM,29-237,90,5,1,2,1,2,2,4,50.0,2,2,0,2,2,7,0,0,45db685d,Jorginho,Chelsea,True
Chelsea,Crystal Palace,1628949600,3,es ESP,WB,30-229,85,4,3,1,1,2,2,2,100.0,0,1,0,1,1,5,2,0,f4290206,Marcos Alonso,Chelsea,True
Chelsea,Crystal Palace,1628949600,33,it ITA,WB,27-011,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,e0bc6fdc,Emerson Palmieri,Chelsea,False
Chelsea,Crystal Palace,1628949600,28,es ESP,WB,31-351,66,6,3,0,4,2,1,2,50.0,1,1,0,1,0,6,1,0,53cad200,César Azpilicueta,Chelsea,True
Chelsea,Crystal Palace,1628949600,24,eng ENG,WB,21-249,24,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0,1265a93a,Reece James,Chelsea,False
Chelsea,Crystal Palace,1628949600,2,de GER,CB,28-164,90,1,0,0,1,0,1,2,50.0,1,1,1,0,0,1,1,0,18b896d6,Antonio Rüdiger,Chelsea,True
Chelsea,Crystal Palace,1628949600,4,dk DEN,CB,25-126,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,3,0,1cb49278,Andreas Christensen,Chelsea,True
Chelsea,Crystal Palace,1628949600,14,eng ENG,CB,22-040,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,5515376c,Trevoh Chalobah,Chelsea,True
Chelsea,Crystal Palace,1628949600,16,sn SEN,GK,29-166,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33887998,Edouard Mendy,Chelsea,True
Watford,Aston Villa,1628949600,25,ng NGA,FW,23-272,65,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,2c44a35d,Emmanuel Dennis,Watford,True
Watford,Aston Villa,1628949600,29,co COL,"LW,FW",22-116,25,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,71b47ab9,Cucho,Watford,False
Watford,Aston Villa,1628949600,12,se SWE,"LM,AM",27-318,90,2,0,2,0,0,0,1,0.0,1,1,0,1,0,2,1,0,1770bd68,Ken Sema,Watford,True
Watford,Aston Villa,1628949600,33,sk SVK,CM,34-169,68,4,2,2,2,0,0,1,0.0,1,0,0,0,1,5,2,0,5aaef9ef,Juraj Kucka,Watford,True
Watford,Aston Villa,1628949600,16,eng ENG,"DM,CM",31-194,22,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,7fec31a0,Dan Gosling,Watford,False
Watford,Aston Villa,1628949600,8,eng ENG,CM,32-002,78,2,0,0,2,0,0,2,0.0,2,0,0,0,2,4,0,0,6cdd8245,Tom Cleverley,Watford,True
Watford,Aston Villa,1628949600,9,eng ENG,FW,33-046,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,82e34b69,Troy Deeney,Watford,False
Watford,Aston Villa,1628949600,23,sn SEN,"RM,RW",23-170,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,bfdb33aa,Ismaila Sarr,Watford,True
Watford,Aston Villa,1628949600,4,ng NGA,DM,25-278,90,2,2,2,0,0,0,1,0.0,1,2,1,1,3,5,1,0,b579e83d,Oghenekaro Etebo,Watford,True
Watford,Aston Villa,1628949600,11,ma MAR,LB,27-224,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0,de0f152c,Adam Masina,Watford,True
Watford,Aston Villa,1628949600,27,be BEL,CB,30-171,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,8,0,914ab9a1,Christian Kabasele,Watford,True
Watford,Aston Villa,1628949600,5,ng NGA,CB,27-347,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,7ed4921e,William Troost-Ekong,Watford,True
Watford,Aston Villa,1628949600,15,nir NIR,RB,32-189,90,2,0,1,0,1,1,1,100.0,0,1,1,0,1,3,2,0,89e4b358,Craig Cathcart,Watford,True
Watford,Aston Villa,1628949600,26,at AUT,GK,27-036,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1c0eea98,Daniel Bachmann,Watford,True
Everton,Southampton,1628949600,9,eng ENG,FW,24-151,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,59e6e5bf,Dominic Calvert-Lewin,Everton,True
Everton,Southampton,1628949600,7,br BRA,"LW,AM,LM",24-096,88,3,2,2,1,0,1,1,100.0,0,2,0,2,0,3,2,0,fa031b34,Richarlison,Everton,True
Everton,Southampton,1628949600,24,eng ENG,LM,20-171,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2bd83368,Anthony Gordon,Everton,False
Everton,Southampton,1628949600,14,eng ENG,RW,30-029,69,3,1,3,0,0,1,4,25.0,3,2,0,2,0,3,0,0,b28bbd58,Andros Townsend,Everton,True
Everton,Southampton,1628949600,17,ng NGA,"RW,RM",25-103,21,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,6ca5ec4b,Alex Iwobi,Everton,False
Everton,Southampton,1628949600,11,jm JAM,"AM,LW",25-047,82,4,3,0,2,2,1,2,50.0,1,1,0,1,0,4,0,0,4468ec10,Demarai Gray,Everton,True
Everton,Southampton,1628949600,13,co COL,CB,26-325,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6d5701f2,Yerry Mina,Everton,False
Everton,Southampton,1628949600,16,ml MLI,"DM,CM",28-225,90,2,0,2,0,0,1,3,33.3,2,0,0,0,0,2,2,0,02b29014,Abdoulaye Doucouré,Everton,True
Everton,Southampton,1628949600,6,br BRA,"DM,CM",30-218,90,3,0,1,1,1,2,6,33.3,4,2,0,2,0,3,3,0,cc700722,Allan,Everton,True
Everton,Southampton,1628949600,12,fr FRA,LB,28-025,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,1b84dbe1,Lucas Digne,Everton,True
Everton,Southampton,1628949600,5,eng ENG,CB,28-215,90,2,0,1,1,0,2,2,100.0,0,0,0,0,2,4,5,1,c5b7c315,Michael Keane,Everton,True
Everton,Southampton,1628949600,4,eng ENG,CB,24-296,90,1,1,1,0,0,0,0,,0,1,1,0,1,2,6,0,d0042ab9,Mason Holgate,Everton,True
Everton,Southampton,1628949600,23,ie IRL,RB,32-307,90,5,2,3,2,0,5,5,100.0,0,1,0,1,2,7,2,0,0420d84f,Séamus Coleman,Everton,True
Everton,Southampton,1628949600,1,eng ENG,GK,27-160,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4806ec67,Jordan Pickford,Everton,True
Norwich City,Liverpool,1628958600,22,fi FIN,FW,31-138,76,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,0745b37d,Teemu Pukki,Norwich City,True
Norwich City,Liverpool,1628958600,35,ie IRL,FW,20-184,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,291e3ec3,Adam Idah,Norwich City,False
Norwich City,Liverpool,1628958600,17,xk KVX,LW,25-047,76,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,6c6a3300,Milot Rashica,Norwich City,True
Norwich City,Liverpool,1628958600,24,us USA,LW,21-175,14,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,1,0,a8d4428b,Josh Sargent,Norwich City,False
Norwich City,Liverpool,1628958600,14,eng ENG,RW,23-168,85,5,5,4,1,0,3,4,75.0,1,0,0,0,1,6,1,0,f63d8a4b,Todd Cantwell,Norwich City,True
Norwich City,Liverpool,1628958600,10,eng ENG,RM,23-308,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2f6ec02a,Kieran Dowell,Norwich City,False
Norwich City,Liverpool,1628958600,7,de GER,LM,30-218,90,2,2,2,0,0,2,3,66.7,1,2,0,2,0,2,2,0,3faa1780,Lukas Rupp,Norwich City,True
Norwich City,Liverpool,1628958600,8,sct SCO,CM,20-064,90,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,2,0,df10e27c,Billy Gilmour,Norwich City,True
Norwich City,Liverpool,1628958600,20,fr FRA,RM,28-081,90,3,2,0,3,0,3,3,100.0,0,3,2,1,0,3,2,0,f5044e54,Pierre Lees-Melou,Norwich City,True
Norwich City,Liverpool,1628958600,30,gr GRE,LB,25-301,90,3,0,2,1,0,3,4,75.0,1,0,0,0,0,3,4,0,112c495e,Dimitris Giannoulis,Norwich City,True
Norwich City,Liverpool,1628958600,4,eng ENG,CB,28-211,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,bcfb0142,Ben Gibson,Norwich City,True
Norwich City,Liverpool,1628958600,5,sct SCO,CB,29-267,90,1,1,1,0,0,1,3,33.3,2,1,1,0,1,2,8,0,e9254eec,Grant Hanley,Norwich City,True
Norwich City,Liverpool,1628958600,2,eng ENG,RB,21-222,90,2,1,2,0,0,1,1,100.0,0,4,3,1,3,5,3,0,774cf58b,Max Aarons,Norwich City,True
Norwich City,Liverpool,1628958600,1,nl NED,GK,33-133,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,f23f9d20,Tim Krul,Norwich City,True
Newcastle United,West Ham United,1629032400,10,fr FRA,FW,24-156,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,2b16cb1a,Allan Saint-Maximin,Newcastle United,True
Newcastle United,West Ham United,1629032400,9,eng ENG,FW,29-169,84,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,c596fcb0,Callum Wilson,Newcastle United,True
Newcastle United,West Ham United,1629032400,7,br BRA,FW,25-001,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,c17bfb65,Joelinton,Newcastle United,False
Newcastle United,West Ham United,1629032400,24,py PAR,CM,27-186,90,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,0,0,862a1c15,Miguel Almirón,Newcastle United,True
Newcastle United,West Ham United,1629032400,8,eng ENG,CM,29-169,69,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,3727dd3c,Jonjo Shelvey,Newcastle United,True
Newcastle United,West Ham United,1629032400,21,sct SCO,CM,27-172,21,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,d56543a0,Ryan Fraser,Newcastle United,False
Newcastle United,West Ham United,1629032400,14,eng ENG,"CM,CB",26-146,90,2,2,2,0,0,1,2,50.0,1,0,0,0,2,4,1,0,c951a6df,Isaac Hayden,Newcastle United,True
Newcastle United,West Ham United,1629032400,11,sct SCO,LB,31-339,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,71ef519e,Matt Ritchie,Newcastle United,True
Newcastle United,West Ham United,1629032400,2,ie IRL,CB,31-323,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,8,0,2b91cf8e,Ciaran Clark,Newcastle United,True
Newcastle United,West Ham United,1629032400,18,ar ARG,CB,32-175,90,0,0,0,0,0,0,1,0.0,1,4,4,0,1,1,11,0,f25b010f,Federico Fernández,Newcastle United,True
Newcastle United,West Ham United,1629032400,17,se SWE,CB,27-013,83,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,4,0,77cf6852,Emil Krafth,Newcastle United,True
Newcastle United,West Ham United,1629032400,36,eng ENG,CM,23-289,7,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0,a2b105e0,Sean Longstaff,Newcastle United,False
Newcastle United,West Ham United,1629032400,23,eng ENG,RB,26-172,90,2,1,1,1,0,1,3,33.3,2,2,0,2,3,5,0,0,de112b84,Jacob Murphy,Newcastle United,True
Newcastle United,West Ham United,1629032400,27,eng ENG,GK,24-164,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19e50035,Freddie Woodman,Newcastle United,True
Tottenham Hotspur,Manchester City,1629041400,7,kr KOR,FW,29-038,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,92e7e919,Son Heung-min,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,23,nl NED,LW,23-311,76,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0,a29b1131,Steven Bergwijn,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,18,ar ARG,LW,25-128,14,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,d7553721,Giovani Lo Celso,Tottenham Hotspur,False
Tottenham Hotspur,Manchester City,1629041400,27,br BRA,RW,29-002,90,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,3,0,2b622f01,Lucas Moura,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,20,eng ENG,LM,25-126,90,3,1,2,1,0,0,7,0.0,7,1,0,1,1,4,3,0,cea4ee8f,Dele Alli,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,29,eng ENG,CM,20-333,90,2,2,2,0,0,1,4,25.0,3,3,2,1,0,2,2,0,6250083a,Oliver Skipp,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,5,dk DEN,RM,26-010,89,2,1,2,0,0,1,5,20.0,4,4,0,4,1,3,0,0,8b04d6c1,Pierre Højbjerg,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,4,ar ARG,LM,23-110,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a3d94a58,Cristian Romero,Tottenham Hotspur,False
Tottenham Hotspur,Manchester City,1629041400,3,es ESP,LB,24-242,90,0,0,0,0,0,0,0,,0,0,0,0,4,4,0,0,3353737a,Sergio Reguilón,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,15,eng ENG,CB,27-212,90,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,5,0,ac861941,Eric Dier,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,6,co COL,CB,25-064,90,4,3,3,1,0,3,3,100.0,0,1,1,0,0,4,6,0,da7b447d,Davinson Sánchez,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,25,eng ENG,RB,22-137,82,2,1,2,0,0,2,3,66.7,1,5,1,4,1,3,3,0,e9971f2d,Japhet Tanganga,Tottenham Hotspur,True
Tottenham Hotspur,Manchester City,1629041400,2,ie IRL,RB,29-211,8,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,d557d734,Matt Doherty,Tottenham Hotspur,False
Tottenham Hotspur,Manchester City,1629041400,1,fr FRA,GK,34-232,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,8f62b6ee,Hugo Lloris,Tottenham Hotspur,True
Liverpool,Burnley,1629545400,20,pt POR,FW,24-260,80,4,1,2,2,0,1,3,33.3,2,0,0,0,0,4,1,0,178ae8f8,Diogo Jota,Liverpool,True
Liverpool,Burnley,1629545400,9,br BRA,FW,29-323,10,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,4c370d81,Roberto Firmino,Liverpool,False
Liverpool,Burnley,1629545400,10,sn SEN,LW,29-133,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,c691bfe2,Sadio Mané,Liverpool,True
Liverpool,Burnley,1629545400,11,eg EGY,RW,29-067,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,e342ad68,Mohamed Salah,Liverpool,True
Liverpool,Burnley,1629545400,8,gn GUI,LM,26-192,80,3,3,2,1,0,2,2,100.0,0,3,0,3,0,3,0,0,f25c8e3a,Naby Keïta,Liverpool,True
Liverpool,Burnley,1629545400,6,es ESP,LM,30-132,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,77e84962,Thiago Alcántara,Liverpool,False
Liverpool,Burnley,1629545400,14,eng ENG,CM,31-065,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,935e6b8f,Jordan Henderson,Liverpool,True
Liverpool,Burnley,1629545400,67,eng ENG,RM,18-139,90,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0,b9e1436c,Harvey Elliott,Liverpool,True
Liverpool,Burnley,1629545400,21,gr GRE,LB,25-101,89,3,2,3,0,0,0,1,0.0,1,0,0,0,1,4,3,0,f315ca93,Kostas Tsimikas,Liverpool,True
