home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Heart of Midlothian,İstanbul Başakşehir,1662655500,601ef102,Stefano Okaka, Başakşehir,0.13,,Blocked,10,Head,,ed140063,Deniz Turuc,Pass (Live),edd38473,Hasan Ali Kaldırım,Pass (Live),6,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,d68cb24c,Danijel Aleksić, Başakşehir,0.07,0.24,Saved,11,Head,,ed140063,Deniz Turuc,Pass (Live),edd38473,Hasan Ali Kaldırım,Pass (Dead),20,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,73ddc40c,Léo Duarte, Başakşehir,0.36,0.29,Saved,5,Head,,d68cb24c,Danijel Aleksić,Shot,,,,21,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,62a0e530,Peter Haring, Hearts,0.47,,Blocked,4,Head,,ffea470f,Michael Smith,Pass (Live),68d4ebfe,Barrie McKay,Pass (Dead),23,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,601ef102,Stefano Okaka, Başakşehir,0.04,,Blocked,29,Right Foot,,c47541e0,Bertrand Traoré,Pass (Live),edd38473,Hasan Ali Kaldırım,Pass (Live),23,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,ed140063,Deniz Turuc, Başakşehir,0.09,,Blocked,19,Left Foot,,d68cb24c,Danijel Aleksić,Pass (Live),ed140063,Deniz Turuc,Tackle,26,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,edd38473,Hasan Ali Kaldırım, Başakşehir,0.07,0.63,Goal,18,Left Foot,,ed140063,Deniz Turuc,Shot,,,,26,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,c47541e0,Bertrand Traoré, Başakşehir,0.11,0.03,Saved,17,Left Foot,Deflected,8d2ad5c0,Serdar Gürler,Pass (Live),c47541e0,Bertrand Traoré,Pass (Live),34,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,d68cb24c,Danijel Aleksić, Başakşehir,0.34,,Off Target,11,Left Foot,,c47541e0,Bertrand Traoré,Shot,,,,34,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,c47541e0,Bertrand Traoré, Başakşehir,0.07,,Blocked,14,Left Foot,,d68cb24c,Danijel Aleksić,Pass (Live),edd38473,Hasan Ali Kaldırım,Pass (Live),35,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,8d2ad5c0,Serdar Gürler, Başakşehir,0.05,,Blocked,14,Right Foot,,c47541e0,Bertrand Traoré,Pass (Live),601ef102,Stefano Okaka,Pass (Live),36,False
