home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Zwolle,Heerenveen,1533924000,9,nl NED,FW,26-277,90,19,15,4,0,0,0,1,0,0,0,0,0,16,0,0,d7d78a54,Mike van Duinen,Zwolle,True
Zwolle,Heerenveen,1533924000,7,nl NED,LW,22-193,90,35,31,4,0,0,0,2,4,0,0,0,0,22,0,1,4b8b9e6c,Vito van Crooy,Zwolle,True
Zwolle,Heerenveen,1533924000,17,au AUS,RW,19-081,45,21,21,0,0,0,0,3,0,0,0,0,0,12,0,1,badcdcae,Denis Genreau,Zwolle,True
Zwolle,Heerenveen,1533924000,21,dk DEN,RW,24-051,45,24,23,1,0,0,2,2,1,0,0,0,0,15,0,1,1a672e2d,Younes Namli,Zwolle,False
Zwolle,Heerenveen,1533924000,14,nl NED,AM,20-009,86,19,19,0,0,0,0,0,0,0,0,0,0,14,0,0,b3f36e72,Zian Flemming,Zwolle,True
Zwolle,Heerenveen,1533924000,11,gy GUY,AM,24-335,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,3388d472,Terell Ondaan,Zwolle,False
Zwolle,Heerenveen,1533924000,8,nl NED,DM,22-329,90,66,59,7,4,1,1,5,0,3,0,3,0,53,0,2,66e43504,Clint Leemans,Zwolle,True
Zwolle,Heerenveen,1533924000,6,nl NED,DM,21-047,90,82,77,4,2,1,2,2,0,2,0,0,0,71,1,0,eebacc07,Gustavo Hamer,Zwolle,True
Zwolle,Heerenveen,1533924000,2,nl NED,LB,32-303,90,76,62,14,2,0,3,1,12,0,0,0,0,65,0,1,894cfe3d,Bram van Polen,Zwolle,True
Zwolle,Heerenveen,1533924000,4,nl NED,CB,30-119,90,90,87,3,1,0,1,1,2,0,0,0,0,81,0,0,55ef6d36,Dirk Marcellis,Zwolle,True
Zwolle,Heerenveen,1533924000,29,cw CUW,CB,28-272,90,97,95,2,1,0,1,0,1,0,0,0,0,87,0,0,4ad031fa,Darryl Lachman,Zwolle,True
Zwolle,Heerenveen,1533924000,20,nl NED,RB,23-077,90,61,51,10,0,0,0,9,10,0,0,0,0,48,0,2,76b2817e,Kingsley Ehizibue,Zwolle,True
Zwolle,Heerenveen,1533924000,1,nl NED,GK,37-320,90,53,48,5,1,0,0,0,0,0,0,0,0,43,0,0,12c36871,Diederik Boer,Zwolle,True
Ajax,Heracles Almelo,1534005000,39,nl NED,FW,20-106,55,10,8,2,0,0,0,0,1,0,0,0,0,10,0,0,9c2b1f11,Kaj Sierhuis,Ajax,True
Ajax,Heracles Almelo,1534005000,9,nl NED,FW,34-364,35,9,8,1,0,0,0,1,0,0,0,0,0,7,0,0,5042e5c2,Klaas-Jan Huntelaar,Ajax,False
Ajax,Heracles Almelo,1534005000,7,br BRA,LW,21-161,84,28,26,2,1,0,0,2,1,0,0,0,0,17,0,1,4f1e6a0b,David Neres,Ajax,True
Ajax,Heracles Almelo,1534005000,19,ma MAR,LW,25-155,6,8,7,1,0,0,0,1,1,0,0,0,0,5,0,0,ebc56869,Zakaria Labyad,Ajax,False
Ajax,Heracles Almelo,1534005000,10,rs SRB,RW,29-264,90,50,48,2,0,0,0,4,2,0,0,0,0,36,0,5,2475dcc6,Dušan Tadić,Ajax,True
Ajax,Heracles Almelo,1534005000,6,nl NED,DM,21-115,90,49,48,1,1,0,0,0,0,0,0,0,0,42,0,1,50dc94ce,Donny van de Beek,Ajax,True
Ajax,Heracles Almelo,1534005000,22,ma MAR,AM,25-145,90,75,55,20,6,2,1,17,3,11,5,5,0,47,0,4,6622454d,Hakim Ziyech,Ajax,True
Ajax,Heracles Almelo,1534005000,15,nl NED,DM,20-181,90,47,42,5,4,0,1,0,1,0,0,0,0,36,0,1,a1c5b23e,Carel Eiting,Ajax,True
Ajax,Heracles Almelo,1534005000,5,at AUT,LB,20-188,55,40,34,6,1,0,0,2,5,0,0,0,0,33,0,0,4b803b3c,Maximilian Wöber,Ajax,True
Ajax,Heracles Almelo,1534005000,21,nl NED,"CB,LB",21-091,35,41,37,4,3,0,1,0,1,0,0,0,0,34,0,0,1bacc518,Frenkie de Jong,Ajax,False
Ajax,Heracles Almelo,1534005000,17,nl NED,"CB,LB",28-155,90,82,77,5,2,0,2,1,2,1,0,0,0,73,0,2,691bef82,Daley Blind,Ajax,True
Ajax,Heracles Almelo,1534005000,4,nl NED,CB,18-364,90,66,62,4,4,0,0,1,0,0,0,0,0,58,0,1,d6e53a3a,Matthijs de Ligt,Ajax,True
Ajax,Heracles Almelo,1534005000,12,ma MAR,RB,20-270,90,74,68,6,1,0,0,2,5,0,0,0,0,60,0,1,b74277a0,Noussair Mazraoui,Ajax,True
Ajax,Heracles Almelo,1534005000,24,cm CMR,GK,22-131,90,23,15,8,2,0,0,0,0,0,0,0,0,19,0,0,e9c0c1b2,André Onana,Ajax,True
Willem II,VVV-Venlo,1534005000,9,es ESP,FW,26-151,90,18,17,1,0,0,0,0,0,0,0,0,0,15,0,0,9bd3b683,Fran Sol,Willem II,True
Willem II,VVV-Venlo,1534005000,24,nz NZL,LW,20-124,62,15,15,0,0,0,0,2,0,0,0,0,0,6,0,1,aeac8132,James McGarry,Willem II,True
Willem II,VVV-Venlo,1534005000,10,gr GRE,"AM,LW",25-106,28,25,25,0,0,0,0,2,0,0,0,0,0,23,0,0,bc8df459,Dimitris Kolovos,Willem II,False
