home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Chievo,Juventus,1534608000,9,pl POL,FW,23-098,65,20,0,1,15,4,3,20,0,0,,0,,15,31,2,0,0,0,5,3,16,3,7b536033,Mariusz Stępiński,Chievo,True
Chievo,Juventus,1534608000,20,rs SRB,FW,30-324,25,16,0,5,5,6,0,16,2,0,0.0,2,100.0,8,9,0,0,0,0,2,0,9,2,dfb933e0,Filip Đorđević,Chievo,False
Chievo,Juventus,1534608000,17,it ITA,LW,33-105,90,33,1,8,13,13,2,32,3,2,66.7,1,33.3,26,158,72,2,0,1,5,1,25,10,1c50f354,Emanuele Giaccherini,Chievo,True
Chievo,Juventus,1534608000,27,it ITA,RW,21-116,90,39,1,18,13,8,0,39,1,0,0.0,1,100.0,13,55,20,0,0,0,1,1,19,5,d97f2e8d,Fabio Depaoli,Chievo,True
Chievo,Juventus,1534608000,56,fi FIN,LM,31-249,77,26,2,7,13,6,0,26,0,0,,0,,13,59,10,0,0,0,1,2,18,0,90b70194,Përparim Hetemaj,Chievo,True
Chievo,Juventus,1534608000,22,ng NGA,LM,27-088,13,9,1,4,4,1,0,9,1,1,100.0,0,0.0,5,31,9,0,0,0,0,0,5,0,614c38fb,Joel Obi,Chievo,False
Chievo,Juventus,1534608000,8,rs SRB,CM,29-354,90,43,3,13,26,5,0,43,1,1,100.0,0,0.0,21,93,77,0,0,0,0,0,34,0,023937a9,Ivan Radovanović,Chievo,True
Chievo,Juventus,1534608000,4,it ITA,RM,27-279,90,38,2,15,20,4,0,38,0,0,,0,,11,90,62,2,1,0,2,0,18,0,e327bd76,Nicola Rigoni,Chievo,True
Chievo,Juventus,1534608000,29,it ITA,LB,31-314,90,45,8,21,18,6,0,45,1,1,100.0,0,0.0,19,83,32,1,1,0,2,0,25,1,00b0bb87,Fabrizio Cacciatore,Chievo,True
Chievo,Juventus,1534608000,14,it ITA,CB,24-251,90,39,12,29,10,0,0,39,0,0,,0,,8,36,4,0,0,0,0,0,16,0,0821331c,Mattia Bani,Chievo,True
Chievo,Juventus,1534608000,15,it ITA,CB,33-101,90,30,9,28,2,0,0,30,0,0,,0,,4,15,8,0,0,0,0,0,6,0,47a500ae,Luca Rossettini,Chievo,True
Chievo,Juventus,1534608000,40,rs SRB,RB,30-353,90,43,8,21,16,7,1,43,0,0,,0,,13,88,69,3,1,1,2,0,16,0,6aafdc27,Nenad Tomović,Chievo,True
Chievo,Juventus,1534608000,70,it ITA,GK,39-143,89,32,26,31,1,0,0,32,0,0,,0,,7,71,61,0,0,0,0,0,4,0,048877f5,Stefano Sorrentino,Chievo,True
Chievo,Juventus,1534608000,16,it ITA,GK,28-035,1,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,c4f573f4,Andrea Seculin,Chievo,False
Lazio,Napoli,1534617000,10,es ESP,"FW,CM",25-324,90,55,1,5,28,24,2,55,1,1,100.0,0,0.0,32,161,101,1,4,0,5,2,36,2,5294a83f,Luis Alberto,Lazio,True
Lazio,Napoli,1534617000,17,it ITA,FW,28-179,90,30,0,2,8,20,5,30,2,0,0.0,2,100.0,17,108,16,2,0,3,4,0,21,7,4431aed2,Ciro Immobile,Lazio,True
Lazio,Napoli,1534617000,21,rs SRB,"CM,FW,DM",23-172,90,61,2,7,36,19,0,61,4,1,25.0,3,75.0,37,226,113,2,1,0,5,5,41,8,4e6dbac4,Sergej Milinković-Savić,Lazio,True
Lazio,Napoli,1534617000,25,hr CRO,"CM,DM",29-174,67,46,2,18,25,5,0,46,2,2,100.0,0,0.0,31,139,72,1,1,0,0,0,33,0,e8c930bb,Milan Badelj,Lazio,True
Lazio,Napoli,1534617000,11,ar ARG,LM,24-005,23,12,0,0,5,8,3,12,4,2,50.0,2,50.0,10,79,47,2,1,1,1,2,8,1,45b9b619,Joaquín Correa,Lazio,False
Lazio,Napoli,1534617000,16,it ITA,"CM,DM",33-205,87,36,1,9,21,8,2,36,1,1,100.0,0,0.0,12,44,24,0,0,0,1,0,17,2,ed5886d2,Marco Parolo,Lazio,True
Lazio,Napoli,1534617000,32,it ITA,CM,24-012,3,7,0,0,4,3,0,7,0,0,,0,,4,8,4,0,0,0,0,0,5,0,ba3d3bea,Danilo Cataldi,Lazio,False
Lazio,Napoli,1534617000,22,uy URU,"WB,RB",31-133,90,52,2,11,26,15,3,52,1,0,0.0,1,100.0,34,90,50,0,1,0,1,0,33,7,e94d79e3,Martín Cáceres,Lazio,True
