home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Spartak Moscow,Legia Warsaw,1631716200,9,ar ARG,FW,24-170,90,55,2,5,18,32,7,55,1,1,100.0,0,0.0,28,159,81,3,3,0,2,0,40,5,ccbbe661,Ezequiel Ponce,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,24,nl NED,LW,29-254,90,64,0,1,26,37,2,64,1,0,0.0,1,100.0,38,143,50,1,0,1,3,1,42,10,b182a240,Quincy Promes,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,11,se SWE,RW,24-087,81,35,0,2,8,25,8,35,2,2,100.0,0,0.0,24,167,95,6,2,3,1,3,28,11,72984eee,Jordan Larsson,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,7,ru RUS,RW,24-192,9,2,0,0,2,0,0,2,0,0,,0,,1,3,0,0,0,0,0,1,1,0,5a068ec6,Aleksandr Sobolev,Spartak Moscow,False
Spartak Moscow,Legia Warsaw,1631716200,6,br BRA,LM,24-088,68,54,3,9,23,22,2,54,2,1,50.0,1,50.0,26,159,85,3,0,1,0,1,30,6,db90b737,Ayrton Lucas,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,17,ru RUS,LM,23-231,22,21,1,5,8,8,1,21,1,0,0.0,1,100.0,5,46,28,1,0,0,2,0,7,2,43b23d3a,Aleksandr Lomovitskiy,Spartak Moscow,False
Spartak Moscow,Legia Warsaw,1631716200,47,ru RUS,CM,27-216,22,13,0,0,10,3,0,13,0,0,,0,,9,41,24,1,0,0,0,0,10,1,0a215326,Roman Zobnin,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,4,nl NED,CM,26-221,68,48,0,4,26,18,0,48,1,1,100.0,0,0.0,33,148,76,1,1,0,3,0,35,1,28eea0fc,Jorrit Hendrix,Spartak Moscow,False
Spartak Moscow,Legia Warsaw,1631716200,18,ru RUS,CM,21-080,90,65,4,17,39,9,2,65,1,1,100.0,0,0.0,33,171,41,2,1,1,2,1,47,0,444940e2,Nail Umyarov,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,8,ng NGA,RM,30-277,81,61,1,21,15,26,1,61,4,2,50.0,2,50.0,31,138,70,3,1,1,1,3,34,8,e726e11e,Victor Moses,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,10,ru RUS,RM,25-076,9,8,1,1,4,3,0,8,2,2,100.0,0,0.0,6,35,22,1,0,0,0,0,5,1,ab2a6ae8,Zelimkhan Bakayev,Spartak Moscow,False
Spartak Moscow,Legia Warsaw,1631716200,14,ru RUS,CB,27-298,90,55,1,11,34,10,1,55,1,0,0.0,1,100.0,36,200,131,2,3,0,0,1,37,2,e7ef333b,Georgi Dzhikiya,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,2,fr FRA,CB,27-338,90,50,8,18,28,5,3,50,0,0,,0,,28,176,136,3,1,0,0,0,25,1,41eebdf5,Samuel Gigot,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,92,ru RUS,CB,23-254,90,71,5,30,32,9,0,71,1,0,0.0,1,100.0,54,225,95,0,0,0,1,0,54,0,24d9435b,Nikolai Rasskazov,Spartak Moscow,True
Spartak Moscow,Legia Warsaw,1631716200,98,ru RUS,GK,23-180,90,32,25,31,1,0,0,32,0,0,,0,,17,60,37,0,0,0,0,0,14,0,6f4e1c93,Aleksandr Maksimenko,Spartak Moscow,True
Real Betis,Celtic,1631810700,9,es ESP,FW,28-242,90,29,0,1,16,12,5,29,1,0,0.0,1,100.0,18,138,74,3,1,1,0,1,20,6,75645f0e,Borja Iglesias,Real Betis,True
Real Betis,Celtic,1631810700,7,es ESP,LW,28-119,90,34,0,4,18,12,4,34,0,0,,0,,15,54,21,0,0,0,4,1,20,4,84399660,Juanmi,Real Betis,True
Real Betis,Celtic,1631810700,17,es ESP,RW,40-057,53,34,0,3,12,19,4,34,1,0,0.0,1,100.0,21,98,67,3,0,2,0,0,21,4,4c5b14d2,Joaquín,Real Betis,True
Real Betis,Celtic,1631810700,24,es ESP,RW,25-178,37,9,0,1,6,2,0,9,0,0,,0,,5,24,21,1,1,0,1,1,5,1,a55d8df5,Aitor Ruibal,Real Betis,False
