home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Sporting CP,Vizela,1628277300,e6af02e0,Matheus Nunes, Sporting CP,0.04,,Off Target,30,Right Foot,,b937e490,Rúben Vinagre,Pass (Live),1fbbfbde,Sebastián Coates,Pass (Live),10,False
Sporting CP,Vizela,1628277300,e34e086c,Jovane Cabral, Sporting CP,0.16,,Off Target,10,Head,,12dcbdcc,Ricardo Esgaio,Pass (Live),33651873,Gonçalo Inácio,Pass (Live),11,False
Sporting CP,Vizela,1628277300,e34e086c,Jovane Cabral, Sporting CP,0.15,,Blocked,13,Left Foot,,b937e490,Rúben Vinagre,Pass (Live),a78ff07f,João Palhinha,Pass (Live),22,False
Sporting CP,Vizela,1628277300,46fa8966,Cassiano, Vizela,0.13,,Off Target,24,Right Foot,,b182800f,Francis Cann,Pass (Live),29b161e8,Samu,Pass (Live),24,False
Sporting CP,Vizela,1628277300,a62c16d0,Paulinho, Sporting CP,0.07,0.05,Saved,10,Head,,b937e490,Rúben Vinagre,Pass (Live),e6af02e0,Matheus Nunes,Pass (Live),26,False
Sporting CP,Vizela,1628277300,a62c16d0,Paulinho, Sporting CP,0.08,,Blocked,11,Right Foot,,12dcbdcc,Ricardo Esgaio,Pass (Live),33651873,Gonçalo Inácio,Pass (Live),30,False
Sporting CP,Vizela,1628277300,e34e086c,Jovane Cabral, Sporting CP,0.79,,Woodwork,13,Right Foot,,,,Fouled,a62c16d0,Paulinho,Shot,32,True
Sporting CP,Vizela,1628277300,b3ec13e0,Christian Neiva Afonso, Vizela,0.06,,Off Target,12,Other,,46fa8966,Cassiano,Pass (Live),32100829,Koffi Kouao,Pass (Live),33,False
Sporting CP,Vizela,1628277300,c275947b,Pedro Gonçalves, Sporting CP,0.08,,Blocked,24,Left Foot,,e34e086c,Jovane Cabral,Pass (Live),e34e086c,Jovane Cabral,Take-On,44,False
Sporting CP,Vizela,1628277300,e34e086c,Jovane Cabral, Sporting CP,0.11,,Off Target,17,Right Foot,,a62c16d0,Paulinho,Pass (Live),12dcbdcc,Ricardo Esgaio,Pass (Live),45+1,False
Sporting CP,Vizela,1628277300,e34e086c,Jovane Cabral, Sporting CP,0.08,,Off Target,13,Right Foot,Volley,12dcbdcc,Ricardo Esgaio,Pass (Live),a62c16d0,Paulinho,Pass (Live),45+3,False
Sporting CP,Vizela,1628277300,c275947b,Pedro Gonçalves, Sporting CP,0.13,0.31,Goal,23,Right Foot,,a62c16d0,Paulinho,Pass (Live),a78ff07f,João Palhinha,Pass (Live),48,False
Sporting CP,Vizela,1628277300,a62c16d0,Paulinho, Sporting CP,0.11,,Off Target,18,Right Foot,Volley,12dcbdcc,Ricardo Esgaio,Pass (Live),c275947b,Pedro Gonçalves,Pass (Live),53,False
Sporting CP,Vizela,1628277300,c28df63c,Nuno Gonçalo Moreira, Vizela,0.04,,Off Target,28,Right Foot,Free kick,46fa8966,Cassiano,Fouled,2f002854,Raphael Guzzo,Pass (Live),55,False
Sporting CP,Vizela,1628277300,29b161e8,Samu, Vizela,0.03,0.12,Saved,27,Left Foot,,,,,,,,56,False
Sporting CP,Vizela,1628277300,c275947b,Pedro Gonçalves, Sporting CP,0.17,0.73,Goal,14,Right Foot,,12dcbdcc,Ricardo Esgaio,Pass (Live),a78ff07f,João Palhinha,Pass (Live),64,False
Sporting CP,Vizela,1628277300,a62c16d0,Paulinho, Sporting CP,0.35,0.86,Goal,10,Right Foot,,a6ee4f55,Nuno Santos,Pass (Live),b937e490,Rúben Vinagre,Pass (Live),74,False
Sporting CP,Vizela,1628277300,c28df63c,Nuno Gonçalo Moreira, Vizela,0.03,,Blocked,28,Right Foot,,ad5034c3,Richard Ofori,Pass (Live),4cf7d718,Tomás Costa Silva,Pass (Live),77,False
Sporting CP,Vizela,1628277300,0c152537,Daniel Bragança, Sporting CP,0.06,0.28,Saved,22,Left Foot,Volley,ae1159bf,Matheus Reis,Pass (Live),12dcbdcc,Ricardo Esgaio,Pass (Live),83,False
Sporting CP,Vizela,1628277300,33651873,Gonçalo Inácio, Sporting CP,0.05,,Off Target,13,Head,,c275947b,Pedro Gonçalves,Pass (Dead),0c152537,Daniel Bragança,Shot,84,False
Sporting CP,Vizela,1628277300,83f860ef,Marcos Paulo, Vizela,0.05,,Off Target,23,Left Foot,,2f002854,Raphael Guzzo,Pass (Dead),2f002854,Raphael Guzzo,Pass (Live),90+1,False
Arouca,Estoril,1628336700,42995526,André Clóvis, Estoril,0.15,,Off Target,12,Right Foot,,19b28f22,Loreintz Rosier,Pass (Live),e8dd8ac7,Bruno Lourenço,Pass (Live),2,False
Arouca,Estoril,1628336700,86df4d6b,André Franco, Estoril,0.22,0.29,Goal,10,Head,,86168d75,Joãozinho,Pass (Live),dc6c2f02,Chiquinho,Pass (Live),4,False
Arouca,Estoril,1628336700,dc6c2f02,Chiquinho, Estoril,0.04,,Off Target,20,Right Foot,,19b28f22,Loreintz Rosier,Pass (Live),3264a506,Bernardo Vital,Pass (Live),9,False
Arouca,Estoril,1628336700,dde93e2c,André Silva, Arouca,0.10,0.18,Saved,15,Right Foot,Volley,f9a92ea5,André Bukia,Pass (Live),a75b4071,Eugeni Valderrama,Take-On,10,False
Arouca,Estoril,1628336700,8f025475,Pedro Manuel da Silva Moreira, Arouca,0.05,,Off Target,14,Head,,a30f8286,Thales Oleques,Pass (Live),f9a92ea5,André Bukia,Pass (Live),20,False
Arouca,Estoril,1628336700,42995526,André Clóvis, Estoril,0.28,0.08,Saved,14,Right Foot,,86df4d6b,André Franco,Pass (Live),19b28f22,Loreintz Rosier,Pass (Live),21,False
Arouca,Estoril,1628336700,dc6c2f02,Chiquinho, Estoril,0.03,,Blocked,28,Right Foot,,86168d75,Joãozinho,Pass (Live),86df4d6b,André Franco,Pass (Dead),21,False
Arouca,Estoril,1628336700,42995526,André Clóvis, Estoril,0.18,,Off Target,10,Left Foot,,19b28f22,Loreintz Rosier,Pass (Live),128a19d7,Carles Soria,Pass (Live),24,False
Arouca,Estoril,1628336700,a30f8286,Thales Oleques, Arouca,0.03,,Off Target,15,Right Foot,Volley,a75b4071,Eugeni Valderrama,Pass (Live),8f025475,Pedro Manuel da Silva Moreira,Pass (Live),43,False
Arouca,Estoril,1628336700,19b28f22,Loreintz Rosier, Estoril,0.04,,Off Target,15,Head,,86df4d6b,André Franco,Pass (Dead),e8dd8ac7,Bruno Lourenço,Fouled,45+2,False
Arouca,Estoril,1628336700,50e148af,Arsénio Martins Lafuente Nunes, Arouca,0.06,,Off Target,27,Right Foot,,a30f8286,Thales Oleques,Pass (Live),0488e49f,Leandro Miguel Pereira Silva,Pass (Live),46,False
Arouca,Estoril,1628336700,dd83724a,Baptiste Aloé, Arouca,0.21,,Off Target,8,Head,,8f025475,Pedro Manuel da Silva Moreira,Pass (Dead),0488e49f,Leandro Miguel Pereira Silva,Pass (Live),48,False
Arouca,Estoril,1628336700,50e148af,Arsénio Martins Lafuente Nunes, Arouca,0.03,,Off Target,20,Right Foot,,50e148af,Arsénio Martins Lafuente Nunes,Take-On,b7734738,Quaresma,Pass (Live),48,False
Arouca,Estoril,1628336700,86df4d6b,André Franco, Estoril,0.09,,Off Target,21,Right Foot,,86df4d6b,André Franco,Tackle,,,,56,False
Arouca,Estoril,1628336700,8f025475,Pedro Manuel da Silva Moreira, Arouca,0.10,0.26,Saved,13,Head,,a30f8286,Thales Oleques,Pass (Live),0488e49f,Leandro Miguel Pereira Silva,Pass (Live),65,False
Arouca,Estoril,1628336700,86df4d6b,André Franco, Estoril,0.16,0.23,Saved,16,Left Foot,,dbde9724,Francisco Geraldes,Pass (Live),86df4d6b,André Franco,Pass (Live),66,False
Arouca,Estoril,1628336700,86df4d6b,André Franco, Estoril,0.34,,Off Target,9,Left Foot,,e8dd8ac7,Bruno Lourenço,Pass (Live),dbde9724,Francisco Geraldes,Pass (Live),70,False
Arouca,Estoril,1628336700,50e148af,Arsénio Martins Lafuente Nunes, Arouca,0.03,,Blocked,27,Right Foot,,50e148af,Arsénio Martins Lafuente Nunes,Take-On,151d78b3,Or Dasa,Pass (Live),74,False
Arouca,Estoril,1628336700,6bd13043,Ryotaro Meshino, Estoril,0.10,0.05,Saved,28,Left Foot,Volley,86168d75,Joãozinho,Pass (Live),19b28f22,Loreintz Rosier,Pass (Live),75,False
Arouca,Estoril,1628336700,dde93e2c,André Silva, Arouca,0.20,,Off Target,9,Head,,a30f8286,Thales Oleques,Pass (Live),dde93e2c,André Silva,Pass (Live),78,False
Arouca,Estoril,1628336700,4c86d05d,Pité, Arouca,0.04,,Off Target,26,Left Foot,,25338427,José Manuel Velázquez,Pass (Live),8f025475,Pedro Manuel da Silva Moreira,Pass (Live),84,False
Arouca,Estoril,1628336700,dbde9724,Francisco Geraldes, Estoril,0.03,0.03,Saved,38,Right Foot,,,,,,,,90,False
Arouca,Estoril,1628336700,4c86d05d,Pité, Arouca,0.05,0.22,Saved,23,Left Foot,,4c86d05d,Pité,Take-On,4c86d05d,Pité,Tackle,90+2,False
Arouca,Estoril,1628336700,a30f8286,Thales Oleques, Arouca,0.06,,Blocked,22,Right Foot,Volley,151d78b3,Or Dasa,Pass (Live),b7734738,Quaresma,Pass (Live),90+4,False
Arouca,Estoril,1628336700,6bd13043,Ryotaro Meshino, Estoril,0.16,0.64,Goal,9,Right Foot,,6bd13043,Ryotaro Meshino,Take-On,86168d75,Joãozinho,Pass (Live),90+6,False
Moreirense,Benfica,1628355600,f63cda26,Gonçalo Ramos, Benfica,0.10,0.43,Saved,7,Right Foot,,f63cda26,Gonçalo Ramos,Take-On,f63cda26,Gonçalo Ramos,Take-On,8,False
