home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Boavista,Santa Clara,1629749700,br BRA,40-110,90,2,0,2,100.0,0.4,2,21,9.5,25,3,52.0,42.6,9,88.9,57.9,12,1,8.3,2,16.7,5f7d2dfe,Rafael Bracalli,Boavista,True
Belenenses SAD,Moreirense,1630087200,br BRA,24-125,90,6,1,4,83.3,2.2,5,24,20.8,34,3,58.8,44.4,4,100.0,63.8,37,4,10.8,1,8.1,185084a1,Luiz Felipe,Belenenses SAD,True
Estoril,Marítimo,1630095300,pt POR,23-038,90,2,1,1,50.0,0.5,2,22,9.1,35,5,45.7,43.1,7,85.7,60.6,14,0,0.0,0,14.0,f7c68686,Daniel Leite,Estoril,True
Vizela,Boavista,1630161000,br BRA,27-205,90,1,1,0,0.0,0.6,1,3,33.3,11,3,0.0,19.5,5,60.0,53.2,11,0,0.0,0,9.5,9dadc297,Charles,Vizela,True
Porto,Arouca,1630170000,pt POR,21-343,90,1,0,1,100.0,0.3,12,18,66.7,39,3,35.9,34.5,9,44.4,35.7,8,0,0.0,1,15.7,93fffbcf,Diogo Costa,Porto,True
Famalicão,Sporting CP,1630179000,br BRA,20-226,90,5,1,4,80.0,1.1,7,17,41.2,27,12,37.0,35.9,9,77.8,50.3,31,1,3.2,7,24.6,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Benfica,Tondela,1630256400,gr GRE,27-125,90,2,1,1,50.0,1.4,0,3,0.0,27,7,7.4,21.4,3,33.3,27.3,5,1,20.0,1,30.5,03df04ff,Odisseas Vlachodimos,Benfica,True
Braga,Vitória Guimarães,1630256400,br BRA,29-041,90,2,0,2,100.0,0.2,3,6,50.0,24,6,16.7,29.5,6,33.3,35.8,15,1,6.7,3,18.2,ef3909cd,Matheus,Braga,True
Santa Clara,Gil Vicente FC,1630265400,pt POR,34-229,90,2,0,2,100.0,0.2,7,19,36.8,12,1,75.0,57.8,10,100.0,65.4,24,2,8.3,0,2.5,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Portimonense,Paços de Ferreira,1630265400,br BRA,27-153,90,2,1,1,50.0,0.3,8,16,50.0,24,0,45.8,35.7,6,83.3,56.2,7,0,0.0,0,18.0,554067e3,Samuel Portugal,Portimonense,True
Paços de Ferreira,Braga,1631370600,pt POR,25-105,90,2,0,2,100.0,0.1,11,20,55.0,28,4,42.9,38.4,11,72.7,52.7,12,0,0.0,0,10.0,12c6cbef,André Ferreira,Paços de Ferreira,True
Santa Clara,Benfica,1631379600,pt POR,34-242,90,5,5,0,0.0,2.3,3,13,23.1,11,1,63.6,46.3,7,85.7,57.4,6,1,16.7,0,8.5,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Sporting CP,Porto,1631388600,es ESP,34-121,90,1,1,0,0.0,0.4,5,13,38.5,35,4,31.4,34.3,7,28.6,27.0,16,0,0.0,0,12.3,65d62814,Antonio Adán,Sporting CP,True
Moreirense,Famalicão,1631457000,br BRA,29-076,90,8,2,6,75.0,1.9,4,15,26.7,13,0,61.5,51.2,7,100.0,73.3,15,0,0.0,0,11.0,f16f9b47,Mateus Pasinato,Moreirense,True
Gil Vicente FC,Vizela,1631466000,fr FRA,21-136,90,5,2,3,80.0,2.1,6,15,40.0,20,3,50.0,39.2,9,55.6,43.7,15,0,0.0,0,17.0,100104d1,Brian Araújo,Gil Vicente FC,True
Boavista,Portimonense,1631466000,br BRA,40-130,90,3,1,2,66.7,0.6,7,15,46.7,31,8,41.9,36.4,5,40.0,40.2,9,1,11.1,0,11.7,5f7d2dfe,Rafael Bracalli,Boavista,True
Vitória Guimarães,Belenenses SAD,1631475000,cz CZE,22-345,90,6,0,6,100.0,0.6,6,17,35.3,16,5,43.8,37.1,11,90.9,56.7,15,0,0.0,0,4.0,393f7c58,Matouš Trmal,Vitória Guimarães,True
Marítimo,Arouca,1631556000,br BRA,34-244,90,3,2,1,33.3,1.6,9,24,37.5,34,5,41.2,36.9,12,83.3,47.9,15,2,13.3,0,8.0,68a3e731,Paulo Victor Vidotti,Marítimo,True
Tondela,Estoril,1631564100,mr MTN,24-267,90,4,2,2,50.0,0.8,3,7,42.9,32,5,15.6,27.6,6,33.3,37.0,14,2,14.3,2,18.5,5c8beb50,Babacar Niasse,Tondela,True
Portimonense,Santa Clara,1631906100,br BRA,27-172,90,2,1,1,50.0,0.9,7,23,30.4,27,1,48.1,42.2,11,90.9,65.0,10,1,10.0,2,12.6,554067e3,Samuel Portugal,Portimonense,True
Famalicão,Marítimo,1631975400,br BRA,24-248,90,0,0,0,,0.0,5,8,62.5,28,3,21.4,29.4,3,66.7,51.7,13,2,15.4,2,13.4,f9a8ed14,Dalberson,Famalicão,True
Belenenses SAD,Gil Vicente FC,1631984400,br BRA,24-147,90,4,1,3,75.0,1.9,4,8,50.0,22,4,18.2,28.7,4,100.0,63.3,14,0,0.0,0,19.0,185084a1,Luiz Felipe,Belenenses SAD,True
Arouca,Vitória Guimarães,1631993400,br BRA,24-172,90,4,2,2,50.0,2.1,2,9,22.2,26,2,19.2,31.3,7,57.1,48.9,17,0,0.0,2,18.4,b8a82624,Fernando Castro,Arouca,True
Vizela,Paços de Ferreira,1632061800,br BRA,27-227,90,3,1,2,66.7,0.5,7,10,70.0,19,5,26.3,31.1,8,62.5,39.8,16,3,18.8,1,10.0,9dadc297,Charles,Vizela,True
Porto,Moreirense,1632070800,pt POR,22-000,90,0,0,0,,0.0,1,7,14.3,23,3,17.4,31.6,6,50.0,41.2,12,1,8.3,0,10.3,93fffbcf,Diogo Costa,Porto,True
Estoril,Sporting CP,1632079800,pt POR,23-061,90,3,1,2,100.0,1.1,3,8,37.5,42,4,16.7,27.0,9,11.1,19.8,22,2,9.1,1,10.8,f7c68686,Daniel Leite,Estoril,True
Benfica,Boavista,1632160800,gr GRE,27-147,90,6,1,5,83.3,1.3,3,10,30.0,30,6,30.0,31.1,5,20.0,30.4,10,0,0.0,0,6.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Braga,Tondela,1632168900,br BRA,29-063,90,1,1,0,0.0,0.2,3,6,50.0,22,4,18.2,26.7,4,50.0,44.8,5,0,0.0,1,26.0,ef3909cd,Matheus,Braga,True
Sporting CP,Marítimo,1632506400,es ESP,34-134,90,0,0,0,,0.0,4,6,66.7,34,3,14.7,24.6,6,16.7,27.8,1,0,0.0,6,22.4,65d62814,Antonio Adán,Sporting CP,True
Gil Vicente FC,Porto,1632514500,si SVN,23-230,90,7,2,5,71.4,1.9,4,17,23.5,20,2,50.0,41.9,11,63.6,54.1,21,1,4.8,4,21.0,58bef7b2,Žiga Frelih,Gil Vicente FC,True
Moreirense,Arouca,1632580200,br BRA,25-335,90,5,1,4,80.0,1.5,8,29,27.6,25,3,80.0,59.2,9,100.0,63.4,29,3,10.3,4,15.3,aea1afc8,Kewin,Moreirense,True
Vitória Guimarães,Benfica,1632589200,cz CZE,22-358,90,4,3,1,25.0,2.5,5,16,31.3,22,3,27.3,31.6,13,76.9,53.3,14,1,7.1,1,15.3,393f7c58,Matouš Trmal,Vitória Guimarães,True
Tondela,Famalicão,1632598200,pt POR,33-264,90,7,2,5,71.4,2.1,6,15,40.0,27,5,29.6,32.5,13,53.8,45.0,8,0,0.0,0,7.0,00d19548,Pedro Trigueira,Tondela,True
Santa Clara,Braga,1632675600,pt POR,34-257,90,4,1,3,75.0,1.2,13,21,61.9,33,2,54.5,43.1,6,50.0,37.5,17,0,0.0,1,23.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Portimonense,Vizela,1632684600,br BRA,27-181,90,2,0,2,100.0,0.4,10,30,33.3,44,3,38.6,37.5,14,92.9,61.9,12,0,0.0,3,21.8,554067e3,Samuel Portugal,Portimonense,True
Paços de Ferreira,Belenenses SAD,1632765600,pt POR,25-121,90,2,2,0,0.0,0.8,8,25,32.0,22,2,72.7,48.5,11,81.8,59.4,10,1,10.0,3,24.5,12c6cbef,André Ferreira,Paços de Ferreira,True
Boavista,Estoril,1632773700,ir IRN,29-006,90,1,1,0,0.0,0.1,8,22,36.4,33,5,48.5,44.2,6,100.0,63.3,27,4,14.8,0,4.6,6ca0b04a,Alireza Beiranvand,Boavista,True
Marítimo,Moreirense,1633111200,pt POR,26-177,90,6,0,6,100.0,1.5,3,6,50.0,23,6,13.0,21.8,6,50.0,38.7,18,0,0.0,1,12.6,1c98558c,João Miguel Macedo Silva,Marítimo,True
Famalicão,Vitória Guimarães,1633119300,br BRA,20-260,90,5,2,3,60.0,1.7,3,10,30.0,24,2,41.7,34.1,3,0.0,17.3,4,0,0.0,2,18.0,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Vizela,Santa Clara,1633185000,br BRA,27-240,90,1,1,0,0.0,0.1,5,10,50.0,24,5,25.0,30.7,5,80.0,54.4,11,0,0.0,1,18.7,9dadc297,Charles,Vizela,True
Porto,Paços de Ferreira,1633194000,pt POR,22-013,90,2,1,1,50.0,0.5,2,11,18.2,25,5,36.0,32.8,5,40.0,31.0,9,0,0.0,3,28.3,93fffbcf,Diogo Costa,Porto,True
Arouca,Sporting CP,1633203000,br BRA,24-186,90,8,2,6,75.0,2.5,0,14,0.0,27,6,48.1,39.7,4,25.0,34.8,12,0,0.0,0,17.5,b8a82624,Fernando Castro,Arouca,True
Belenenses SAD,Tondela,1633271400,br BRA,24-162,90,5,2,3,60.0,2.3,2,12,16.7,14,1,50.0,41.0,6,83.3,55.7,6,0,0.0,3,21.8,185084a1,Luiz Felipe,Belenenses SAD,True
Estoril,Gil Vicente FC,1633280400,pt POR,23-075,90,8,2,6,75.0,1.4,3,5,60.0,62,9,6.5,21.7,5,20.0,36.4,5,0,0.0,2,22.5,f7c68686,Daniel Leite,Estoril,True
Benfica,Portimonense,1633280400,gr GRE,27-160,90,3,1,2,66.7,0.6,5,5,100.0,16,3,18.8,31.1,7,28.6,29.1,6,0,0.0,1,16.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Braga,Boavista,1633289400,br BRA,29-076,90,2,2,0,0.0,1.0,6,9,66.7,38,7,21.1,29.3,5,20.0,25.0,5,1,20.0,0,7.0,ef3909cd,Matheus,Braga,True
Vitória Guimarães,Marítimo,1634930100,pt POR,26-352,90,3,1,2,66.7,1.7,6,14,42.9,14,3,42.9,34.8,10,80.0,48.3,10,2,20.0,1,11.3,2bea06e0,Bruno Varela,Vitória Guimarães,True
Santa Clara,Famalicão,1634999400,pt POR,34-284,90,5,2,3,80.0,2.0,8,11,72.7,29,5,34.5,33.7,6,16.7,20.0,16,0,0.0,4,17.6,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Tondela,Porto,1635008400,pt POR,33-292,90,6,3,3,50.0,2.4,14,37,37.8,27,3,74.1,51.3,19,89.5,52.8,17,0,0.0,1,11.3,00d19548,Pedro Trigueira,Tondela,True
Sporting CP,Moreirense,1635017400,es ESP,34-163,90,1,0,1,100.0,0.3,2,10,20.0,24,5,33.3,31.2,7,28.6,28.1,12,1,8.3,0,10.5,65d62814,Antonio Adán,Sporting CP,True
Paços de Ferreira,Arouca,1635085800,pt POR,25-148,90,6,0,6,100.0,1.1,7,22,31.8,30,5,60.0,41.6,4,100.0,61.3,19,1,5.3,0,10.4,12c6cbef,André Ferreira,Paços de Ferreira,True
Vizela,Benfica,1635094800,br BRA,27-262,90,7,1,6,85.7,1.9,4,17,23.5,20,3,55.0,47.0,8,75.0,49.5,30,1,3.3,0,10.0,9dadc297,Charles,Vizela,True
Portimonense,Estoril,1635103800,br BRA,27-209,90,2,2,0,0.0,1.2,7,16,43.8,39,4,30.8,31.6,4,100.0,59.8,6,0,0.0,1,20.5,554067e3,Samuel Portugal,Portimonense,True
Gil Vicente FC,Braga,1635184800,si SVN,23-261,90,4,1,3,75.0,1.2,6,17,35.3,30,2,53.3,41.8,7,14.3,24.3,9,0,0.0,4,21.6,58bef7b2,Žiga Frelih,Gil Vicente FC,True
Boavista,Belenenses SAD,1635192900,ir IRN,29-034,90,0,0,0,,0.0,1,2,50.0,31,9,6.5,26.2,8,0.0,20.4,8,0,0.0,3,19.8,6ca0b04a,Alireza Beiranvand,Boavista,True
Arouca,Tondela,1635534900,br BRA,29-254,90,6,0,6,100.0,2.0,7,18,38.9,16,0,68.8,49.3,11,63.6,44.1,18,0,0.0,2,17.0,871b35e7,Victor Braga,Arouca,True
Porto,Boavista,1635609600,pt POR,22-041,90,3,1,2,66.7,0.9,3,14,21.4,26,1,38.5,33.1,5,80.0,51.8,10,0,0.0,1,16.5,93fffbcf,Diogo Costa,Porto,True
Estoril,Benfica,1635616800,pt POR,23-102,90,7,1,6,85.7,0.9,6,16,37.5,33,5,24.2,36.7,11,72.7,57.4,18,1,5.6,0,10.0,f7c68686,Daniel Leite,Estoril,True
Sporting CP,Vitória Guimarães,1635624900,es ESP,34-170,90,2,0,2,100.0,0.1,4,7,57.1,20,5,25.0,29.1,6,33.3,33.0,11,0,0.0,0,11.0,65d62814,Antonio Adán,Sporting CP,True
Marítimo,Gil Vicente FC,1635694200,br BRA,34-292,90,5,2,3,60.0,0.8,3,10,30.0,29,6,20.7,23.7,7,57.1,38.1,12,1,8.3,0,8.3,68a3e731,Paulo Victor Vidotti,Marítimo,True
Belenenses SAD,Santa Clara,1635703200,br BRA,24-190,90,3,1,2,100.0,1.2,11,19,57.9,39,6,43.6,34.5,8,25.0,32.8,24,0,0.0,3,17.6,185084a1,Luiz Felipe,Belenenses SAD,True
Famalicão,Vizela,1635712200,br BRA,20-290,90,3,1,2,66.7,0.9,5,8,62.5,25,6,28.0,31.2,3,33.3,39.3,10,1,10.0,6,18.6,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Braga,Portimonense,1635793200,br BRA,29-105,90,2,0,2,100.0,0.7,6,13,46.2,29,5,41.4,37.8,4,25.0,22.0,13,0,0.0,2,19.0,ef3909cd,Matheus,Braga,True
Moreirense,Paços de Ferreira,1635801300,br BRA,26-007,90,5,1,4,80.0,1.1,7,19,36.8,26,3,46.2,37.8,7,100.0,69.6,20,0,0.0,2,18.3,aea1afc8,Kewin,Moreirense,True
Gil Vicente FC,Arouca,1636138800,si SVN,23-272,90,1,1,0,0.0,0.3,4,6,66.7,19,4,15.8,25.4,8,37.5,39.9,6,0,0.0,3,20.3,58bef7b2,Žiga Frelih,Gil Vicente FC,True
Boavista,Famalicão,1636146900,ir IRN,29-045,90,10,5,5,50.0,3.2,2,5,40.0,25,10,20.0,29.5,5,0.0,20.2,10,2,20.0,1,12.3,6ca0b04a,Alireza Beiranvand,Boavista,True
Vizela,Estoril,1636212600,br BRA,27-275,90,6,1,5,83.3,0.9,4,10,40.0,31,12,22.6,28.9,9,33.3,30.8,12,2,16.7,0,10.8,9dadc297,Charles,Vizela,True
Portimonense,Belenenses SAD,1636221600,br BRA,27-222,90,3,0,3,100.0,0.5,9,17,52.9,21,2,38.1,34.4,11,81.8,54.1,17,1,5.9,0,13.0,554067e3,Samuel Portugal,Portimonense,True
Vitória Guimarães,Moreirense,1636230600,pt POR,27-002,90,8,1,7,87.5,1.8,13,26,50.0,30,3,46.7,39.4,13,92.3,54.5,20,1,5.0,0,6.6,2bea06e0,Bruno Varela,Vitória Guimarães,True
Tondela,Marítimo,1636293600,pt POR,33-307,90,10,2,8,80.0,2.9,13,31,41.9,29,4,79.3,49.5,9,88.9,52.9,16,0,0.0,0,9.8,00d19548,Pedro Trigueira,Tondela,True
Santa Clara,Porto,1636304400,pt POR,27-010,90,10,3,7,70.0,2.9,4,17,23.5,28,10,42.9,37.2,7,71.4,51.6,20,0,0.0,2,16.6,93d5feb6,Ricardo Fernandes,Santa Clara,True
Paços de Ferreira,Sporting CP,1636311600,pt POR,25-162,90,8,2,6,75.0,2.9,13,30,43.3,30,3,66.7,46.0,11,90.9,52.3,23,1,4.3,3,22.5,12c6cbef,André Ferreira,Paços de Ferreira,True
Benfica,Braga,1636319700,gr GRE,27-195,90,4,1,3,75.0,1.3,1,3,33.3,31,6,9.7,23.9,1,0.0,32.0,15,1,6.7,0,10.7,03df04ff,Odisseas Vlachodimos,Benfica,True
Moreirense,Gil Vicente FC,1637957700,br BRA,26-032,90,8,2,6,75.0,1.9,2,17,11.8,26,5,57.7,43.3,3,66.7,51.0,12,2,16.7,2,16.8,aea1afc8,Kewin,Moreirense,True
Famalicão,Portimonense,1638027000,br BRA,20-317,90,2,3,0,-50.0,0.5,1,3,33.3,24,5,8.3,25.2,5,20.0,31.6,9,1,11.1,3,21.3,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Arouca,Boavista,1638036000,cm CMR,22-242,90,2,1,1,50.0,0.2,5,17,29.4,31,4,38.7,32.8,8,62.5,42.8,12,1,8.3,4,21.3,8f63b5ef,Norbert Haymamba,Arouca,True
Belenenses SAD,Benfica,1638045000,pt POR,22-311,90,11,7,5,45.5,5.7,3,13,23.1,10,0,90.0,56.5,4,100.0,55.8,11,1,9.1,0,6.5,0fc0cee3,Álvaro Ramalho,Belenenses SAD,True
Marítimo,Paços de Ferreira,1638113400,br BRA,34-320,90,3,0,3,100.0,0.4,11,15,73.3,23,6,39.1,38.4,6,100.0,61.7,28,0,0.0,2,17.8,68a3e731,Paulo Victor Vidotti,Marítimo,True
Sporting CP,Tondela,1638122400,es ESP,34-199,90,1,0,1,100.0,0.1,3,5,60.0,40,4,12.5,25.7,5,0.0,19.4,8,0,0.0,2,13.3,65d62814,Antonio Adán,Sporting CP,True
Porto,Vitória Guimarães,1638131400,pt POR,22-070,90,2,1,1,100.0,1.3,1,4,25.0,37,3,10.8,22.3,7,0.0,26.9,6,1,16.7,5,21.2,93fffbcf,Diogo Costa,Porto,True
Estoril,Santa Clara,1638216900,br BRA,25-170,90,5,2,3,60.0,1.6,0,0,,17,2,0.0,19.1,4,0.0,23.5,5,0,0.0,0,8.0,c9c55581,Mosquito,Estoril,True
Braga,Vizela,1638303300,br BRA,29-134,90,2,1,1,50.0,0.7,5,11,45.5,38,4,23.7,29.6,6,33.3,26.8,5,1,20.0,2,20.0,ef3909cd,Matheus,Braga,True
Portimonense,Porto,1638558000,br BRA,27-249,90,6,3,4,50.0,2.7,11,24,45.8,38,9,55.3,40.8,13,23.1,33.5,9,0,0.0,0,12.0,554067e3,Samuel Portugal,Portimonense,True
Benfica,Sporting CP,1638566100,gr GRE,27-221,90,5,3,2,40.0,3.1,4,10,40.0,31,6,32.3,33.4,8,0.0,21.3,11,0,0.0,2,17.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Boavista,Marítimo,1638640800,ir IRN,29-074,90,3,1,2,66.7,0.7,7,20,35.0,21,4,66.7,46.5,6,100.0,60.3,19,2,10.5,4,15.8,6ca0b04a,Alireza Beiranvand,Boavista,True
Paços de Ferreira,Vitória Guimarães,1638649800,pt POR,25-189,90,8,2,6,75.0,2.3,12,22,54.5,17,0,88.2,52.0,9,77.8,50.6,17,1,5.9,0,7.0,12c6cbef,André Ferreira,Paços de Ferreira,True
Santa Clara,Arouca,1638718200,pt POR,34-327,90,4,1,3,75.0,1.2,12,35,34.3,35,2,71.4,48.3,11,90.9,56.0,16,0,0.0,1,19.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Gil Vicente FC,Famalicão,1638727200,si SVN,23-302,90,1,0,1,100.0,0.2,9,25,36.0,37,2,45.9,37.9,9,88.9,57.8,11,0,0.0,1,13.8,58bef7b2,Žiga Frelih,Gil Vicente FC,True
Braga,Estoril,1638736200,br BRA,29-139,90,5,0,5,100.0,0.9,3,13,23.1,34,2,38.2,34.9,2,0.0,26.5,22,4,18.2,1,10.3,ef3909cd,Matheus,Braga,True
Paços de Ferreira,Gil Vicente FC,1639167300,pt POR,25-195,90,5,1,4,80.0,1.7,5,24,20.8,26,3,57.7,40.2,10,90.0,48.7,14,2,14.3,0,10.8,12c6cbef,André Ferreira,Paços de Ferreira,True
Marítimo,Santa Clara,1639236600,br BRA,34-333,90,3,1,2,66.7,0.4,8,13,61.5,22,2,31.8,33.0,10,60.0,48.8,4,0,0.0,2,26.5,68a3e731,Paulo Victor Vidotti,Marítimo,True
Vitória Guimarães,Tondela,1639245600,pt POR,27-037,90,3,2,1,66.7,1.4,6,12,50.0,18,2,38.9,34.7,7,71.4,47.1,14,0,0.0,1,14.0,2bea06e0,Bruno Varela,Vitória Guimarães,True
Sporting CP,Boavista,1639254600,es ESP,34-212,90,1,0,1,100.0,0.3,1,3,33.3,30,3,10.0,23.0,3,0.0,26.3,5,0,0.0,0,10.0,65d62814,Antonio Adán,Sporting CP,True
Moreirense,Portimonense,1639323000,br BRA,26-048,90,4,1,3,75.0,1.2,2,10,20.0,13,5,38.5,44.4,5,100.0,65.6,4,0,0.0,2,16.3,aea1afc8,Kewin,Moreirense,True
Belenenses SAD,Estoril,1639323000,br BRA,24-232,90,7,1,6,85.7,1.4,5,11,45.5,28,7,35.7,30.2,10,10.0,28.2,32,1,3.1,1,9.5,185084a1,Luiz Felipe,Belenenses SAD,True
