home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,player_id,player,squad,start
Eibar,Celta Vigo,1599919200,9,es ESP,FW,30-199,67,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,bb4b1242,Sergi Enrich,Eibar,True
Eibar,Celta Vigo,1599919200,18,es ESP,CM,29-245,23,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,54073b28,Recio,Eibar,False
Eibar,Celta Vigo,1599919200,17,es ESP,FW,30-292,90,2,2,2,0,0,1,1,100.0,0,4,0,4,0,2,2,0,e897d8ba,Kike,Eibar,True
Eibar,Celta Vigo,1599919200,14,jp JPN,LM,32-102,60,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,61bd33d0,Takashi Inui,Eibar,True
Eibar,Celta Vigo,1599919200,19,pl POL,"LW,RW,LM",28-088,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,bb6c6331,Damian Kądzior,Eibar,False
Eibar,Celta Vigo,1599919200,10,es ESP,CM,24-042,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,283c7121,Edu Expósito,Eibar,True
Eibar,Celta Vigo,1599919200,8,sn SEN,CM,34-177,86,3,3,0,1,2,1,4,25.0,3,2,0,2,1,4,0,0,7329018e,Papakouli Diop,Eibar,True
Eibar,Celta Vigo,1599919200,21,es ESP,"RM,RW",33-293,83,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,d66b9872,Pedro León,Eibar,True
Eibar,Celta Vigo,1599919200,11,pt POR,LW,25-126,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,062fc2e6,Rafa Soares,Eibar,False
Eibar,Celta Vigo,1599919200,3,es ESP,LB,29-363,90,1,1,0,1,0,0,2,0.0,2,1,0,1,0,1,2,0,697295b1,Pedro Bigas,Eibar,True
