home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Huddersfield Town,Burnley,1659121200,f6d7d690,Josh Cullen, Burnley,0.07,0.02,Saved,21,Left Foot,,cab9634e,Ian Maatsen,Pass (Live),f6d7d690,Josh Cullen,Pass (Live),11,False
Huddersfield Town,Burnley,1659121200,2691c772,Ashley Barnes, Burnley,0.06,0.34,Saved,14,Right Foot,,6281b7ed,Dara Costelloe,Pass (Live),47369df8,Josh Brownhill,Pass (Live),14,False
Huddersfield Town,Burnley,1659121200,cab9634e,Ian Maatsen, Burnley,0.05,0.28,Goal,15,Right Foot,Deflected,47369df8,Josh Brownhill,Pass (Live),cab9634e,Ian Maatsen,Pass (Live),18,False
Huddersfield Town,Burnley,1659121200,24fae784,Connor Roberts, Burnley,0.21,0.88,Saved,6,Right Foot,Volley,f6d7d690,Josh Cullen,Pass (Live),24fae784,Connor Roberts,Pass (Live),20,False
Huddersfield Town,Burnley,1659121200,47369df8,Josh Brownhill, Burnley,0.03,0.20,Saved,18,Right Foot,Volley,6281b7ed,Dara Costelloe,Fouled,,,,24,False
Huddersfield Town,Burnley,1659121200,68ea7714,Josh Koroma, Huddersfield,0.04,,Blocked,18,Right Foot,,47a050ed,Duane Holmes,Pass (Live),9306d5ea,Jonathan Hogg,Pass (Live),38,False
Huddersfield Town,Burnley,1659121200,6281b7ed,Dara Costelloe, Burnley,0.23,,Off Target,12,Right Foot,Volley,cab9634e,Ian Maatsen,Pass (Live),47369df8,Josh Brownhill,Pass (Live),40,False
Huddersfield Town,Burnley,1659121200,ec30b9c8,Samuel Bastien, Burnley,0.06,,Blocked,21,Left Foot,,cab9634e,Ian Maatsen,Pass (Live),ec30b9c8,Samuel Bastien,Pass (Live),44,False
Huddersfield Town,Burnley,1659121200,6281b7ed,Dara Costelloe, Burnley,0.06,,Off Target,18,Left Foot,,cab9634e,Ian Maatsen,Pass (Live),ec30b9c8,Samuel Bastien,Shot,45,False
Huddersfield Town,Burnley,1659121200,47369df8,Josh Brownhill, Burnley,0.03,,Off Target,29,Right Foot,,cab9634e,Ian Maatsen,Pass (Live),47327321,Taylor Harwood-Bellis,Pass (Live),69,False
Huddersfield Town,Burnley,1659121200,cfb29823,Danny Ward, Huddersfield,0.05,,Off Target,18,Left Foot,Volley,,,,,,,74,False
Huddersfield Town,Burnley,1659121200,47327321,Taylor Harwood-Bellis, Burnley,0.04,0.11,Saved,8,Head,,cc2d7ad5,Charlie Taylor,Pass (Live),cc2d7ad5,Charlie Taylor,Pass (Live),76,False
Huddersfield Town,Burnley,1659121200,cab9634e,Ian Maatsen, Burnley,0.02,,Off Target,27,Left Foot,,f6d7d690,Josh Cullen,Pass (Live),,,,77,False
Huddersfield Town,Burnley,1659121200,5a425cab,Scott Twine, Burnley,0.05,,Blocked,14,Left Foot,,cab9634e,Ian Maatsen,Pass (Live),47369df8,Josh Brownhill,Pass (Live),80,False
Huddersfield Town,Burnley,1659121200,9295dc1c,Vitinho, Burnley,0.04,,Blocked,18,Left Foot,Volley,9295dc1c,Vitinho,Fouled,2691c772,Ashley Barnes,Pass (Live),82,False
Huddersfield Town,Burnley,1659121200,cc2d7ad5,Charlie Taylor, Burnley,0.00,,Off Target,20,Left Foot,Volley,9295dc1c,Vitinho,Pass (Live),cab9634e,Ian Maatsen,Pass (Live),83,False
Huddersfield Town,Burnley,1659121200,5a425cab,Scott Twine, Burnley,0.09,,Woodwork,23,Right Foot,Free kick,9295dc1c,Vitinho,Fouled,5a425cab,Scott Twine,Pass (Live),85,False
Huddersfield Town,Burnley,1659121200,cab9634e,Ian Maatsen, Burnley,0.02,0.02,Saved,24,Left Foot,Volley,5a425cab,Scott Twine,Pass (Live),24fae784,Connor Roberts,Pass (Dead),90+1,False
Hull City,Bristol City,1659189600,ebd0a048,Matty James, Bristol City,0.05,0.07,Saved,9,Head,,40580929,Mark Sykes,Pass (Live),40580929,Mark Sykes,Take-On,5,False
Hull City,Bristol City,1659189600,c21e39f9,Chris Martin, Bristol City,0.10,,Off Target,7,Head,,40580929,Mark Sykes,Pass (Live),44c38f2e,Joe Williams,Pass (Live),6,False
Hull City,Bristol City,1659189600,10efd0e1,Jean Seri, Hull City,0.02,,Blocked,34,Right Foot,,17d45fb2,Ozan Tufan,Pass (Live),2a74db8a,Allahyar Sayyadmanesh,Pass (Live),21,False
Hull City,Bristol City,1659189600,17d45fb2,Ozan Tufan, Hull City,0.06,,Blocked,26,Right Foot,,10efd0e1,Jean Seri,Pass (Live),c4cd16e5,Tyler Smith,Pass (Live),25,False
Hull City,Bristol City,1659189600,5996ffd9,Andreas Weimann, Bristol City,0.41,0.61,Goal,6,Right Foot,,a8fe5a96,Zak Vyner,Pass (Live),d3ccb0ea,Kal Naismith,Pass (Dead),30,False
Hull City,Bristol City,1659189600,104d0bb8,Alex Scott, Bristol City,0.07,0.04,Saved,28,Right Foot,,44c38f2e,Joe Williams,Pass (Live),5996ffd9,Andreas Weimann,Pass (Live),32,False
