home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Emmen,RKC Waalwijk,1660413600,de GER,26-327,90,2,1,1,50.0,0.3,5,13,38.5,32,4,25.0,32.7,7,71.4,46.4,15,1,6.7,1,14.3,dbb329c6,Eric Oelschlägel,Emmen,True
Utrecht,Cambuur,1660413600,gr GRE,28-075,90,10,0,10,100.0,1.4,6,19,31.6,37,7,37.8,38.0,13,38.5,33.8,20,0,0.0,1,12.5,c2e41cfb,Vasilios Barkas,Utrecht,True
Feyenoord,Heerenveen,1660417200,nl NED,24-203,90,3,0,3,100.0,0.5,2,3,66.7,20,5,5.0,25.5,5,40.0,41.8,5,1,20.0,2,17.2,53d93280,Justin Bijlow,Feyenoord,True
Volendam,NEC Nijmegen,1660472100,rs SRB,20-170,90,8,4,4,50.0,3.0,4,11,36.4,24,6,29.2,30.3,7,57.1,49.3,14,0,0.0,0,9.0,d34d8ed2,Filip Stankovic,Volendam,True
Twente,Fortuna Sittard,1660480200,de GER,32-025,90,1,0,1,100.0,0.1,2,13,15.4,15,5,60.0,42.9,6,66.7,51.7,9,0,0.0,0,12.7,4b1793b0,Lars Unnerstall,Twente,True
Ajax,Groningen,1660480200,nl NED,38-279,90,2,1,1,50.0,0.4,1,4,25.0,27,4,11.1,26.4,5,20.0,39.0,9,0,0.0,3,20.8,3392603d,Remko Pasveer,Ajax,True
Sparta Rotterdam,AZ Alkmaar,1660488300,nl NED,27-013,90,6,3,3,66.7,3.5,4,14,28.6,34,6,29.4,33.4,11,36.4,40.5,14,1,7.1,2,17.3,fdc67d9a,Nick Olij,Sparta Rotterdam,True
Vitesse,Heerenveen,1661005800,nl NED,22-209,90,4,4,0,0.0,2.6,4,15,26.7,38,7,34.2,35.1,4,50.0,49.0,11,0,0.0,2,18.9,f0e4c69e,Kjell Scherpen,Vitesse,True
Fortuna Sittard,Cambuur,1661013900,nl NED,25-149,90,8,4,4,50.0,2.4,15,27,55.6,29,3,65.5,48.0,8,100.0,64.6,18,2,11.1,0,9.0,f1655231,Yanick van Osch,Fortuna Sittard,True
Emmen,Utrecht,1661022000,de GER,26-334,90,4,2,2,50.0,1.5,4,10,40.0,33,3,27.3,31.2,5,20.0,29.2,21,0,0.0,1,10.3,dbb329c6,Eric Oelschlägel,Emmen,True
Groningen,Go Ahead Eagles,1661076900,nl NED,25-261,90,3,0,3,100.0,0.5,15,27,55.6,50,5,42.0,41.1,7,85.7,59.3,14,0,0.0,0,11.8,424595d5,Michael Verrips,Groningen,True
Sparta Rotterdam,Ajax,1661085000,nl NED,27-020,90,3,1,2,66.7,1.1,8,17,47.1,34,3,50.0,38.2,2,0.0,18.0,11,0,0.0,1,16.2,fdc67d9a,Nick Olij,Sparta Rotterdam,True
RKC Waalwijk,Feyenoord,1661093100,nl NED,27-026,90,8,1,7,100.0,2.5,8,25,32.0,33,2,57.6,42.5,16,37.5,35.1,12,1,8.3,0,7.0,5622d68b,Etienne Vaessen,RKC Waalwijk,True
NEC Nijmegen,Groningen,1661536800,nl NED,33-126,90,6,1,5,83.3,1.2,3,6,50.0,11,3,9.1,21.2,8,62.5,47.9,14,0,0.0,1,13.5,04ac8285,Jasper Cillessen,NEC Nijmegen,True
Go Ahead Eagles,Sparta Rotterdam,1661610600,nl NED,24-148,90,5,1,4,80.0,1.7,11,24,45.8,28,3,64.3,45.4,9,66.7,47.9,13,0,0.0,2,18.0,c31cf14b,Jeffrey De Lange,Go Ahead Eagles,True
Vitesse,RKC Waalwijk,1661618700,nl NED,22-216,90,5,2,3,60.0,2.2,2,13,15.4,23,6,39.1,36.8,5,80.0,57.6,9,1,11.1,2,12.8,f0e4c69e,Kjell Scherpen,Vitesse,True
Feyenoord,Emmen,1661623200,nl NED,24-217,90,1,0,1,100.0,0.1,1,4,25.0,23,5,13.0,22.7,4,25.0,26.3,4,1,25.0,1,13.7,53d93280,Justin Bijlow,Feyenoord,True
Heerenveen,Fortuna Sittard,1661626800,nl NED,28-142,90,3,1,2,100.0,1.1,4,10,40.0,23,8,26.1,31.2,6,66.7,51.5,11,1,9.1,0,9.0,2dc9d6fb,Andries Noppert,Heerenveen,True
Utrecht,Ajax,1661681700,gr GRE,28-090,90,4,2,2,50.0,1.7,2,4,50.0,24,3,16.7,27.6,2,0.0,14.5,13,0,0.0,0,4.0,c2e41cfb,Vasilios Barkas,Utrecht,True
Excelsior,PSV Eindhoven,1661689800,nl NED,25-314,90,13,6,7,53.8,4.3,5,11,45.5,31,4,29.0,30.9,10,20.0,25.6,13,0,0.0,2,17.0,af72ff2d,Stijn van Gassel,Excelsior,True
Volendam,Twente,1661689800,rs SRB,20-184,90,5,0,5,100.0,0.7,10,29,34.5,33,6,66.7,43.9,7,100.0,62.0,25,1,4.0,1,9.0,d34d8ed2,Filip Stankovic,Volendam,True
Cambuur,AZ Alkmaar,1661697900,pt POR,22-322,90,3,1,2,66.7,0.6,8,30,26.7,44,3,43.2,39.3,12,91.7,73.2,15,1,6.7,0,6.0,728e9b2e,João Virgínia,Cambuur,True
PSV Eindhoven,Volendam,1661964300,ar ARG,29-224,90,4,1,3,75.0,1.2,5,11,45.5,23,4,30.4,25.8,4,100.0,61.8,11,1,9.1,0,6.5,8a2248b4,Walter Benítez,PSV Eindhoven,True
Twente,Excelsior,1661972400,de GER,32-042,90,2,0,2,100.0,0.4,5,22,22.7,26,4,69.2,46.5,5,80.0,57.8,9,0,0.0,6,25.5,4b1793b0,Lars Unnerstall,Twente,True
AZ Alkmaar,NEC Nijmegen,1662055200,nl NED,29-152,90,2,1,1,50.0,0.9,5,8,62.5,21,8,28.6,29.6,2,100.0,68.5,5,0,0.0,4,26.0,9f82f7c2,Hobie Verhulst,AZ Alkmaar,True
Fortuna Sittard,Utrecht,1662141600,hr CRO,22-161,90,9,4,5,66.7,3.9,7,20,35.0,22,4,54.5,42.0,8,100.0,66.9,24,3,12.5,3,13.6,457cb02f,Ivor Pandur,Fortuna Sittard,True
Ajax,Cambuur,1662215400,nl NED,38-299,90,2,0,2,100.0,0.2,1,2,50.0,16,7,6.3,26.1,3,33.3,45.0,8,1,12.5,1,16.5,3392603d,Remko Pasveer,Ajax,True
Twente,PSV Eindhoven,1662223500,de GER,32-045,90,6,1,5,83.3,1.1,7,22,31.8,24,0,75.0,51.1,4,100.0,68.0,9,1,11.1,2,16.6,4b1793b0,Lars Unnerstall,Twente,True
Sparta Rotterdam,Volendam,1662228000,nl NED,27-033,90,6,0,6,100.0,2.1,17,26,65.4,49,8,49.0,40.8,3,66.7,51.3,31,4,12.9,4,16.6,fdc67d9a,Nick Olij,Sparta Rotterdam,True
Go Ahead Eagles,Feyenoord,1662231600,nl NED,24-155,90,11,4,7,63.6,3.6,8,26,30.8,36,7,52.8,41.8,8,87.5,61.3,24,0,0.0,1,12.8,c31cf14b,Jeffrey De Lange,Go Ahead Eagles,True
RKC Waalwijk,Excelsior,1662286500,nl NED,27-040,90,4,2,2,50.0,1.1,5,12,41.7,15,1,53.3,39.8,9,44.4,49.6,10,1,10.0,0,16.7,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Heerenveen,NEC Nijmegen,1662294600,nl NED,28-150,90,2,0,2,100.0,0.5,6,18,33.3,21,3,47.6,41.4,11,72.7,57.7,19,0,0.0,0,,2dc9d6fb,Andries Noppert,Heerenveen,True
Emmen,AZ Alkmaar,1662294600,de GER,26-349,90,7,3,4,57.1,2.0,0,1,0.0,29,5,3.4,21.2,8,0.0,17.0,6,0,0.0,1,18.7,dbb329c6,Eric Oelschlägel,Emmen,True
Groningen,Vitesse,1662302700,nl NED,25-275,90,4,1,3,75.0,0.8,6,12,50.0,31,8,22.6,29.4,13,38.5,35.5,15,0,0.0,0,,424595d5,Michael Verrips,Groningen,True
Volendam,Go Ahead Eagles,1662746400,rs SRB,20-196,90,4,3,1,25.0,2.2,7,15,46.7,18,1,50.0,38.2,8,75.0,51.4,14,1,7.1,2,15.2,d34d8ed2,Filip Stankovic,Volendam,True
NEC Nijmegen,Fortuna Sittard,1662820200,nl NED,33-141,90,3,1,2,66.7,0.9,6,10,60.0,24,8,33.3,31.7,3,66.7,53.3,12,1,8.3,3,19.3,04ac8285,Jasper Cillessen,NEC Nijmegen,True
Ajax,Heerenveen,1662828300,nl NED,38-306,90,1,0,1,100.0,0.5,3,6,50.0,24,4,20.8,30.8,4,25.0,29.3,11,0,0.0,0,,3392603d,Remko Pasveer,Ajax,True
Excelsior,Emmen,1662836400,nl NED,25-327,90,4,1,3,75.0,1.0,2,10,20.0,42,7,23.8,30.6,6,0.0,22.5,16,0,0.0,2,15.4,af72ff2d,Stijn van Gassel,Excelsior,True
Utrecht,Vitesse,1662891300,gr GRE,28-104,90,5,0,5,100.0,0.5,6,14,42.9,23,5,34.8,38.1,12,50.0,39.8,19,0,0.0,2,23.0,c2e41cfb,Vasilios Barkas,Utrecht,True
Cambuur,Groningen,1662899400,pt POR,22-336,90,3,1,2,66.7,0.2,0,4,0.0,18,3,22.2,29.2,8,0.0,21.0,9,0,0.0,2,21.0,728e9b2e,João Virgínia,Cambuur,True
PSV Eindhoven,RKC Waalwijk,1662899400,ar ARG,29-235,90,3,0,3,100.0,0.4,5,6,83.3,26,4,23.1,26.6,6,0.0,19.0,9,0,0.0,4,24.8,8a2248b4,Walter Benítez,PSV Eindhoven,True
AZ Alkmaar,Twente,1662907500,nl NED,29-162,90,2,1,1,50.0,0.2,11,25,44.0,29,4,62.1,45.0,8,87.5,63.1,19,0,0.0,2,14.3,9f82f7c2,Hobie Verhulst,AZ Alkmaar,True
Feyenoord,Sparta Rotterdam,1662919200,nl NED,24-232,90,1,0,1,100.0,0.0,1,4,25.0,16,3,12.5,26.5,7,28.6,33.9,7,1,14.3,1,13.5,53d93280,Justin Bijlow,Feyenoord,True
Utrecht,NEC Nijmegen,1663351200,gr GRE,28-109,90,3,0,3,100.0,1.0,2,6,33.3,16,5,18.8,27.7,6,50.0,41.2,15,2,13.3,5,24.1,c2e41cfb,Vasilios Barkas,Utrecht,True
Sparta Rotterdam,Groningen,1663425000,nl NED,22-188,90,2,1,1,50.0,0.4,3,6,50.0,18,4,27.8,28.7,1,100.0,43.0,5,0,0.0,3,23.7,06b4ef33,Youri Schoonderwaldt,Sparta Rotterdam,True
Vitesse,Volendam,1663433100,nl NED,22-237,90,6,1,5,83.3,1.4,5,11,45.5,26,2,30.8,29.9,5,60.0,49.0,9,2,22.2,1,11.7,f0e4c69e,Kjell Scherpen,Vitesse,True
RKC Waalwijk,Cambuur,1663437600,nl NED,27-053,90,2,1,1,50.0,0.3,1,3,33.3,18,4,16.7,30.7,4,0.0,26.0,2,0,0.0,4,26.4,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Fortuna Sittard,Excelsior,1663441200,hr CRO,22-176,90,2,0,2,100.0,0.1,7,28,25.0,32,4,46.9,39.9,14,92.9,57.4,19,3,15.8,1,11.0,457cb02f,Ivor Pandur,Fortuna Sittard,True
Go Ahead Eagles,Emmen,1663496100,nl NED,24-170,90,6,0,6,100.0,1.1,6,21,28.6,30,4,50.0,41.7,11,54.5,36.2,16,0,0.0,1,23.0,c31cf14b,Jeffrey De Lange,Go Ahead Eagles,True
PSV Eindhoven,Feyenoord,1663504200,ar ARG,29-242,90,6,3,3,50.0,1.9,5,14,35.7,15,5,53.3,35.6,9,66.7,48.7,5,1,20.0,0,6.0,8a2248b4,Walter Benítez,PSV Eindhoven,True
Heerenveen,Twente,1663504200,nl NED,28-164,90,6,1,5,83.3,1.5,6,10,60.0,13,3,23.1,29.3,10,70.0,49.0,20,0,0.0,0,10.0,2dc9d6fb,Andries Noppert,Heerenveen,True
AZ Alkmaar,Ajax,1663512300,nl NED,29-169,90,5,1,4,80.0,1.9,10,24,41.7,36,7,50.0,39.6,6,100.0,67.0,16,1,6.3,0,3.5,9f82f7c2,Hobie Verhulst,AZ Alkmaar,True
Cambuur,PSV Eindhoven,1664634600,pt POR,22-356,90,5,0,5,100.0,0.7,3,13,23.1,21,5,33.3,35.2,10,60.0,48.6,8,0,0.0,1,16.7,728e9b2e,João Virgínia,Cambuur,True
Groningen,AZ Alkmaar,1664642700,nl NED,25-302,90,7,4,3,42.9,3.0,6,16,37.5,46,5,30.4,33.8,5,40.0,40.4,4,0,0.0,1,11.7,424595d5,Michael Verrips,Groningen,True
Ajax,Go Ahead Eagles,1664647200,nl NED,38-327,90,1,1,0,0.0,0.8,1,2,50.0,18,4,11.1,23.7,2,0.0,18.5,3,0,0.0,4,26.0,3392603d,Remko Pasveer,Ajax,True
Twente,Vitesse,1664650800,pl POL,35-270,90,1,0,1,100.0,0.1,1,3,33.3,13,4,7.7,23.4,5,40.0,45.6,10,0,0.0,1,21.5,1fa85681,Przemysław Tytoń,Twente,True
Fortuna Sittard,Volendam,1664705700,hr CRO,22-191,90,4,0,4,100.0,0.9,5,9,55.6,32,7,25.0,31.4,1,100.0,73.0,9,3,33.3,0,8.7,457cb02f,Ivor Pandur,Fortuna Sittard,True
NEC Nijmegen,Feyenoord,1664713800,nl NED,33-163,90,8,1,7,87.5,1.6,10,28,35.7,43,9,46.5,35.7,9,88.9,60.4,20,2,10.0,0,5.7,04ac8285,Jasper Cillessen,NEC Nijmegen,True
Excelsior,Utrecht,1664713800,nl NED,25-349,90,7,1,6,85.7,1.6,7,13,53.8,35,9,28.6,30.9,8,37.5,40.0,17,0,0.0,2,18.8,af72ff2d,Stijn van Gassel,Excelsior,True
RKC Waalwijk,Sparta Rotterdam,1664721900,nl NED,27-068,90,6,2,4,66.7,1.2,4,12,33.3,32,4,34.4,34.9,3,33.3,38.3,13,2,15.4,3,13.4,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Emmen,Heerenveen,1664733600,de GER,27-012,90,1,0,1,100.0,0.1,6,23,26.1,34,4,52.9,42.3,5,100.0,61.8,10,1,10.0,0,11.0,dbb329c6,Eric Oelschlägel,Emmen,True
Groningen,RKC Waalwijk,1665165600,nl NED,25-308,90,5,3,2,60.0,2.8,6,20,30.0,20,2,65.0,48.4,8,87.5,62.0,11,0,0.0,1,14.6,424595d5,Michael Verrips,Groningen,True
Volendam,Ajax,1665239400,rs SRB,20-225,90,8,4,4,62.5,3.7,10,26,38.5,23,0,69.6,49.4,12,83.3,58.7,16,1,6.3,3,16.3,d34d8ed2,Filip Stankovic,Volendam,True
Sparta Rotterdam,Emmen,1665247500,nl NED,27-068,90,2,1,1,50.0,0.7,12,22,54.5,35,6,45.7,37.2,6,100.0,64.3,9,0,0.0,2,26.5,fdc67d9a,Nick Olij,Sparta Rotterdam,True
NEC Nijmegen,Excelsior,1665255600,nl NED,33-169,90,4,1,3,75.0,1.5,6,18,33.3,26,5,53.8,40.3,5,80.0,49.2,11,0,0.0,2,12.3,04ac8285,Jasper Cillessen,NEC Nijmegen,True
Go Ahead Eagles,Cambuur,1665310500,nl NED,24-191,90,3,0,3,100.0,0.9,3,9,33.3,27,7,29.6,29.0,4,25.0,27.8,14,3,21.4,2,14.7,c31cf14b,Jeffrey De Lange,Go Ahead Eagles,True
Feyenoord,Twente,1665318600,nl NED,24-260,90,2,0,2,100.0,0.9,1,9,11.1,23,2,34.8,33.5,3,33.3,33.7,10,0,0.0,1,32.0,53d93280,Justin Bijlow,Feyenoord,True
Utrecht,AZ Alkmaar,1665318600,gr GRE,28-132,90,6,2,4,66.7,1.6,6,11,54.5,25,3,32.0,30.4,6,50.0,43.3,19,1,5.3,1,19.3,c2e41cfb,Vasilios Barkas,Utrecht,True
Heerenveen,PSV Eindhoven,1665326700,nl NED,28-185,90,7,1,6,85.7,1.3,3,11,27.3,27,4,29.6,34.3,8,37.5,34.6,11,1,9.1,0,10.3,2dc9d6fb,Andries Noppert,Heerenveen,True
Vitesse,Fortuna Sittard,1665338400,nl NED,22-259,90,4,2,2,50.0,1.3,3,10,30.0,23,9,30.4,36.0,4,75.0,58.0,8,3,37.5,2,12.0,f0e4c69e,Kjell Scherpen,Vitesse,True
Emmen,Volendam,1665770400,nl NED,28-123,90,4,1,3,75.0,0.5,4,13,30.8,31,4,32.3,31.5,5,60.0,44.8,13,1,7.7,3,16.6,1184dd60,Mickey van der Hart,Emmen,True
Fortuna Sittard,RKC Waalwijk,1665852300,hr CRO,22-204,90,3,0,3,100.0,0.2,5,8,62.5,32,5,18.8,27.5,7,28.6,34.4,17,1,5.9,3,27.0,457cb02f,Ivor Pandur,Fortuna Sittard,True
Go Ahead Eagles,Heerenveen,1665856800,nl NED,24-197,90,3,1,2,66.7,1.2,9,16,56.3,30,3,46.7,36.5,8,25.0,30.1,9,1,11.1,1,17.0,c31cf14b,Jeffrey De Lange,Go Ahead Eagles,True
Cambuur,Vitesse,1665860400,pt POR,23-005,90,6,3,3,50.0,2.0,3,11,27.3,26,6,34.6,34.6,10,20.0,32.1,17,0,0.0,0,2.0,728e9b2e,João Virgínia,Cambuur,True
Sparta Rotterdam,NEC Nijmegen,1665915300,nl NED,27-076,90,4,0,4,100.0,1.0,8,20,40.0,26,2,50.0,41.0,8,87.5,63.5,18,1,5.6,0,8.5,fdc67d9a,Nick Olij,Sparta Rotterdam,True
Twente,Groningen,1665923400,de GER,32-088,90,2,0,2,100.0,0.1,5,15,33.3,27,5,33.3,31.3,6,100.0,61.5,6,0,0.0,1,13.3,4b1793b0,Lars Unnerstall,Twente,True
PSV Eindhoven,Utrecht,1665923400,ar ARG,29-270,90,2,1,1,50.0,0.7,4,11,36.4,27,1,37.0,31.8,2,50.0,38.5,9,0,0.0,1,11.0,8a2248b4,Walter Benítez,PSV Eindhoven,True
AZ Alkmaar,Feyenoord,1665931500,nl NED,29-197,90,5,3,2,60.0,1.5,4,15,26.7,41,8,34.1,29.0,7,14.3,22.7,7,0,0.0,3,28.7,9f82f7c2,Hobie Verhulst,AZ Alkmaar,True
Ajax,Excelsior,1665943200,nl NED,38-342,90,2,1,1,50.0,0.3,3,8,37.5,25,3,28.0,28.7,6,16.7,30.8,7,1,14.3,2,23.7,3392603d,Remko Pasveer,Ajax,True
Feyenoord,Fortuna Sittard,1666449000,nl NED,24-273,90,1,1,0,0.0,0.8,0,0,,16,7,0.0,22.0,3,0.0,20.7,6,0,0.0,1,17.7,53d93280,Justin Bijlow,Feyenoord,True
RKC Waalwijk,Ajax,1666457100,nl NED,27-088,90,7,4,3,42.9,2.8,3,12,25.0,27,9,37.0,34.0,5,40.0,42.2,22,1,4.5,0,12.0,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Vitesse,Emmen,1666465200,nl NED,21-126,90,1,1,0,0.0,0.1,9,30,30.0,28,3,64.3,49.5,12,100.0,71.5,16,1,6.3,0,7.3,78ddabe7,Daan Reiziger,Vitesse,True
Excelsior,AZ Alkmaar,1666520100,nl NED,26-005,90,8,1,7,87.5,2.8,12,31,38.7,31,6,58.1,43.9,17,76.5,61.8,24,2,8.3,1,10.0,af72ff2d,Stijn van Gassel,Excelsior,True
Cambuur,Twente,1666528200,pt POR,23-013,90,4,1,3,100.0,1.3,16,29,55.2,35,9,57.1,39.9,13,69.2,54.0,16,2,12.5,0,13.8,728e9b2e,João Virgínia,Cambuur,True
Groningen,PSV Eindhoven,1666528200,nl NED,22-156,90,9,2,7,77.8,2.6,5,25,20.0,22,2,63.6,48.8,11,100.0,69.7,34,0,0.0,0,6.0,cb57cab3,Jan de Boer,Groningen,True
NEC Nijmegen,Go Ahead Eagles,1666528200,nl NED,33-184,90,4,3,1,25.0,1.8,1,8,12.5,20,1,35.0,31.1,7,14.3,27.4,9,1,11.1,3,24.0,04ac8285,Jasper Cillessen,NEC Nijmegen,True
Utrecht,Sparta Rotterdam,1666536300,gr GRE,28-146,90,3,1,2,66.7,1.1,12,20,60.0,33,4,42.4,36.2,11,54.5,42.3,21,1,4.8,0,7.7,c2e41cfb,Vasilios Barkas,Utrecht,True
Volendam,Heerenveen,1666548000,rs SRB,20-240,90,5,3,2,40.0,1.7,4,14,28.6,24,4,41.7,34.8,10,40.0,38.6,16,1,6.3,2,17.4,d34d8ed2,Filip Stankovic,Volendam,True
Heerenveen,Utrecht,1667053800,nl NED,28-205,90,2,2,0,0.0,0.3,3,5,60.0,24,1,20.8,28.7,4,0.0,21.8,7,2,28.6,1,12.6,2dc9d6fb,Andries Noppert,Heerenveen,True
Sparta Rotterdam,Fortuna Sittard,1667061900,nl NED,27-089,90,3,1,2,66.7,1.0,5,14,35.7,19,3,52.6,47.1,6,66.7,51.8,22,2,9.1,0,4.3,fdc67d9a,Nick Olij,Sparta Rotterdam,True
Go Ahead Eagles,Excelsior,1667070000,nl NED,24-211,90,4,1,3,75.0,0.7,4,11,36.4,36,6,27.8,33.4,6,16.7,27.0,10,1,10.0,0,11.0,c31cf14b,Jeffrey De Lange,Go Ahead Eagles,True
Emmen,Groningen,1667128500,nl NED,28-139,90,1,0,1,100.0,0.1,5,16,31.3,24,2,41.7,36.3,13,46.2,40.2,11,0,0.0,2,24.0,1184dd60,Mickey van der Hart,Emmen,True
Twente,RKC Waalwijk,1667136600,de GER,32-102,90,0,0,0,,0.0,6,13,46.2,17,5,41.2,32.4,8,75.0,53.6,6,0,0.0,4,23.8,4b1793b0,Lars Unnerstall,Twente,True
PSV Eindhoven,NEC Nijmegen,1667136600,ar ARG,29-284,90,2,0,2,100.0,0.1,3,4,75.0,14,4,7.1,22.6,6,50.0,39.2,9,1,11.1,0,9.0,8a2248b4,Walter Benítez,PSV Eindhoven,True
AZ Alkmaar,Volendam,1667144700,nl NED,29-211,90,6,1,5,83.3,1.8,9,25,36.0,26,2,61.5,47.1,13,69.2,56.6,30,0,0.0,0,12.0,9f82f7c2,Hobie Verhulst,AZ Alkmaar,True
Cambuur,NEC Nijmegen,1667588400,pt POR,23-025,90,11,1,10,90.9,1.2,3,6,50.0,22,9,13.6,24.3,10,30.0,34.4,13,0,0.0,0,,728e9b2e,João Virgínia,Cambuur,True
Vitesse,Sparta Rotterdam,1667662200,nl NED,21-140,90,6,4,2,33.3,3.3,4,14,28.6,21,4,61.9,45.5,5,20.0,26.4,11,1,9.1,0,7.3,78ddabe7,Daan Reiziger,Vitesse,True
Fortuna Sittard,Emmen,1667670300,hr CRO,22-225,90,6,1,5,83.3,1.0,7,13,53.8,38,9,23.7,27.7,8,50.0,40.3,10,0,0.0,1,15.2,457cb02f,Ivor Pandur,Fortuna Sittard,True
Excelsior,Heerenveen,1667678400,nl NED,26-018,90,4,1,3,75.0,0.9,8,19,42.1,30,5,46.7,42.7,5,100.0,78.2,9,1,11.1,2,16.3,af72ff2d,Stijn van Gassel,Excelsior,True
Utrecht,Groningen,1667733300,gr GRE,28-160,90,1,1,0,0.0,1.0,3,14,21.4,22,3,40.9,31.6,10,50.0,45.2,19,0,0.0,0,10.5,c2e41cfb,Vasilios Barkas,Utrecht,True
Volendam,Feyenoord,1667741400,rs SRB,20-254,90,11,2,9,81.8,3.0,9,27,33.3,27,4,63.0,40.9,12,83.3,60.8,12,0,0.0,1,12.5,d34d8ed2,Filip Stankovic,Volendam,True
Twente,Go Ahead Eagles,1667741400,de GER,32-109,90,2,1,1,100.0,1.1,7,20,35.0,27,5,48.1,40.0,10,70.0,41.7,13,2,15.4,1,11.7,4b1793b0,Lars Unnerstall,Twente,True
Ajax,PSV Eindhoven,1667749500,nl NED,38-363,90,2,2,0,0.0,1.2,3,11,27.3,35,2,31.4,32.7,3,0.0,17.0,4,1,25.0,2,18.9,3392603d,Remko Pasveer,Ajax,True
RKC Waalwijk,AZ Alkmaar,1667749500,nl NED,27-103,90,6,1,5,83.3,2.5,4,13,30.8,36,9,33.3,34.1,4,25.0,30.5,12,1,8.3,3,18.9,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Ajax,Vitesse,1668020400,nl NED,39-001,90,8,2,6,75.0,1.2,1,5,20.0,33,7,12.1,25.2,2,50.0,49.0,11,2,18.2,2,17.4,3392603d,Remko Pasveer,Ajax,True
Feyenoord,Cambuur,1668106800,nl NED,24-292,90,4,0,4,100.0,0.7,7,17,41.2,27,7,48.1,37.3,4,100.0,59.0,13,1,7.7,0,9.7,53d93280,Justin Bijlow,Feyenoord,True
Sparta Rotterdam,Twente,1668193200,nl NED,27-102,90,5,1,4,80.0,1.4,13,31,41.9,39,2,66.7,43.8,6,83.3,55.8,16,1,6.3,0,10.0,fdc67d9a,Nick Olij,Sparta Rotterdam,True
