home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Necaxa,UANL,1595637000,585e1b85,André-Pierre Gignac, UANL,0.43,0.77,Goal,4,Head,,39c52d54,Luis Enrique Quiñones,Pass (Live),faec2ec4,Guido Pizarro,Pass (Live),13,False
Necaxa,UANL,1595637000,faec2ec4,Guido Pizarro, UANL,0.03,,Blocked,32,Right Foot,,215104cc,Javier Aquino,Pass (Live),faec2ec4,Guido Pizarro,Pass (Live),19,False
Necaxa,UANL,1595637000,bd603c00,Eduardo Vargas, UANL,0.07,,Blocked,15,Right Foot,,39c52d54,Luis Enrique Quiñones,Pass (Live),39c52d54,Luis Enrique Quiñones,Take-On,20,False
Necaxa,UANL,1595637000,215104cc,Javier Aquino, UANL,0.03,,Off Target,28,Left Foot,Volley,bd603c00,Eduardo Vargas,Shot,,,,20,False
Necaxa,UANL,1595637000,bd603c00,Eduardo Vargas, UANL,0.05,,Blocked,14,Left Foot,,215104cc,Javier Aquino,Shot,,,,21,False
Necaxa,UANL,1595637000,215104cc,Javier Aquino, UANL,0.03,,Off Target,26,Right Foot,,44267704,Jesús Dueñas,Pass (Live),faec2ec4,Guido Pizarro,Pass (Live),27,False
Necaxa,UANL,1595637000,585e1b85,André-Pierre Gignac, UANL,0.03,,Off Target,30,Right Foot,,cf9989c2,Hugo Ayala,Pass (Live),,,,30,False
Necaxa,UANL,1595637000,bd603c00,Eduardo Vargas, UANL,0.23,,Off Target,16,Right Foot,,19ae4d5c,Rafael Carioca,Pass (Live),,,,33,False
Necaxa,UANL,1595637000,b4bbb408,Yerko Leiva, Necaxa,0.03,,Off Target,31,Right Foot,,c3c12758,Maximiliano Salas,Pass (Live),23f60edd,David Cabrera Pujol,Pass (Live),35,False
Necaxa,UANL,1595637000,bd603c00,Eduardo Vargas, UANL,0.46,0.59,Goal,11,Right Foot,,215104cc,Javier Aquino,Pass (Live),585e1b85,André-Pierre Gignac,Pass (Live),39,False
