url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Genoa,1629563400,Simone Inzaghi,Davide Ballardini,"Stadio Giuseppe Meazza, Milano",27402
https://fbref.com/en/matches/81074285/Hellas-Verona-Sassuolo-August-21-2021-Serie-A,Hellas Verona,Sassuolo,1629563400,Eusebio Di Francesco,Alessio Dionisi,"Stadio Marc'Antonio Bentegodi, Verona",5448
https://fbref.com/en/matches/0465e44e/Torino-Atalanta-August-21-2021-Serie-A,Torino,Atalanta,1629571500,Ivan Jurić,Gian Piero Gasperini,"Stadio Olimpico di Torino, Torino",3475
https://fbref.com/en/matches/e057a19f/Empoli-Lazio-August-21-2021-Serie-A,Empoli,Lazio,1629571500,Aurelio Andreazzoli,Maurizio Sarri,"Stadio Carlo Castellani, Empoli",3655
https://fbref.com/en/matches/015e7a96/Bologna-Salernitana-August-22-2021-Serie-A,Bologna,Salernitana,1629649800,Siniša Mihajlović,Fabrizio Castori,"Stadio Renato Dall'Ara, Bologna",8375
https://fbref.com/en/matches/3d5b1245/Udinese-Juventus-August-22-2021-Serie-A,Udinese,Juventus,1629649800,Luca Gotti,Massimiliano Allegri,"Dacia Arena, Udine",9660
https://fbref.com/en/matches/cca0edfd/Napoli-Venezia-August-22-2021-Serie-A,Napoli,Venezia,1629657900,Luciano Spalletti,Paolo Zanetti,"Stadio Diego Armando Maradona, Napoli",20000
https://fbref.com/en/matches/dabdad9f/Roma-Fiorentina-August-22-2021-Serie-A,Roma,Fiorentina,1629657900,José Mourinho,Vincenzo Italiano,"Stadio Olimpico, Roma",26997
https://fbref.com/en/matches/b2c86bfc/Cagliari-Spezia-August-23-2021-Serie-A,Cagliari,Spezia,1629736200,Leonardo Semplici,Thiago Motta,"Unipol Domus, Cagliari",5387
https://fbref.com/en/matches/2e04a6c0/Sampdoria-Milan-August-23-2021-Serie-A,Sampdoria,Milan,1629744300,Roberto D'Aversa,Stefano Pioli,"Stadio Comunale Luigi Ferraris, Genova",5000
https://fbref.com/en/matches/2747c144/Udinese-Venezia-August-27-2021-Serie-A,Udinese,Venezia,1630081800,Luca Gotti,Paolo Zanetti,"Dacia Arena, Udine",8274
https://fbref.com/en/matches/c8bd861a/Hellas-Verona-Internazionale-August-27-2021-Serie-A,Hellas Verona,Internazionale,1630089900,Eusebio Di Francesco,Simone Inzaghi,"Stadio Marc'Antonio Bentegodi, Verona",11214
https://fbref.com/en/matches/b8799a66/Atalanta-Bologna-August-28-2021-Serie-A,Atalanta,Bologna,1630168200,Gian Piero Gasperini,Siniša Mihajlović,"Stadio Atleti Azzurri d'Italia, Bergamo",7912
https://fbref.com/en/matches/cbe9b1ae/Lazio-Spezia-August-28-2021-Serie-A,Lazio,Spezia,1630168200,Maurizio Sarri,Thiago Motta,"Stadio Olimpico, Roma",20000
https://fbref.com/en/matches/27657443/Fiorentina-Torino-August-28-2021-Serie-A,Fiorentina,Torino,1630176300,Vincenzo Italiano,Ivan Jurić,"Stadio Artemio Franchi, Firenze",12592
https://fbref.com/en/matches/4112adb3/Juventus-Empoli-August-28-2021-Serie-A,Juventus,Empoli,1630176300,Massimiliano Allegri,Aurelio Andreazzoli,"Allianz Stadium, Torino",17584
https://fbref.com/en/matches/4637a73f/Sassuolo-Sampdoria-August-29-2021-Serie-A,Sassuolo,Sampdoria,1630254600,Alessio Dionisi,Roberto D'Aversa,"Mapei Stadium - Città del Tricolore, Reggio Emilia",3309
https://fbref.com/en/matches/744087da/Genoa-Napoli-August-29-2021-Serie-A,Genoa,Napoli,1630254600,Davide Ballardini,Luciano Spalletti,"Stadio Comunale Luigi Ferraris, Genova",20000
https://fbref.com/en/matches/0f78d641/Milan-Cagliari-August-29-2021-Serie-A,Milan,Cagliari,1630262700,Stefano Pioli,Leonardo Semplici,"Stadio Giuseppe Meazza, Milano",31946
https://fbref.com/en/matches/3a200383/Salernitana-Roma-August-29-2021-Serie-A,Salernitana,Roma,1630262700,Fabrizio Castori,José Mourinho,"Stadio Arechi, Salerno",12500
https://fbref.com/en/matches/0d2de0b9/Empoli-Venezia-September-11-2021-Serie-A,Empoli,Venezia,1631365200,Aurelio Andreazzoli,Paolo Zanetti,"Stadio Carlo Castellani, Empoli",2511
https://fbref.com/en/matches/4e0811bf/Napoli-Juventus-September-11-2021-Serie-A,Napoli,Juventus,1631376000,Luciano Spalletti,Massimiliano Allegri,"Stadio Diego Armando Maradona, Napoli",23500
https://fbref.com/en/matches/7559e08b/Atalanta-Fiorentina-September-11-2021-Serie-A,Atalanta,Fiorentina,1631385900,Gian Piero Gasperini,Vincenzo Italiano,"Stadio Atleti Azzurri d'Italia, Bergamo",9162
https://fbref.com/en/matches/220af622/Sampdoria-Internazionale-September-12-2021-Serie-A,Sampdoria,Internazionale,1631442600,Roberto D'Aversa,Simone Inzaghi,"Stadio Comunale Luigi Ferraris, Genova",7441
https://fbref.com/en/matches/35744669/Cagliari-Genoa-September-12-2021-Serie-A,Cagliari,Genoa,1631451600,Leonardo Semplici,Davide Ballardini,"Unipol Domus, Cagliari",6423
https://fbref.com/en/matches/5f201a49/Torino-Salernitana-September-12-2021-Serie-A,Torino,Salernitana,1631451600,Ivan Jurić,Fabrizio Castori,"Stadio Olimpico di Torino, Torino",9082
https://fbref.com/en/matches/f883c757/Spezia-Udinese-September-12-2021-Serie-A,Spezia,Udinese,1631451600,Thiago Motta,Luca Gotti,"Stadio Alberto Picco, La Spezia",5162
https://fbref.com/en/matches/fe2d72aa/Milan-Lazio-September-12-2021-Serie-A,Milan,Lazio,1631462400,Stefano Pioli,Maurizio Sarri,"Stadio Giuseppe Meazza, Milano",36207
https://fbref.com/en/matches/e3c9a6a7/Roma-Sassuolo-September-12-2021-Serie-A,Roma,Sassuolo,1631472300,José Mourinho,Alessio Dionisi,"Stadio Olimpico, Roma",29604
https://fbref.com/en/matches/d304dec3/Bologna-Hellas-Verona-September-13-2021-Serie-A,Bologna,Hellas Verona,1631558700,Siniša Mihajlović,Eusebio Di Francesco,"Stadio Renato Dall'Ara, Bologna",10218
https://fbref.com/en/matches/89e42420/Sassuolo-Torino-September-17-2021-Serie-A,Sassuolo,Torino,1631904300,Alessio Dionisi,Ivan Jurić,"Mapei Stadium - Città del Tricolore, Reggio Emilia",20000
