home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Benfica,Arouca,1659726900,5ff4ab71,Enzo Fernández, Benfica,0.11,,Blocked,22,Right Foot,Free kick,f63cda26,Gonçalo Ramos,Fouled,f0021247,João Mário,Pass (Live),3,False
Benfica,Arouca,1659726900,1338e42b,Gilberto, Benfica,0.27,0.33,Goal,11,Head,,b1f4086c,Álex Grimaldo,Pass (Live),70cf63ca,Rafa Silva,Pass (Live),8,False
Benfica,Arouca,1659726900,f0021247,João Mário, Benfica,0.18,0.05,Saved,8,Head,,1338e42b,Gilberto,Pass (Live),70cf63ca,Rafa Silva,Pass (Live),14,False
Benfica,Arouca,1659726900,4f1e6a0b,David Neres, Benfica,0.03,,Off Target,32,Left Foot,Free kick,f0021247,João Mário,Fouled,f0021247,João Mário,Pass (Live),19,False
Benfica,Arouca,1659726900,04a67d5b,Rafa Mújica, Arouca,0.33,,Blocked,9,Left Foot,,b7734738,Quaresma,Pass (Live),6a2381f7,Antony,Pass (Live),20,False
Benfica,Arouca,1659726900,5ff4ab71,Enzo Fernández, Benfica,0.03,,Off Target,32,Right Foot,,f63cda26,Gonçalo Ramos,Pass (Live),f0021247,João Mário,Pass (Live),23,False
Benfica,Arouca,1659726900,f0021247,João Mário, Benfica,0.03,,Off Target,30,Left Foot,,5ff4ab71,Enzo Fernández,Pass (Live),0d267745,Nicolás Otamendi,Pass (Live),25,False
Benfica,Arouca,1659726900,4f1e6a0b,David Neres, Benfica,0.07,,Blocked,17,Right Foot,,1338e42b,Gilberto,Pass (Live),5ff4ab71,Enzo Fernández,Pass (Live),32,False
Benfica,Arouca,1659726900,0f41e2ee,Morato, Benfica,0.16,,Off Target,6,Head,,262e5a82,Chiquinho,Pass (Dead),0f41e2ee,Morato,Pass (Live),35,False
Benfica,Arouca,1659726900,f63cda26,Gonçalo Ramos, Benfica,0.18,,Woodwork,9,Head,,70cf63ca,Rafa Silva,Take-On,70cf63ca,Rafa Silva,Take-On,42,False
Benfica,Arouca,1659726900,70cf63ca,Rafa Silva, Benfica,0.72,0.95,Goal,3,Head,,f63cda26,Gonçalo Ramos,Shot,,,,42,False
Benfica,Arouca,1659726900,b1f4086c,Álex Grimaldo, Benfica,0.05,,Off Target,22,Left Foot,Free kick,70cf63ca,Rafa Silva,Fouled,4f1e6a0b,David Neres,Pass (Live),45+4,False
Benfica,Arouca,1659726900,5ff4ab71,Enzo Fernández, Benfica,0.07,0.03,Goal,17,Right Foot,Volley,0d267745,Nicolás Otamendi,Pass (Dead),,,,45+6,False
Benfica,Arouca,1659726900,f63cda26,Gonçalo Ramos, Benfica,0.17,,Off Target,10,Left Foot,,1338e42b,Gilberto,Pass (Live),4f1e6a0b,David Neres,Pass (Live),49,False
Benfica,Arouca,1659726900,6a2381f7,Antony, Arouca,0.01,0.06,Saved,23,Right Foot,,91b11d25,Bogdan Milovanov,Pass (Live),49712367,Oriol Busquets,Pass (Live),59,False
Benfica,Arouca,1659726900,262e5a82,Chiquinho, Benfica,0.09,,Off Target,14,Right Foot,,,,,,,,65,False
Benfica,Arouca,1659726900,262e5a82,Chiquinho, Benfica,0.06,,Blocked,16,Right Foot,Volley,5ff4ab71,Enzo Fernández,Pass (Live),262e5a82,Chiquinho,Pass (Live),67,False
Benfica,Arouca,1659726900,b1f4086c,Álex Grimaldo, Benfica,0.03,,Off Target,29,Left Foot,,5ff4ab71,Enzo Fernández,Pass (Live),262e5a82,Chiquinho,Pass (Live),69,False
Benfica,Arouca,1659726900,346d51d9,Julian Weigl, Benfica,0.03,,Off Target,22,Right Foot,Volley,262e5a82,Chiquinho,Pass (Live),5ff4ab71,Enzo Fernández,Pass (Live),73,False
Benfica,Arouca,1659726900,0f41e2ee,Morato, Benfica,0.03,0.24,Saved,26,Left Foot,Deflected,346d51d9,Julian Weigl,Pass (Live),5ff4ab71,Enzo Fernández,Pass (Live),75,False
Benfica,Arouca,1659726900,cb641b9d,Roman Yaremchuk, Benfica,0.06,,Off Target,16,Left Foot,,b1f4086c,Álex Grimaldo,Pass (Live),346d51d9,Julian Weigl,Pass (Live),76,False
Benfica,Arouca,1659726900,70cf63ca,Rafa Silva, Benfica,0.37,0.32,Goal,9,Right Foot,,78f21137,Alexander Bah,Pass (Live),cb641b9d,Roman Yaremchuk,Pass (Live),86,False
Benfica,Arouca,1659726900,70c739db,Moses Yaw, Arouca,0.02,0.01,Saved,33,Right Foot,,70c739db,Moses Yaw,Interception,,,,88,False
Benfica,Arouca,1659726900,b1f4086c,Álex Grimaldo, Benfica,0.08,,Blocked,16,Left Foot,,cb641b9d,Roman Yaremchuk,Pass (Live),262e5a82,Chiquinho,Pass (Live),88,False
Benfica,Arouca,1659726900,5ff4ab71,Enzo Fernández, Benfica,0.02,,Off Target,30,Right Foot,Volley,b1f4086c,Álex Grimaldo,Shot,,,,89,False
Rio Ave,Vizela,1659796200,4515f00d,André Pereira, Rio Ave,0.04,,Blocked,21,Left Foot,,37673edd,Joca,Pass (Live),80bc5e71,Costinha,Pass (Live),9,False
Rio Ave,Vizela,1659796200,9cc33204,Miguel Nóbrega, Rio Ave,0.06,,Off Target,10,Head,,071b6ba9,Gonçalo Rodrigues,Pass (Dead),80bc5e71,Costinha,Take-On,10,False
Rio Ave,Vizela,1659796200,eb60757f,Kiko Bondoso, Vizela,0.08,0.79,Saved,14,Left Foot,,29b161e8,Samu,Pass (Live),85da8165,Monsuru Opeyemi,Pass (Live),12,False
Rio Ave,Vizela,1659796200,85da8165,Monsuru Opeyemi, Vizela,0.12,0.12,Saved,13,Left Foot,,,,,,,,17,False
Rio Ave,Vizela,1659796200,3ace4e2d,Paulo Vitor, Rio Ave,0.03,,Blocked,23,Right Foot,,4515f00d,André Pereira,Pass (Live),071b6ba9,Gonçalo Rodrigues,Pass (Live),30,False
Rio Ave,Vizela,1659796200,965fc36d,Bruno Wilson, Vizela,0.07,0.16,Saved,7,Other,,2f002854,Raphael Guzzo,Pass (Dead),,,,35,False
Rio Ave,Vizela,1659796200,3ace4e2d,Paulo Vitor, Rio Ave,0.03,,Blocked,30,Right Foot,,071b6ba9,Gonçalo Rodrigues,Pass (Live),847e4cd8,Aderlan Santos,Pass (Live),47,False
Rio Ave,Vizela,1659796200,8dbc3f20,Pedro Amaral, Rio Ave,0.01,,Off Target,30,Left Foot,,8dbc3f20,Pedro Amaral,Pass (Dead),3ace4e2d,Paulo Vitor,Shot,47,False
Rio Ave,Vizela,1659796200,29b161e8,Samu, Vizela,0.23,,Woodwork,14,Right Foot,,eb60757f,Kiko Bondoso,Pass (Live),775185ae,Kévin Zohi,Take-On,53,False
Rio Ave,Vizela,1659796200,071b6ba9,Gonçalo Rodrigues, Rio Ave,0.03,,Off Target,31,Right Foot,,4515f00d,André Pereira,Pass (Live),8dbc3f20,Pedro Amaral,Pass (Live),55,False
Rio Ave,Vizela,1659796200,b3ec13e0,Christian Neiva Afonso, Vizela,0.03,,Off Target,32,Left Foot,,eb60757f,Kiko Bondoso,Pass (Live),f566b29e,Fabijan Buntić,Pass (Live),56,False
