home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Eibar,Celta Vigo,1599919200,9,es ESP,FW,30-199,67,21,20,1,0,0,0,0,0,0,0,0,0,13,0,0,bb4b1242,Sergi Enrich,Eibar,True
Eibar,Celta Vigo,1599919200,18,es ESP,CM,29-245,23,8,8,0,0,0,0,0,0,0,0,0,0,4,0,0,54073b28,Recio,Eibar,False
Eibar,Celta Vigo,1599919200,17,es ESP,FW,30-292,90,39,38,1,1,0,0,4,0,0,0,0,0,17,0,2,e897d8ba,Kike,Eibar,True
Eibar,Celta Vigo,1599919200,14,jp JPN,LM,32-102,60,18,16,2,0,0,0,3,2,0,0,0,0,8,0,1,61bd33d0,Takashi Inui,Eibar,True
Eibar,Celta Vigo,1599919200,19,pl POL,"LW,RW,LM",28-088,30,12,11,1,1,0,0,3,0,0,0,0,0,7,0,1,bb6c6331,Damian Kądzior,Eibar,False
Eibar,Celta Vigo,1599919200,10,es ESP,CM,24-042,90,22,22,0,0,0,0,0,0,0,0,0,0,13,0,0,283c7121,Edu Expósito,Eibar,True
Eibar,Celta Vigo,1599919200,8,sn SEN,CM,34-177,86,29,29,0,0,0,0,0,0,0,0,0,0,17,0,0,7329018e,Papakouli Diop,Eibar,True
Eibar,Celta Vigo,1599919200,21,es ESP,"RM,RW",33-293,83,24,19,5,2,0,1,7,0,3,2,1,0,9,0,2,d66b9872,Pedro León,Eibar,True
Eibar,Celta Vigo,1599919200,11,pt POR,LW,25-126,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,062fc2e6,Rafa Soares,Eibar,False
Eibar,Celta Vigo,1599919200,3,es ESP,LB,29-363,90,63,41,22,1,0,0,1,21,0,0,0,0,37,0,0,697295b1,Pedro Bigas,Eibar,True
Eibar,Celta Vigo,1599919200,4,pt POR,CB,28-248,90,43,40,3,3,0,1,0,0,0,0,0,0,18,0,0,a8fbae1d,Paulo Oliveira,Eibar,True
Eibar,Celta Vigo,1599919200,6,es ESP,CB,28-233,90,38,36,2,2,0,1,0,0,0,0,0,0,24,0,1,88d91621,Sergio Álvarez,Eibar,True
Eibar,Celta Vigo,1599919200,20,es ESP,RB,27-358,90,44,29,15,0,0,0,1,15,0,0,0,0,23,0,1,46bd3a5b,Rober Correa,Eibar,True
Eibar,Celta Vigo,1599919200,1,rs SRB,GK,28-232,90,32,18,14,7,0,0,0,0,0,0,0,0,20,0,0,ac295d9e,Marko Dmitrović,Eibar,True
Granada,Athletic Club,1599928200,9,es ESP,FW,35-108,79,17,15,1,0,0,0,0,0,0,0,0,0,13,1,0,9d66fbe3,Roberto Soldado,Granada,True
Granada,Athletic Club,1599928200,12,ng NGA,"FW,CM",27-275,11,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0cc474e7,Ramon Azeez,Granada,False
Granada,Athletic Club,1599928200,11,ve VEN,LW,27-218,61,16,16,0,0,0,0,3,0,0,0,0,0,9,0,1,ed6ea4d9,Darwin Machís,Granada,True
