home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Arouca,Gil Vicente FC,1660582800,uy URU,25-211,90,2,0,2,100.0,0.1,7,21,33.3,23,3,43.5,42.0,15,73.3,47.5,22,1,4.5,0,10.0,4b8cb65b,Ignacio De Arruabarrena,Arouca,True
Paços de Ferreira,Portimonense,1660591800,br BRA,28-346,90,3,3,0,0.0,1.0,1,10,10.0,19,6,36.8,39.4,14,21.4,28.4,14,1,7.1,0,8.0,774af19d,Jordi Almeida,Paços de Ferreira,True
Estoril,Rio Ave,1660936500,pt POR,24-030,90,7,2,5,71.4,1.1,3,11,27.3,24,7,25.0,30.6,10,50.0,41.8,17,0,0.0,0,12.0,f7c68686,Daniel Leite,Estoril,True
Santa Clara,Arouca,1661005800,pt POR,35-220,90,4,2,2,75.0,1.8,3,8,37.5,21,5,23.8,34.3,5,60.0,48.2,6,0,0.0,2,18.3,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Chaves,Vizela,1661014800,br BRA,33-272,90,4,1,3,75.0,0.8,5,10,50.0,24,6,25.0,30.3,10,40.0,40.2,16,0,0.0,0,9.3,077977c0,Paulo Vítor Fagundes dos Anjos,Chaves,True
Porto,Sporting CP,1661023800,pt POR,22-335,90,4,0,4,100.0,0.8,10,22,45.5,31,3,64.5,46.3,3,66.7,50.3,13,0,0.0,0,4.0,93fffbcf,Diogo Costa,Porto,True
Casa Pia,Boavista,1661092200,pt POR,35-275,90,4,0,4,100.0,0.4,6,17,35.3,26,6,38.5,34.7,8,87.5,57.3,6,0,0.0,2,20.8,abef8824,Ricardo Batista,Casa Pia,True
Braga,Marítimo,1661101200,br BRA,30-033,90,1,0,1,100.0,0.0,3,8,37.5,41,5,14.6,26.3,7,28.6,32.3,11,0,0.0,6,25.7,ef3909cd,Matheus,Braga,True
Portimonense,Vitória Guimarães,1661110200,br BRA,28-145,90,5,1,4,80.0,1.3,9,20,45.0,20,1,45.0,40.0,11,100.0,62.5,18,2,11.1,1,10.2,554067e3,Samuel Portugal,Portimonense,True
Gil Vicente FC,Famalicão,1661195700,br BRA,21-052,90,2,0,2,100.0,0.3,3,7,42.9,36,8,11.1,26.6,13,23.1,27.1,16,0,0.0,0,11.0,40406a00,Andrew,Gil Vicente FC,True
Paços de Ferreira,Estoril,1661541300,pt POR,20-142,90,7,3,4,57.1,3.1,4,6,66.7,30,7,16.7,26.2,4,25.0,33.5,11,1,9.1,0,5.0,7169c8d3,José Oliveira,Paços de Ferreira,True
Marítimo,Portimonense,1661610600,cz CZE,23-329,90,7,1,6,85.7,1.5,1,5,20.0,27,7,18.5,26.1,5,0.0,23.0,15,1,6.7,3,19.2,393f7c58,Matouš Trmal,Marítimo,True
Boavista,Benfica,1661619600,br BRA,30-212,90,6,3,3,66.7,2.3,3,10,30.0,20,6,40.0,33.1,6,33.3,33.2,14,1,7.1,1,12.3,7f6296b9,César,Boavista,True
Sporting CP,Chaves,1661628600,es ESP,35-106,90,5,2,3,60.0,1.5,1,1,100.0,26,3,0.0,23.7,4,25.0,30.8,5,0,0.0,3,21.5,65d62814,Antonio Adán,Sporting CP,True
Famalicão,Santa Clara,1661697000,br BRA,21-226,90,2,0,2,100.0,0.2,11,19,57.9,21,5,38.1,33.2,12,91.7,58.4,13,1,7.7,0,4.5,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Arouca,Braga,1661706000,uy URU,25-224,90,10,6,4,50.0,4.5,4,8,50.0,23,6,30.4,33.7,6,16.7,21.2,13,0,0.0,2,27.7,4b8cb65b,Ignacio De Arruabarrena,Arouca,True
Rio Ave,Porto,1661715000,br BRA,31-112,90,10,1,9,90.0,1.2,11,35,31.4,30,9,63.3,48.7,18,88.9,59.9,27,3,11.1,0,7.2,52479cc2,Jhonatan,Rio Ave,True
Vitória Guimarães,Casa Pia,1661796000,pt POR,27-298,90,2,1,1,50.0,0.5,2,3,66.7,14,4,14.3,26.6,8,12.5,24.1,4,0,0.0,0,,2bea06e0,Bruno Varela,Vitória Guimarães,True
Vizela,Gil Vicente FC,1661804100,hr CRO,25-186,90,4,2,2,75.0,1.4,2,7,28.6,13,3,30.8,33.8,7,42.9,39.1,21,0,0.0,2,26.5,f566b29e,Fabijan Buntić,Vizela,True
Benfica,Paços de Ferreira,1661886900,gr GRE,28-126,90,2,2,0,0.0,1.1,1,2,50.0,12,5,8.3,29.8,4,25.0,34.8,6,1,16.7,0,12.5,03df04ff,Odisseas Vlachodimos,Benfica,True
Benfica,Vizela,1662141600,gr GRE,28-129,90,2,1,1,50.0,0.4,1,3,33.3,25,8,8.0,21.0,4,25.0,29.0,7,0,0.0,2,23.7,03df04ff,Odisseas Vlachodimos,Benfica,True
Estoril,Sporting CP,1662149700,pt POR,24-044,90,3,2,1,33.3,1.5,7,13,53.8,31,7,38.7,33.6,10,10.0,21.5,14,1,7.1,0,6.8,f7c68686,Daniel Leite,Estoril,True
Braga,Vitória Guimarães,1662215400,br BRA,30-046,90,3,0,3,100.0,0.3,8,12,66.7,12,4,41.7,36.3,9,77.8,55.3,9,1,11.1,2,20.8,ef3909cd,Matheus,Braga,True
Gil Vicente FC,Porto,1662233400,br BRA,21-064,90,4,2,2,50.0,1.3,11,25,44.0,29,7,58.6,40.8,16,50.0,44.4,12,0,0.0,2,16.0,40406a00,Andrew,Gil Vicente FC,True
Casa Pia,Arouca,1662301800,pt POR,35-289,90,1,0,1,100.0,0.1,2,3,66.7,22,4,9.1,26.7,6,16.7,29.8,8,0,0.0,3,16.7,abef8824,Ricardo Batista,Casa Pia,True
Santa Clara,Marítimo,1662310800,pt POR,35-235,90,5,1,4,80.0,1.4,8,18,44.4,29,4,48.3,40.2,11,36.4,33.2,11,0,0.0,0,12.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Portimonense,Famalicão,1662319800,jp JPN,27-189,90,1,0,1,100.0,0.2,7,16,43.8,36,2,33.3,34.7,11,36.4,40.1,16,0,0.0,0,12.5,423daf87,Kosuke Nakamura,Portimonense,True
Boavista,Paços de Ferreira,1662400800,br BRA,30-221,90,1,0,1,100.0,0.7,6,9,66.7,23,5,30.4,34.7,6,33.3,39.3,11,2,18.2,0,5.7,7f6296b9,César,Boavista,True
Chaves,Rio Ave,1662408900,br BRA,33-288,90,2,1,1,50.0,1.1,7,19,36.8,23,3,47.8,40.7,10,80.0,52.5,26,2,7.7,0,8.4,077977c0,Paulo Vítor Fagundes dos Anjos,Chaves,True
Vitória Guimarães,Santa Clara,1662750900,pt POR,27-309,90,4,0,4,100.0,0.2,4,17,23.5,25,5,48.0,39.4,10,50.0,39.9,14,0,0.0,2,17.4,2bea06e0,Bruno Varela,Vitória Guimarães,True
Famalicão,Benfica,1662820200,br BRA,21-239,90,7,1,6,85.7,1.8,3,16,18.8,32,5,43.8,35.6,6,33.3,31.0,15,1,6.7,0,2.0,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Sporting CP,Portimonense,1662829200,es ESP,35-120,90,1,0,1,100.0,0.2,5,8,62.5,37,6,18.9,27.5,6,16.7,28.7,10,2,20.0,2,11.9,65d62814,Antonio Adán,Sporting CP,True
Porto,Chaves,1662838200,pt POR,22-356,90,1,0,1,100.0,0.4,6,6,100.0,33,4,12.1,22.8,9,22.2,30.2,9,0,0.0,3,19.0,93fffbcf,Diogo Costa,Porto,True
Paços de Ferreira,Casa Pia,1662906600,si SVN,24-128,90,5,3,2,40.0,2.7,8,13,61.5,23,1,34.8,33.3,11,45.5,42.4,5,1,20.0,4,18.7,fcc5a185,Igor Vekič,Paços de Ferreira,True
Marítimo,Gil Vicente FC,1662915600,pt POR,27-157,90,5,2,3,60.0,3.6,4,21,19.0,16,7,43.8,40.0,15,93.3,62.5,20,2,10.0,2,13.7,1c98558c,João Miguel Macedo Silva,Marítimo,True
Arouca,Boavista,1662915600,lt LTU,32-063,90,4,2,2,50.0,1.8,13,22,59.1,27,5,48.1,40.1,11,81.8,53.5,20,1,5.0,0,14.0,5635834c,Emilijus Zubas,Arouca,True
Rio Ave,Braga,1662924600,br BRA,31-126,90,11,3,8,72.7,3.4,8,13,61.5,24,7,37.5,37.7,8,50.0,41.6,15,1,6.7,0,7.0,52479cc2,Jhonatan,Rio Ave,True
Vizela,Estoril,1663010100,hr CRO,25-200,90,2,1,1,50.0,0.4,10,17,58.8,20,5,50.0,37.2,12,58.3,41.8,11,1,9.1,2,19.7,f566b29e,Fabijan Buntić,Vizela,True
Portimonense,Chaves,1663355700,jp JPN,27-201,90,4,0,4,100.0,1.5,5,19,26.3,26,5,53.8,42.1,8,62.5,50.9,20,0,0.0,0,5.5,423daf87,Kosuke Nakamura,Portimonense,True
Santa Clara,Paços de Ferreira,1663425000,pt POR,35-248,90,4,1,3,75.0,1.2,6,21,28.6,22,2,81.8,53.9,6,50.0,45.8,17,0,0.0,1,14.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Gil Vicente FC,Rio Ave,1663425000,br BRA,21-078,90,5,2,3,60.0,0.6,5,10,50.0,26,8,23.1,26.4,9,44.4,40.1,10,0,0.0,2,22.0,40406a00,Andrew,Gil Vicente FC,True
Estoril,Porto,1663434000,pt POR,24-059,90,4,1,3,100.0,1.2,4,16,25.0,20,1,40.0,34.9,18,44.4,35.7,25,0,0.0,0,5.5,f7c68686,Daniel Leite,Estoril,True
Boavista,Sporting CP,1663443000,br BRA,30-233,90,3,1,2,66.7,0.9,3,20,15.0,19,5,68.4,44.6,11,63.6,50.6,17,1,5.9,3,14.8,7f6296b9,César,Boavista,True
Arouca,Vitória Guimarães,1663511400,lt LTU,32-070,90,5,2,3,80.0,1.7,4,15,26.7,22,5,31.8,34.9,13,61.5,48.3,15,2,13.3,5,17.6,5635834c,Emilijus Zubas,Arouca,True
Casa Pia,Famalicão,1663520400,pt POR,35-303,90,1,0,1,100.0,0.1,7,12,58.3,23,3,34.8,31.8,7,57.1,49.4,16,1,6.3,0,6.7,abef8824,Ricardo Batista,Casa Pia,True
Benfica,Marítimo,1663520400,gr GRE,28-145,90,1,0,1,100.0,0.2,1,3,33.3,16,4,18.8,27.6,1,0.0,34.0,5,2,40.0,0,6.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Braga,Vizela,1663529400,br BRA,30-061,90,6,0,6,100.0,0.9,3,9,33.3,43,8,18.6,28.3,7,14.3,28.1,14,0,0.0,2,23.0,ef3909cd,Matheus,Braga,True
Sporting CP,Gil Vicente FC,1664560800,es ESP,35-140,90,5,1,4,80.0,2.7,2,6,33.3,44,6,13.6,24.2,5,0.0,16.0,4,0,0.0,0,17.0,65d62814,Antonio Adán,Sporting CP,True
Porto,Braga,1664568900,pt POR,23-011,90,0,1,0,,0.0,8,18,44.4,30,5,50.0,39.6,7,42.9,37.6,16,1,6.3,5,20.6,93fffbcf,Diogo Costa,Porto,True
Vizela,Portimonense,1664634600,hr CRO,25-219,90,7,0,7,100.0,1.0,3,14,21.4,14,7,42.9,39.7,11,72.7,53.6,23,0,0.0,0,15.0,f566b29e,Fabijan Buntić,Vizela,True
Chaves,Estoril,1664643600,br BRA,33-314,90,3,1,2,66.7,0.7,6,16,37.5,26,7,42.3,40.5,10,50.0,46.3,22,2,9.1,3,13.9,077977c0,Paulo Vítor Fagundes dos Anjos,Chaves,True
Vitória Guimarães,Benfica,1664652600,pt POR,27-331,90,1,0,1,100.0,0.3,8,24,33.3,22,3,59.1,42.6,12,91.7,60.3,15,0,0.0,1,10.5,2bea06e0,Bruno Varela,Vitória Guimarães,True
Rio Ave,Santa Clara,1664721000,br BRA,31-147,90,1,0,1,100.0,0.3,4,9,44.4,33,8,18.2,27.7,6,50.0,35.0,17,0,0.0,0,6.0,52479cc2,Jhonatan,Rio Ave,True
Paços de Ferreira,Arouca,1664730000,si SVN,24-149,90,4,1,3,75.0,1.5,9,23,39.1,23,3,52.2,40.3,13,84.6,56.2,19,1,5.3,0,5.0,fcc5a185,Igor Vekič,Paços de Ferreira,True
Famalicão,Boavista,1664739000,br BRA,21-261,90,1,0,1,100.0,0.1,6,14,42.9,30,6,33.3,31.4,5,80.0,54.0,20,3,15.0,3,15.6,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Marítimo,Casa Pia,1664824500,cz CZE,24-001,90,2,2,0,50.0,1.9,2,4,50.0,16,5,12.5,22.8,8,25.0,26.0,9,0,0.0,2,25.8,393f7c58,Matouš Trmal,Marítimo,True
Gil Vicente FC,Estoril,1665170100,br BRA,21-098,90,3,1,2,66.7,1.3,3,9,33.3,23,8,21.7,30.5,7,57.1,41.4,13,1,7.7,1,14.3,40406a00,Andrew,Gil Vicente FC,True
Santa Clara,Sporting CP,1665239400,br BRA,24-127,90,3,2,1,33.3,1.1,8,16,50.0,26,6,34.6,34.8,9,77.8,43.3,11,0,0.0,3,17.3,20575487,Gabriel Batista,Santa Clara,True
Benfica,Rio Ave,1665248400,gr GRE,28-165,90,3,2,1,33.3,1.1,0,3,0.0,18,3,16.7,26.8,3,0.0,15.3,11,1,9.1,0,14.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Portimonense,Porto,1665248400,jp JPN,27-223,90,7,2,5,71.4,3.2,12,20,60.0,25,5,44.0,40.2,13,69.2,52.5,14,0,0.0,0,8.3,423daf87,Kosuke Nakamura,Portimonense,True
Paços de Ferreira,Vitória Guimarães,1665257400,si SVN,24-155,90,2,1,1,50.0,0.7,2,5,40.0,13,3,7.7,23.1,8,50.0,42.1,7,0,0.0,1,19.5,fcc5a185,Igor Vekič,Paços de Ferreira,True
Boavista,Marítimo,1665325800,br BRA,41-157,90,3,1,2,66.7,1.3,6,16,37.5,21,4,47.6,35.8,10,60.0,48.6,17,0,0.0,2,22.7,5f7d2dfe,Rafael Bracalli,Boavista,True
Casa Pia,Vizela,1665334800,pt POR,35-324,90,5,1,4,80.0,1.1,2,13,15.4,27,3,29.6,30.6,9,55.6,42.4,5,0,0.0,2,15.6,abef8824,Ricardo Batista,Casa Pia,True
Braga,Chaves,1665343800,pt POR,27-271,90,1,1,0,0.0,0.9,1,3,33.3,20,3,10.0,26.0,7,14.3,32.1,6,0,0.0,1,14.6,fd834d1d,Tiago Sá,Braga,True
Arouca,Famalicão,1665429300,uy URU,25-267,90,5,1,4,80.0,2.2,6,7,85.7,20,6,25.0,27.2,5,40.0,36.0,17,0,0.0,0,4.0,4b8cb65b,Ignacio De Arruabarrena,Arouca,True
Porto,Benfica,1666379700,pt POR,23-032,90,4,1,3,75.0,1.2,13,28,46.4,29,3,65.5,43.3,9,100.0,62.8,12,1,8.3,0,6.0,93fffbcf,Diogo Costa,Porto,True
Famalicão,Paços de Ferreira,1666449000,br BRA,21-281,90,1,1,0,0.0,0.3,9,20,45.0,23,2,56.5,42.4,9,77.8,57.6,24,1,4.2,0,3.5,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Estoril,Braga,1666458000,pt POR,24-094,90,7,2,5,71.4,1.1,2,8,25.0,34,6,23.5,27.7,6,0.0,18.3,14,0,0.0,6,25.0,f7c68686,Daniel Leite,Estoril,True
Sporting CP,Casa Pia,1666467000,es ESP,35-162,90,3,1,2,66.7,0.6,2,2,100.0,20,6,10.0,22.4,6,0.0,24.2,6,1,16.7,0,8.5,65d62814,Antonio Adán,Sporting CP,True
Marítimo,Arouca,1666535400,cz CZE,24-021,90,5,1,4,80.0,1.3,4,18,22.2,28,4,46.4,37.0,10,50.0,40.0,9,0,0.0,2,23.3,393f7c58,Matouš Trmal,Marítimo,True
Vizela,Santa Clara,1666535400,hr CRO,25-241,90,2,1,1,50.0,0.4,4,19,21.1,19,0,63.2,43.8,15,46.7,35.5,13,0,0.0,2,17.3,f566b29e,Fabijan Buntić,Vizela,True
Chaves,Gil Vicente FC,1666544400,br BRA,33-336,90,3,1,2,66.7,1.4,2,3,66.7,20,9,10.0,24.1,9,11.1,29.0,8,0,0.0,2,14.5,077977c0,Paulo Vítor Fagundes dos Anjos,Chaves,True
Vitória Guimarães,Boavista,1666553400,pt POR,27-353,90,2,2,0,0.0,1.7,0,7,0.0,17,5,23.5,31.2,5,60.0,47.4,1,0,0.0,2,25.5,2bea06e0,Bruno Varela,Vitória Guimarães,True
Rio Ave,Portimonense,1666638900,br BRA,31-169,90,3,0,3,100.0,0.7,2,10,20.0,27,11,25.9,33.2,9,33.3,37.2,10,3,30.0,0,4.7,52479cc2,Jhonatan,Rio Ave,True
Paços de Ferreira,Marítimo,1666984500,br BRA,29-055,90,7,1,6,85.7,1.4,5,20,25.0,17,5,64.7,43.9,12,75.0,51.9,21,1,4.8,0,7.4,774af19d,Jordi Almeida,Paços de Ferreira,True
Santa Clara,Porto,1667053800,br BRA,24-148,90,4,1,3,75.0,2.1,14,29,48.3,23,6,65.2,49.0,17,82.4,61.4,13,1,7.7,2,18.5,20575487,Gabriel Batista,Santa Clara,True
Benfica,Chaves,1667062800,gr GRE,28-186,90,2,0,2,100.0,1.0,0,0,,9,3,0.0,15.4,6,0.0,17.0,7,1,14.3,0,5.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Arouca,Sporting CP,1667071800,uy URU,25-286,90,6,0,6,100.0,1.2,10,28,35.7,26,5,61.5,46.1,15,80.0,51.4,31,2,6.5,2,12.3,4b8cb65b,Ignacio De Arruabarrena,Arouca,True
Boavista,Vizela,1667143800,br BRA,41-178,90,5,2,3,60.0,2.0,4,10,40.0,27,4,37.0,32.3,5,0.0,15.4,8,0,0.0,3,24.5,5f7d2dfe,Rafael Bracalli,Boavista,True
Portimonense,Estoril,1667143800,jp JPN,27-245,90,5,1,4,80.0,1.3,7,18,38.9,25,7,56.0,38.1,5,80.0,52.6,13,1,7.7,2,16.0,423daf87,Kosuke Nakamura,Portimonense,True
Casa Pia,Rio Ave,1667152800,pt POR,35-345,90,0,0,0,,0.0,7,20,35.0,22,2,54.5,39.1,10,80.0,52.3,13,0,0.0,0,19.0,abef8824,Ricardo Batista,Casa Pia,True
Gil Vicente FC,Braga,1667161800,ru RUS,31-333,90,6,1,5,83.3,1.7,5,10,50.0,29,6,27.6,33.3,6,33.3,46.5,23,3,13.0,3,14.9,b8798a46,Stanislav Kritsyuk,Gil Vicente FC,True
Vitória Guimarães,Famalicão,1667247300,pt POR,27-361,90,4,2,2,50.0,1.7,10,18,55.6,22,3,63.6,42.9,4,100.0,58.3,18,0,0.0,1,24.0,2bea06e0,Bruno Varela,Vitória Guimarães,True
Gil Vicente FC,Portimonense,1667592900,ru RUS,31-338,90,7,2,5,71.4,3.4,4,7,57.1,31,7,16.1,27.5,7,28.6,39.7,10,0,0.0,0,,b8798a46,Stanislav Kritsyuk,Gil Vicente FC,True
Vizela,Arouca,1667662200,hr CRO,25-254,90,2,1,1,50.0,0.4,3,5,60.0,18,8,16.7,28.6,9,22.2,29.3,8,0,0.0,2,23.0,f566b29e,Fabijan Buntić,Vizela,True
Porto,Paços de Ferreira,1667671200,pt POR,23-047,90,3,0,3,100.0,0.4,0,7,0.0,34,11,20.6,28.1,2,0.0,20.5,15,2,13.3,1,10.8,93fffbcf,Diogo Costa,Porto,True
Sporting CP,Vitória Guimarães,1667680200,es ESP,35-176,90,0,0,0,,0.0,2,2,100.0,7,0,0.0,23.4,7,28.6,38.1,4,0,0.0,1,24.0,65d62814,Antonio Adán,Sporting CP,True
Rio Ave,Boavista,1667748600,br BRA,31-182,90,1,0,1,100.0,0.1,3,13,23.1,30,7,33.3,34.6,9,33.3,40.4,14,2,14.3,1,12.2,52479cc2,Jhonatan,Rio Ave,True
Braga,Casa Pia,1667757600,br BRA,30-110,90,3,1,2,66.7,1.4,3,3,100.0,33,4,6.1,24.3,7,14.3,35.4,7,1,14.3,2,24.0,ef3909cd,Matheus,Braga,True
Marítimo,Famalicão,1667757600,cz CZE,24-035,90,3,0,3,100.0,0.2,0,5,0.0,18,4,22.2,29.8,8,12.5,23.9,16,1,6.3,0,7.5,393f7c58,Matouš Trmal,Marítimo,True
Estoril,Benfica,1667766600,pt POR,25-266,90,7,5,2,28.6,4.4,1,4,25.0,23,8,17.4,28.0,8,0.0,23.4,16,3,18.8,0,3.8,f829f728,Pedro José Moreira Silva,Estoril,True
Chaves,Santa Clara,1667852100,br BRA,33-351,90,2,0,2,100.0,0.3,2,6,33.3,23,4,17.4,25.7,12,16.7,27.3,16,3,18.8,0,8.6,077977c0,Paulo Vítor Fagundes dos Anjos,Chaves,True
Arouca,Rio Ave,1668276000,uy URU,25-300,90,5,1,3,100.0,2.3,2,7,28.6,21,5,28.6,28.8,6,16.7,29.5,10,0,0.0,3,25.3,4b8cb65b,Ignacio De Arruabarrena,Arouca,True
Boavista,Porto,1668285000,br BRA,41-191,90,9,4,5,55.6,3.4,13,27,48.1,25,5,60.0,38.6,16,75.0,52.6,8,0,0.0,2,19.0,5f7d2dfe,Rafael Bracalli,Boavista,True
Paços de Ferreira,Vizela,1668353400,br BRA,29-071,90,8,2,7,75.0,1.4,2,14,14.3,25,7,44.0,41.3,11,27.3,33.0,15,2,13.3,2,12.4,774af19d,Jordi Almeida,Paços de Ferreira,True
Vitória Guimarães,Marítimo,1668353400,pt POR,28-009,90,3,0,3,100.0,0.3,9,27,33.3,32,3,62.5,45.1,9,77.8,53.2,12,0,0.0,1,15.3,2bea06e0,Bruno Varela,Vitória Guimarães,True
Casa Pia,Chaves,1668362400,pt POR,35-359,90,4,2,2,75.0,1.5,4,17,23.5,20,2,50.0,42.1,9,77.8,54.7,8,0,0.0,0,,abef8824,Ricardo Batista,Casa Pia,True
Benfica,Gil Vicente FC,1668362400,gr GRE,28-201,90,2,1,1,100.0,1.1,3,7,42.9,18,2,33.3,29.2,4,25.0,26.0,11,0,0.0,0,,03df04ff,Odisseas Vlachodimos,Benfica,True
Portimonense,Braga,1668362400,jp JPN,27-259,90,10,2,8,90.0,3.4,8,23,34.8,29,5,51.7,40.1,10,80.0,53.0,15,1,6.7,2,11.7,423daf87,Kosuke Nakamura,Portimonense,True
Famalicão,Sporting CP,1668371400,br BRA,21-303,90,8,2,6,87.5,2.8,3,6,50.0,21,6,14.3,24.9,7,42.9,39.1,18,2,11.1,0,10.7,d0530e29,Luiz Lúcio Reis Júnior,Famalicão,True
Santa Clara,Estoril,1668456900,br BRA,24-164,90,1,1,0,0.0,0.2,9,22,40.9,26,4,57.7,44.5,8,87.5,58.6,20,1,5.0,1,19.5,20575487,Gabriel Batista,Santa Clara,True
Rio Ave,Marítimo,1671826500,br BRA,31-229,90,1,1,0,0.0,0.3,4,12,33.3,25,6,28.0,30.0,7,71.4,56.7,12,0,0.0,0,7.0,52479cc2,Jhonatan,Rio Ave,True
Portimonense,Casa Pia,1672254000,jp JPN,27-304,90,7,2,5,71.4,1.6,4,15,26.7,25,3,28.0,29.8,9,88.9,58.0,19,0,0.0,0,17.0,423daf87,Kosuke Nakamura,Portimonense,True
Porto,Arouca,1672262100,pt POR,23-100,90,2,1,1,50.0,0.3,3,6,50.0,30,4,20.0,30.2,2,0.0,13.5,6,0,0.0,0,9.0,93fffbcf,Diogo Costa,Porto,True
Gil Vicente FC,Santa Clara,1672333200,ru RUS,32-028,90,1,0,1,100.0,0.2,10,16,62.5,27,7,44.4,35.7,4,100.0,50.3,29,2,6.9,2,12.0,b8798a46,Stanislav Kritsyuk,Gil Vicente FC,True
