home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Necaxa,Toluca,1656799200,9,ar ARG,FW,25-324,71,17,0,0,8,9,3,17,0,0,,0,,8,37,2,0,0,0,3,0,11,2,526f7e39,Milton Giménez,Necaxa,True
Necaxa,Toluca,1656799200,8,mx MEX,FW,30-232,19,8,0,0,3,6,3,8,0,0,,0,,3,44,34,1,1,0,0,0,5,1,a51e0948,Fernando Madrigal,Necaxa,False
Necaxa,Toluca,1656799200,18,mx MEX,LW,26-036,82,36,0,2,10,25,4,36,4,2,50.0,2,50.0,22,177,48,2,1,2,2,0,21,5,e2190ad8,Bryan Garnica,Necaxa,True
Necaxa,Toluca,1656799200,21,mx MEX,LW,25-163,8,5,0,0,3,2,0,5,0,0,,0,,0,0,0,0,0,0,0,0,3,0,92f7b073,José de Jesús Godínez,Necaxa,False
Necaxa,Toluca,1656799200,7,es ESP,RW,32-181,71,32,0,2,13,18,3,31,0,0,,0,,16,102,41,1,0,0,3,1,19,5,aed746df,Édgar Méndez,Necaxa,True
Necaxa,Toluca,1656799200,11,uy URU,RW,23-167,19,7,0,0,4,4,2,7,0,0,,0,,5,20,12,1,1,0,2,0,6,0,02cf308a,Facundo Batista,Necaxa,False
Necaxa,Toluca,1656799200,10,mx MEX,LM,30-332,90,55,0,3,25,29,0,55,2,1,50.0,1,50.0,34,187,46,1,2,0,1,3,33,10,21f4ce6f,Dieter Villalpando,Necaxa,True
Necaxa,Toluca,1656799200,16,mx MEX,CM,24-176,90,42,1,8,25,9,0,42,2,2,100.0,0,0.0,19,127,68,2,1,0,1,1,21,1,72c08f14,José Joaquín Esquivel,Necaxa,True
Necaxa,Toluca,1656799200,12,cl CHI,RM,25-177,56,15,0,0,7,8,0,15,1,1,100.0,0,0.0,12,86,20,1,3,0,1,1,14,5,c8e4f105,Ángelo Araos,Necaxa,True
Necaxa,Toluca,1656799200,13,mx MEX,RM,23-231,34,20,0,1,11,8,1,20,1,0,0.0,1,100.0,11,93,24,2,0,0,1,0,14,1,b9bfa710,Ulises Cardona,Necaxa,False
Necaxa,Toluca,1656799200,3,uy URU,LB,23-319,90,50,1,8,30,12,3,50,0,0,,0,,22,89,38,0,0,0,0,0,30,1,b425b366,Agustín Oliveros,Necaxa,True
Necaxa,Toluca,1656799200,14,uy URU,CB,29-169,90,61,2,22,38,2,1,61,0,0,,0,,38,232,165,2,0,0,0,0,39,0,aa385931,Fabricio Formiliano,Necaxa,True
Necaxa,Toluca,1656799200,4,mx MEX,CB,26-170,90,69,2,33,33,3,1,69,0,0,,0,,45,254,157,0,1,0,1,0,53,0,ee246a94,Alexis Francisco Peña,Necaxa,True
Necaxa,Toluca,1656799200,17,mx MEX,RB,24-244,90,65,1,13,37,17,0,65,1,0,0.0,1,100.0,27,179,29,0,1,0,0,0,27,2,dfe2cfc8,Brian García,Necaxa,True
Necaxa,Toluca,1656799200,1,mx MEX,GK,25-122,90,29,25,29,0,0,0,29,0,0,,0,,19,96,37,0,0,0,0,0,18,0,48bd91d4,Luis Ángel Malagón,Necaxa,True
Guadalajara,FC Juárez,1656799200,10,mx MEX,FW,24-219,90,48,1,2,13,36,10,48,9,5,55.6,4,44.4,23,212,141,5,4,3,3,1,25,9,f40f4c38,Alexis Vega,Guadalajara,True
Guadalajara,FC Juárez,1656799200,9,mx MEX,FW,28-144,45,12,0,0,10,2,1,12,1,0,0.0,1,100.0,7,49,24,2,0,0,0,0,9,1,296ecfcb,Ángel Zaldívar,Guadalajara,True
Guadalajara,FC Juárez,1656799200,2,mx MEX,FW,25-088,45,33,1,7,18,8,0,33,0,0,,0,,17,66,38,1,2,0,1,1,21,7,2abbf0fe,Alan Mozo,Guadalajara,False
Guadalajara,FC Juárez,1656799200,26,mx MEX,LW,25-039,90,48,3,10,20,18,2,48,1,0,0.0,1,100.0,19,65,32,1,0,0,3,2,20,3,8cefbfc1,Cristian Calderón,Guadalajara,True
Guadalajara,FC Juárez,1656799200,24,mx MEX,RW,28-306,71,38,0,3,15,20,3,38,0,0,,0,,28,148,96,2,0,0,1,1,29,6,29635536,Carlos Ernesto Cisneros,Guadalajara,True
