home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Mönchengladbach,Bayern Munich,1628879400,dfb6490a,Patrick Herrmann, M'Gladbach,0.12,,Off Target,21,Left Foot,,bc6bd723,Alassane Pléa,Pass (Live),7cd6badb,Lars Stindl,Pass (Live),4,False
Mönchengladbach,Bayern Munich,1628879400,bc6bd723,Alassane Pléa, M'Gladbach,0.41,0.33,Goal,14,Left Foot,,7cd6badb,Lars Stindl,Pass (Live),dfb6490a,Patrick Herrmann,Pass (Live),10,False
Mönchengladbach,Bayern Munich,1628879400,8d78e732,Robert Lewandowski, Bayern Munich,0.04,,Blocked,12,Head,,7ed08d5c,Josip Stanišić,Pass (Live),3c6089ab,Thomas Müller,Pass (Live),12,False
Mönchengladbach,Bayern Munich,1628879400,8d78e732,Robert Lewandowski, Bayern Munich,0.04,0.02,Saved,17,Right Foot,Volley,cc86b9a3,Leon Goretzka,Pass (Live),88e357ef,Serge Gnabry,Pass (Live),14,False
Mönchengladbach,Bayern Munich,1628879400,48035304,Nico Elvedi, M'Gladbach,0.09,,Off Target,11,Left Foot,,dfb6490a,Patrick Herrmann,Fouled,bc6bd723,Alassane Pléa,Pass (Live),23,False
Mönchengladbach,Bayern Munich,1628879400,8d78e732,Robert Lewandowski, Bayern Munich,0.54,0.83,Saved,6,Right Foot,Volley,d781d855,Alphonso Davies,Pass (Live),8d78e732,Robert Lewandowski,Pass (Live),26,False
Mönchengladbach,Bayern Munich,1628879400,2b114be3,Leroy Sané, Bayern Munich,0.08,,Off Target,19,Left Foot,,d781d855,Alphonso Davies,Pass (Live),cc86b9a3,Leon Goretzka,Pass (Live),27,False
Mönchengladbach,Bayern Munich,1628879400,7cd6badb,Lars Stindl, M'Gladbach,0.01,,Off Target,32,Left Foot,,,,,,,,30,False
Mönchengladbach,Bayern Munich,1628879400,cc86b9a3,Leon Goretzka, Bayern Munich,0.07,,Blocked,10,Head,,,,,,,,32,False
Mönchengladbach,Bayern Munich,1628879400,7ed08d5c,Josip Stanišić, Bayern Munich,0.15,0.10,Saved,12,Right Foot,,8d78e732,Robert Lewandowski,Pass (Live),2b114be3,Leroy Sané,Pass (Live),37,False
Mönchengladbach,Bayern Munich,1628879400,7ed08d5c,Josip Stanišić, Bayern Munich,0.12,0.21,Saved,5,Left Foot,Volley,7ed08d5c,Josip Stanišić,Shot,,,,37,False
Mönchengladbach,Bayern Munich,1628879400,7ed08d5c,Josip Stanišić, Bayern Munich,0.11,,Off Target,16,Right Foot,,8d78e732,Robert Lewandowski,Pass (Live),3c6089ab,Thomas Müller,Pass (Live),42,False
Mönchengladbach,Bayern Munich,1628879400,8d78e732,Robert Lewandowski, Bayern Munich,0.16,0.06,Goal,9,Right Foot,Volley,49296448,Joshua Kimmich,Pass (Dead),7ed08d5c,Josip Stanišić,Shot,42,False
Mönchengladbach,Bayern Munich,1628879400,2b114be3,Leroy Sané, Bayern Munich,0.02,0.02,Saved,23,Left Foot,,d781d855,Alphonso Davies,Pass (Live),cc86b9a3,Leon Goretzka,Pass (Live),48,False
Mönchengladbach,Bayern Munich,1628879400,8d78e732,Robert Lewandowski, Bayern Munich,0.09,0.12,Saved,9,Head,,2b114be3,Leroy Sané,Pass (Live),3c6089ab,Thomas Müller,Pass (Live),52,False
Mönchengladbach,Bayern Munich,1628879400,2b114be3,Leroy Sané, Bayern Munich,0.03,,Off Target,20,Left Foot,Volley,49296448,Joshua Kimmich,Pass (Live),cc86b9a3,Leon Goretzka,Pass (Live),53,False
Mönchengladbach,Bayern Munich,1628879400,4aea5077,Stefan Lainer, M'Gladbach,0.13,,Off Target,10,Head,,dfb6490a,Patrick Herrmann,Pass (Dead),bc6bd723,Alassane Pléa,Fouled,54,False
Mönchengladbach,Bayern Munich,1628879400,36a59ba4,Florian Neuhaus, M'Gladbach,0.01,0.09,Saved,14,Right Foot,Volley,dfb6490a,Patrick Herrmann,Pass (Dead),,,,55,False
Mönchengladbach,Bayern Munich,1628879400,d781d855,Alphonso Davies, Bayern Munich,0.19,0.42,Saved,9,Right Foot,Deflected,88e357ef,Serge Gnabry,Pass (Live),2b114be3,Leroy Sané,Pass (Live),58,False
Mönchengladbach,Bayern Munich,1628879400,8d78e732,Robert Lewandowski, Bayern Munich,0.19,0.33,Saved,11,Right Foot,,d781d855,Alphonso Davies,Take-On,cc86b9a3,Leon Goretzka,Pass (Live),60,False
Mönchengladbach,Bayern Munich,1628879400,88e357ef,Serge Gnabry, Bayern Munich,0.16,,Off Target,9,Head,,e33c06cf,Niklas Süle,Pass (Live),2b114be3,Leroy Sané,Pass (Live),60,False
Mönchengladbach,Bayern Munich,1628879400,d248cd8f,Dayot Upamecano, Bayern Munich,0.01,,Off Target,10,Head,,49296448,Joshua Kimmich,Pass (Dead),2b114be3,Leroy Sané,Take-On,63,False
Mönchengladbach,Bayern Munich,1628879400,7cd6badb,Lars Stindl, M'Gladbach,0.05,0.27,Saved,23,Right Foot,,be42a291,Hannes Wolf,Pass (Live),be42a291,Hannes Wolf,Tackle,70,False
Mönchengladbach,Bayern Munich,1628879400,be42a291,Hannes Wolf, M'Gladbach,0.03,0.23,Saved,20,Right Foot,,48035304,Nico Elvedi,Pass (Live),f521b80a,Matthias Ginter,Pass (Live),71,False
Mönchengladbach,Bayern Munich,1628879400,6f8cd6d0,Marcus Thuram, M'Gladbach,0.59,,Off Target,6,Left Foot,,4aea5077,Stefan Lainer,Pass (Live),496aeede,Christoph Kramer,Pass (Live),77,False
Mönchengladbach,Bayern Munich,1628879400,7cd6badb,Lars Stindl, M'Gladbach,0.83,,Off Target,4,Left Foot,,2903a856,Jonas Hofmann,Pass (Live),4aea5077,Stefan Lainer,Pass (Live),81,False
Mönchengladbach,Bayern Munich,1628879400,cc86b9a3,Leon Goretzka, Bayern Munich,0.21,,Blocked,5,Head,,49296448,Joshua Kimmich,Pass (Dead),2c0558b8,Jamal Musiala,Pass (Live),85,False
Mönchengladbach,Bayern Munich,1628879400,d248cd8f,Dayot Upamecano, Bayern Munich,0.06,,Off Target,10,Head,,49296448,Joshua Kimmich,Pass (Dead),cc86b9a3,Leon Goretzka,Shot,86,False
Mönchengladbach,Bayern Munich,1628879400,042e8a49,Kingsley Coman, Bayern Munich,0.04,,Off Target,17,Right Foot,,2c0558b8,Jamal Musiala,Pass (Live),cc86b9a3,Leon Goretzka,Pass (Live),87,False
Mönchengladbach,Bayern Munich,1628879400,cc86b9a3,Leon Goretzka, Bayern Munich,0.09,,Blocked,15,Right Foot,,2c0558b8,Jamal Musiala,Pass (Live),d781d855,Alphonso Davies,Pass (Live),88,False
Mönchengladbach,Bayern Munich,1628879400,f4c7c708,Keanan Bennetts, M'Gladbach,0.03,,Blocked,19,Right Foot,,,,,,,,90,False
Mönchengladbach,Bayern Munich,1628879400,49296448,Joshua Kimmich, Bayern Munich,0.17,,Off Target,16,Left Foot,,e33c06cf,Niklas Süle,Pass (Live),d781d855,Alphonso Davies,Pass (Dead),90+5,False
Stuttgart,Greuther Fürth,1628947800,710fbdd1,Branimir Hrgota, Greuther Fürth,0.07,,Off Target,15,Right Foot,Volley,e6c15f6e,Gian-Luca Itter,Take-On,710fbdd1,Branimir Hrgota,Pass (Live),6,False
Stuttgart,Greuther Fürth,1628947800,710fbdd1,Branimir Hrgota, Greuther Fürth,0.05,,Blocked,19,Left Foot,,,,,,,,10,False
Stuttgart,Greuther Fürth,1628947800,e6c15f6e,Gian-Luca Itter, Greuther Fürth,0.02,,Blocked,23,Left Foot,Volley,710fbdd1,Branimir Hrgota,Shot,,,,11,False
Stuttgart,Greuther Fürth,1628947800,2b7c56b4,Mateo Klimowicz, Stuttgart,0.03,,Off Target,15,Head,,af0d79a9,Borna Sosa,Pass (Live),76fa965f,Philipp Förster,Pass (Live),16,False
Stuttgart,Greuther Fürth,1628947800,5723931e,Hamadi Al Ghaddioui, Stuttgart,0.06,,Blocked,8,Right Foot,Volley,2b7c56b4,Mateo Klimowicz,Shot,,,,16,False
Stuttgart,Greuther Fürth,1628947800,00963611,Konstantinos Mavropanos, Stuttgart,0.19,,Off Target,6,Head,,0cddeaa7,Philipp Klement,Pass (Dead),5723931e,Hamadi Al Ghaddioui,Shot,17,False
Stuttgart,Greuther Fürth,1628947800,c149016b,Wataru Endo, Stuttgart,0.25,0.60,Goal,8,Right Foot,,76fa965f,Philipp Förster,Pass (Live),5723931e,Hamadi Al Ghaddioui,Pass (Live),30,False
Stuttgart,Greuther Fürth,1628947800,2b7c56b4,Mateo Klimowicz, Stuttgart,0.09,,Off Target,23,Left Foot,,fc62fdf4,Roberto Massimo,Pass (Live),5e66fa06,Waldemar Anton,Pass (Live),32,False
Stuttgart,Greuther Fürth,1628947800,2b7c56b4,Mateo Klimowicz, Stuttgart,0.04,,Blocked,22,Right Foot,,,,,,,,33,False
Stuttgart,Greuther Fürth,1628947800,815c314f,Marc-Oliver Kempf, Stuttgart,0.29,0.84,Saved,3,Left Foot,,0cddeaa7,Philipp Klement,Pass (Dead),2b7c56b4,Mateo Klimowicz,Shot,33,False
Stuttgart,Greuther Fürth,1628947800,76fa965f,Philipp Förster, Stuttgart,0.03,,Blocked,22,Left Foot,,815c314f,Marc-Oliver Kempf,Pass (Live),815c314f,Marc-Oliver Kempf,Pass (Live),35,False
Stuttgart,Greuther Fürth,1628947800,5723931e,Hamadi Al Ghaddioui, Stuttgart,0.20,0.31,Saved,5,Head,,af0d79a9,Borna Sosa,Pass (Live),0cddeaa7,Philipp Klement,Pass (Live),35,False
Stuttgart,Greuther Fürth,1628947800,0cddeaa7,Philipp Klement, Stuttgart,0.09,0.54,Goal,12,Left Foot,,2b7c56b4,Mateo Klimowicz,Pass (Live),00963611,Konstantinos Mavropanos,Pass (Live),36,False
Stuttgart,Greuther Fürth,1628947800,ad1d6fa4,Julian Green, Greuther Fürth,0.03,0.03,Saved,29,Right Foot,,8872ed17,Paul Seguin,Pass (Live),0b104510,Marco Meyerhöfer,Pass (Live),45+2,False
Stuttgart,Greuther Fürth,1628947800,b18ef366,Håvard Nielsen, Greuther Fürth,0.10,,Blocked,8,Right Foot,,710fbdd1,Branimir Hrgota,Pass (Live),b18ef366,Håvard Nielsen,Pass (Live),46,False
Stuttgart,Greuther Fürth,1628947800,b18ef366,Håvard Nielsen, Greuther Fürth,0.13,0.08,Saved,6,Head,,e6c15f6e,Gian-Luca Itter,Pass (Live),8872ed17,Paul Seguin,Pass (Live),50,False
Stuttgart,Greuther Fürth,1628947800,76fa965f,Philipp Förster, Stuttgart,0.05,,Blocked,21,Left Foot,,af0d79a9,Borna Sosa,Pass (Live),0cddeaa7,Philipp Klement,Pass (Live),52,False
