home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Zenit,Club Brugge,1603212900,22,ru RUS,FW,32-059,90,56,0,0,30,26,4,56,2,1,50.0,1,50.0,29,227,82,2,4,0,3,1,49,8,448a3608,Artem Dzyuba,Zenit,True
Zenit,Club Brugge,1603212900,7,ir IRN,FW,25-293,90,43,2,3,17,24,7,43,2,1,50.0,1,50.0,24,148,66,3,1,1,1,2,30,6,10549b49,Sardar Azmoun,Zenit,True
Zenit,Club Brugge,1603212900,11,ar ARG,LM,24-254,71,49,1,8,17,26,3,49,0,0,,0,,25,94,38,1,2,0,3,0,30,4,60e86875,Sebastián Driussi,Zenit,True
Zenit,Club Brugge,1603212900,17,ru RUS,LM,22-350,19,9,0,0,2,7,1,9,0,0,,0,,7,108,40,2,3,2,0,1,8,1,dfb50e5c,Andrei Mostovoy,Zenit,False
Zenit,Club Brugge,1603212900,27,ru RUS,CM,27-350,87,60,3,12,30,18,2,60,0,0,,0,,25,138,72,2,4,0,1,1,34,3,3ef0af0d,Magomed Ozdoyev,Zenit,True
Zenit,Club Brugge,1603212900,21,ru RUS,CM,31-007,3,2,0,1,1,0,0,2,0,0,,0,,2,1,1,0,0,0,0,0,2,0,1c78737d,Aleksandr Erokhin,Zenit,False
Zenit,Club Brugge,1603212900,5,co COL,CM,27-004,90,67,4,25,41,2,0,67,1,1,100.0,0,0.0,35,121,35,0,0,0,3,2,38,0,8e7f49d3,Wílmar Barrios,Zenit,True
Zenit,Club Brugge,1603212900,14,ru RUS,RM,27-279,71,51,1,15,23,14,2,51,1,1,100.0,0,0.0,28,124,47,2,0,0,1,3,35,4,d4e93bab,Daler Kuzyaev,Zenit,True
Zenit,Club Brugge,1603212900,20,br BRA,RM,23-053,19,17,0,3,5,9,0,17,0,0,,0,,14,59,21,0,1,0,0,0,16,1,33b11df6,Wendel,Zenit,False
Zenit,Club Brugge,1603212900,4,ru RUS,LB,22-145,90,61,1,21,24,16,3,61,1,1,100.0,0,0.0,24,91,36,2,0,1,1,0,27,3,a802405e,Danil Krugovoy,Zenit,True
