home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Chievo,Juventus,1534608000,38ac43d3,Sami Khedira, Juventus,0.20,0.19,Goal,9,Left Foot,,ad6df2d5,Miralem Pjanić,Pass (Dead),0ab1f153,Juan Cuadrado,Fouled,3,False
Chievo,Juventus,1534608000,e0921a4f,Paulo Dybala, Juventus,0.04,0.13,Saved,22,Left Foot,,e0921a4f,Paulo Dybala,Pass (Live),bd6351cd,João Cancelo,Pass (Live),5,False
Chievo,Juventus,1534608000,38ac43d3,Sami Khedira, Juventus,0.07,,Off Target,10,Right Foot,,,,,,,,6,False
Chievo,Juventus,1534608000,bd6351cd,João Cancelo, Juventus,0.66,,Off Target,5,Left Foot,,4fa7cb9b,Douglas Costa,Pass (Live),52ec54d0,Leonardo Bonucci,Pass (Live),9,False
Chievo,Juventus,1534608000,bd6351cd,João Cancelo, Juventus,0.02,,Off Target,27,Right Foot,,ad6df2d5,Miralem Pjanić,Pass (Dead),0ab1f153,Juan Cuadrado,Pass (Live),12,False
Chievo,Juventus,1534608000,023937a9,Ivan Radovanović, Chievo,0.02,,Off Target,30,Right Foot,,d97f2e8d,Fabio Depaoli,Pass (Live),023937a9,Ivan Radovanović,Pass (Live),15,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.07,,Off Target,18,Right Foot,,0ab1f153,Juan Cuadrado,Pass (Live),e0921a4f,Paulo Dybala,Pass (Live),18,False
Chievo,Juventus,1534608000,0ab1f153,Juan Cuadrado, Juventus,0.04,,Off Target,17,Right Foot,,e0921a4f,Paulo Dybala,Pass (Live),dea698d9,Cristiano Ronaldo,Pass (Live),22,False
Chievo,Juventus,1534608000,023937a9,Ivan Radovanović, Chievo,0.02,,Off Target,28,Right Foot,,00b0bb87,Fabrizio Cacciatore,Pass (Live),1c50f354,Emanuele Giaccherini,Pass (Live),22,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.04,,Off Target,16,Left Foot,,0ab1f153,Juan Cuadrado,Pass (Live),52ec54d0,Leonardo Bonucci,Pass (Live),30,False
Chievo,Juventus,1534608000,4fa7cb9b,Douglas Costa, Juventus,0.03,,Off Target,23,Left Foot,Volley,dea698d9,Cristiano Ronaldo,Pass (Live),0ab1f153,Juan Cuadrado,Pass (Live),33,False
Chievo,Juventus,1534608000,e0921a4f,Paulo Dybala, Juventus,0.02,,Off Target,28,Left Foot,,ad6df2d5,Miralem Pjanić,Pass (Dead),38ac43d3,Sami Khedira,Pass (Live),36,False
Chievo,Juventus,1534608000,4fa7cb9b,Douglas Costa, Juventus,0.04,,Blocked,23,Left Foot,Volley,4fa7cb9b,Douglas Costa,Pass (Live),38ac43d3,Sami Khedira,Pass (Live),36,False
Chievo,Juventus,1534608000,7b536033,Mariusz Stępiński, Chievo,0.23,0.50,Goal,12,Head,,1c50f354,Emanuele Giaccherini,Pass (Live),00b0bb87,Fabrizio Cacciatore,Pass (Live),38,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.08,,Blocked,12,Right Foot,Volley,bd6351cd,João Cancelo,Pass (Live),bd6351cd,João Cancelo,Take-On,43,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.07,,Off Target,11,Head,,4fa7cb9b,Douglas Costa,Pass (Live),e0921a4f,Paulo Dybala,Pass (Live),45+1,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.02,0.03,Saved,30,Right Foot,,e0921a4f,Paulo Dybala,Pass (Live),0ab1f153,Juan Cuadrado,Pass (Live),48,False
Chievo,Juventus,1534608000,1c50f354,Emanuele Giaccherini, Chievo,0.79,0.98,Goal,13,Right Foot,,1c50f354,Emanuele Giaccherini,Fouled,e327bd76,Nicola Rigoni,Pass (Live),56,True
Chievo,Juventus,1534608000,ee93c1a9,Federico Bernardeschi, Juventus,0.03,0.08,Saved,24,Left Foot,,bd6351cd,João Cancelo,Pass (Live),0d82903c,Alex Sandro,Pass (Live),59,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.06,0.02,Saved,15,Head,,52ec54d0,Leonardo Bonucci,Pass (Live),ad6df2d5,Miralem Pjanić,Pass (Dead),61,False
Chievo,Juventus,1534608000,afa0d4e0,Mario Mandžukić, Juventus,0.06,,Off Target,11,Head,,ad6df2d5,Miralem Pjanić,Pass (Dead),dea698d9,Cristiano Ronaldo,Pass (Live),64,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.03,0.17,Saved,24,Right Foot,,0d82903c,Alex Sandro,Pass (Live),ad6df2d5,Miralem Pjanić,Pass (Live),66,False
Chievo,Juventus,1534608000,023937a9,Ivan Radovanović, Chievo,0.03,,Off Target,28,Left Foot,,00b0bb87,Fabrizio Cacciatore,Pass (Live),00b0bb87,Fabrizio Cacciatore,Take-On,67,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.41,,Blocked,12,Right Foot,,e0921a4f,Paulo Dybala,Pass (Live),0d82903c,Alex Sandro,Pass (Live),69,False
Chievo,Juventus,1534608000,bd6351cd,João Cancelo, Juventus,0.02,,Blocked,31,Right Foot,,dea698d9,Cristiano Ronaldo,Shot,,,,69,False
Chievo,Juventus,1534608000,afa0d4e0,Mario Mandžukić, Juventus,0.24,,Off Target,11,Head,,dea698d9,Cristiano Ronaldo,Pass (Live),0d82903c,Alex Sandro,Pass (Live),71,False
Chievo,Juventus,1534608000,e0921a4f,Paulo Dybala, Juventus,0.07,0.06,Saved,16,Left Foot,,e0921a4f,Paulo Dybala,Take-On,e0921a4f,Paulo Dybala,Take-On,74,False
Chievo,Juventus,1534608000,ee93c1a9,Federico Bernardeschi, Juventus,0.04,,Off Target,15,Head,,dea698d9,Cristiano Ronaldo,Pass (Live),ee93c1a9,Federico Bernardeschi,Pass (Live),74,False
Chievo,Juventus,1534608000,dea698d9,Cristiano Ronaldo, Juventus,0.07,0.04,Saved,22,Right Foot,Free kick,dea698d9,Cristiano Ronaldo,Fouled,e85fb9b8,Giorgio Chiellini,Pass (Live),77,False
Chievo,Juventus,1534608000,ee93c1a9,Federico Bernardeschi, Juventus,0.04,,Off Target,15,Left Foot,,0d82903c,Alex Sandro,Pass (Live),dea698d9,Cristiano Ronaldo,Pass (Live),79,False
Chievo,Juventus,1534608000,00b0bb87,Fabrizio Cacciatore, Chievo,0.02,,Off Target,28,Right Foot,,614c38fb,Joel Obi,Pass (Live),00b0bb87,Fabrizio Cacciatore,Pass (Live),84,False
Chievo,Juventus,1534608000,a65ce836,Emre Can, Juventus,0.06,0.05,Saved,11,Head,,bd6351cd,João Cancelo,Pass (Live),ee93c1a9,Federico Bernardeschi,Pass (Live),85,False
Chievo,Juventus,1534608000,ee93c1a9,Federico Bernardeschi, Juventus,0.59,0.91,Goal,6,Right Foot,,0d82903c,Alex Sandro,Pass (Live),e85fb9b8,Giorgio Chiellini,Pass (Live),90+3,False
Lazio,Napoli,1534617000,e94d79e3,Martín Cáceres, Lazio,0.06,,Blocked,17,Left Foot,,4431aed2,Ciro Immobile,Pass (Live),5294a83f,Luis Alberto,Pass (Live),2,False
Lazio,Napoli,1534617000,e94d79e3,Martín Cáceres, Lazio,0.03,,Blocked,28,Right Foot,,d4535821,Adam Marušić,Pass (Live),5294a83f,Luis Alberto,Pass (Live),5,False
Lazio,Napoli,1534617000,2f557579,Lorenzo Insigne, Napoli,0.02,,Off Target,32,Right Foot,Volley,e6ad16b2,Marek Hamšík,Pass (Live),4bd414c1,Raúl Albiol,Pass (Live),16,False
Lazio,Napoli,1534617000,a5296e55,Piotr Zieliński, Napoli,0.02,,Off Target,28,Left Foot,,cc700722,Allan,Pass (Live),2f3452eb,Elseid Hysaj,Pass (Live),19,False
Lazio,Napoli,1534617000,5294a83f,Luis Alberto, Lazio,0.06,,Off Target,16,Right Foot,,4431aed2,Ciro Immobile,Pass (Live),4e6dbac4,Sergej Milinković-Savić,Pass (Live),23,False
Lazio,Napoli,1534617000,2f3452eb,Elseid Hysaj, Napoli,0.06,,Off Target,15,Right Foot,Volley,78841da9,José Callejón,Pass (Live),da974c7b,Kalidou Koulibaly,Pass (Live),24,False
Lazio,Napoli,1534617000,4431aed2,Ciro Immobile, Lazio,0.26,0.88,Goal,15,Left Foot,,b96b595c,Francesco Acerbi,Pass (Live),15d0c248,Luiz Felipe,Pass (Live),25,False
Lazio,Napoli,1534617000,5294a83f,Luis Alberto, Lazio,0.03,,Off Target,28,Right Foot,,5294a83f,Luis Alberto,Pass (Live),,,,29,False
Lazio,Napoli,1534617000,2f557579,Lorenzo Insigne, Napoli,0.04,,Off Target,15,Right Foot,,2f557579,Lorenzo Insigne,Pass (Live),a5296e55,Piotr Zieliński,Pass (Live),36,False
Lazio,Napoli,1534617000,a5296e55,Piotr Zieliński, Napoli,0.03,,Blocked,25,Left Foot,,78841da9,José Callejón,Pass (Live),cc700722,Allan,Pass (Live),39,False
Lazio,Napoli,1534617000,85613cf0,Arkadiusz Milik, Napoli,0.07,0.06,Saved,12,Left Foot,,2f557579,Lorenzo Insigne,Pass (Live),e6ad16b2,Marek Hamšík,Pass (Live),45,False
Lazio,Napoli,1534617000,85613cf0,Arkadiusz Milik, Napoli,0.69,0.96,Goal,5,Left Foot,,78841da9,José Callejón,Pass (Live),2f557579,Lorenzo Insigne,Pass (Live),45+2,False
Lazio,Napoli,1534617000,85613cf0,Arkadiusz Milik, Napoli,0.03,,Off Target,27,Left Foot,,78841da9,José Callejón,Pass (Live),,,,48,False
Lazio,Napoli,1534617000,4431aed2,Ciro Immobile, Lazio,0.29,,Off Target,2,Left Foot,Volley,5294a83f,Luis Alberto,Pass (Dead),,,,55,False
Lazio,Napoli,1534617000,2f557579,Lorenzo Insigne, Napoli,0.05,0.77,Goal,13,Right Foot,,cc700722,Allan,Pass (Live),2f3452eb,Elseid Hysaj,Pass (Live),59,False
Lazio,Napoli,1534617000,4431aed2,Ciro Immobile, Lazio,0.03,,Blocked,24,Right Foot,,4e6dbac4,Sergej Milinković-Savić,Pass (Live),5294a83f,Luis Alberto,Pass (Live),63,False
Lazio,Napoli,1534617000,ed5886d2,Marco Parolo, Lazio,0.06,,Off Target,9,Head,,5294a83f,Luis Alberto,Pass (Live),c01c66d9,Bastos,Pass (Live),64,False
Lazio,Napoli,1534617000,45b9b619,Joaquín Correa, Lazio,0.02,,Off Target,27,Right Foot,,,,,,,,77,False
Lazio,Napoli,1534617000,b96b595c,Francesco Acerbi, Lazio,0.14,,Woodwork,4,Head,,5294a83f,Luis Alberto,Pass (Dead),5294a83f,Luis Alberto,Pass (Live),90,False
Lazio,Napoli,1534617000,85613cf0,Arkadiusz Milik, Napoli,0.41,,Blocked,5,Left Foot,,78841da9,José Callejón,Pass (Live),cc700722,Allan,Pass (Live),90+2,False
Torino,Roma,1534694400,dc1c2fce,Álex Berenguer, Torino,0.09,,Off Target,17,Right Foot,Volley,5cec2c74,Soualiho Meïté,Pass (Live),e74f0e59,Lorenzo De Silvestri,Pass (Dead),13,False
Torino,Roma,1534694400,881ef58c,Javier Pastore, Roma,0.10,,Blocked,12,Right Foot,,e288d4b3,Alessandro Florenzi,Pass (Live),e288d4b3,Alessandro Florenzi,Interception,17,False
Torino,Roma,1534694400,eda40760,Aleksandar Kolarov, Roma,0.07,,Woodwork,11,Left Foot,,3bb7f478,Edin Džeko,Pass (Live),3bb7f478,Edin Džeko,Take-On,18,False
Torino,Roma,1534694400,3bb7f478,Edin Džeko, Roma,0.06,,Blocked,13,Right Foot,,ef2e5e1a,Kevin Strootman,Pass (Live),532d2690,Daniele De Rossi,Pass (Live),20,False
