home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,player_id,player,squad,start
Sporting CP,Benfica,1579295700,3,pt POR,CB,26-325,90,0,0,0,0,2,1,0,0,61,2,3,3,0.1,0.1,0.0,1,0,41,48,85.4,1,21,2,0,0,a64b4786,Tiago Ilori,Sporting CP,True
Sporting CP,Benfica,1579295700,13,mk MKD,RB,27-339,90,0,0,0,0,0,0,0,0,50,1,1,3,0.0,0.0,0.0,3,0,35,41,85.4,4,20,1,0,0,7e56d3db,Stefan Ristovski,Sporting CP,True
Sporting CP,Benfica,1579295700,81,pt POR,GK,21-012,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,24,29,82.8,0,10,0,0,0,3318286e,Luís Maximiano,Sporting CP,True
Aves,Portimonense,1579361400,23,ir IRN,FW,26-111,90,1,1,0,0,1,1,0,0,21,1,1,0,0.7,0.7,0.6,2,1,7,14,50.0,1,11,2,0,0,31d78bff,Mehrdad Mohammadi,Aves,True
Aves,Portimonense,1579361400,71,br BRA,LM,26-224,89,1,1,0,0,6,3,0,0,36,0,0,1,0.3,0.3,0.7,5,2,12,19,63.2,3,19,2,0,0,f1ef2def,Welinton Júnior,Aves,True
Aves,Portimonense,1579361400,17,pt POR,LM,21-142,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,a30a52ab,Miguel Tavares,Aves,False
Aves,Portimonense,1579361400,21,pt POR,CM,20-211,80,0,0,0,0,1,0,1,0,44,1,0,2,0.0,0.0,0.2,5,0,20,38,52.6,5,9,2,1,1,84a7967e,Reko,Aves,True
Aves,Portimonense,1579361400,28,pt POR,CM,21-350,10,0,0,0,0,0,0,1,0,4,0,1,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,e8dd8ac7,Bruno Lourenço,Aves,False
Aves,Portimonense,1579361400,55,ao ANG,CM,24-118,87,0,0,0,0,0,0,0,0,39,2,3,3,0.0,0.0,0.0,1,0,17,27,63.0,3,7,0,1,1,ed761e9b,Estrela,Aves,True
Aves,Portimonense,1579361400,31,br BRA,CM,24-255,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,a908f2c2,Luiz Fernando,Aves,False
Aves,Portimonense,1579361400,20,gw GNB,RM,21-034,90,1,1,0,0,2,1,0,0,50,2,0,4,0.6,0.6,0.1,4,2,17,32,53.1,3,20,4,1,0,4d081554,Zidane Banjaqui,Aves,True
Aves,Portimonense,1579361400,19,pt POR,LB,21-305,90,0,0,0,0,0,0,1,0,34,0,0,1,0.0,0.0,0.0,0,0,19,30,63.3,0,8,0,0,0,eef2d8ce,Ricardo Mangas,Aves,True
Aves,Portimonense,1579361400,44,pt POR,CB,21-285,90,0,0,0,0,1,0,0,0,32,0,0,0,0.1,0.1,0.1,0,0,16,26,61.5,0,11,0,0,0,6e9f0ed1,Bruno Morais,Aves,True
Aves,Portimonense,1579361400,29,br BRA,CB,25-199,90,0,0,0,0,0,0,0,0,24,1,1,3,0.0,0.0,0.0,1,1,8,18,44.4,0,7,0,0,0,56077210,Claudio Falcão,Aves,True
Aves,Portimonense,1579361400,4,pl POL,CB,24-115,90,0,0,0,0,0,0,0,0,48,1,3,3,0.0,0.0,0.0,0,0,22,34,64.7,3,9,0,0,0,75edc8ce,Adam Dźwigała,Aves,True
Aves,Portimonense,1579361400,96,cm CMR,RB,23-133,90,0,0,0,0,1,0,0,0,44,1,2,2,0.1,0.1,0.0,2,0,16,27,59.3,2,12,2,2,1,77f55dd8,Arthur Yamga,Aves,True
Aves,Portimonense,1579361400,24,fr FRA,GK,25-325,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,18,38,47.4,0,13,0,0,0,15285503,Quentin Beunardeau,Aves,True
Vitória Guimarães,Santa Clara,1579361400,13,br BRA,"FW,AM",25-296,90,0,0,0,0,5,1,0,0,25,0,0,1,0.7,0.7,0.2,4,0,13,14,92.9,0,12,2,0,0,da23d58d,Léo Bonatini,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,16,pt POR,LM,24-260,72,0,0,0,0,5,0,0,0,22,0,2,3,0.8,0.8,0.5,3,0,4,5,80.0,0,16,1,3,1,c738a5ec,Rochinha,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,45,pt POR,FW,23-066,18,1,0,0,0,1,1,0,0,2,0,0,0,0.3,0.3,0.0,0,0,0,0,,0,1,0,0,0,0629941f,João Pedro Sousa Silva,Vitória Guimarães,False
Vitória Guimarães,Santa Clara,1579361400,7,br BRA,"CM,DM",24-257,90,0,0,0,0,5,3,0,0,77,0,1,1,0.4,0.4,0.4,7,1,47,59,79.7,7,43,2,1,1,5f4ce4b6,Lucas Evangelista,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,11,pt POR,CM,30-145,72,0,0,0,0,0,0,0,0,38,0,1,1,0.0,0.0,0.5,3,0,25,31,80.6,5,19,3,0,0,9f31b1d3,André André,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,91,br BRA,LW,28-319,18,0,1,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.3,4,1,10,11,90.9,2,9,1,1,1,b0c12a65,Davidson da Luz Pereira,Vitória Guimarães,False
Vitória Guimarães,Santa Clara,1579361400,23,eng ENG,"RM,RW",21-046,89,0,0,0,0,2,0,0,0,42,1,0,0,0.1,0.1,0.0,5,0,19,28,67.9,3,32,4,4,2,57760e66,Marcus Edwards,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,5,pt POR,RW,24-254,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,062fc2e6,Rafa Soares,Vitória Guimarães,False
Vitória Guimarães,Santa Clara,1579361400,88,pt POR,DM,22-243,90,0,0,0,0,3,1,0,0,87,0,3,0,0.1,0.1,0.1,6,0,58,75,77.3,3,45,0,1,1,20df3aaf,Pedro Rodrigues,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,29,dz ALG,LB,29-348,90,0,0,0,0,0,0,0,0,81,0,1,0,0.0,0.0,0.1,3,0,49,66,74.2,2,43,5,2,1,6bfb4303,Florent Hanin,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,2,br BRA,CB,27-031,90,0,0,0,0,0,0,0,0,71,2,2,2,0.0,0.0,0.0,3,0,51,59,86.4,6,40,1,1,1,fbafd1b0,Pedrão,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,6,bf BFA,CB,20-350,90,0,0,0,0,1,0,1,0,68,4,0,0,0.0,0.0,0.0,2,0,51,56,91.1,8,50,3,0,0,a73c8f95,Edmond Tapsoba,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,15,ve VEN,RB,25-221,90,0,0,0,0,1,0,1,0,85,4,0,1,0.0,0.0,0.1,4,0,52,72,72.2,4,46,9,2,2,854f7734,Víctor Hugo García,Vitória Guimarães,True
Vitória Guimarães,Santa Clara,1579361400,1,br BRA,GK,36-315,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,21,23,91.3,0,15,0,0,0,e961d3ac,Douglas,Vitória Guimarães,True
Tondela,Moreirense,1579370400,28,hr CRO,FW,23-169,90,0,0,0,0,3,1,0,0,29,0,0,0,0.2,0.2,0.1,3,0,12,22,54.5,2,17,3,1,0,2e0b5346,Tomislav Štrkalj,Tondela,True
Tondela,Moreirense,1579370400,7,pt POR,LM,27-196,63,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,17,21,81.0,2,18,2,3,1,2225475a,António Xavier,Tondela,True
Tondela,Moreirense,1579370400,70,hn HON,LM,23-089,27,0,0,0,0,3,1,0,0,16,0,0,1,0.1,0.1,0.0,0,0,8,10,80.0,0,7,1,0,0,049a4f44,Jonathan Rubio,Tondela,False
Tondela,Moreirense,1579370400,10,pt POR,CM,25-149,89,0,0,0,1,1,0,0,0,58,3,2,2,0.8,0.0,0.1,3,0,35,43,81.4,2,24,0,1,0,4c86d05d,Pité,Tondela,True
Tondela,Moreirense,1579370400,8,pt POR,CM,26-290,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,c51a704e,João Pedro,Tondela,False
Tondela,Moreirense,1579370400,14,es ESP,CM,21-160,90,0,1,0,0,3,0,0,0,66,5,1,1,0.1,0.1,0.7,4,1,45,57,78.9,3,24,0,1,0,27dc1378,José Luis García Vayá,Tondela,True
Tondela,Moreirense,1579370400,15,ve VEN,RM,24-228,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,0d93febc,Jhon Murillo,Tondela,True
Tondela,Moreirense,1579370400,30,pt POR,LB,29-113,90,0,0,0,0,0,0,0,0,70,2,1,0,0.0,0.0,0.0,1,0,43,57,75.4,3,27,3,6,3,12f1293b,Filipe Ferreira,Tondela,True
Tondela,Moreirense,1579370400,34,pt POR,CB,28-254,90,0,0,0,0,0,0,0,0,88,2,3,0,0.0,0.0,0.1,2,0,71,81,87.7,9,45,0,1,0,cc5eeb16,Ricardo Miguel Martins Alves,Tondela,True
Tondela,Moreirense,1579370400,23,pt POR,CB,31-322,90,0,0,0,0,0,0,0,0,62,0,2,0,0.0,0.0,0.0,1,0,57,59,96.6,1,41,0,0,0,a885714c,Yohan Tavares,Tondela,True
Tondela,Moreirense,1579370400,3,pt POR,CB,23-022,90,1,0,0,0,2,1,0,0,83,0,3,0,0.7,0.7,0.0,3,0,62,74,83.8,13,40,4,0,0,965fc36d,Bruno Wilson,Tondela,True
Tondela,Moreirense,1579370400,18,ma MAR,RB,23-258,80,0,0,0,0,1,0,1,0,57,2,2,2,0.1,0.1,0.0,5,0,34,39,87.2,2,24,1,5,2,158cef0b,Fahd Moufi,Tondela,True
Tondela,Moreirense,1579370400,77,br BRA,RB,20-099,10,0,0,0,0,1,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,568c89c5,Richard,Tondela,False
Tondela,Moreirense,1579370400,1,pt POR,GK,28-063,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,1,0,26,28,92.9,0,13,0,0,0,23505094,Cláudio Ramos,Tondela,True
Belenenses SAD,Vitória Setúbal,1579379400,30,co COL,FW,22-280,90,0,0,0,0,4,0,0,0,39,0,0,0,0.4,0.4,0.0,2,0,24,28,85.7,2,22,3,2,1,0f714df2,Mateo Cassierra,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,20,pt POR,LW,34-350,69,0,0,0,0,5,0,0,0,32,4,1,0,0.2,0.2,0.0,2,0,12,19,63.2,1,15,0,1,1,9dffef9e,Silvestre Varela,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,77,pt POR,"LW,LM",30-253,21,0,0,0,0,1,0,0,0,17,1,2,0,0.1,0.1,0.0,1,0,7,10,70.0,0,8,0,0,0,f1317091,Marco Matias,Belenenses SAD,False
Belenenses SAD,Vitória Setúbal,1579379400,7,pt POR,"RW,RM",31-132,90,0,0,0,0,0,0,0,0,29,0,0,1,0.0,0.0,0.2,4,0,19,23,82.6,3,15,3,1,0,41d84fed,Licá,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,25,pt POR,"LM,LB",18-238,90,0,0,0,0,1,1,1,0,47,0,0,0,0.1,0.1,0.1,3,0,27,36,75.0,1,14,2,5,2,c5c22733,Nilton Varela,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,8,pt POR,CM,29-193,63,0,0,0,0,1,0,0,0,34,0,1,0,0.0,0.0,0.2,3,0,18,27,66.7,5,15,0,0,0,0f7d5ec6,André Sousa,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,75,pt POR,CM,22-171,27,0,0,0,0,0,0,0,0,22,1,0,1,0.0,0.0,0.4,1,0,13,16,81.3,1,11,1,0,0,00fc3cfb,Robinho Vieira,Belenenses SAD,False
Belenenses SAD,Vitória Setúbal,1579379400,26,pt POR,CM,30-322,90,0,0,0,0,2,0,0,0,68,2,1,0,0.1,0.1,0.0,2,0,45,60,75.0,9,26,1,2,1,4e6642e1,André Santos,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,13,pt POR,"RM,RB",24-170,90,0,0,0,0,2,0,0,0,81,1,1,2,0.1,0.1,0.0,7,0,49,70,70.0,7,31,1,3,2,9c14a96b,Tiago Esgaio,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,28,pt POR,CB,20-263,90,0,0,0,0,1,0,1,0,72,1,1,0,0.4,0.4,0.1,3,0,49,62,79.0,10,38,1,1,0,6603fa16,Tomás Ribeiro,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,66,pt POR,CB,32-056,90,0,0,0,0,0,0,0,0,71,1,1,1,0.0,0.0,0.0,1,0,55,61,90.2,8,38,3,0,0,c3c41f8c,Nuno Miguel Prata Coelho,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,37,pt POR,CB,28-228,82,0,0,0,0,0,0,0,0,62,1,2,0,0.0,0.0,0.1,1,0,43,58,74.1,6,36,0,0,0,599e6b6f,Gonçalo Silva,Belenenses SAD,True
Belenenses SAD,Vitória Setúbal,1579379400,9,pt POR,"FW,CB",21-123,8,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,055cb86b,Kikas,Belenenses SAD,False
Belenenses SAD,Vitória Setúbal,1579379400,1,pt POR,GK,24-047,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,18,25,72.0,0,10,0,0,0,52ca50bf,André Moreira,Belenenses SAD,True
Paços de Ferreira,Gil Vicente FC,1579446000,99,br BRA,FW,26-084,90,0,0,0,0,4,1,0,0,42,1,0,0,0.3,0.3,0.0,3,0,12,25,48.0,4,15,0,2,1,dbec03ba,Douglas Tanque,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,17,pt POR,LW,22-289,83,0,0,0,0,0,0,0,0,35,2,0,1,0.0,0.0,0.3,4,0,15,27,55.6,3,24,2,2,1,6407ce4d,Hélder Ferreira,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,9,br BRA,LW,27-178,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,1,0,0,0,31737d6f,Zé Uilton,Paços de Ferreira,False
Paços de Ferreira,Gil Vicente FC,1579446000,20,pt POR,RW,26-287,90,0,0,0,0,1,0,0,0,44,1,3,0,0.1,0.1,0.0,1,0,27,36,75.0,3,27,2,0,0,e84057ed,Adriano Castanheira,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,42,pt POR,AM,28-134,68,0,0,0,0,1,0,0,0,30,2,1,1,0.0,0.0,0.1,3,0,15,20,75.0,4,18,1,4,1,ebc533e5,João Amaral,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,8,br BRA,AM,27-212,22,0,0,0,0,1,0,0,0,10,1,1,0,0.0,0.0,0.0,0,0,1,5,20.0,0,2,0,0,0,3a2c09cf,Welthon,Paços de Ferreira,False
Paços de Ferreira,Gil Vicente FC,1579446000,46,ca CAN,DM,23-029,60,0,0,0,0,0,0,0,0,35,0,1,1,0.0,0.0,0.0,0,0,26,30,86.7,1,21,0,0,0,577efaec,Stephen Eustáquio,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,24,fr FRA,DM,23-138,30,0,0,0,0,0,0,0,0,14,2,1,0,0.0,0.0,0.0,0,0,6,10,60.0,1,6,1,3,3,8c410668,Lamine Diaby,Paços de Ferreira,False
Paços de Ferreira,Gil Vicente FC,1579446000,10,pt POR,DM,27-030,90,0,0,0,0,1,1,0,0,73,5,0,2,0.0,0.0,0.2,4,0,42,63,66.7,9,38,0,2,0,26966f24,Pedro Filipe Barbosa Moreira,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,5,md MDA,LB,22-003,90,0,0,0,0,0,0,0,0,54,3,0,0,0.0,0.0,0.0,1,0,38,48,79.2,1,23,0,0,0,6c249ea7,Oleg Reabciuk,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,26,br BRA,CB,25-267,90,0,0,0,0,1,0,1,0,61,1,1,0,0.1,0.1,0.0,1,0,42,52,80.8,0,38,0,0,0,276127e4,Maracás,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,2,pt POR,CB,30-192,90,0,0,0,0,2,1,0,0,57,3,4,0,0.3,0.3,0.0,0,0,32,44,72.7,5,32,0,0,0,11db0750,Marco Baixinho,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,21,pt POR,RB,23-303,90,0,0,0,0,0,0,0,0,51,2,5,1,0.0,0.0,0.0,2,0,22,32,68.8,3,15,1,5,1,4851e9ca,Jorge Fernando Santos Silva,Paços de Ferreira,True
Paços de Ferreira,Gil Vicente FC,1579446000,87,pt POR,GK,29-357,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,26,37,70.3,0,16,0,0,0,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Famalicão,Marítimo,1579455000,33,br BRA,FW,22-059,64,0,0,0,0,4,0,0,0,24,0,0,0,0.2,0.2,0.0,0,0,4,7,57.1,0,12,0,2,2,faf30cda,Anderson,Famalicão,True
Famalicão,Marítimo,1579455000,19,es ESP,FW,22-203,26,1,0,0,0,2,1,0,0,5,0,0,0,0.7,0.7,0.1,0,0,1,2,50.0,0,1,0,0,0,f3945e07,Toni Martínez,Famalicão,False
Famalicão,Marítimo,1579455000,11,pt POR,LW,26-179,90,0,0,0,0,6,1,0,0,58,0,1,2,0.4,0.4,0.1,4,0,30,43,69.8,6,30,3,4,1,fb5022e4,Fábio Martins,Famalicão,True
Famalicão,Marítimo,1579455000,17,pt POR,"RW,RB",22-347,90,0,0,0,0,4,1,0,0,72,2,1,0,0.2,0.2,0.2,7,0,43,59,72.9,9,35,4,0,0,f4b52308,Diogo Gonçalves,Famalicão,True
Famalicão,Marítimo,1579455000,28,pt POR,LM,21-205,78,0,0,0,0,3,1,0,0,45,0,0,0,0.2,0.2,0.0,3,0,23,29,79.3,3,25,3,7,3,c275947b,Pedro Gonçalves,Famalicão,True
Famalicão,Marítimo,1579455000,8,gh GHA,LM,21-205,12,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,2,7,0,1,0,643d81ad,Lawrence Ofori,Famalicão,False
Famalicão,Marítimo,1579455000,12,pt POR,CM,19-295,90,0,0,0,0,0,0,0,0,64,1,2,1,0.0,0.0,0.0,3,0,50,55,90.9,6,31,1,0,0,065c8786,Gustavo Assuncao,Famalicão,True
Famalicão,Marítimo,1579455000,69,rs SRB,RM,21-308,90,0,0,0,0,2,0,0,0,70,2,0,0,0.1,0.1,0.1,6,0,42,59,71.2,8,34,2,0,0,faed84db,Uroš Račić,Famalicão,True
Famalicão,Marítimo,1579455000,40,sn SEN,LB,24-042,90,0,1,0,0,1,0,1,0,79,1,3,1,0.0,0.0,0.7,3,1,57,67,85.1,14,31,4,2,1,166a981d,Racine Coly,Famalicão,True
Famalicão,Marítimo,1579455000,23,pt POR,CB,28-295,90,0,0,0,0,0,0,1,0,70,1,2,0,0.0,0.0,0.0,1,0,53,63,84.1,11,26,0,0,0,390ab439,Roderick Miranda,Famalicão,True
Famalicão,Marítimo,1579455000,15,br BRA,CB,21-124,90,0,0,0,0,1,0,1,0,61,2,4,0,0.0,0.0,0.0,2,0,44,54,81.5,2,18,0,0,0,9c026a2f,Riccieli,Famalicão,True
Famalicão,Marítimo,1579455000,2,pt POR,RB,30-012,65,0,0,0,0,0,0,0,0,63,0,1,0,0.0,0.0,0.0,5,0,44,57,77.2,10,18,5,0,0,8d82551b,Ivo Pinto,Famalicão,True
Famalicão,Marítimo,1579455000,10,pt POR,RW,25-028,25,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.1,1,0,5,12,41.7,1,10,1,1,0,656a96c6,Rúben Lameiras,Famalicão,False
Famalicão,Marítimo,1579455000,26,br BRA,GK,28-269,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,29,34,85.3,0,11,0,0,0,fd7383b8,Vaná,Famalicão,True
Rio Ave,Boavista,1579464000,99,ir IRN,FW,27-185,86,1,0,0,0,2,1,0,0,22,0,0,0,0.4,0.4,0.0,1,0,10,15,66.7,2,14,0,1,1,4c2a5d34,Mehdi Taremi,Rio Ave,True
Rio Ave,Boavista,1579464000,9,pt POR,FW,32-135,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,1,0,1,1,3a3391e1,Bruno Moreira,Rio Ave,False
Rio Ave,Boavista,1579464000,10,br BRA,LW,25-261,88,1,1,0,0,1,1,0,0,40,1,1,0,0.3,0.3,0.4,4,3,26,33,78.8,4,24,2,4,4,69b107a3,Diego Lopes,Rio Ave,True
Rio Ave,Boavista,1579464000,30,pt POR,LW,23-354,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,0,0,0,37673edd,Joca,Rio Ave,False
Rio Ave,Boavista,1579464000,11,pt POR,RW,24-340,76,0,0,0,0,1,0,0,0,43,3,0,0,0.0,0.0,0.1,2,0,23,40,57.5,3,18,0,1,0,a6ee4f55,Nuno Santos,Rio Ave,True
Rio Ave,Boavista,1579464000,21,pt POR,RW,25-314,14,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,9,55.6,0,5,1,0,0,7a854622,Carlos Mané,Rio Ave,False
Rio Ave,Boavista,1579464000,14,br BRA,AM,25-364,90,0,1,0,0,0,0,0,0,35,1,1,2,0.0,0.0,0.3,0,0,20,25,80.0,2,17,0,2,1,f201798c,Lucas Piazon,Rio Ave,True
Rio Ave,Boavista,1579464000,5,br BRA,DM,26-160,90,0,0,0,0,0,0,1,0,71,0,0,1,0.0,0.0,0.0,1,0,55,69,79.7,2,26,1,1,1,0e34de55,Filipe Augusto,Rio Ave,True
Rio Ave,Boavista,1579464000,8,pt POR,DM,36-104,90,0,0,0,0,1,0,0,0,49,1,0,0,0.0,0.0,0.0,0,0,34,42,81.0,2,9,0,0,0,b35e9c40,Ricardo José Vaz Alves Monteiro,Rio Ave,True
Rio Ave,Boavista,1579464000,2,br BRA,LB,24-335,90,0,0,0,0,0,0,0,0,90,4,2,0,0.0,0.0,0.0,1,1,65,77,84.4,6,26,4,2,2,ae1159bf,Matheus Reis,Rio Ave,True
Rio Ave,Boavista,1579464000,4,pt POR,CB,24-173,90,0,0,0,0,0,0,0,0,83,0,1,0,0.0,0.0,0.0,0,0,63,76,82.9,2,44,0,0,0,8923dfec,Nélson Monte,Rio Ave,True
Rio Ave,Boavista,1579464000,6,hr CRO,CB,22-215,90,0,0,0,0,0,0,0,0,80,2,1,1,0.0,0.0,0.0,0,0,62,74,83.8,2,34,1,1,1,d05eeced,Toni Borevkovic,Rio Ave,True
Rio Ave,Boavista,1579464000,7,pt POR,RB,28-202,90,0,0,0,0,1,0,0,0,67,2,2,1,0.1,0.1,0.0,1,0,45,58,77.6,3,24,2,2,2,3e587547,Diogo Figueiras,Rio Ave,True
Rio Ave,Boavista,1579464000,1,pl POL,GK,35-278,90,0,0,0,0,0,0,0,0,57,0,0,0,0.0,0.0,0.0,0,0,39,57,68.4,0,24,0,0,0,8dbddd2b,Paweł Kieszek,Rio Ave,True
Tondela,Vitória Setúbal,1580050800,28,hr CRO,FW,23-177,90,0,0,0,0,2,1,0,0,27,1,0,1,0.7,0.7,0.0,2,0,13,18,72.2,2,18,1,0,0,2e0b5346,Tomislav Štrkalj,Tondela,True
Tondela,Vitória Setúbal,1580050800,70,hn HON,"LM,LW",23-097,67,0,0,0,0,0,0,0,0,11,1,1,0,0.0,0.0,0.0,0,0,2,6,33.3,0,8,1,1,1,049a4f44,Jonathan Rubio,Tondela,True
Tondela,Vitória Setúbal,1580050800,7,pt POR,RM,27-204,23,0,0,0,0,2,0,1,0,19,0,0,0,0.1,0.1,0.0,3,0,9,14,64.3,2,14,0,2,1,2225475a,António Xavier,Tondela,False
Tondela,Vitória Setúbal,1580050800,10,pt POR,"CM,LB,RM",25-157,90,0,0,0,0,1,1,0,0,47,3,0,1,0.0,0.0,0.0,1,0,30,38,78.9,4,22,1,3,1,4c86d05d,Pité,Tondela,True
Tondela,Vitória Setúbal,1580050800,14,es ESP,CM,21-168,90,0,0,0,0,2,1,0,0,101,1,0,0,0.1,0.1,0.9,9,0,74,96,77.1,13,68,2,0,0,27dc1378,José Luis García Vayá,Tondela,True
Tondela,Vitória Setúbal,1580050800,15,ve VEN,RM,24-236,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,0d93febc,Jhon Murillo,Tondela,True
Tondela,Vitória Setúbal,1580050800,30,pt POR,LB,29-121,67,0,0,0,0,1,0,0,0,52,0,0,0,0.0,0.0,0.0,1,0,38,52,73.1,2,27,2,0,0,12f1293b,Filipe Ferreira,Tondela,True
Tondela,Vitória Setúbal,1580050800,29,pt POR,FW,19-336,23,0,0,0,0,1,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,0,6,1,0,0,9f60d4b2,Rúben Fonseca,Tondela,False
Tondela,Vitória Setúbal,1580050800,34,pt POR,CB,28-262,90,0,0,0,0,4,0,0,0,81,1,2,2,0.8,0.8,0.7,2,0,57,70,81.4,6,58,1,0,0,cc5eeb16,Ricardo Miguel Martins Alves,Tondela,True
Tondela,Vitória Setúbal,1580050800,23,pt POR,CB,31-330,90,0,0,0,0,1,0,0,0,66,0,2,1,0.0,0.0,0.0,0,0,53,61,86.9,3,45,2,1,1,a885714c,Yohan Tavares,Tondela,True
Tondela,Vitória Setúbal,1580050800,3,pt POR,CB,23-030,45,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,22,29,75.9,0,20,1,0,0,965fc36d,Bruno Wilson,Tondela,True
Tondela,Vitória Setúbal,1580050800,8,pt POR,"CM,LM",26-298,45,0,0,0,0,2,1,0,0,30,1,0,1,0.1,0.1,0.1,3,0,14,24,58.3,3,17,2,1,0,c51a704e,João Pedro,Tondela,False
Tondela,Vitória Setúbal,1580050800,18,ma MAR,RB,23-266,90,0,0,0,0,0,0,0,0,85,2,1,0,0.0,0.0,0.0,3,0,57,77,74.0,3,37,9,3,3,158cef0b,Fahd Moufi,Tondela,True
Tondela,Vitória Setúbal,1580050800,1,pt POR,GK,28-071,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,21,30,70.0,0,17,0,0,0,23505094,Cláudio Ramos,Tondela,True
Belenenses SAD,Portimonense,1580050800,30,co COL,FW,22-288,90,0,0,0,0,0,0,0,0,30,1,0,1,0.0,0.0,0.1,3,1,19,25,76.0,3,17,3,2,1,0f714df2,Mateo Cassierra,Belenenses SAD,True
Belenenses SAD,Portimonense,1580050800,20,pt POR,LW,34-358,66,1,1,0,0,5,3,0,0,41,2,0,0,0.7,0.7,0.0,1,1,24,27,88.9,1,28,5,2,0,9dffef9e,Silvestre Varela,Belenenses SAD,True
