home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Leicester City,Napoli,1631818800,dk DEN,34-315,90,7,2,5,71.4,2.2,8,19,42.1,29,2,48.3,39.0,15,33.3,33.2,17,0,0.0,0,,53af52f3,Kasper Schmeichel,Leicester City,True
PSV Eindhoven,Real Sociedad,1631818800,nl NED,24-304,90,4,2,2,50.0,2.0,0,7,0.0,29,6,24.1,31.7,3,0.0,17.3,8,0,0.0,1,13.3,510c6a3f,Joel Drommel,PSV Eindhoven,True
Brøndby,Sparta Prague,1631818800,dk DEN,21-067,90,4,0,4,100.0,0.4,10,25,40.0,40,7,50.0,37.0,8,62.5,44.1,12,0,0.0,1,19.3,c924b17d,Mads Hermansen,Brøndby,True
Eintracht Frankfurt,Fenerbahçe,1631818800,de GER,31-070,90,5,1,3,80.0,2.5,5,12,41.7,34,6,26.5,31.1,5,60.0,36.4,10,0,0.0,1,18.3,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Monaco,Sturm Graz,1631818800,de GER,24-351,90,0,0,0,,0.0,2,7,28.6,42,1,11.9,29.5,5,40.0,38.0,5,0,0.0,0,11.0,afb0c500,Alexander Nübel,Monaco,True
Olympiacos,Antwerp,1631818800,cz CZE,32-171,90,1,1,0,0.0,0.6,3,9,33.3,9,1,33.3,37.0,15,40.0,41.0,21,1,4.8,0,8.0,7b456af7,Tomáš Vaclík,Olympiacos,True
Lyon,Brøndby,1633020300,pt POR,30-364,90,0,0,0,,0.0,3,4,75.0,24,1,12.5,23.1,8,12.5,27.3,3,0,0.0,0,,f00de885,Anthony Lopes,Lyon,True
Napoli,Spartak Moscow,1633020300,it ITA,24-192,90,3,3,0,0.0,1.5,1,6,16.7,19,1,26.3,28.9,7,14.3,25.0,14,0,0.0,3,19.0,9413b19f,Alex Meret,Napoli,True
Sturm Graz,PSV Eindhoven,1633020300,at AUT,31-255,90,9,4,5,55.6,3.5,4,7,57.1,16,5,37.5,35.3,5,20.0,32.0,11,1,9.1,2,15.3,b69dfb42,Jörg Siebenhandl,Sturm Graz,True
Legia Warsaw,Leicester City,1633020300,pl POL,19-335,90,3,0,3,100.0,1.3,3,23,13.0,23,4,56.5,42.0,11,90.9,52.8,19,0,0.0,0,4.0,b9139383,Cezary Miszta,Legia Warsaw,True
Real Sociedad,Monaco,1633020300,es ESP,26-190,90,3,1,2,66.7,0.5,1,2,50.0,21,3,4.8,22.3,3,33.3,29.7,6,0,0.0,1,30.0,374ee424,Álex Remiro,Real Sociedad,True
Sparta Prague,Rangers,1633020300,ro ROU,34-089,90,3,0,3,100.0,0.4,8,16,50.0,33,7,42.4,39.2,5,40.0,38.8,17,0,0.0,1,14.2,a9a3b55d,Florin Niță,Sparta Prague,True
Antwerp,Eintracht Frankfurt,1633020300,fr FRA,26-114,90,3,1,2,100.0,1.3,14,32,43.8,43,3,67.4,47.9,6,50.0,44.8,19,5,26.3,0,9.7,7f40333d,Jean Butez,Antwerp,True
Fenerbahçe,Olympiacos,1633020300,tr TUR,23-169,90,8,3,5,62.5,2.6,0,1,0.0,10,5,10.0,23.5,5,0.0,15.0,7,1,14.3,3,16.0,072e68ed,Altay Bayındır,Fenerbahçe,True
Celtic,Bayer Leverkusen,1633028400,eng ENG,34-164,90,11,4,7,72.7,3.7,2,6,33.3,42,9,14.3,24.8,7,0.0,18.6,7,0,0.0,2,21.8,cb4f24c6,Joe Hart,Celtic,True
West Ham United,Rapid Wien,1633028400,fr FRA,28-215,90,1,0,1,100.0,0.0,5,15,33.3,23,1,47.8,41.5,4,100.0,62.8,8,0,0.0,1,27.0,2f965a72,Alphonse Areola,West Ham United,True
Braga,Midtjylland,1633028400,br BRA,29-073,90,3,1,2,100.0,1.3,4,14,28.6,35,8,28.6,32.3,9,44.4,36.1,7,0,0.0,0,9.3,ef3909cd,Matheus,Braga,True
Marseille,Galatasaray,1633028400,es ESP,26-291,90,1,0,1,100.0,0.1,0,1,0.0,23,6,4.3,19.7,5,0.0,19.6,6,0,0.0,0,,20b9f052,Pau López,Marseille,True
Genk,Dinamo Zagreb,1633028400,be BEL,19-216,90,4,3,1,75.0,3.3,4,6,66.7,24,3,20.8,24.9,2,50.0,37.5,5,0,0.0,2,23.3,f9e0c603,Maarten Vandevoordt,Genk,True
Ferencváros,Real Betis,1633028400,hu HUN,30-318,90,5,3,3,40.0,1.9,3,6,50.0,20,6,20.0,28.3,7,28.6,32.7,14,0,0.0,0,14.5,4030c7ae,Dénes Dibusz,Ferencváros,True
Lazio,Lokomotiv Moscow,1633028400,al ALB,26-195,90,3,0,3,100.0,0.5,1,5,20.0,23,1,21.7,26.4,7,0.0,16.7,8,0,0.0,1,21.0,339fe0e8,Thomas Strakosha,Lazio,True
Ludogorets Razgrad,Red Star Belgrade,1633028400,hr CRO,29-068,90,6,1,5,83.3,0.5,2,10,20.0,39,8,25.6,27.9,9,0.0,20.8,10,1,10.0,1,15.0,53e360bb,Kristijan Kahlina,Ludogorets Razgrad,True
Celtic,Ferencváros,1634653800,eng ENG,34-183,90,2,0,2,100.0,0.2,0,5,0.0,20,7,5.0,21.5,7,57.1,43.3,16,1,6.3,1,15.8,cb4f24c6,Joe Hart,Celtic,True
Spartak Moscow,Leicester City,1634740200,ru RUS,23-215,90,6,4,2,33.3,3.3,4,11,36.4,16,1,25.0,32.4,12,58.3,38.7,13,0,0.0,1,11.6,6f4e1c93,Aleksandr Maksimenko,Spartak Moscow,True
Real Betis,Bayer Leverkusen,1634834700,cl CHI,38-191,90,7,1,6,85.7,1.2,3,17,17.6,29,8,48.3,38.9,5,60.0,47.8,22,1,4.5,2,15.7,10072610,Claudio Bravo,Real Betis,True
Midtjylland,Red Star Belgrade,1634834700,is ISL,21-224,90,4,1,3,75.0,0.6,3,10,30.0,41,8,22.0,31.3,9,11.1,22.4,10,0,0.0,4,25.5,99047b00,Elías Rafn Ólafsson,Midtjylland,True
Lazio,Marseille,1634834700,al ALB,26-216,90,3,0,3,100.0,0.4,1,3,33.3,16,4,12.5,21.4,8,12.5,24.5,9,0,0.0,0,16.0,339fe0e8,Thomas Strakosha,Lazio,True
Rapid Wien,Dinamo Zagreb,1634834700,at AUT,24-225,90,2,1,1,50.0,0.3,3,11,27.3,21,7,38.1,36.1,3,100.0,65.0,12,3,25.0,1,9.8,05bffdb1,Paul Gartler,Rapid Wien,True
Fenerbahçe,Antwerp,1634834700,tr TUR,23-190,90,4,2,2,50.0,2.0,3,12,25.0,21,4,42.9,37.9,3,100.0,75.7,7,1,14.3,0,10.0,072e68ed,Altay Bayındır,Fenerbahçe,True
Ludogorets Razgrad,Braga,1634834700,hr CRO,29-089,90,2,1,1,50.0,0.7,6,15,40.0,70,8,21.4,27.1,9,0.0,15.0,17,3,17.6,0,12.8,53e360bb,Kristijan Kahlina,Ludogorets Razgrad,True
West Ham United,Genk,1634842800,fr FRA,28-236,90,2,0,2,100.0,0.5,3,8,37.5,16,2,37.5,30.9,4,50.0,38.3,13,1,7.7,2,14.5,2f965a72,Alphonse Areola,West Ham United,True
Rangers,Brøndby,1634842800,sct SCO,39-263,90,0,0,0,,0.0,3,14,21.4,24,5,37.5,32.8,13,38.5,32.2,10,0,0.0,0,10.5,f3a97d02,Allan McGregor,Rangers,True
Eintracht Frankfurt,Olympiacos,1634842800,de GER,31-105,90,2,1,1,100.0,1.0,5,13,38.5,21,2,42.9,35.2,6,66.7,53.5,11,0,0.0,3,22.6,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Sparta Prague,Lyon,1634842800,ro ROU,34-110,90,8,4,4,50.0,4.7,8,18,44.4,30,3,50.0,37.4,4,75.0,51.8,3,0,0.0,2,16.2,a9a3b55d,Florin Niță,Sparta Prague,True
Sturm Graz,Real Sociedad,1634842800,at AUT,31-276,90,4,1,3,75.0,0.2,4,15,26.7,23,2,47.8,39.1,11,36.4,39.7,16,0,0.0,0,7.0,b69dfb42,Jörg Siebenhandl,Sturm Graz,True
PSV Eindhoven,Monaco,1634842800,nl NED,24-339,90,4,2,2,50.0,2.0,2,8,25.0,18,3,33.3,29.3,3,66.7,48.7,5,0,0.0,2,22.0,510c6a3f,Joel Drommel,PSV Eindhoven,True
Napoli,Legia Warsaw,1634842800,it ITA,24-213,90,0,0,0,,0.0,1,1,100.0,13,3,7.7,21.0,5,0.0,14.4,4,0,0.0,2,28.3,9413b19f,Alex Meret,Napoli,True
Lokomotiv Moscow,Galatasaray,1634842800,ru RUS,35-313,90,5,1,4,80.0,2.1,3,5,60.0,28,2,10.7,25.8,7,28.6,22.7,13,0,0.0,2,25.0,a3b0ed18,Guilherme Marinato,Lokomotiv Moscow,True
Real Sociedad,Sturm Graz,1636047900,es ESP,26-225,90,3,1,2,66.7,1.3,6,11,54.5,46,6,19.6,31.6,4,50.0,37.8,4,1,25.0,0,8.5,374ee424,Álex Remiro,Real Sociedad,True
Brøndby,Rangers,1636047900,dk DEN,21-116,90,3,1,2,66.7,1.1,3,15,20.0,45,11,28.9,30.4,11,18.2,24.3,17,0,0.0,2,17.8,c924b17d,Mads Hermansen,Brøndby,True
Monaco,PSV Eindhoven,1636047900,de GER,25-035,90,0,0,0,,0.0,3,16,18.8,35,5,28.6,31.6,10,60.0,46.5,10,0,0.0,3,25.7,afb0c500,Alexander Nübel,Monaco,True
Legia Warsaw,Napoli,1636047900,pl POL,20-005,90,11,4,7,81.8,4.9,3,14,21.4,16,4,56.3,44.4,11,45.5,32.3,15,0,0.0,0,4.0,b9139383,Cezary Miszta,Legia Warsaw,True
Lyon,Sparta Prague,1636047900,pt POR,31-034,90,4,0,4,100.0,0.6,8,16,50.0,39,7,25.6,29.6,9,66.7,43.0,15,1,6.7,0,8.0,f00de885,Anthony Lopes,Lyon,True
Genk,West Ham United,1636047900,be BEL,19-251,90,6,2,4,66.7,1.6,10,18,55.6,40,5,32.5,31.7,7,71.4,44.3,16,0,0.0,0,10.0,f9e0c603,Maarten Vandevoordt,Genk,True
Olympiacos,Eintracht Frankfurt,1636047900,cz CZE,32-220,90,3,2,1,33.3,2.0,4,13,30.8,30,4,36.7,31.4,8,25.0,30.5,8,1,12.5,3,18.2,7b456af7,Tomáš Vaclík,Olympiacos,True
Braga,Ludogorets Razgrad,1636056000,br BRA,29-108,90,4,2,2,50.0,2.3,3,7,42.9,22,2,31.8,34.4,2,0.0,25.0,7,0,0.0,1,15.0,ef3909cd,Matheus,Braga,True
Leicester City,Spartak Moscow,1636056000,dk DEN,34-364,90,1,1,0,0.0,0.8,5,5,100.0,15,2,33.3,31.6,2,0.0,15.0,4,1,25.0,1,13.0,53af52f3,Kasper Schmeichel,Leicester City,True
Galatasaray,Lokomotiv Moscow,1636047900,uy URU,35-141,90,5,1,4,80.0,1.7,3,9,33.3,25,2,24.0,28.8,8,37.5,38.1,14,1,7.1,1,17.7,a2abe631,Fernando Muslera,Galatasaray,True
Ferencváros,Celtic,1636056000,hu HUN,34-038,90,4,3,1,25.0,1.6,5,11,45.5,18,3,33.3,30.2,8,62.5,44.0,10,2,20.0,0,5.7,56f99ec7,Ádám Bogdán,Ferencváros,True
Red Star Belgrade,Midtjylland,1636056000,ca CAN,34-012,90,3,1,3,66.7,0.4,16,26,61.5,25,4,56.0,40.6,15,80.0,53.5,13,0,0.0,1,15.7,5e8936be,Milan Borjan,Red Star Belgrade,True
Bayer Leverkusen,Real Betis,1636056000,fi FIN,31-345,90,5,0,5,100.0,0.7,3,11,27.3,28,8,25.0,30.0,6,66.7,53.5,14,1,7.1,0,6.7,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Antwerp,Fenerbahçe,1636056000,fr FRA,26-149,90,7,3,4,57.1,2.4,3,5,60.0,30,8,13.3,29.5,4,25.0,28.8,7,0,0.0,3,22.3,7f40333d,Jean Butez,Antwerp,True
Marseille,Lazio,1636056000,es ESP,26-326,90,3,2,1,33.3,1.3,0,4,0.0,49,5,6.1,19.2,2,50.0,32.5,3,0,0.0,3,21.0,20b9f052,Pau López,Marseille,True
Dinamo Zagreb,Rapid Wien,1636056000,hr CRO,26-299,90,3,1,2,66.7,1.3,5,23,21.7,32,3,59.4,45.4,4,100.0,61.0,9,0,0.0,1,14.0,58f077c0,Dominik Livaković,Dinamo Zagreb,True
Spartak Moscow,Napoli,1637767800,ru RUS,27-231,90,8,1,7,87.5,2.2,6,20,30.0,21,4,66.7,45.2,9,66.7,55.7,18,2,11.1,0,4.0,972d595a,Aleksandr Selikhov,Spartak Moscow,True
Rapid Wien,West Ham United,1637862300,at AUT,24-260,90,6,2,4,83.3,3.1,4,9,44.4,32,3,25.0,29.6,7,14.3,21.9,14,0,0.0,2,24.0,05bffdb1,Paul Gartler,Rapid Wien,True
Real Betis,Ferencváros,1637862300,cl CHI,38-226,70,1,,1,,0.3,,5,,26,3,15.4,26.9,4,25.0,31.8,9,,,,11.0,10072610,Claudio Bravo,Real Betis,True
Real Betis,Ferencváros,1637862300,pt POR,27-291,20,2,0,2,100.0,0.4,1,1,100.0,6,3,0.0,23.0,2,50.0,43.5,7,0,0.0,0,,ea83bfa6,Rui Silva,Real Betis,True
Red Star Belgrade,Ludogorets Razgrad,1637862300,ca CAN,34-033,90,2,0,2,100.0,0.1,3,11,27.3,23,3,43.5,35.2,5,20.0,25.8,8,0,0.0,0,8.3,5e8936be,Milan Borjan,Red Star Belgrade,True
Bayer Leverkusen,Celtic,1637862300,fi FIN,32-001,90,3,2,1,66.7,2.8,2,7,28.6,42,2,16.7,26.3,0,,,8,0,0.0,1,27.0,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Midtjylland,Braga,1637862300,dk DEN,32-297,90,3,2,1,33.3,1.2,12,29,41.4,25,0,64.0,45.1,13,100.0,64.3,9,0,0.0,1,26.0,939bc634,Jonas Lössl,Midtjylland,True
Dinamo Zagreb,Genk,1637862300,hr CRO,26-320,90,3,1,2,66.7,1.2,2,3,66.7,13,6,15.4,26.8,11,9.1,26.5,17,1,5.9,2,25.3,58f077c0,Dominik Livaković,Dinamo Zagreb,True
Leicester City,Legia Warsaw,1637870400,dk DEN,35-020,90,5,1,3,80.0,1.2,7,11,63.6,30,7,26.7,30.7,7,42.9,39.0,13,2,15.4,0,6.5,53af52f3,Kasper Schmeichel,Leicester City,True
Rangers,Sparta Prague,1637870400,sct SCO,39-298,90,4,0,4,100.0,1.7,3,13,23.1,29,2,27.6,29.1,9,55.6,44.4,15,0,0.0,2,24.5,f3a97d02,Allan McGregor,Rangers,True
Galatasaray,Marseille,1637862300,uy URU,35-162,90,10,2,7,80.0,2.7,11,19,57.9,39,5,41.0,37.1,3,100.0,65.3,15,0,0.0,2,18.3,a2abe631,Fernando Muslera,Galatasaray,True
Lokomotiv Moscow,Lazio,1637862300,ru RUS,17-320,90,8,3,5,87.5,3.8,4,17,23.5,27,4,44.4,41.3,6,83.3,56.7,18,0,0.0,1,13.8,4980c6be,Daniil Khudyakov,Lokomotiv Moscow,True
Eintracht Frankfurt,Antwerp,1637870400,de GER,31-140,90,3,2,1,33.3,1.4,2,6,33.3,30,4,20.0,28.3,2,0.0,25.0,6,0,0.0,3,17.4,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Monaco,Real Sociedad,1637870400,de GER,25-056,90,2,1,1,50.0,1.1,8,33,24.2,38,3,63.2,43.4,10,90.0,60.2,15,1,6.7,1,17.0,afb0c500,Alexander Nübel,Monaco,True
Brøndby,Lyon,1637870400,dk DEN,21-137,90,5,3,2,40.0,2.1,4,17,23.5,32,6,40.6,34.1,7,57.1,43.0,5,0,0.0,1,12.2,c924b17d,Mads Hermansen,Brøndby,True
PSV Eindhoven,Sturm Graz,1637870400,nl NED,25-009,90,2,0,2,100.0,0.1,3,12,25.0,33,5,33.3,36.3,4,25.0,31.8,5,0,0.0,0,17.0,510c6a3f,Joel Drommel,PSV Eindhoven,True
Olympiacos,Fenerbahçe,1637870400,cz CZE,32-241,90,0,0,0,,0.0,6,14,42.9,22,2,40.9,35.2,6,83.3,51.2,9,1,11.1,0,3.0,7b456af7,Tomáš Vaclík,Olympiacos,True
Legia Warsaw,Spartak Moscow,1639071900,pl POL,41-292,90,3,1,2,66.7,0.4,2,5,40.0,23,7,17.4,23.8,8,12.5,23.0,12,0,0.0,1,20.0,34ccf6fa,Artur Boruc,Legia Warsaw,True
Antwerp,Olympiacos,1639071900,fr FRA,26-184,90,4,0,4,100.0,0.1,7,26,26.9,47,5,48.9,40.3,9,33.3,39.2,15,1,6.7,1,14.8,7f40333d,Jean Butez,Antwerp,True
Sparta Prague,Brøndby,1639071900,sk SVK,27-134,90,1,0,1,100.0,0.2,12,29,41.4,44,5,52.3,40.0,8,75.0,51.5,11,2,18.2,2,15.6,332695f4,Dominik Holec,Sparta Prague,True
Sturm Graz,Monaco,1639071900,at AUT,31-325,90,3,1,2,66.7,1.0,3,14,21.4,25,2,44.0,38.2,6,50.0,48.2,11,0,0.0,4,27.3,b69dfb42,Jörg Siebenhandl,Sturm Graz,True
Lyon,Rangers,1639071900,de GER,27-115,90,2,1,1,50.0,0.2,2,3,66.7,22,1,13.6,24.3,5,0.0,19.2,7,0,0.0,5,30.2,d6f6ce93,Julian Pollersbeck,Lyon,True
Napoli,Leicester City,1639071900,it ITA,24-262,90,5,2,3,60.0,1.1,2,7,28.6,23,7,13.0,25.5,14,28.6,27.4,20,0,0.0,1,15.2,9413b19f,Alex Meret,Napoli,True
Real Sociedad,PSV Eindhoven,1639071900,es ESP,26-260,90,2,0,2,100.0,0.5,13,24,54.2,26,3,46.2,39.3,15,80.0,57.3,10,1,10.0,0,9.0,374ee424,Álex Remiro,Real Sociedad,True
West Ham United,Dinamo Zagreb,1639080000,fr FRA,28-285,90,4,1,3,75.0,1.2,1,5,20.0,12,3,8.3,25.6,9,44.4,44.7,11,1,9.1,2,12.8,2f965a72,Alphonse Areola,West Ham United,True
Braga,Red Star Belgrade,1639080000,br BRA,29-143,90,3,1,2,100.0,1.3,4,8,50.0,33,9,21.2,29.8,3,33.3,29.0,9,0,0.0,4,26.0,ef3909cd,Matheus,Braga,True
Celtic,Real Betis,1639080000,sct SCO,30-017,90,7,2,6,71.4,2.1,2,6,33.3,41,8,9.8,24.1,6,33.3,35.0,21,0,0.0,0,9.3,56901a62,Scott Bain,Celtic,True
Fenerbahçe,Eintracht Frankfurt,1639071900,tr TUR,21-198,90,4,1,3,75.0,1.2,3,14,21.4,30,10,30.0,33.1,13,38.5,34.9,13,0,0.0,3,21.8,0743d0ec,Berke Özer,Fenerbahçe,True
Lazio,Galatasaray,1639080000,al ALB,26-265,90,2,0,2,100.0,0.2,5,6,83.3,22,4,22.7,25.9,4,25.0,26.3,5,0,0.0,0,,339fe0e8,Thomas Strakosha,Lazio,True
Marseille,Lokomotiv Moscow,1639080000,fr FRA,36-256,90,0,0,0,,0.0,5,12,41.7,55,4,20.0,27.2,4,25.0,29.8,10,1,10.0,0,7.5,1d2d5cc8,Steve Mandanda,Marseille,True
Ferencváros,Bayer Leverkusen,1639080000,hu HUN,31-023,90,4,0,4,100.0,0.5,1,5,20.0,21,4,23.8,30.1,5,0.0,17.0,15,0,0.0,0,6.5,4030c7ae,Dénes Dibusz,Ferencváros,True
Genk,Rapid Wien,1639080000,be BEL,19-286,90,4,1,3,75.0,0.5,5,13,38.5,41,6,19.5,27.8,7,71.4,54.1,4,0,0.0,11,26.4,f9e0c603,Maarten Vandevoordt,Genk,True
Ludogorets Razgrad,Midtjylland,1639080000,nl NED,31-186,90,7,0,7,100.0,2.3,12,29,41.4,45,2,46.7,39.4,13,61.5,43.5,26,1,3.8,0,3.0,be855308,Sergio Padt,Ludogorets Razgrad,True
Dortmund,Rangers,1645119900,ch SUI,24-073,90,5,4,2,40.0,2.6,0,4,0.0,29,3,13.8,24.9,4,0.0,18.5,8,0,0.0,1,23.5,cd59b9df,Gregor Kobel,Dortmund,True
Barcelona,Napoli,1645119900,de GER,29-293,90,4,1,3,75.0,1.1,1,8,12.5,39,7,20.5,28.1,1,0.0,20.0,6,2,33.3,3,23.6,6f51e382,Marc-André ter Stegen,Barcelona,True
Sheriff Tiraspol,Braga,1645119900,gr GRE,28-316,90,3,0,3,100.0,0.3,10,16,62.5,17,2,47.1,40.0,11,72.7,49.0,15,0,0.0,1,21.0,55b93ae0,Giorgos Athanasiadis,Sheriff Tiraspol,True
Porto,Lazio,1645128000,pt POR,22-151,90,2,1,1,50.0,1.1,10,15,66.7,45,5,26.7,31.7,5,60.0,56.2,8,0,0.0,0,14.5,93fffbcf,Diogo Costa,Porto,True
Zenit,Real Betis,1645119900,ru RUS,35-020,90,3,3,0,0.0,1.6,2,5,40.0,22,5,18.2,24.3,8,12.5,16.3,9,1,11.1,3,26.8,2fabebc0,Mikhail Kerzhakov,Zenit,True
Sevilla,Dinamo Zagreb,1645128000,ma MAR,30-318,90,5,1,4,80.0,2.0,3,9,33.3,27,4,18.5,28.1,7,57.1,40.1,11,0,0.0,3,14.3,f6798fc3,Yassine Bounou,Sevilla,True
RB Leipzig,Real Sociedad,1645128000,hu HUN,31-287,90,2,2,0,50.0,1.1,0,3,0.0,18,2,16.7,23.8,4,0.0,19.8,10,1,10.0,2,18.7,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Atalanta,Olympiacos,1645128000,ar ARG,27-287,90,1,1,0,0.0,0.2,3,6,50.0,16,3,18.8,28.1,10,30.0,32.5,5,0,0.0,0,,a111cf41,Juan Musso,Atalanta,True
Real Sociedad,RB Leipzig,1645724700,au AUS,29-322,90,8,3,4,75.0,3.6,1,2,50.0,16,7,6.3,22.0,5,20.0,28.2,6,0,0.0,2,19.8,4535e4bb,Mathew Ryan,Real Sociedad,True
Dinamo Zagreb,Sevilla,1645724700,hr CRO,27-046,90,5,0,5,100.0,1.0,6,15,40.0,22,8,45.5,38.3,8,62.5,48.5,12,0,0.0,1,33.0,58f077c0,Dominik Livaković,Dinamo Zagreb,True
Lazio,Porto,1645724700,al ALB,26-342,90,5,2,3,80.0,2.5,4,7,57.1,22,4,31.8,28.7,7,0.0,21.0,8,0,0.0,2,27.0,339fe0e8,Thomas Strakosha,Lazio,True
Olympiacos,Atalanta,1645724700,cz CZE,32-332,90,4,3,1,25.0,1.0,12,25,48.0,64,3,35.9,30.6,4,50.0,41.5,7,0,0.0,0,15.0,7b456af7,Tomáš Vaclík,Olympiacos,True
Braga,Sheriff Tiraspol,1645732800,br BRA,29-220,90,2,0,2,100.0,0.3,5,12,41.7,39,8,25.6,30.4,7,28.6,37.1,17,1,5.9,15,20.7,ef3909cd,Matheus,Braga,True
Rangers,Dortmund,1645732800,sct SCO,40-024,90,6,2,4,66.7,2.0,5,19,26.3,25,1,52.0,38.6,14,42.9,36.6,20,0,0.0,0,4.0,f3a97d02,Allan McGregor,Rangers,True
Napoli,Barcelona,1645732800,it ITA,24-339,90,6,4,2,33.3,3.2,3,5,60.0,25,5,4.0,22.7,12,33.3,33.4,6,0,0.0,0,6.5,9413b19f,Alex Meret,Napoli,True
Real Betis,Zenit,1645732800,pt POR,28-017,90,0,0,0,,0.0,5,22,22.7,26,1,73.1,49.2,3,100.0,64.3,18,1,5.6,0,8.5,ea83bfa6,Rui Silva,Real Betis,True
Porto,Lyon,1646847900,pt POR,22-171,90,3,1,2,66.7,1.0,4,10,40.0,30,2,23.3,29.1,8,37.5,40.3,9,1,11.1,3,15.5,93fffbcf,Diogo Costa,Porto,True
Real Betis,Eintracht Frankfurt,1646847900,cl CHI,38-330,90,9,2,6,77.8,2.2,6,20,30.0,35,5,48.6,39.4,6,50.0,34.8,10,0,0.0,4,27.8,10072610,Claudio Bravo,Real Betis,True
Sevilla,West Ham United,1646934300,ma MAR,30-339,90,3,0,3,100.0,0.7,2,4,50.0,15,2,26.7,28.1,11,0.0,19.1,17,0,0.0,0,4.0,f6798fc3,Yassine Bounou,Sevilla,True
Braga,Monaco,1646942400,br BRA,29-234,90,4,0,4,100.0,2.4,6,23,26.1,38,3,47.4,38.6,10,50.0,34.3,16,1,6.3,3,15.4,ef3909cd,Matheus,Braga,True
Rangers,Red Star Belgrade,1646942400,sct SCO,40-038,90,4,0,3,100.0,1.5,12,25,48.0,25,2,84.0,46.7,9,44.4,41.1,17,0,0.0,3,19.2,f3a97d02,Allan McGregor,Rangers,True
Barcelona,Galatasaray,1646942400,de GER,29-314,90,1,0,1,100.0,0.2,0,1,0.0,31,5,3.2,18.6,1,0.0,15.0,3,0,0.0,1,21.0,6f51e382,Marc-André ter Stegen,Barcelona,True
