home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Go Ahead Eagles,Heerenveen,1628877600,9,se SWE,FW,22-339,72,18,17,1,0,0,0,0,0,0,0,0,0,14,0,2,2eeae3a7,Isac Lidberg,Go Ahead Eagles,True
Go Ahead Eagles,Heerenveen,1628877600,27,zm ZAM,FW,37-182,18,7,7,0,0,0,0,1,0,0,0,0,0,3,0,0,73869d0f,Jacob Mulenga,Go Ahead Eagles,False
Go Ahead Eagles,Heerenveen,1628877600,11,nl NED,LW,23-204,73,23,22,1,0,0,0,0,1,0,0,0,0,19,0,1,b6ca8924,Ragnar Oratmangoen,Go Ahead Eagles,True
Go Ahead Eagles,Heerenveen,1628877600,19,de GER,LW,20-259,17,11,9,2,1,0,0,0,1,0,0,0,0,9,0,0,375b59b4,Ogechika Heil,Go Ahead Eagles,False
Go Ahead Eagles,Heerenveen,1628877600,7,nl NED,RW,24-015,66,19,19,0,0,1,0,1,0,0,0,0,0,12,0,0,adb499a9,Martijn Berden,Go Ahead Eagles,True
Go Ahead Eagles,Heerenveen,1628877600,29,es ESP,RW,26-036,24,7,5,2,0,0,0,0,2,0,0,0,0,5,0,0,b92b456a,Marc Cardona,Go Ahead Eagles,False
Go Ahead Eagles,Heerenveen,1628877600,10,be BEL,"AM,DM",23-358,90,56,52,4,0,0,0,6,1,2,0,2,0,46,0,0,318db7b4,Philippe Rommens,Go Ahead Eagles,True
Go Ahead Eagles,Heerenveen,1628877600,8,nl NED,DM,23-102,66,52,49,2,2,0,0,0,0,0,0,0,0,45,1,0,82306565,Luuk Brouwers,Go Ahead Eagles,True
Go Ahead Eagles,Heerenveen,1628877600,30,gr GRE,"AM,DM",20-236,24,12,12,0,0,0,0,0,0,0,0,0,0,6,0,0,e705903c,Ioannis-Foivos Botos,Go Ahead Eagles,False
Go Ahead Eagles,Heerenveen,1628877600,2,nl NED,DM,23-043,90,33,33,0,0,0,0,0,0,0,0,0,0,22,0,1,a8f2b8a7,Boyd Lucassen,Go Ahead Eagles,True
