home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Heerenveen,Willem II,1599929100,d578db11,Vangelis Pavlidis, Willem II,0.02,0.28,Saved,26,Right Foot,,3015d86e,Mats Köhlert,Pass (Live),651d9f0a,Görkem Sağlam,Pass (Live),8,False
Heerenveen,Willem II,1599929100,c528605b,Arjen van der Heide, Heerenveen,0.06,0.10,Saved,11,Left Foot,Volley,18fae4ac,Joey Veerman,Pass (Live),c528605b,Arjen van der Heide,Pass (Live),14,False
Heerenveen,Willem II,1599929100,e1a1b481,Henk Veerman, Heerenveen,0.07,,Off Target,11,Left Foot,Volley,18fae4ac,Joey Veerman,Pass (Live),c528605b,Arjen van der Heide,Pass (Live),16,False
Heerenveen,Willem II,1599929100,68a96962,Lucas Woudenberg, Heerenveen,0.09,0.22,Goal,11,Left Foot,,c528605b,Arjen van der Heide,Pass (Live),68a96962,Lucas Woudenberg,Pass (Live),22,False
Heerenveen,Willem II,1599929100,3015d86e,Mats Köhlert, Willem II,0.03,,Saved off Target,27,Left Foot,,651d9f0a,Görkem Sağlam,Pass (Live),b2a81fc6,Mike Trésor,Pass (Live),26,False
Heerenveen,Willem II,1599929100,d578db11,Vangelis Pavlidis, Willem II,0.12,0.17,Saved,7,Right Foot,Volley,3015d86e,Mats Köhlert,Pass (Live),4eb9e87b,Dries Saddiki,Pass (Live),30,False
Heerenveen,Willem II,1599929100,18fae4ac,Joey Veerman, Heerenveen,0.02,,Off Target,32,Right Foot,,c528605b,Arjen van der Heide,Pass (Live),9bf068be,Paweł Bochniewicz,Pass (Live),33,False
Heerenveen,Willem II,1599929100,b7828a08,Oliver Batista-Meier, Heerenveen,0.07,,Off Target,13,Right Foot,,d05d6389,Rodney Kongolo,Pass (Live),d05d6389,Rodney Kongolo,Take-On,36,False
Heerenveen,Willem II,1599929100,651d9f0a,Görkem Sağlam, Willem II,0.02,,Off Target,28,Right Foot,Volley,b2a81fc6,Mike Trésor,Take-On,e3f206be,Ché Nunnely,Pass (Dead),40,False
Heerenveen,Willem II,1599929100,3015d86e,Mats Köhlert, Willem II,0.05,,Off Target,22,Left Foot,,b2a81fc6,Mike Trésor,Pass (Live),d578db11,Vangelis Pavlidis,Pass (Live),46,False
Heerenveen,Willem II,1599929100,e1a1b481,Henk Veerman, Heerenveen,0.05,,Off Target,16,Right Foot,,,,,,,,50,False
Heerenveen,Willem II,1599929100,b2a81fc6,Mike Trésor, Willem II,0.06,0.05,Saved,34,Right Foot,Free kick,15f1b476,Pol Llonch,Fouled,d578db11,Vangelis Pavlidis,Pass (Live),52,False
Heerenveen,Willem II,1599929100,e1a1b481,Henk Veerman, Heerenveen,0.57,0.88,Saved,9,Right Foot,,b7828a08,Oliver Batista-Meier,Pass (Live),,,,54,False
Heerenveen,Willem II,1599929100,9bf068be,Paweł Bochniewicz, Heerenveen,0.09,0.04,Saved,8,Head,,68a96962,Lucas Woudenberg,Pass (Live),18fae4ac,Joey Veerman,Pass (Live),56,False
Heerenveen,Willem II,1599929100,b2a81fc6,Mike Trésor, Willem II,0.06,,Off Target,30,Right Foot,Free kick,4eb9e87b,Dries Saddiki,Fouled,d578db11,Vangelis Pavlidis,Pass (Live),63,False
Heerenveen,Willem II,1599929100,9bf068be,Paweł Bochniewicz, Heerenveen,0.14,0.20,Goal,10,Head,,18fae4ac,Joey Veerman,Pass (Dead),0b524c25,Hamdi Akujobi,Fouled,75,False
Heerenveen,Willem II,1599929100,e3f206be,Ché Nunnely, Willem II,0.09,,Off Target,13,Right Foot,,326e96ff,Paul Gladon,Pass (Live),326e96ff,Paul Gladon,Take-On,77,False
Heerenveen,Willem II,1599929100,18fae4ac,Joey Veerman, Heerenveen,0.05,,Off Target,14,Right Foot,,c528605b,Arjen van der Heide,Pass (Live),18fae4ac,Joey Veerman,Pass (Live),78,False
Heerenveen,Willem II,1599929100,d578db11,Vangelis Pavlidis, Willem II,0.04,0.05,Saved,14,Right Foot,,d578db11,Vangelis Pavlidis,Take-On,532ae696,Victor van den Bogert,Pass (Live),82,False
Heerenveen,Willem II,1599929100,f3a033bc,Sieben Dewaele, Heerenveen,0.42,0.22,Saved,10,Right Foot,,c528605b,Arjen van der Heide,Pass (Live),,,,89,False
Heerenveen,Willem II,1599929100,0b524c25,Hamdi Akujobi, Heerenveen,0.03,0.08,Saved,27,Right Foot,,f3a033bc,Sieben Dewaele,Shot,,,,89,False
Heerenveen,Willem II,1599929100,e1a1b481,Henk Veerman, Heerenveen,0.19,,Off Target,7,Right Foot,,c528605b,Arjen van der Heide,Pass (Live),68a96962,Lucas Woudenberg,Pass (Live),89,False
Heerenveen,Willem II,1599929100,b2a81fc6,Mike Trésor, Willem II,0.02,,Off Target,27,Right Foot,,d578db11,Vangelis Pavlidis,Pass (Live),e228eac9,Jasper Dahlhaus,Pass (Dead),90,False
Zwolle,Feyenoord,1599933600,d7d78a54,Mike van Duinen, Zwolle,0.03,,Off Target,22,Left Foot,,d8faef3e,Kenneth Paal,Pass (Live),,,,4,False
Zwolle,Feyenoord,1599933600,713c144a,Steven Berghuis, Feyenoord,0.03,0.11,Goal,31,Left Foot,,8a6e0e81,Mark Diemers,Pass (Live),3cefa66a,Leroy Fer,Pass (Live),5,False
Zwolle,Feyenoord,1599933600,5700824a,Bryan Linssen, Feyenoord,0.09,,Off Target,14,Right Foot,,f40dd3c7,Bart Nieuwkoop,Pass (Live),8a6e0e81,Mark Diemers,Pass (Live),9,False
Zwolle,Feyenoord,1599933600,b1f31e45,Reza Ghoochannejad, Zwolle,0.04,0.03,Saved,24,Left Foot,,f5649337,Dean Huiberts,Pass (Live),d8faef3e,Kenneth Paal,Pass (Live),10,False
Zwolle,Feyenoord,1599933600,d8faef3e,Kenneth Paal, Zwolle,0.01,,Blocked,36,Left Foot,Deflected,66e43504,Clint Leemans,Fouled,f5649337,Dean Huiberts,Pass (Live),14,False
Zwolle,Feyenoord,1599933600,d7d78a54,Mike van Duinen, Zwolle,0.06,,Blocked,14,Head,,66e43504,Clint Leemans,Pass (Dead),d7d78a54,Mike van Duinen,Fouled,16,False
Zwolle,Feyenoord,1599933600,649fd3a6,Jesper Drost, Zwolle,0.06,,Off Target,12,Left Foot,,3942a90b,Sai van Wermeskerken,Pass (Live),649fd3a6,Jesper Drost,Pass (Live),20,False
Zwolle,Feyenoord,1599933600,3942a90b,Sai van Wermeskerken, Zwolle,0.04,,Off Target,21,Right Foot,,66e43504,Clint Leemans,Pass (Live),f5649337,Dean Huiberts,Pass (Live),23,False
Zwolle,Feyenoord,1599933600,d8faef3e,Kenneth Paal, Zwolle,0.05,,Blocked,16,Right Foot,,d7d78a54,Mike van Duinen,Pass (Dead),,,,25,False
Zwolle,Feyenoord,1599933600,e7fea51e,Thomas Lam, Zwolle,0.03,,Off Target,29,Right Foot,,d8faef3e,Kenneth Paal,Shot,,,,25,False
Zwolle,Feyenoord,1599933600,894cfe3d,Bram van Polen, Zwolle,0.02,,Off Target,35,Right Foot,,16ca1157,Sam Kersten,Pass (Live),649fd3a6,Jesper Drost,Pass (Live),37,False
Zwolle,Feyenoord,1599933600,e7fea51e,Thomas Lam, Zwolle,0.03,,Off Target,28,Right Foot,,d7d78a54,Mike van Duinen,Pass (Live),894cfe3d,Bram van Polen,Pass (Live),39,False
Zwolle,Feyenoord,1599933600,dff19848,Nicolai Jørgensen, Feyenoord,0.06,0.17,Saved,12,Right Foot,,8a6e0e81,Mark Diemers,Pass (Live),,,,43,False
Zwolle,Feyenoord,1599933600,5700824a,Bryan Linssen, Feyenoord,0.11,,Off Target,10,Left Foot,,c8d7131c,Ridgeciano Haps,Pass (Live),9bf914b4,Orkun Kökçü,Pass (Live),46,False
Zwolle,Feyenoord,1599933600,649fd3a6,Jesper Drost, Zwolle,0.10,,Off Target,13,Left Foot,,d8faef3e,Kenneth Paal,Pass (Live),d8faef3e,Kenneth Paal,Pass (Live),54,False
Zwolle,Feyenoord,1599933600,66e43504,Clint Leemans, Zwolle,0.05,0.03,Saved,26,Left Foot,,e7fea51e,Thomas Lam,Pass (Live),66e43504,Clint Leemans,Pass (Live),56,False
