home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Cruz Azul,Puebla,1532210400,9,ar ARG,FW,29-232,90,16,14,2,1,0,0,0,0,0,0,0,0,9,0,1,abc7b250,Milton Caraglio,Cruz Azul,True
Cruz Azul,Puebla,1532210400,11,mx MEX,"LW,WB",30-083,90,38,31,7,2,0,1,9,2,3,0,2,0,33,0,0,09b2bf95,Elías Hernández,Cruz Azul,True
Cruz Azul,Puebla,1532210400,17,es ESP,"RW,WB",28-200,71,8,7,1,0,0,0,1,1,0,0,0,0,4,0,0,aed746df,Édgar Méndez,Cruz Azul,True
Cruz Azul,Puebla,1532210400,18,co COL,WB,25-137,19,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,d076c70c,Andrés Rentería,Cruz Azul,False
Cruz Azul,Puebla,1532210400,25,mx MEX,"AM,CM",19-317,75,23,19,4,0,0,0,8,0,4,0,3,0,13,0,1,ff871e14,Roberto Alvarado,Cruz Azul,True
Cruz Azul,Puebla,1532210400,14,mx MEX,CM,18-267,15,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,691bf9fe,Misael Domínguez,Cruz Azul,False
Cruz Azul,Puebla,1532210400,22,mx MEX,"DM,CM",28-313,90,34,34,0,0,0,1,1,0,0,0,0,0,27,0,0,fb40b861,Rafael Baca,Cruz Azul,True
Cruz Azul,Puebla,1532210400,23,ar ARG,"DM,CM",28-048,90,44,43,1,1,0,0,0,0,0,0,0,0,33,0,0,b14f755d,Iván Marcone,Cruz Azul,True
Cruz Azul,Puebla,1532210400,16,mx MEX,"LB,CB",30-037,90,48,37,11,3,0,0,2,8,0,0,0,0,39,0,1,cd5453d5,Adrián Aldrete,Cruz Azul,True
Cruz Azul,Puebla,1532210400,4,mx MEX,CB,30-255,90,40,39,1,1,0,0,0,0,0,0,0,0,35,0,1,99b865b7,Julio Domínguez,Cruz Azul,True
Cruz Azul,Puebla,1532210400,2,py PAR,CB,31-110,90,43,39,4,2,0,2,0,2,0,0,0,0,27,0,0,7bda3d90,Pablo César Aguilar,Cruz Azul,True
Cruz Azul,Puebla,1532210400,15,mx MEX,RB,32-166,56,38,26,11,0,0,0,3,11,0,0,0,0,22,1,3,7e9c78b9,Gerardo Flores Zúñiga,Cruz Azul,True
Cruz Azul,Puebla,1532210400,7,uy URU,FW,31-098,34,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,6e7d7a7a,Martín Cauteruccio,Cruz Azul,False
Cruz Azul,Puebla,1532210400,1,mx MEX,GK,37-176,90,22,7,15,6,0,0,0,0,0,0,0,0,19,0,0,e39a7e9c,José Corona,Cruz Azul,True
Veracruz,Pumas UNAM,1532131200,21,uy URU,"FW,CM,LM",26-099,90,29,28,1,1,0,0,5,0,0,0,0,0,23,0,1,0c2a2a73,Adrián Luna,Veracruz,True
Veracruz,Pumas UNAM,1532131200,22,mx MEX,FW,23-070,90,32,28,4,0,0,1,5,1,0,0,0,0,22,0,1,3e2406b1,Diego Chávez Collins,Veracruz,True
Veracruz,Pumas UNAM,1532131200,10,cl CHI,LM,23-120,45,13,11,2,0,0,0,2,1,1,1,0,0,8,0,0,0c29b78c,Joe Abrigo,Veracruz,True
Veracruz,Pumas UNAM,1532131200,11,ar ARG,"FW,LM",30-109,45,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,879bb6ef,Cristian Menéndez,Veracruz,False
Veracruz,Pumas UNAM,1532131200,7,mx MEX,CM,36-101,56,30,28,2,1,0,0,0,1,0,0,0,0,24,0,1,ddb8cfad,Carlos Esquivel,Veracruz,True
Veracruz,Pumas UNAM,1532131200,14,ar ARG,"CB,CM",28-170,34,21,14,7,0,0,0,1,7,0,0,0,0,16,0,0,cb8b660b,Rodrigo Javier Noya,Veracruz,False
Veracruz,Pumas UNAM,1532131200,6,mx MEX,"CM,CB",31-082,90,47,42,4,2,0,3,0,2,0,0,0,0,35,1,0,458c15f7,Luis Antonio Martínez,Veracruz,True
Veracruz,Pumas UNAM,1532131200,23,cl CHI,"RM,CM",27-170,69,26,24,2,1,0,0,5,0,1,1,0,0,17,0,0,8cce9a77,Bryan Carrasco,Veracruz,True
Veracruz,Pumas UNAM,1532131200,26,mx MEX,CM,21-139,21,17,14,3,0,0,0,2,3,0,0,0,0,13,0,0,21849bf3,Ronaldo Prieto,Veracruz,False
Veracruz,Pumas UNAM,1532131200,20,co COL,"LB,WB",26-183,90,45,40,5,0,0,1,2,5,0,0,0,0,29,0,1,4f0cf249,Jefferson Murillo,Veracruz,True
Veracruz,Pumas UNAM,1532131200,24,mx MEX,CB,33-275,90,38,36,2,1,0,1,0,1,0,0,0,0,28,0,1,a2f33682,José Arturo Rivas,Veracruz,True
Veracruz,Pumas UNAM,1532131200,5,ar ARG,CB,31-017,90,40,37,2,2,0,0,0,0,0,0,0,0,30,1,0,eb9f3f10,Guido Milán,Veracruz,True
Veracruz,Pumas UNAM,1532131200,28,mx MEX,"RB,WB",29-299,90,62,52,10,2,0,0,3,8,0,0,0,0,50,0,2,b9bb50d8,Jesús Paganoni,Veracruz,True
Veracruz,Pumas UNAM,1532131200,13,mx MEX,GK,35-278,90,21,13,8,1,0,0,0,0,0,0,0,0,16,0,0,eeb45208,Melitón Hernández,Veracruz,True
Atlas,Querétaro,1532138400,19,uy URU,FW,26-177,90,13,12,1,0,0,0,0,0,0,0,0,0,9,0,0,f3e5f80c,Octavio Rivero,Atlas,True
Atlas,Querétaro,1532138400,8,co COL,LM,29-147,54,20,18,2,2,0,0,2,0,0,0,0,0,16,0,0,6fe53d33,Andrés Andrade,Atlas,True
Atlas,Querétaro,1532138400,13,mx MEX,LM,19-249,36,10,9,1,0,0,0,3,0,1,0,1,0,6,0,0,b9bfa710,Ulises Cardona,Atlas,False
Atlas,Querétaro,1532138400,10,gh GHA,CM,23-159,90,34,34,0,0,0,0,1,0,0,0,0,0,31,0,0,8ee9191e,Clifford Aboagye,Atlas,True
Atlas,Querétaro,1532138400,7,mx MEX,CM,27-000,86,31,28,3,1,0,0,1,1,1,0,0,0,27,0,1,dd6862d1,Juan Pablo Vigón,Atlas,True
Atlas,Querétaro,1532138400,17,co COL,CM,31-064,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49f20f7e,Jefferson Duque,Atlas,False
Atlas,Querétaro,1532138400,15,mx MEX,RM,22-054,90,23,23,0,0,0,1,4,0,0,0,0,0,16,0,0,e2190ad8,Bryan Garnica,Atlas,True
Atlas,Querétaro,1532138400,21,cl CHI,DM,27-037,90,51,49,2,2,0,1,0,0,0,0,0,0,46,0,0,d47cd62c,Lorenzo Reyes,Atlas,True
Atlas,Querétaro,1532138400,26,mx MEX,LB,21-057,90,47,36,11,4,0,1,7,5,2,0,2,0,29,0,1,8cefbfc1,Cristian Calderón,Atlas,True
Atlas,Querétaro,1532138400,3,co COL,CB,29-085,90,50,48,2,2,0,3,0,0,0,0,0,0,43,0,0,a3f53eb9,Leiton Jiménez,Atlas,True
Atlas,Querétaro,1532138400,14,us USA,CB,29-282,90,40,39,1,1,0,0,0,0,0,0,0,0,32,0,0,0d2fe665,Omar Gonzalez,Atlas,True
