home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Eibar,Celta Vigo,1599919200,d66b9872,Pedro León, Eibar,0.08,,Off Target,13,Right Foot,,bb4b1242,Sergi Enrich,Pass (Live),e897d8ba,Kike,Pass (Live),3,False
Eibar,Celta Vigo,1599919200,b2d0ec1b,Nolito, Celta Vigo,0.07,0.17,Saved,15,Left Foot,,4cee5954,Lucas Olaza,Pass (Live),7dcf86f6,Iago Aspas,Pass (Live),10,False
Eibar,Celta Vigo,1599919200,27a013f7,Néstor Araujo, Celta Vigo,0.04,,Off Target,18,Left Foot,Volley,c9e39d91,Brais Méndez,Pass (Live),b2d0ec1b,Nolito,Shot,11,False
Eibar,Celta Vigo,1599919200,d66b9872,Pedro León, Eibar,0.02,0.16,Saved,43,Right Foot,Free kick,e897d8ba,Kike,Fouled,,,,14,False
Eibar,Celta Vigo,1599919200,283c7121,Edu Expósito, Eibar,0.10,,Blocked,12,Right Foot,,,,,,,,26,False
Eibar,Celta Vigo,1599919200,e897d8ba,Kike, Eibar,0.11,,Off Target,7,Head,,d66b9872,Pedro León,Pass (Live),7329018e,Papakouli Diop,Pass (Live),28,False
Eibar,Celta Vigo,1599919200,c9e39d91,Brais Méndez, Celta Vigo,0.22,,Off Target,13,Left Foot,,18abe173,Joseph Aidoo,Pass (Live),27a013f7,Néstor Araujo,Pass (Live),33,False
Eibar,Celta Vigo,1599919200,18abe173,Joseph Aidoo, Celta Vigo,0.23,,Off Target,8,Left Foot,Volley,c9e39d91,Brais Méndez,Pass (Live),0c3f7197,Emre Mor,Pass (Live),50,False
Eibar,Celta Vigo,1599919200,61bd33d0,Takashi Inui, Eibar,0.02,,Blocked,25,Right Foot,Volley,e897d8ba,Kike,Fouled,88d91621,Sergio Álvarez,Pass (Live),55,False
Eibar,Celta Vigo,1599919200,697295b1,Pedro Bigas, Eibar,0.02,,Off Target,29,Left Foot,Volley,88d91621,Sergio Álvarez,Pass (Live),46bd3a5b,Rober Correa,Pass (Live),56,False
Eibar,Celta Vigo,1599919200,283c7121,Edu Expósito, Eibar,0.03,,Off Target,29,Right Foot,,d66b9872,Pedro León,Pass (Live),e897d8ba,Kike,Pass (Live),65,False
Eibar,Celta Vigo,1599919200,bb6c6331,Damian Kądzior, Eibar,0.05,,Off Target,14,Left Foot,Volley,bb4b1242,Sergi Enrich,Pass (Live),,,,67,False
Eibar,Celta Vigo,1599919200,0c3f7197,Emre Mor, Celta Vigo,0.06,0.16,Saved,14,Left Foot,,0c3f7197,Emre Mor,Take-On,0c3f7197,Emre Mor,Take-On,70,False
Eibar,Celta Vigo,1599919200,cb574619,Hugo Mallo, Celta Vigo,0.04,0.04,Saved,15,Right Foot,,0c3f7197,Emre Mor,Shot,,,,70,False
Granada,Athletic Club,1599928200,b7d7f3bf,Jon Morcillo, Athletic Club,0.03,,Off Target,18,Left Foot,,b418dbd4,Raúl García,Pass (Live),b7d7f3bf,Jon Morcillo,Pass (Live),5,False
Granada,Athletic Club,1599928200,b7d7f3bf,Jon Morcillo, Athletic Club,0.14,,Off Target,11,Left Foot,,c05dfb74,Iker Muniain,Pass (Live),9f323c71,Óscar de Marcos,Pass (Live),14,False
Granada,Athletic Club,1599928200,ed6ea4d9,Darwin Machís, Granada,0.04,,Off Target,17,Right Foot,Volley,719384c1,Ángel Montoro,Pass (Dead),e778654a,,Fouled,16,False
Granada,Athletic Club,1599928200,b418dbd4,Raúl García, Athletic Club,0.02,,Off Target,30,Right Foot,Volley,37f1cf47,Ander Capa,Pass (Live),,,,18,False
Granada,Athletic Club,1599928200,b418dbd4,Raúl García, Athletic Club,0.07,,Off Target,11,Left Foot,,c05dfb74,Iker Muniain,Pass (Live),240d3a0b,Dani García,Pass (Live),45+2,False
Granada,Athletic Club,1599928200,5083a734,Yangel Herrera, Granada,0.31,0.67,Goal,8,Head,,719384c1,Ángel Montoro,Pass (Live),8d47bb39,Carlos Neva,Pass (Dead),49,False
Granada,Athletic Club,1599928200,5083a734,Yangel Herrera, Granada,0.03,,Off Target,24,Right Foot,,ed6ea4d9,Darwin Machís,Pass (Live),ed6ea4d9,Darwin Machís,Take-On,53,False
Granada,Athletic Club,1599928200,19c36442,Luis Milla, Granada,0.04,0.26,Goal,22,Right Foot,Deflected,19c36442,Luis Milla,Interception,,,,53,False
Granada,Athletic Club,1599928200,9f323c71,Óscar de Marcos, Athletic Club,0.02,0.27,Saved,28,Right Foot,Volley,c05dfb74,Iker Muniain,Fouled,9f323c71,Óscar de Marcos,Pass (Dead),61,False
Granada,Athletic Club,1599928200,c05dfb74,Iker Muniain, Athletic Club,0.06,0.11,Saved,11,Left Foot,,240d3a0b,Dani García,Pass (Live),,,,66,False
Granada,Athletic Club,1599928200,6a99e0b1,Iñaki Williams, Athletic Club,0.04,,Off Target,12,Head,,b7d7f3bf,Jon Morcillo,Pass (Live),1fe67e86,Mikel Balenziaga,Pass (Dead),71,False
Granada,Athletic Club,1599928200,6a99e0b1,Iñaki Williams, Athletic Club,0.09,,Woodwork,11,Right Foot,Volley,b7d7f3bf,Jon Morcillo,Pass (Live),3fc45c73,Iñigo Martínez,Pass (Live),75,False
Granada,Athletic Club,1599928200,6a99e0b1,Iñaki Williams, Athletic Club,0.03,,Off Target,19,Right Foot,,88050721,Unai López,Pass (Live),88050721,Unai López,Pass (Live),90+1,False
Cádiz,Osasuna,1599937200,6f4c734d,José Mari, Cádiz,0.03,,Off Target,24,Right Foot,,0a8bcb23,Jorge Pombo,Pass (Live),db001fa9,Alfonso Espino,Pass (Live),1,False
Cádiz,Osasuna,1599937200,88a359d4,Adrián López, Osasuna,0.43,0.71,Goal,16,Right Foot,,466824fb,Oier Sanjurjo,Pass (Live),466824fb,Oier Sanjurjo,Tackle,10,False
Cádiz,Osasuna,1599937200,0a8bcb23,Jorge Pombo, Cádiz,0.08,,Off Target,14,Right Foot,,8c2c48a9,Yann Bodiger,Pass (Live),db001fa9,Alfonso Espino,Pass (Live),14,False
Cádiz,Osasuna,1599937200,405f267a,Salvi, Cádiz,0.12,,Off Target,8,Right Foot,Volley,0a8bcb23,Jorge Pombo,Shot,,,,14,False
