home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Benfica,Vitória Guimarães,1533929400,5f424f35,Eduardo Salvio, Benfica,0.02,,Blocked,26,Right Foot,,,,,,,,2,False
Benfica,Vitória Guimarães,1533929400,b1f4086c,Álex Grimaldo, Benfica,0.02,,Off Target,33,Left Foot,Volley,,,Fouled,,,,2,False
Benfica,Vitória Guimarães,1533929400,84fb6b36,Junior Tallo, Vitória,0.05,0.29,Saved,11,Head,,f4b1e26f,Tyler Boyd,Pass (Live),84fb6b36,Junior Tallo,Pass (Live),7,False
Benfica,Vitória Guimarães,1533929400,96094cbc,Pizzi, Benfica,0.07,0.29,Goal,15,Left Foot,,67b3d74b,André Almeida,Tackle,,,,10,False
Benfica,Vitória Guimarães,1533929400,b39a793e,Facundo Ferreyra, Benfica,0.79,0.99,Saved,13,Right Foot,,5f424f35,Eduardo Salvio,Fouled,b39a793e,Facundo Ferreyra,Pass (Live),15,True
Benfica,Vitória Guimarães,1533929400,5f424f35,Eduardo Salvio, Benfica,0.04,0.11,Saved,13,Head,,b39a793e,Facundo Ferreyra,Shot,,,,15,False
Benfica,Vitória Guimarães,1533929400,5f424f35,Eduardo Salvio, Benfica,0.06,,Blocked,12,Left Foot,Volley,5f424f35,Eduardo Salvio,Shot,,,,15,False
Benfica,Vitória Guimarães,1533929400,31c69ef1,Rúben Dias, Benfica,0.06,,Blocked,11,Head,,5e1028e5,Franco Cervi,Pass (Dead),5f424f35,Eduardo Salvio,Shot,16,False
Benfica,Vitória Guimarães,1533929400,601299e9,João Carlos Teixeira, Vitória,0.04,0.03,Saved,22,Left Foot,Deflected,601299e9,João Carlos Teixeira,Tackle,,,,18,False
Benfica,Vitória Guimarães,1533929400,f4b1e26f,Tyler Boyd, Vitória,0.36,,Woodwork,13,Right Foot,,601299e9,João Carlos Teixeira,Shot,,,,18,False
Benfica,Vitória Guimarães,1533929400,84fb6b36,Junior Tallo, Vitória,0.03,,Off Target,26,Right Foot,,82b2a290,Ola John,Pass (Live),41afd8cf,Alhassan Wakaso,Pass (Live),20,False
Benfica,Vitória Guimarães,1533929400,96094cbc,Pizzi, Benfica,0.41,0.87,Goal,12,Right Foot,,67b3d74b,André Almeida,Pass (Live),5f424f35,Eduardo Salvio,Pass (Live),30,False
Benfica,Vitória Guimarães,1533929400,5f424f35,Eduardo Salvio, Benfica,0.04,,Blocked,20,Right Foot,,,,,,,,32,False
Benfica,Vitória Guimarães,1533929400,96094cbc,Pizzi, Benfica,0.06,0.02,Saved,12,Head,,b1f4086c,Álex Grimaldo,Pass (Dead),5e1028e5,Franco Cervi,Fouled,34,False
Benfica,Vitória Guimarães,1533929400,5f424f35,Eduardo Salvio, Benfica,0.05,0.03,Saved,17,Right Foot,,b1f4086c,Álex Grimaldo,Pass (Live),ce9e8024,Jardel,Pass (Live),37,False
Benfica,Vitória Guimarães,1533929400,96094cbc,Pizzi, Benfica,0.05,0.15,Goal,22,Right Foot,,b1f4086c,Álex Grimaldo,Pass (Live),e2dde94c,Gedson Fernandes,Pass (Live),38,False
Benfica,Vitória Guimarães,1533929400,5e1028e5,Franco Cervi, Benfica,0.05,0.13,Saved,22,Right Foot,,5f424f35,Eduardo Salvio,Pass (Live),96094cbc,Pizzi,Pass (Live),40,False
Benfica,Vitória Guimarães,1533929400,ce9e8024,Jardel, Benfica,0.04,0.07,Saved,12,Head,,5f424f35,Eduardo Salvio,Pass (Dead),31c69ef1,Rúben Dias,Pass (Live),51,False
Benfica,Vitória Guimarães,1533929400,5f424f35,Eduardo Salvio, Benfica,0.06,0.02,Saved,16,Left Foot,,67b3d74b,André Almeida,Pass (Live),96094cbc,Pizzi,Pass (Live),54,False
