home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Athletic Club,Barcelona,1565982000,9,gh GHA,FW,25-062,87,13,13,0,0,0,0,0,0,0,0,0,0,8,0,2,6a99e0b1,Iñaki Williams,Athletic Club,True
Athletic Club,Barcelona,1565982000,20,es ESP,FW,38-186,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,293211e1,Aritz Aduriz,Athletic Club,False
Athletic Club,Barcelona,1565982000,10,es ESP,LW,26-240,90,17,17,0,0,0,0,1,0,0,0,0,0,13,0,0,c05dfb74,Iker Muniain,Athletic Club,True
Athletic Club,Barcelona,1565982000,18,es ESP,RW,30-124,65,15,15,0,0,0,0,4,0,0,0,0,0,6,0,2,9f323c71,Óscar de Marcos,Athletic Club,True
Athletic Club,Barcelona,1565982000,34,es ESP,"AM,RW",19-113,25,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,bdb624a3,Oihan Sancet,Athletic Club,False
Athletic Club,Barcelona,1565982000,22,es ESP,"AM,RW",33-036,90,32,31,0,0,0,0,0,0,0,0,0,0,17,1,0,b418dbd4,Raúl García,Athletic Club,True
Athletic Club,Barcelona,1565982000,14,es ESP,DM,29-084,90,22,21,1,1,0,0,0,0,0,0,0,0,20,0,0,240d3a0b,Dani García,Athletic Club,True
Athletic Club,Barcelona,1565982000,8,es ESP,DM,23-290,80,39,31,8,4,0,0,4,0,3,2,1,0,28,0,0,88050721,Unai López,Athletic Club,True
Athletic Club,Barcelona,1565982000,7,es ESP,DM,32-178,10,3,2,1,1,0,0,1,0,0,0,0,0,2,0,0,b037bd4f,Beñat Etxebarria,Athletic Club,False
Athletic Club,Barcelona,1565982000,17,es ESP,LB,29-187,90,33,28,5,0,1,0,2,5,0,0,0,0,25,0,1,b6e50615,Yuri Berchiche,Athletic Club,True
Athletic Club,Barcelona,1565982000,5,es ESP,CB,24-204,90,22,22,0,0,0,0,0,0,0,0,0,0,15,0,1,3ecc11d8,Yeray Álvarez,Athletic Club,True
Athletic Club,Barcelona,1565982000,3,es ESP,CB,22-198,90,25,23,2,2,0,1,0,0,0,0,0,0,21,0,0,be170419,Unai Núñez,Athletic Club,True
Athletic Club,Barcelona,1565982000,21,es ESP,RB,27-189,90,42,30,11,0,0,0,1,11,0,0,0,0,28,1,1,37f1cf47,Ander Capa,Athletic Club,True
Athletic Club,Barcelona,1565982000,1,es ESP,GK,22-066,90,24,8,16,1,0,0,0,0,0,0,0,0,15,0,0,5dcf3e90,Unai Simón,Athletic Club,True
Celta Vigo,Real Madrid,1566054000,10,es ESP,FW,32-016,90,23,18,5,1,0,0,1,0,0,0,0,0,18,0,0,7dcf86f6,Iago Aspas,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,19,uy URU,FW,25-096,87,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,36c5f77b,Gabriel Fernández,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,36,es ESP,FW,18-016,3,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,41521385,Losada,Celta Vigo,False
Celta Vigo,Real Madrid,1566054000,6,es ESP,"AM,DM",25-223,90,67,59,6,2,0,0,6,0,4,4,0,0,57,2,1,12c50af5,Denis Suárez,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,23,es ESP,AM,22-222,90,51,47,4,2,0,1,6,0,2,1,1,0,37,0,1,c9e39d91,Brais Méndez,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,8,es ESP,DM,20-195,82,74,74,0,0,0,1,0,0,0,0,0,0,70,0,0,ed5c5fa3,Fran Beltrán,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,24,sn SEN,DM,22-009,8,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,873ce3a2,Pape Cheikh Diop,Celta Vigo,False
Celta Vigo,Real Madrid,1566054000,14,sk SVK,DM,24-265,74,55,54,0,0,0,1,0,0,0,0,0,0,52,1,1,e1cbb531,Stanislav Lobotka,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,11,dk DEN,AM,24-194,16,13,12,0,0,0,0,0,0,0,0,0,0,10,1,0,fd9c4805,Pione Sisto,Celta Vigo,False
Celta Vigo,Real Madrid,1566054000,15,uy URU,LB,25-027,90,69,62,6,1,0,0,8,5,0,0,0,0,55,1,2,4cee5954,Lucas Olaza,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,4,mx MEX,CB,27-353,90,58,55,3,3,0,0,0,0,0,0,0,0,52,0,0,27a013f7,Néstor Araujo,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,3,es ESP,CB,24-144,90,59,59,0,0,0,0,0,0,0,0,0,0,51,0,0,545e2f01,David Costas,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,20,es ESP,RB,26-147,90,63,51,12,1,0,0,5,11,0,0,0,0,50,0,3,ee923664,Kevin Vázquez,Celta Vigo,True
Celta Vigo,Real Madrid,1566054000,13,es ESP,GK,24-023,90,24,12,12,3,0,0,0,0,0,0,0,0,18,0,0,967f34d3,Rubén Blanco,Celta Vigo,True
Valencia,Real Sociedad,1566061200,19,es ESP,FW,28-164,84,19,17,0,0,0,2,0,0,0,0,0,0,11,2,0,1fb1c435,Rodrigo,Valencia,True
Valencia,Real Sociedad,1566061200,11,ru RUS,LM,28-234,6,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0ac94a23,Denis Cheryshev,Valencia,False
Valencia,Real Sociedad,1566061200,9,fr FRA,FW,32-100,90,25,24,1,0,0,1,0,0,0,0,0,0,18,0,0,42276181,Kévin Gameiro,Valencia,True
Valencia,Real Sociedad,1566061200,7,pt POR,"LM,FW",22-261,90,26,24,2,0,1,1,2,0,2,1,0,1,18,0,1,e6bc67d7,Gonçalo Guedes,Valencia,True
Valencia,Real Sociedad,1566061200,6,cf CTA,CM,26-183,90,39,37,2,2,0,1,0,0,0,0,0,0,33,0,0,cce181df,Geoffrey Kondogbia,Valencia,True
Valencia,Real Sociedad,1566061200,17,fr FRA,CM,28-096,89,45,44,1,1,0,1,0,0,0,0,0,0,43,0,0,a6951bf8,Francis Coquelin,Valencia,True
Valencia,Real Sociedad,1566061200,8,es ESP,RM,22-227,89,31,30,1,0,0,0,1,0,1,1,0,0,23,0,0,fed17f5a,Carlos Soler,Valencia,True
Valencia,Real Sociedad,1566061200,20,es ESP,RM,19-169,1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,9e1035f8,Ferrán Torres,Valencia,False
