home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Benfica,Vitória Guimarães,1533929400,19,ar ARG,FW,27-149,90,12,10,2,0,0,0,0,0,0,0,0,0,9,0,1,b39a793e,Facundo Ferreyra,Benfica,True
Benfica,Vitória Guimarães,1533929400,11,ar ARG,LW,24-076,64,34,29,4,1,0,0,2,1,2,0,1,0,26,1,1,5e1028e5,Franco Cervi,Benfica,True
Benfica,Vitória Guimarães,1533929400,27,pt POR,LW,25-085,26,9,8,1,1,0,1,0,0,0,0,0,0,7,0,1,70cf63ca,Rafa Silva,Benfica,False
Benfica,Vitória Guimarães,1533929400,18,ar ARG,RW,28-028,78,35,34,1,0,0,0,2,1,0,0,0,0,23,0,5,5f424f35,Eduardo Salvio,Benfica,True
Benfica,Vitória Guimarães,1533929400,17,rs SRB,RW,22-030,12,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,321f83a2,Andrija Živković,Benfica,False
Benfica,Vitória Guimarães,1533929400,21,pt POR,LM,28-308,90,84,76,7,4,0,3,2,0,3,0,2,0,71,1,1,96094cbc,Pizzi,Benfica,True
Benfica,Vitória Guimarães,1533929400,5,rs SRB,CM,29-361,70,64,61,3,3,0,0,0,0,0,0,0,0,61,0,1,874d7a32,Ljubomir Fejsa,Benfica,True
Benfica,Vitória Guimarães,1533929400,16,gw GNB,CM,20-345,20,7,5,2,2,0,0,0,0,0,0,0,0,5,0,0,07750704,Alfa Semedo,Benfica,False
Benfica,Vitória Guimarães,1533929400,83,pt POR,RM,19-213,90,34,33,1,0,0,0,0,0,0,0,0,0,26,0,0,e2dde94c,Gedson Fernandes,Benfica,True
Benfica,Vitória Guimarães,1533929400,3,es ESP,LB,22-324,90,75,64,11,5,0,4,2,6,0,0,0,0,62,0,3,b1f4086c,Álex Grimaldo,Benfica,True
Benfica,Vitória Guimarães,1533929400,33,br BRA,CB,32-134,90,80,75,4,4,0,0,0,0,0,0,0,0,73,1,0,ce9e8024,Jardel,Benfica,True
Benfica,Vitória Guimarães,1533929400,6,pt POR,CB,21-088,90,70,67,3,3,0,2,0,0,0,0,0,0,65,0,0,31c69ef1,Rúben Dias,Benfica,True
Benfica,Vitória Guimarães,1533929400,34,pt POR,RB,27-334,90,75,60,15,0,0,1,2,15,0,0,0,0,65,0,2,67b3d74b,André Almeida,Benfica,True
Benfica,Vitória Guimarães,1533929400,99,gr GRE,GK,24-106,90,34,26,8,2,0,0,0,0,0,0,0,0,29,0,0,03df04ff,Odisseas Vlachodimos,Benfica,True
Vitória Setúbal,Aves,1534001400,99,ve VEN,FW,23-013,79,20,20,0,0,0,0,1,0,0,0,0,0,11,0,1,e8edfdc9,Jhonder Cádiz,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,33,br BRA,FW,23-280,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0aebc750,Allef,Vitória Setúbal,False
Vitória Setúbal,Aves,1534001400,23,gw GNB,LM,29-327,69,35,35,0,0,1,0,3,0,0,0,0,0,17,0,5,233ed3f1,Frédéric Mendy,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,9,pt POR,LM,26-349,21,22,19,2,0,0,1,3,0,2,0,0,0,15,1,0,8e2e3716,Alex,Vitória Setúbal,False
Vitória Setúbal,Aves,1534001400,15,pt POR,CM,31-357,90,53,50,2,2,0,2,1,0,0,0,0,0,42,1,0,107c6fbd,Rúben Micael,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,11,pt POR,CM,25-351,90,25,23,2,0,0,0,2,0,1,1,0,0,22,0,0,af857562,Costinha,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,87,pt POR,RM,31-216,90,35,30,5,1,0,0,11,0,4,2,0,0,24,0,3,bc57b476,Zequinha,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,29,pt POR,DM,33-212,64,19,18,1,0,0,1,1,1,0,0,0,0,14,0,0,f15af32e,José Semedo,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,27,pt POR,DM,21-121,26,29,29,0,0,0,0,0,0,0,0,0,0,23,0,1,27234919,André Pedrosa,Vitória Setúbal,False
Vitória Setúbal,Aves,1534001400,21,pt POR,LB,32-005,90,73,50,21,4,0,1,10,15,2,1,0,0,52,2,0,322a228a,Nuno Pinto,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,13,pt POR,CB,31-272,90,38,36,2,2,0,0,0,0,0,0,0,0,32,0,0,4a0a3759,Vasco Fernandes,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,22,pt POR,CB,27-192,90,40,38,2,2,0,2,0,0,0,0,0,0,29,0,1,f454723f,Nuno Reis,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,5,pt POR,RB,31-124,90,60,50,10,2,1,0,4,8,0,0,0,0,51,0,2,7a670e09,Mano,Vitória Setúbal,True
Vitória Setúbal,Aves,1534001400,1,pt POR,GK,27-255,90,29,17,11,2,0,0,0,0,0,0,0,0,19,1,0,783acc8f,Cristiano Pereira Figueiredo,Vitória Setúbal,True
Tondela,Belenenses SAD,1534010400,19,pt POR,FW,25-292,90,29,28,1,0,0,0,3,0,0,0,0,0,18,0,2,c2604e3c,Tomané,Tondela,True
Tondela,Belenenses SAD,1534010400,70,co COL,FW,23-155,90,19,17,2,1,1,0,4,0,0,0,0,0,15,0,0,fea9401e,Cristian Arango,Tondela,True
Tondela,Belenenses SAD,1534010400,15,cl CHI,LM,25-159,55,16,15,1,1,0,0,0,0,0,0,0,0,7,0,0,45a91d07,Juan Delgado,Tondela,True
Tondela,Belenenses SAD,1534010400,14,ve VEN,"FW,MF",23-068,35,,,,,,,1,,,,,,,,,0d93febc,Jhon Murillo,Tondela,False
Tondela,Belenenses SAD,1534010400,8,cv CPV,CM,28-228,90,25,25,0,0,0,1,2,0,0,0,0,0,17,0,2,b293f3e4,Hélder Tavares,Tondela,True
Tondela,Belenenses SAD,1534010400,27,pt POR,CM,33-310,55,24,24,0,0,0,0,0,0,0,0,0,0,16,0,0,8444f96e,Bruno Monteiro,Tondela,True
Tondela,Belenenses SAD,1534010400,16,pe PER,CM,22-317,35,23,23,0,0,0,1,0,0,0,0,0,0,17,0,0,eda8506a,Sergio Peña,Tondela,False
Tondela,Belenenses SAD,1534010400,11,pt POR,RM,24-053,78,39,27,12,3,0,1,17,0,9,4,5,0,18,0,2,f9c7bf18,Miguel Filipe Nunes Cardoso,Tondela,True
Tondela,Belenenses SAD,1534010400,7,pt POR,RM,26-036,12,7,5,2,0,0,0,1,1,1,1,0,0,3,0,0,2225475a,António Xavier,Tondela,False
Tondela,Belenenses SAD,1534010400,23,pt POR,LB,29-040,90,60,37,23,1,0,1,5,22,0,0,0,0,37,0,3,86168d75,Joãozinho,Tondela,True
Tondela,Belenenses SAD,1534010400,20,pt POR,CB,37-087,89,30,28,2,2,0,0,0,0,0,0,0,0,27,0,0,cd7325e1,Ricardo Costa,Tondela,True
Tondela,Belenenses SAD,1534010400,44,pt POR,CB,21-131,90,47,45,2,2,0,1,1,0,0,0,0,0,34,0,1,a17ef4d1,Jorge Filipe Oliveira Fernandes,Tondela,True
Tondela,Belenenses SAD,1534010400,22,pt POR,RB,26-178,90,55,36,19,0,0,1,1,19,0,0,0,0,35,0,0,4b9e5cba,David Bruno,Tondela,True
Tondela,Belenenses SAD,1534010400,1,pt POR,GK,26-268,90,22,18,4,0,0,0,0,0,0,0,0,0,13,0,0,23505094,Cláudio Ramos,Tondela,True
Porto,Chaves,1534017600,9,cm CMR,FW,26-201,80,25,25,0,0,0,0,1,0,0,0,0,0,17,0,1,8637e09a,Vincent Aboubakar,Porto,True
Porto,Chaves,1534017600,14,td CHA,FW,21-201,10,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,ae546ee9,Marius Mouandilmadji,Porto,False
Porto,Chaves,1534017600,21,pt POR,FW,23-098,66,21,21,0,0,0,0,1,0,0,0,0,0,18,0,0,4515f00d,André Pereira,Porto,True
Porto,Chaves,1534017600,17,mx MEX,RW,25-217,24,27,26,1,0,0,0,1,1,0,0,0,0,24,0,0,fb938d24,Jesús Corona,Porto,False
Porto,Chaves,1534017600,8,dz ALG,"LM,LW",28-184,90,53,51,1,0,1,0,1,1,0,0,0,0,39,1,2,56b5d64e,Yacine Brahimi,Porto,True
Porto,Chaves,1534017600,16,mx MEX,"CM,DM",28-114,90,84,80,4,4,0,2,1,0,0,0,0,0,78,0,0,a8542814,Héctor Herrera,Porto,True
Porto,Chaves,1534017600,27,pt POR,"CM,DM",26-070,90,64,59,5,3,0,1,3,0,1,0,1,0,58,0,1,947e036f,Sérgio Oliveira,Porto,True
Porto,Chaves,1534017600,25,pt POR,"RM,AM",23-183,73,43,40,3,2,0,1,1,1,0,0,0,0,35,0,1,28b1f3ce,Otávio,Porto,True
Porto,Chaves,1534017600,20,es ESP,AM,30-215,17,13,13,0,0,0,0,0,0,0,0,0,0,10,0,0,88a359d4,Adrián López,Porto,False
Porto,Chaves,1534017600,13,br BRA,LB,25-239,90,63,46,16,1,0,0,10,9,6,2,2,0,46,1,2,e73c9bb2,Alex Telles,Porto,True
Porto,Chaves,1534017600,4,pt POR,CB,19-200,90,74,73,1,1,0,0,0,0,0,0,0,0,63,0,1,c4987edc,Diogo Leite,Porto,True
Porto,Chaves,1534017600,28,br BRA,CB,29-087,90,65,63,0,0,0,0,0,0,0,0,0,0,53,2,0,51a3c4c8,Felipe,Porto,True
Porto,Chaves,1534017600,2,uy URU,RB,34-064,90,74,66,8,0,0,0,2,8,0,0,0,0,64,0,1,6e592fa4,Maxi Pereira,Porto,True
Porto,Chaves,1534017600,1,es ESP,GK,37-083,90,20,17,3,1,0,0,0,0,0,0,0,0,18,0,0,1ddbb0da,Iker Casillas,Porto,True
Marítimo,Santa Clara,1534086000,95,cm CMR,FW,24-249,90,10,9,1,0,0,0,0,0,0,0,0,0,6,0,0,2986e65c,Diederrick Joel,Marítimo,True
Marítimo,Santa Clara,1534086000,33,pt POR,LW,27-131,70,30,29,0,0,0,2,4,0,0,0,0,0,21,1,0,bd52b022,Ricardo Jorge Oliveira Valente,Marítimo,True
Marítimo,Santa Clara,1534086000,9,br BRA,LW,27-074,20,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,5db20508,Rodrigo Pinho,Marítimo,False
Marítimo,Santa Clara,1534086000,12,pt POR,RW,31-120,90,43,38,4,1,0,2,10,1,2,0,1,1,31,1,2,95469c7f,Edgar Costa,Marítimo,True
Marítimo,Santa Clara,1534086000,8,ar ARG,LM,25-130,90,34,32,1,0,0,2,1,1,0,0,0,0,28,1,0,45de2ad4,Jorge Correa,Marítimo,True
Marítimo,Santa Clara,1534086000,27,br BRA,CM,26-060,90,36,35,1,1,0,0,0,0,0,0,0,0,34,0,0,d8a48dad,Fabrício Baiano,Marítimo,True
Marítimo,Santa Clara,1534086000,10,pt POR,RM,35-005,90,49,43,6,1,1,1,8,0,5,0,3,1,40,0,1,077b773d,Danny,Marítimo,True
Marítimo,Santa Clara,1534086000,17,pt POR,LB,28-176,90,67,55,12,1,0,2,6,10,1,0,0,0,52,0,3,09704d23,Rúben Rafael Sousa Ferreira,Marítimo,True
Marítimo,Santa Clara,1534086000,6,br BRA,CB,23-188,90,41,40,1,1,0,0,0,0,0,0,0,0,37,0,0,8fd083bb,Lucas Áfrico,Marítimo,True
Marítimo,Santa Clara,1534086000,5,mz MOZ,CB,30-049,90,55,54,1,1,0,1,1,0,0,0,0,0,49,0,1,edd65ae0,Zainadine Júnior,Marítimo,True
Marítimo,Santa Clara,1534086000,2,br BRA,RB,28-223,90,66,57,7,0,0,0,5,7,0,0,0,0,48,2,0,835e8327,Bebeto,Marítimo,True
Marítimo,Santa Clara,1534086000,1,ir IRN,GK,25-108,90,31,20,11,1,0,0,0,0,0,0,0,0,20,0,0,375d09c9,Amir Abedzadeh,Marítimo,True
Feirense,Rio Ave,1534086000,36,pt POR,FW,36-036,68,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0,1955f68d,Edinho,Feirense,True
Feirense,Rio Ave,1534086000,19,pt POR,FW,28-083,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3eb8f912,João Silva,Feirense,False
Feirense,Rio Ave,1534086000,50,br BRA,"LW,FW",29-175,80,29,28,1,0,0,0,1,0,0,0,0,0,23,0,0,37ab181c,Rafael Crivellaro,Feirense,True
Feirense,Rio Ave,1534086000,60,cv CPV,FW,34-057,10,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2b2ce85a,Marco Soares,Feirense,False
Feirense,Rio Ave,1534086000,71,pt POR,"RW,LM",24-189,90,20,20,0,0,0,0,0,0,0,0,0,0,15,0,2,dd08d93a,Fábio Sturgeon,Feirense,True
Feirense,Rio Ave,1534086000,7,pt POR,"LM,RM",25-281,90,20,20,0,0,0,0,3,0,0,0,0,0,13,0,1,5cc2f845,Luís Machado,Feirense,True
Feirense,Rio Ave,1534086000,5,cv CPV,CM,33-016,90,26,26,0,0,0,0,0,0,0,0,0,0,21,0,1,fde9b1c8,Babanco,Feirense,True
Feirense,Rio Ave,1534086000,10,pt POR,"RM,CM",25-071,90,48,42,5,2,0,0,5,0,3,1,2,0,39,1,1,44d0de01,Tiago Silva,Feirense,True
Feirense,Rio Ave,1534086000,90,pt POR,LB,28-211,90,34,24,10,0,0,2,1,10,0,0,0,0,24,0,1,f62af95a,Vítor Bruno,Feirense,True
Feirense,Rio Ave,1534086000,14,br BRA,CB,27-074,90,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,a6323806,Bruno Nascimento,Feirense,True
Feirense,Rio Ave,1534086000,4,mx MEX,CB,24-188,90,15,11,4,1,0,0,0,0,0,0,0,0,11,0,0,cb52d28d,Antonio Briseño,Feirense,True
Feirense,Rio Ave,1534086000,12,br BRA,RB,26-212,88,25,15,10,2,0,0,1,8,0,0,0,0,15,0,0,f74d99a9,Edson Rodrigues Farias,Feirense,True
Feirense,Rio Ave,1534086000,2,pt POR,RB,20-135,2,10,3,7,0,0,0,0,7,0,0,0,0,7,0,0,ba6168fe,Diogo Miguel Guedes Almeida,Feirense,False
Feirense,Rio Ave,1534086000,22,br BRA,GK,27-233,90,26,16,10,2,0,0,0,0,0,0,0,0,16,0,0,0467df63,Caio Secco,Feirense,True
Moreirense,Sporting CP,1534095000,22,pt POR,FW,23-024,90,47,43,4,2,0,0,4,0,2,0,2,0,35,0,1,262e5a82,Chiquinho,Moreirense,True
Moreirense,Sporting CP,1534095000,27,pt POR,FW,23-211,80,41,35,6,2,0,0,5,0,4,4,0,0,30,0,0,efb9975c,Pedro Nuno,Moreirense,True
Moreirense,Sporting CP,1534095000,11,br BRA,FW,35-015,10,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,fbd40d07,Nenê,Moreirense,False
Moreirense,Sporting CP,1534095000,73,pt POR,LM,21-174,90,30,28,2,0,0,0,3,2,0,0,0,0,20,0,2,2d9f280e,Heriberto Tavares,Moreirense,True
Moreirense,Sporting CP,1534095000,31,,CM,21-225,74,,,,,,,0,,,,,,,,,ee37317d,Mamadou N'Diaye,Moreirense,True
Moreirense,Sporting CP,1534095000,8,br BRA,CM,25-080,16,10,9,0,0,0,0,0,0,0,0,0,0,9,1,0,82c82995,Alan Eduardo Schons,Moreirense,False
Moreirense,Sporting CP,1534095000,91,br BRA,CM,26-344,80,45,45,0,0,0,1,0,0,0,0,0,0,39,0,2,ad5f543d,Neto,Moreirense,True
Moreirense,Sporting CP,1534095000,77,pt POR,CM,28-347,10,8,8,0,0,0,0,0,0,0,0,0,0,3,0,1,50e148af,Arsénio Martins Lafuente Nunes,Moreirense,False
Moreirense,Sporting CP,1534095000,10,fr FRA,RM,24-132,90,21,17,3,0,0,0,3,0,0,0,0,0,14,1,1,77bbc5b1,Bilel Aouacheria,Moreirense,True
Moreirense,Sporting CP,1534095000,5,pt POR,LB,28-313,90,48,36,12,2,0,0,2,10,0,0,0,0,38,0,1,bd9be778,Rúben Lima,Moreirense,True
Moreirense,Sporting CP,1534095000,4,br BRA,CB,26-082,90,44,41,3,3,0,1,0,0,0,0,0,0,38,0,0,3bc7ddbe,Iago Santos,Moreirense,True
Moreirense,Sporting CP,1534095000,3,ma MAR,CB,29-101,90,37,35,2,2,0,0,0,0,0,0,0,0,27,0,1,b9ce4d6b,Mohamed Abarhoun,Moreirense,True
Moreirense,Sporting CP,1534095000,2,pt POR,RB,29-360,90,50,33,17,2,0,0,3,15,0,0,0,0,34,0,2,05a275e0,João Aurélio,Moreirense,True
Moreirense,Sporting CP,1534095000,18,br BRA,GK,27-096,90,38,29,9,5,0,0,0,0,0,0,0,0,27,0,0,52479cc2,Jhonatan,Moreirense,True
Braga,Nacional,1534102200,99,pt POR,FW,28-332,72,23,19,3,0,0,0,0,0,0,0,0,0,17,1,1,e4738e91,Dyego Sousa,Braga,True
Braga,Nacional,1534102200,10,pt POR,FW,20-253,18,8,5,3,1,0,0,3,0,2,2,0,0,4,0,0,4f182a8f,Xadas,Braga,False
Braga,Nacional,1534102200,27,br BRA,FW,27-298,90,34,34,0,0,2,0,2,0,0,0,0,0,28,0,1,deba6b05,Fransérgio,Braga,True
Braga,Nacional,1534102200,21,pt POR,"LM,CM",23-331,90,37,35,2,0,0,0,1,1,1,1,0,0,28,0,1,6603fed7,Ricardo Horta,Braga,True
Braga,Nacional,1534102200,11,br BRA,CM,25-066,60,15,13,2,2,0,0,1,0,0,0,0,0,13,0,0,bf063601,Eduardo Teixeira,Braga,True
Braga,Nacional,1534102200,17,pt POR,CM,25-033,30,17,15,2,2,0,0,2,0,0,0,0,0,12,0,1,282faa70,João Novais,Braga,False
Braga,Nacional,1534102200,25,br BRA,CM,30-138,68,29,26,2,1,0,0,0,1,0,0,0,0,27,1,0,1b033987,Claudemir de Souza,Braga,True
Braga,Nacional,1534102200,7,ao ANG,"LM,CM",28-035,22,15,15,0,0,0,0,1,0,0,0,0,0,9,0,0,b3b310f0,Wilson Eduardo,Braga,False
Braga,Nacional,1534102200,47,pt POR,RM,25-088,90,32,27,5,0,1,0,3,4,1,1,0,0,21,0,1,12dcbdcc,Ricardo Esgaio,Braga,True
Braga,Nacional,1534102200,5,pt POR,LB,27-358,90,48,32,16,0,0,0,2,16,0,0,0,0,41,0,0,7a2cf111,Nuno Sequeira,Braga,True
Braga,Nacional,1534102200,34,br BRA,CB,28-281,90,52,47,4,3,0,0,1,1,0,0,0,0,46,1,1,b3aed40d,Raul Silva,Braga,True
Braga,Nacional,1534102200,36,br BRA,CB,23-188,90,45,43,2,2,0,1,0,0,0,0,0,0,41,0,0,c5ea2dab,Bruno Viana,Braga,True
Braga,Nacional,1534102200,2,pt POR,RB,27-042,90,47,39,8,1,0,1,2,7,0,0,0,0,38,0,1,3e587547,Diogo Figueiras,Braga,True
Braga,Nacional,1534102200,1,br BRA,GK,26-024,90,37,26,11,3,0,0,0,0,0,0,0,0,19,0,0,ef3909cd,Matheus,Braga,True
Portimonense,Boavista,1534187700,27,br BRA,"FW,RW",25-265,90,16,14,2,0,0,0,1,0,0,0,0,0,12,0,0,b8b26f74,Wellington,Portimonense,True
Portimonense,Boavista,1534187700,10,jp JPN,"LM,LW",23-355,90,23,17,6,3,0,1,9,0,3,2,1,0,11,0,2,be60b6f4,Shoya Nakajima,Portimonense,True
