home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Monaco,Beşiktaş,1508265900,hr CRO,32-355,90,5,2,3,60.0,1.8,6,17,35.3,23,0,43.5,34.0,9,77.8,54.8,11,0,0.0,1,28.0,f6db3bd5,Danijel Subašić,Monaco,True
RB Leipzig,Porto,1508265900,hu HUN,27-164,90,4,2,2,50.0,1.0,6,17,35.3,32,7,34.4,33.6,7,85.7,55.3,16,0,0.0,0,16.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Real Madrid,Tottenham Hotspur,1508265900,cr CRC,30-306,90,4,1,4,75.0,1.6,4,7,57.1,14,5,21.4,30.1,6,66.7,48.5,21,0,0.0,1,13.0,ecada4fc,Keylor Navas,Real Madrid,True
NK Maribor,Liverpool,1508265900,si SVN,39-262,90,14,7,7,50.0,5.5,7,25,28.0,24,5,58.3,40.4,11,100.0,62.2,14,0,0.0,0,9.0,bc1f61c9,Jasmin Handanović,NK Maribor,True
Spartak Moscow,Sevilla,1508265900,ru RUS,23-193,90,6,1,5,83.3,1.3,8,17,47.1,28,4,46.4,38.7,5,80.0,54.6,24,3,12.5,0,9.2,972d595a,Aleksandr Selikhov,Spartak Moscow,True
APOEL FC,Dortmund,1508265900,nl NED,33-266,44,1,,1,,0.6,6,16,37.5,12,2,75.0,49.1,7,100.0,63.1,9,1,11.1,,6.7,110338ae,Boy Waterman,APOEL FC,True
APOEL FC,Dortmund,1508265900,mx MEX,21-178,46,3,1,2,66.7,0.8,7,17,41.2,9,0,100.0,60.0,8,100.0,64.8,8,0,0.0,0,11.0,2f061b36,Raúl Gudiño,APOEL FC,True
Benfica,Manchester United,1508352300,rs SRB,18-052,90,4,1,3,75.0,0.3,8,18,44.4,19,4,52.6,43.1,8,100.0,61.0,14,0,0.0,9,19.8,bcf5058a,Mile Svilar,Benfica,True
Chelsea,Roma,1508352300,be BEL,25-160,90,7,3,4,57.1,1.3,6,25,24.0,31,3,61.3,44.9,13,46.2,40.8,11,0,0.0,1,15.0,1840e36d,Thibaut Courtois,Chelsea,True
Qarabağ FK,Atlético Madrid,1508342400,ba BIH,29-046,90,3,0,3,100.0,1.2,11,32,34.4,42,4,57.1,42.2,8,100.0,61.3,16,4,25.0,0,8.3,56bf1cc0,Ibrahim Šehić,Qarabağ FK,True
Barcelona,Olympiacos,1508352300,de GER,25-171,90,1,1,0,0.0,0.3,1,1,100.0,14,4,0.0,16.9,4,25.0,35.0,13,0,0.0,1,20.5,6f51e382,Marc-André ter Stegen,Barcelona,True
Anderlecht,Paris Saint-Germain,1508352300,be BEL,25-234,90,6,4,2,33.3,2.2,10,21,47.6,27,7,51.9,39.6,12,58.3,46.5,1,0,0.0,1,15.6,834b5c4c,Matz Sels,Anderlecht,True
Bayern Munich,Celtic,1508352300,de GER,29-076,90,3,0,3,100.0,0.3,4,8,50.0,19,3,36.8,31.8,3,33.3,43.0,6,0,0.0,0,,7d3e7da6,Sven Ulreich,Bayern Munich,True
Juventus,Sporting CP,1508352300,it ITA,39-263,90,1,1,1,0.0,0.1,6,10,60.0,14,3,42.9,39.6,7,57.1,44.9,11,0,0.0,2,19.3,e40d028b,Gianluigi Buffon,Juventus,True
CSKA Moscow,Basel,1508352300,ru RUS,31-193,90,5,2,3,60.0,1.7,5,20,25.0,27,3,59.3,47.0,6,66.7,56.5,9,0,0.0,0,8.3,42ec696a,Igor Akinfeev,CSKA Moscow,True
Celtic,Bayern Munich,1509479100,sct SCO,34-304,90,4,2,2,50.0,1.3,2,17,11.8,33,4,36.4,32.7,9,55.6,42.6,12,0,0.0,4,26.0,b15780e3,Craig Gordon,Celtic,True
Sporting CP,Juventus,1509479100,pt POR,29-258,90,5,1,4,80.0,1.9,11,25,44.0,28,5,60.7,40.6,8,100.0,60.1,15,1,6.7,0,8.0,79b0d6a0,Rui Patrício,Sporting CP,True
Manchester United,Benfica,1509479100,es ESP,26-358,90,4,0,4,100.0,1.1,5,12,41.7,22,5,45.5,38.0,7,28.6,29.9,10,0,0.0,0,,7ba6d84e,David de Gea,Manchester United,True
Paris Saint-Germain,Anderlecht,1509479100,fr FRA,24-246,90,2,0,2,100.0,0.1,2,4,50.0,17,4,23.5,27.5,3,0.0,26.3,11,0,0.0,0,7.5,2f965a72,Alphonse Areola,Paris Saint-Germain,True
Atlético Madrid,Qarabağ FK,1509479100,si SVN,24-297,90,3,1,2,66.7,0.6,0,3,0.0,10,4,30.0,29.2,2,0.0,23.5,4,0,0.0,2,40.5,ee8508c0,Jan Oblak,Atlético Madrid,True
Roma,Chelsea,1509479100,br BRA,25-029,90,6,0,6,100.0,0.9,5,11,45.5,27,4,25.9,35.3,7,57.1,44.6,10,0,0.0,0,20.0,7a2e46a8,Alisson,Roma,True
Basel,CSKA Moscow,1509479100,cz CZE,28-216,90,3,2,1,33.3,1.2,6,23,26.1,31,7,58.1,39.4,10,50.0,42.9,13,1,7.7,5,21.1,7b456af7,Tomáš Vaclík,Basel,True
Olympiacos,Barcelona,1509479100,be BEL,34-161,90,6,0,6,100.0,1.1,10,25,40.0,24,1,70.8,52.2,9,88.9,61.9,15,2,13.3,0,9.3,c8a88acd,Silvio Proto,Olympiacos,True
Tottenham Hotspur,Real Madrid,1509565500,fr FRA,30-310,90,9,1,8,88.9,2.5,9,21,42.9,29,9,44.8,40.3,10,80.0,52.8,24,1,4.2,1,11.4,8f62b6ee,Hugo Lloris,Tottenham Hotspur,True
Porto,RB Leipzig,1509565500,pt POR,24-288,90,2,1,1,50.0,1.0,4,14,28.6,21,1,33.3,32.3,8,87.5,61.9,10,0,0.0,0,16.0,903b6e8b,José Sá,Porto,True
Liverpool,NK Maribor,1509565500,de GER,24-132,90,1,0,1,100.0,0.2,1,2,50.0,9,1,11.1,22.6,4,25.0,30.8,3,0,0.0,1,14.0,32e7ce92,Loris Karius,Liverpool,True
Beşiktaş,Monaco,1509555600,es ESP,29-305,90,5,1,4,80.0,0.7,9,30,30.0,34,4,67.6,46.0,7,100.0,61.0,14,1,7.1,0,13.0,af245161,Fabricio,Beşiktaş,True
Sevilla,Spartak Moscow,1509565500,es ESP,24-061,90,3,1,2,66.7,0.9,6,15,40.0,12,1,58.3,39.0,10,80.0,50.3,6,1,16.7,0,4.0,5f0241b2,Sergio Rico,Sevilla,True
Dortmund,APOEL FC,1509565500,ch SUI,26-352,90,2,1,1,50.0,1.2,0,1,0.0,27,3,3.7,25.3,6,0.0,32.2,3,0,0.0,5,27.8,9d12e142,Roman Bürki,Dortmund,True
Napoli,Manchester City,1509565500,es ESP,35-062,90,5,4,1,20.0,1.8,4,11,36.4,32,6,28.1,26.9,4,50.0,40.5,6,0,0.0,0,9.0,e358587b,Pepe Reina,Napoli,True
Shakhtar Donetsk,Feyenoord,1509565500,ua UKR,33-126,90,6,1,5,83.3,2.2,9,18,50.0,47,6,38.3,33.9,5,0.0,28.6,15,1,6.7,0,15.0,34c3b935,Andriy Pyatov,Shakhtar Donetsk,True
Manchester City,Feyenoord,1511293500,br BRA,24-096,90,3,0,3,100.0,0.2,1,1,100.0,28,6,3.6,21.3,5,0.0,29.6,9,1,11.1,3,18.3,3bb7b8b4,Ederson,Manchester City,True
Beşiktaş,Porto,1511283600,es ESP,29-325,90,2,1,1,50.0,0.2,6,12,50.0,29,4,27.6,33.6,5,80.0,62.6,7,0,0.0,1,23.0,af245161,Fabricio,Beşiktaş,True
Spartak Moscow,NK Maribor,1511283600,ru RUS,23-228,90,4,1,3,75.0,1.1,1,3,33.3,11,5,9.1,29.4,4,50.0,45.8,5,0,0.0,1,30.0,972d595a,Aleksandr Selikhov,Spartak Moscow,True
Sevilla,Liverpool,1511293500,es ESP,24-081,90,6,3,3,50.0,2.1,0,5,0.0,13,4,38.5,29.4,2,0.0,33.5,9,0,0.0,2,13.4,5f0241b2,Sergio Rico,Sevilla,True
Napoli,Shakhtar Donetsk,1511293500,es ESP,35-082,90,4,0,4,100.0,0.2,1,4,25.0,21,4,14.3,25.2,6,16.7,26.3,7,0,0.0,0,16.5,e358587b,Pepe Reina,Napoli,True
Dortmund,Tottenham Hotspur,1511293500,ch SUI,27-007,89,6,2,4,66.7,1.3,1,12,8.3,33,10,21.2,29.8,5,100.0,68.8,12,2,16.7,1,14.4,9d12e142,Roman Bürki,Dortmund,True
Dortmund,Tottenham Hotspur,1511293500,de GER,37-107,1,0,0,0,,0.0,0,1,0.0,3,0,33.3,32.0,0,,,0,0,,0,,16b8fabd,Roman Weidenfeller,Dortmund,True
Monaco,RB Leipzig,1511293500,hr CRO,33-025,90,3,4,0,0.0,2.0,3,10,30.0,20,5,50.0,42.4,6,0.0,28.2,7,0,0.0,0,,f6db3bd5,Danijel Subašić,Monaco,True
APOEL FC,Real Madrid,1511293500,es ESP,32-265,90,9,6,3,33.3,3.7,11,17,64.7,18,6,55.6,37.0,7,100.0,62.3,17,0,0.0,2,18.3,d7ffd345,Nauzet Pérez,APOEL FC,True
Sporting CP,Olympiacos,1511379900,pt POR,29-280,90,2,1,1,50.0,0.7,6,9,66.7,19,3,31.6,33.1,8,37.5,33.8,9,1,11.1,0,3.0,79b0d6a0,Rui Patrício,Sporting CP,True
CSKA Moscow,Benfica,1511370000,ru RUS,31-228,90,4,0,4,100.0,0.8,8,22,36.4,20,3,85.0,52.8,5,100.0,58.4,19,0,0.0,3,22.0,42ec696a,Igor Akinfeev,CSKA Moscow,True
Juventus,Barcelona,1511379900,it ITA,39-298,90,1,0,1,100.0,0.1,4,12,33.3,15,2,26.7,33.5,10,80.0,49.8,8,0,0.0,0,6.0,e40d028b,Gianluigi Buffon,Juventus,True
Basel,Manchester United,1511379900,cz CZE,28-238,90,3,0,3,100.0,1.7,4,12,33.3,16,6,25.0,29.6,12,66.7,48.4,15,0,0.0,0,4.0,7b456af7,Tomáš Vaclík,Basel,True
Anderlecht,Bayern Munich,1511379900,be BEL,25-269,90,5,2,3,60.0,1.5,6,19,31.6,15,0,73.3,45.1,9,88.9,56.3,10,0,0.0,1,18.0,834b5c4c,Matz Sels,Anderlecht,True
Paris Saint-Germain,Celtic,1511379900,fr FRA,24-268,90,1,1,0,0.0,0.3,1,2,50.0,15,2,6.7,20.9,4,25.0,26.3,5,1,20.0,5,23.5,2f965a72,Alphonse Areola,Paris Saint-Germain,True
Atlético Madrid,Roma,1511379900,si SVN,24-319,90,1,0,1,100.0,0.1,8,27,29.6,19,1,84.2,49.2,11,100.0,57.3,14,1,7.1,0,5.0,ee8508c0,Jan Oblak,Atlético Madrid,True
Qarabağ FK,Chelsea,1511370000,ba BIH,29-081,90,10,4,6,80.0,4.1,4,15,26.7,25,3,32.0,31.6,11,63.6,49.7,10,1,10.0,1,11.7,56bf1cc0,Ibrahim Šehić,Qarabağ FK,True
Chelsea,Atlético Madrid,1512503100,be BEL,25-208,90,3,1,2,66.7,1.1,6,16,37.5,31,8,41.9,37.7,7,42.9,43.6,12,1,8.3,1,17.0,1840e36d,Thibaut Courtois,Chelsea,True
Celtic,Anderlecht,1512503100,sct SCO,34-339,90,4,1,4,75.0,0.8,10,22,45.5,39,8,48.7,38.7,7,42.9,36.6,12,1,8.3,0,14.0,b15780e3,Craig Gordon,Celtic,True
Manchester United,CSKA Moscow,1512503100,ar ARG,30-286,90,3,1,2,66.7,0.5,4,18,22.2,22,3,50.0,38.7,8,87.5,58.0,8,0,0.0,1,18.3,1e26e376,Sergio Romero,Manchester United,True
Benfica,Basel,1512503100,rs SRB,18-100,90,4,2,2,50.0,2.0,4,9,44.4,22,4,27.3,24.9,3,100.0,48.3,7,0,0.0,0,16.0,bcf5058a,Mile Svilar,Benfica,True
Barcelona,Sporting CP,1512503100,nl NED,28-227,90,3,0,3,100.0,1.1,6,11,54.5,34,6,26.5,28.9,4,50.0,47.5,10,2,20.0,0,10.0,04ac8285,Jasper Cillessen,Barcelona,True
Roma,Qarabağ FK,1512503100,br BRA,25-064,90,2,0,2,100.0,0.4,1,3,33.3,12,2,25.0,35.1,1,0.0,32.0,4,0,0.0,1,14.7,7a2e46a8,Alisson,Roma,True
Bayern Munich,Paris Saint-Germain,1512503100,de GER,29-124,90,8,1,7,87.5,2.5,5,11,45.5,23,4,39.1,32.3,4,50.0,44.5,14,1,7.1,1,19.0,7d3e7da6,Sven Ulreich,Bayern Munich,True
Olympiacos,Juventus,1512503100,be BEL,34-196,90,5,2,3,60.0,2.5,1,9,11.1,19,2,36.8,35.5,5,40.0,35.8,10,1,10.0,0,7.5,c8a88acd,Silvio Proto,Olympiacos,True
Tottenham Hotspur,APOEL FC,1512589500,nl NED,34-047,90,0,0,0,,0.0,0,0,,10,3,0.0,22.2,5,0.0,27.6,12,0,0.0,0,10.0,1bebde9d,Michel Vorm,Tottenham Hotspur,True
Porto,Monaco,1512589500,pt POR,24-323,90,4,2,2,75.0,1.8,6,14,42.9,34,5,23.5,25.7,10,60.0,46.6,11,1,9.1,0,7.0,903b6e8b,José Sá,Porto,True
Liverpool,Spartak Moscow,1512589500,de GER,24-167,90,5,0,5,100.0,0.7,2,7,28.6,20,4,30.0,32.0,4,25.0,35.5,5,0,0.0,2,22.5,32e7ce92,Loris Karius,Liverpool,True
RB Leipzig,Beşiktaş,1512589500,hu HUN,27-214,90,10,2,8,90.0,2.5,0,3,0.0,15,6,6.7,25.0,5,40.0,40.8,9,0,0.0,1,27.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Feyenoord,Napoli,1512589500,nl NED,31-330,90,4,1,3,75.0,1.2,13,28,46.4,32,5,65.6,44.5,8,87.5,55.4,14,1,7.1,0,9.3,22a94b80,Kenneth Vermeer,Feyenoord,True
NK Maribor,Sevilla,1512589500,si SVN,39-312,90,8,1,7,87.5,2.2,13,27,48.1,29,5,55.2,41.1,12,91.7,55.8,22,2,9.1,0,6.5,bc1f61c9,Jasmin Handanović,NK Maribor,True
Real Madrid,Dortmund,1512589500,cr CRC,30-356,90,3,2,1,33.3,1.6,2,3,66.7,20,4,5.0,25.0,4,50.0,42.0,6,0,0.0,1,14.2,ecada4fc,Keylor Navas,Real Madrid,True
Shakhtar Donetsk,Manchester City,1512589500,ua UKR,33-161,90,2,1,1,100.0,1.1,9,24,37.5,32,2,59.4,44.1,10,50.0,43.2,11,1,9.1,0,12.0,34c3b935,Andriy Pyatov,Shakhtar Donetsk,True
Basel,Manchester City,1518551100,cz CZE,28-321,90,7,4,3,42.9,1.8,2,7,28.6,25,5,20.0,27.8,5,40.0,33.2,8,0,0.0,2,16.2,7b456af7,Tomáš Vaclík,Basel,True
Juventus,Tottenham Hotspur,1518551100,it ITA,40-016,90,6,2,4,66.7,2.8,9,15,60.0,21,4,47.6,42.1,8,62.5,42.0,17,0,0.0,1,12.7,e40d028b,Gianluigi Buffon,Juventus,True
Porto,Liverpool,1518637500,pt POR,25-028,90,6,5,1,16.7,3.2,7,17,41.2,26,5,38.5,32.1,9,77.8,53.7,5,0,0.0,1,19.0,903b6e8b,José Sá,Porto,True
Real Madrid,Paris Saint-Germain,1518637500,cr CRC,31-061,90,4,1,3,75.0,0.4,2,4,50.0,12,1,16.7,31.4,8,25.0,32.1,13,1,7.7,0,8.3,ecada4fc,Keylor Navas,Real Madrid,True
Chelsea,Barcelona,1519155900,be BEL,25-285,90,2,1,1,50.0,0.9,2,11,18.2,20,4,45.0,38.8,7,28.6,40.9,11,2,18.2,0,10.5,1840e36d,Thibaut Courtois,Chelsea,True
Bayern Munich,Beşiktaş,1519155900,de GER,29-201,90,1,0,1,100.0,0.2,4,6,66.7,16,3,25.0,27.9,3,66.7,39.0,8,1,12.5,2,17.8,7d3e7da6,Sven Ulreich,Bayern Munich,True
Sevilla,Manchester United,1519242300,es ESP,24-173,90,1,0,1,100.0,0.0,5,7,71.4,17,6,29.4,30.2,5,40.0,37.6,4,0,0.0,0,,5f0241b2,Sergio Rico,Sevilla,True
Shakhtar Donetsk,Roma,1519242300,ua UKR,33-238,90,8,1,7,87.5,2.1,4,14,28.6,44,16,27.3,33.2,3,66.7,53.7,16,1,6.3,0,6.0,34c3b935,Andriy Pyatov,Shakhtar Donetsk,True
Liverpool,Porto,1520365500,de GER,24-257,90,1,0,1,100.0,0.2,4,11,36.4,43,8,20.9,30.0,8,25.0,39.5,4,0,0.0,2,20.0,32e7ce92,Loris Karius,Liverpool,True
Paris Saint-Germain,Real Madrid,1520365500,fr FRA,25-007,90,6,2,4,66.7,0.8,0,1,0.0,10,5,0.0,18.9,14,7.1,28.0,14,1,7.1,1,12.5,2f965a72,Alphonse Areola,Paris Saint-Germain,True
Tottenham Hotspur,Juventus,1520451900,fr FRA,31-071,90,3,2,1,33.3,1.8,5,21,23.8,33,3,51.5,39.2,8,50.0,44.8,6,0,0.0,1,17.0,8f62b6ee,Hugo Lloris,Tottenham Hotspur,True
Manchester City,Basel,1520451900,cl CHI,34-328,90,3,2,1,33.3,1.1,5,8,62.5,40,5,15.0,22.7,4,50.0,39.0,3,0,0.0,5,24.7,10072610,Claudio Bravo,Manchester City,True
Manchester United,Sevilla,1520970300,es ESP,27-126,90,6,2,4,66.7,2.6,9,23,39.1,20,7,50.0,36.3,14,92.9,58.9,6,1,16.7,2,16.0,7ba6d84e,David de Gea,Manchester United,True
Roma,Shakhtar Donetsk,1520970300,br BRA,25-162,90,0,0,0,,0.0,1,5,20.0,15,3,20.0,30.6,5,40.0,37.0,10,0,0.0,2,23.5,7a2e46a8,Alisson,Roma,True
Beşiktaş,Bayern Munich,1521046800,tr TUR,34-155,90,5,3,3,40.0,1.9,5,15,33.3,18,9,44.4,33.2,10,70.0,48.1,11,0,0.0,0,,08a2c314,Tolga Zengin,Beşiktaş,True
Barcelona,Chelsea,1521056700,de GER,25-318,90,3,0,3,100.0,0.7,4,13,30.8,29,6,31.0,33.4,8,50.0,45.0,13,1,7.7,0,7.0,6f51e382,Marc-André ter Stegen,Barcelona,True
Sevilla,Bayern Munich,1522781100,es ESP,24-364,90,4,2,3,50.0,1.1,5,10,50.0,21,4,19.0,25.7,10,60.0,39.2,22,1,4.5,2,12.2,8f8c6934,David Soria,Sevilla,True
Juventus,Real Madrid,1522781100,it ITA,40-065,90,5,3,2,40.0,2.6,2,10,20.0,20,5,15.0,22.8,12,58.3,44.8,12,1,8.3,1,15.3,e40d028b,Gianluigi Buffon,Juventus,True
Liverpool,Manchester City,1522867500,de GER,24-286,90,0,0,0,,0.0,3,28,10.7,33,5,60.6,42.2,12,66.7,51.1,23,2,8.7,0,6.3,32e7ce92,Loris Karius,Liverpool,True
Barcelona,Roma,1522867500,de GER,25-339,90,3,1,2,66.7,1.8,5,9,55.6,39,8,17.9,25.5,8,25.0,37.8,16,1,6.3,2,25.8,6f51e382,Marc-André ter Stegen,Barcelona,True
Manchester City,Liverpool,1523385900,br BRA,24-236,90,3,2,1,33.3,1.3,1,4,25.0,25,7,12.0,24.6,4,25.0,34.5,1,0,0.0,0,8.6,3bb7b8b4,Ederson,Manchester City,True
