home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Benfica,Arouca,1659726900,88,pt POR,FW,21-046,71,5,4,1,0,0,0,0,0,0,0,0,0,5,0,0,f63cda26,Gonçalo Ramos,Benfica,True
Benfica,Arouca,1659726900,39,pt POR,AM,20-198,19,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,353eb529,Henrique Araújo,Benfica,False
Benfica,Arouca,1659726900,20,pt POR,LW,29-198,33,17,16,1,0,0,0,0,1,0,0,0,0,17,0,0,f0021247,João Mário,Benfica,True
Benfica,Arouca,1659726900,22,pt POR,LW,27-017,57,49,44,5,0,0,0,6,1,4,1,2,0,42,0,0,262e5a82,Chiquinho,Benfica,False
Benfica,Arouca,1659726900,7,br BRA,RW,25-155,71,51,50,1,0,0,0,1,0,1,0,1,0,43,0,1,4f1e6a0b,David Neres,Benfica,True
Benfica,Arouca,1659726900,9,ua UKR,FW,26-251,19,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0,cb641b9d,Roman Yaremchuk,Benfica,False
Benfica,Arouca,1659726900,27,pt POR,"AM,RW",29-080,90,50,50,0,0,0,1,0,0,0,0,0,0,40,0,2,70cf63ca,Rafa Silva,Benfica,True
Benfica,Arouca,1659726900,61,pt POR,DM,22-351,63,74,74,0,0,0,1,0,0,0,0,0,0,67,0,0,881cd6be,Florentino Luís,Benfica,True
Benfica,Arouca,1659726900,28,de GER,DM,26-331,27,41,41,0,0,0,1,0,0,0,0,0,0,40,0,0,346d51d9,Julian Weigl,Benfica,False
Benfica,Arouca,1659726900,13,ar ARG,DM,21-200,90,146,144,1,1,0,4,0,0,0,0,0,0,127,1,1,5ff4ab71,Enzo Fernández,Benfica,True
Benfica,Arouca,1659726900,3,es ESP,LB,26-319,90,92,79,13,1,1,0,11,10,2,1,1,0,69,0,3,b1f4086c,Álex Grimaldo,Benfica,True
Benfica,Arouca,1659726900,91,br BRA,CB,21-036,90,72,71,0,0,0,1,0,0,0,0,0,0,60,1,0,0f41e2ee,Morato,Benfica,True
Benfica,Arouca,1659726900,30,ar ARG,CB,34-174,90,85,83,2,2,0,0,0,0,0,0,0,0,71,0,0,0d267745,Nicolás Otamendi,Benfica,True
Benfica,Arouca,1659726900,2,br BRA,RB,29-151,62,64,54,10,0,0,0,5,10,0,0,0,0,52,0,2,1338e42b,Gilberto,Benfica,True
Benfica,Arouca,1659726900,6,dk DEN,RB,24-239,28,42,40,2,1,0,0,6,1,0,0,0,0,34,0,1,78f21137,Alexander Bah,Benfica,False
Benfica,Arouca,1659726900,99,gr GRE,GK,28-101,90,19,17,2,1,0,0,0,0,0,0,0,0,18,0,0,03df04ff,Odisseas Vlachodimos,Benfica,True
Rio Ave,Vizela,1659796200,19,gh GHA,FW,23-269,90,12,12,0,0,0,0,1,0,0,0,0,0,5,0,1,052ac6d5,Abdul-Aziz Yakubu,Rio Ave,True
Rio Ave,Vizela,1659796200,95,pt POR,LW,27-093,68,22,20,2,0,0,0,1,0,0,0,0,0,19,0,0,4515f00d,André Pereira,Rio Ave,True
Rio Ave,Vizela,1659796200,77,pt POR,LM,21-100,22,10,9,1,0,0,0,2,1,0,0,0,0,7,0,0,6fe4c987,Fábio Conceição,Rio Ave,False
Rio Ave,Vizela,1659796200,14,pt POR,RW,26-188,64,16,16,0,0,0,0,0,0,0,0,0,0,12,0,1,37673edd,Joca,Rio Ave,True
Rio Ave,Vizela,1659796200,70,pt POR,RW,31-287,26,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,2ec1f4e3,Zé Manuel,Rio Ave,False
Rio Ave,Vizela,1659796200,93,br BRA,LM,23-043,69,27,27,0,0,0,0,1,0,0,0,0,0,23,0,1,3ace4e2d,Paulo Vitor,Rio Ave,True
Rio Ave,Vizela,1659796200,9,co COL,LW,26-110,21,5,5,0,0,0,1,0,0,0,0,0,0,4,0,1,5ed6bf7a,Leonardo Ruíz,Rio Ave,False
Rio Ave,Vizela,1659796200,6,pt POR,CM,25-019,90,72,63,9,4,0,1,8,0,5,0,4,0,60,0,0,071b6ba9,Gonçalo Rodrigues,Rio Ave,True
Rio Ave,Vizela,1659796200,8,pt POR,CM,34-224,45,33,32,1,1,0,0,0,0,0,0,0,0,26,0,1,6b8cd7dd,Vítor Gomes,Rio Ave,True
Rio Ave,Vizela,1659796200,10,ma MAR,CM,29-275,45,29,28,1,1,0,0,0,0,0,0,0,0,27,0,1,49c9c79a,Amine Oudrhiri,Rio Ave,False
Rio Ave,Vizela,1659796200,20,pt POR,RM,22-133,79,39,31,8,0,0,0,9,8,0,0,0,0,29,0,1,80bc5e71,Costinha,Rio Ave,True
Rio Ave,Vizela,1659796200,13,pt POR,RM,21-137,11,8,5,3,0,0,0,0,3,0,0,0,0,7,0,0,fb37a645,João Ferreira,Rio Ave,False
