url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/a741fd8b/Heerenveen-Willem-II-September-12-2020-Eredivisie,Heerenveen,Willem II,1599929100,Johnny Jansen,Adrie Koster,"Abe Lenstra Stadion, Heerenveen",4000
https://fbref.com/en/matches/608035c4/Zwolle-Feyenoord-September-12-2020-Eredivisie,Zwolle,Feyenoord,1599933600,John Stegeman,Dick Advocaat,"MAC³PARK Stadion, Zwolle",2993
https://fbref.com/en/matches/dd9c864d/Twente-Fortuna-Sittard-September-12-2020-Eredivisie,Twente,Fortuna Sittard,1599937200,Ron Jans,Kevin Hofland,"De Grolsch Veste, Enschede",8000
https://fbref.com/en/matches/d74d7712/Emmen-VVV-Venlo-September-13-2020-Eredivisie,Emmen,VVV-Venlo,1599992100,Dick Lukkien,Hans de Koning,"De Oude Meerdijk, Emmen",2400
https://fbref.com/en/matches/3548fb3c/Heracles-Almelo-ADO-Den-Haag-September-13-2020-Eredivisie,Heracles Almelo,ADO Den Haag,1600000200,Frank Wormuth,Aleksandar Ranković,"Erve Asito, Almelo",2700
https://fbref.com/en/matches/761d09a8/Sparta-Rotterdam-Ajax-September-13-2020-Eredivisie,Sparta Rotterdam,Ajax,1600000200,Henk Fraser,Erik ten Hag,"Sparta-Stadion Het Kasteel, Rotterdam",3934
https://fbref.com/en/matches/12fb390f/RKC-Waalwijk-Vitesse-September-13-2020-Eredivisie,RKC Waalwijk,Vitesse,1600008300,Fred Grim,Thomas Letsch,"Mandemakers Stadion, Waalwijk",1967
https://fbref.com/en/matches/e2fc6caf/Groningen-PSV-Eindhoven-September-13-2020-Eredivisie,Groningen,PSV Eindhoven,1600008300,Danny Buijs,Roger Schmidt,"Hitachi Capital Mobility Stadion, Groningen",6049
https://fbref.com/en/matches/821db4f2/VVV-Venlo-Utrecht-September-18-2020-Eredivisie,VVV-Venlo,Utrecht,1600452000,Hans de Koning,John van den Brom,"Seacon Stadion De Koel, Venlo",1435
https://fbref.com/en/matches/35ea1cbc/AZ-Alkmaar-Zwolle-September-19-2020-Eredivisie,AZ Alkmaar,Zwolle,1600525800,Arne Slot,John Stegeman,"AFAS Stadion, Alkmaar",5000
https://fbref.com/en/matches/a7c853cc/Vitesse-Sparta-Rotterdam-September-19-2020-Eredivisie,Vitesse,Sparta Rotterdam,1600533900,Thomas Letsch,Henk Fraser,"GelreDome, Arnhem",4914
https://fbref.com/en/matches/fe0c42e5/PSV-Eindhoven-Emmen-September-19-2020-Eredivisie,PSV Eindhoven,Emmen,1600538400,Roger Schmidt,Dick Lukkien,"Philips Stadion, Eindhoven",8000
